timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
132666483,0.99825126,0.01097852,-0.013249229,-0.056555226,0.046049204,0.012109911,-0.17053549,0.052167665,0.012910707,-23.22814,1.2401347e-05,2.1445903e-05,7.626828e-06,0.0,0.0,0.00031094474,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,6.0995444e-09,0.0001023788,0.0008770559,1.02437646e-07,4.5580846e-06,4.5576257e-06,3.5969682e-05,0.016082082,0.016082035,0.021495787,0.050231278,0.050231192,0.28371283,2.0590356e-11,2.0590413e-11,3.3120555e-11,0.0,0.0,5.000008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016671656,0.005247919,0.023585755,131603,0.31695816,0.532647,0.002209053,0.0,0.0009630478,0.0009630478,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
133266848,0.99825484,0.011587671,-0.01323608,-0.056373857,0.04822423,0.0142999645,-0.16062988,0.05265507,0.014017688,-23.282976,1.2448269e-05,2.1322745e-05,7.653086e-06,0.0,0.0,0.00030269206,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,3.515079e-09,7.829886e-05,0.00065809436,1.0246863e-07,4.558082e-06,4.5581087e-06,3.599269e-05,0.016082369,0.01608232,0.021546071,0.05023105,0.05023098,0.28461075,2.0590375e-11,2.059044e-11,3.3128538e-11,0.0,0.0,5.0000168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012042402,0.0020963796,0.004700199,131603,0.31695747,0.5334892,0.0016463076,0.0,0.0009652081,0.0009652081,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
133667046,0.9982587,0.011553435,-0.013279851,-0.056301016,0.048261926,0.014544982,-0.15662841,0.05303942,0.015056656,-23.330793,1.248188e-05,2.1240026e-05,7.680672e-06,0.0,0.0,0.0002997304,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.3634392e-09,6.755348e-05,0.0005861288,1.02499605e-07,4.558191e-06,4.558058e-06,3.5988738e-05,0.016082186,0.016082125,0.021682324,0.050231203,0.050231136,0.2874417,2.0590413e-11,2.0590429e-11,3.312671e-11,0.0,0.0,5.0000338e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013523117,0.0025675492,0.008971322,131603,0.31695795,0.5361359,0.004279023,0.0,0.000973096,0.000973096,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
134067286,0.9982624,0.011757889,-0.013300541,-0.056187157,0.048599984,0.0148803815,-0.15547904,0.05364995,0.015824374,-23.387087,1.2517715e-05,2.115678e-05,7.723956e-06,0.0,0.0,0.00029852058,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.8551259e-09,6.57527e-05,0.0005667714,1.02302394e-07,4.558217e-06,4.558239e-06,3.598499e-05,0.016082661,0.016082618,0.021781148,0.050231315,0.050231233,0.289798,2.0590413e-11,2.0590451e-11,3.3124944e-11,0.0,0.0,5.000017e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016608735,0.0032706459,0.013857209,131603,0.31695828,0.5383289,0.006574304,0.0,0.0009822188,0.0009822188,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
134467499,0.9982654,0.011799281,-0.013301125,-0.056125443,0.050088238,0.015011403,-0.15518786,0.054208785,0.016625257,-23.456902,1.2554777e-05,2.1072272e-05,7.7543355e-06,0.0,0.0,0.0002997809,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.6186688e-08,0.0001174769,0.0010773066,1.0235377e-07,4.558246e-06,4.5582747e-06,3.5981015e-05,0.016081534,0.016081527,0.02187109,0.050231718,0.050231643,0.2920195,2.0590417e-11,2.0590451e-11,3.312314e-11,0.0,0.0,5.000042e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014395032,0.004328634,0.019757887,131603,0.31695956,0.5403883,0.00029421455,0.0,0.0009921567,0.0009921567,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
134667612,0.9982615,0.011529974,-0.013481621,-0.05620866,0.049514636,0.018113205,-0.1574846,0.054475218,0.017221833,-23.485416,1.257383e-05,2.1029917e-05,7.773903e-06,0.0,0.0,0.00029917093,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.17683046e-08,0.000106571955,0.0009329939,1.0285165e-07,4.5584225e-06,4.558072e-06,3.6007747e-05,0.016084123,0.016084092,0.021756802,0.050232124,0.050232053,0.28970253,2.0590411e-11,2.0590458e-11,3.313285e-11,0.0,0.0,5.000026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014924382,0.0035007214,0.015630193,131603,0.31696084,0.5382402,0.004342513,0.0,0.0009976566,0.0009976566,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
135267949,0.99827355,0.011407785,-0.013425467,-0.05603156,0.050726857,0.019664304,-0.16389582,0.0553685,0.019641524,-23.620438,1.263565e-05,2.0901149e-05,7.839963e-06,0.0,0.0,0.00030624456,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,6.0199485e-09,9.75329e-05,0.00068544666,1.02366464e-07,4.5583784e-06,4.5579804e-06,3.5974103e-05,0.016082684,0.016082674,0.021740925,0.050232194,0.050232116,0.28966507,2.0590371e-11,2.0590443e-11,3.3119854e-11,0.0,0.0,5.000025e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016954652,0.0054087997,0.02557504,131603,0.31696105,0.53820544,0.006347327,0.0,0.0010132001,0.0010132001,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
135668217,0.9982784,0.011498841,-0.01344035,-0.055922892,0.05258389,0.021354193,-0.16610517,0.05621077,0.020677032,-23.698872,1.2680087e-05,2.081475e-05,7.895258e-06,0.0,0.0,0.00030848748,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,4.238354e-09,8.0067985e-05,0.0007059901,1.02085004e-07,4.5583615e-06,4.558038e-06,3.597076e-05,0.01608253,0.016082536,0.021520102,0.050232064,0.05023197,0.2851185,2.0590345e-11,2.0590437e-11,3.311822e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020459082,0.004285421,0.019660303,131603,0.3169606,0.5339649,0.005006211,0.0,0.0010260416,0.0010260416,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
135868292,0.99828124,0.011452632,-0.01345753,-0.055878088,0.05375317,0.01993297,-0.17011227,0.056817926,0.021271052,-23.751198,1.2702944e-05,2.0770654e-05,7.911357e-06,0.0,0.0,0.00031189356,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,3.7124446e-09,8.1148566e-05,0.0006625694,1.0211891e-07,4.558386e-06,4.5580027e-06,3.5997837e-05,0.016082967,0.016082985,0.021729955,0.05023206,0.050231982,0.28964093,2.0590345e-11,2.059044e-11,3.312792e-11,0.0,0.0,5.000026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018074247,0.005245111,0.024300192,131603,0.31696063,0.538183,0.0021682412,0.0,0.0010346852,0.0010346852,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
136468639,0.9982905,0.011272102,-0.013581111,-0.055720042,0.052923147,0.024858387,-0.17272742,0.058318645,0.022665445,-23.874434,1.2774247e-05,2.0637008e-05,7.991077e-06,0.0,0.0,0.00031536954,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.669103e-09,6.9923386e-05,0.00057934615,1.0162829e-07,4.5584825e-06,4.5578518e-06,3.596399e-05,0.016081708,0.016081696,0.021725569,0.05023149,0.050231427,0.28967363,2.0590323e-11,2.0590444e-11,3.3114903e-11,0.0,0.0,5.000025e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000210164,0.0018466588,0.005664898,131603,0.31695884,0.5382134,0.010900287,0.0,0.0010657221,0.0010657221,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
137068973,0.9982952,0.011493682,-0.01353942,-0.055600155,0.05352376,0.025312006,-0.16966815,0.059145235,0.024358744,-23.974342,1.2849596e-05,2.0501368e-05,8.075784e-06,0.0,0.0,0.0003147464,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.5233241e-09,5.2936157e-05,0.00047073455,1.0142673e-07,4.55843e-06,4.558029e-06,3.5987214e-05,0.016080225,0.016080197,0.021722712,0.050230894,0.050230842,0.2896932,2.0590325e-11,2.0590477e-11,3.31228e-11,0.0,0.0,5.000034e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021528418,0.0017732255,0.0042782817,131603,0.316957,0.53823155,0.0086213555,0.0,0.0010828151,0.0010828151,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
137269074,0.9983003,0.011441774,-0.013563463,-0.055513334,0.053264625,0.026336594,-0.16686079,0.059360024,0.025004273,-24.006987,1.28754555e-05,2.0455658e-05,8.095777e-06,0.0,0.0,0.00031450245,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.4730268e-09,5.096468e-05,0.0004468328,1.0127704e-07,4.558461e-06,4.5579977e-06,3.601446e-05,0.016078468,0.016078418,0.021620007,0.050230395,0.050230347,0.2874863,2.0590335e-11,2.0590495e-11,3.3132514e-11,0.0,0.0,5.0000168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019257776,0.0016689667,0.0035481672,131603,0.31695542,0.5361775,0.0057352833,0.0,0.0010883459,0.0010883459,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
137869424,0.998306,0.011585155,-0.013594075,-0.055374876,0.055376276,0.026263086,-0.15997723,0.060283825,0.026554879,-24.081087,1.2955973e-05,2.031825e-05,8.1638e-06,0.0,0.0,0.0003097421,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,7.114284e-10,3.3719305e-05,0.0003814967,1.0095061e-07,4.5585107e-06,4.5581733e-06,3.5980458e-05,0.016078193,0.016078152,0.021620333,0.05022882,0.05022877,0.28752682,2.0590387e-11,2.0590564e-11,3.311967e-11,0.0,0.0,5.0000168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017530192,0.0035458494,0.0155715905,131603,0.31695047,0.53621525,0.006161014,0.0,0.0011028062,0.0011028062,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
138069533,0.9983071,0.011635686,-0.01358068,-0.055347495,0.0563049,0.024814785,-0.15699652,0.060676046,0.026793526,-24.096972,1.2983587e-05,2.0272222e-05,8.19131e-06,0.0,0.0,0.000306726,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,5.9314004e-10,3.0876174e-05,0.0003435155,1.00827016e-07,4.5585157e-06,4.558245e-06,3.5949957e-05,0.016079035,0.01607902,0.021516036,0.050228436,0.050228376,0.28530452,2.0590413e-11,2.0590595e-11,3.31084e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019028864,0.004630863,0.021231951,131603,0.31694922,0.53413904,0.0062479167,0.0,0.0011094608,0.0011094608,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
138269660,0.998309,0.011672944,-0.01361149,-0.05529622,0.056464523,0.02492396,-0.15534732,0.061268996,0.026876815,-24.119572,1.3011558e-05,2.0225756e-05,8.219352e-06,0.0,0.0,0.0003050513,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,5.428326e-10,3.1173022e-05,0.0003251141,1.0076917e-07,4.5585693e-06,4.5583133e-06,3.597733e-05,0.016079748,0.016079735,0.0217301,0.050228417,0.05022837,0.28986034,2.059045e-11,2.0590635e-11,3.3118296e-11,0.0,0.0,5.000034e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020663692,0.003418979,0.015391818,131603,0.3169492,0.5383868,0.00877453,0.0,0.0011167956,0.0011167956,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
138669874,0.9983139,0.011593109,-0.013610299,-0.05522436,0.05852142,0.022607716,-0.15170503,0.06254367,0.026772326,-24.183363,1.3068292e-05,2.0131074e-05,8.280225e-06,0.0,0.0,0.00030538745,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,6.087758e-10,3.601382e-05,0.00031110385,1.00556626e-07,4.5586253e-06,4.5583197e-06,3.5974565e-05,0.016077394,0.016077388,0.021525353,0.050227962,0.050227918,0.28545302,2.0590502e-11,2.0590692e-11,3.3117054e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022678336,0.0018323765,0.0043713576,131603,0.31694776,0.53427804,0.0068582217,0.0,0.0011385721,0.0011385721,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
139070135,0.9983209,0.011478309,-0.013622808,-0.055120528,0.060291395,0.022398807,-0.14462198,0.06404359,0.026570931,-24.229921,1.3124243e-05,2.003407e-05,8.32075e-06,0.0,0.0,0.00030290778,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,4.503793e-10,2.8629867e-05,0.00031082044,1.0034803e-07,4.558709e-06,4.558311e-06,3.5971843e-05,0.016074821,0.016074788,0.021630507,0.050226558,0.05022651,0.28770804,2.0590564e-11,2.0590758e-11,3.3115847e-11,0.0,0.0,5.000017e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001835695,0.0018973482,0.0054555037,131603,0.31694332,0.5363842,0.0031576979,0.0,0.0011652018,0.0011652018,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
139270218,0.99832124,0.011530941,-0.013628204,-0.055101164,0.060599748,0.023534162,-0.14689362,0.06481488,0.026572637,-24.26449,1.3152672e-05,1.9984614e-05,8.353872e-06,0.0,0.0,0.00030385234,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,3.8451814e-10,2.6926054e-05,0.0002906182,1.0021997e-07,4.558743e-06,4.558394e-06,3.5941623e-05,0.016076526,0.01607648,0.021529403,0.05022602,0.050225988,0.28552327,2.0590599e-11,2.0590796e-11,3.3104748e-11,0.0,0.0,5.0000082e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020773958,0.0021229177,0.0067696506,131603,0.31694165,0.5343438,0.0093549155,0.0,0.0011789553,0.0011789553,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
139470339,0.9983227,0.01150618,-0.013628665,-0.05507975,0.061584443,0.0237083,-0.14693457,0.06554814,0.026602512,-24.294477,1.3181016e-05,1.9934561e-05,8.38343e-06,0.0,0.0,0.00030391043,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,3.5057612e-10,2.4905214e-05,0.000277289,1.00250546e-07,4.5587994e-06,4.558431e-06,3.5969166e-05,0.01607723,0.016077174,0.021744737,0.050225783,0.050225746,0.29009664,2.0590647e-11,2.0590845e-11,3.3114768e-11,0.0,0.0,5.0000345e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022429315,0.002120816,0.0069388645,131603,0.3169409,0.5386062,0.008543653,0.0,0.0011931105,0.0011931105,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
139870563,0.9983259,0.011459856,-0.013594361,-0.05504047,0.06289187,0.022284258,-0.13964777,0.067039184,0.026333787,-24.33417,1.32376235e-05,1.98331e-05,8.447023e-06,0.0,0.0,0.00030057412,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.772106e-10,2.1234324e-05,0.0002871537,1.0014032e-07,4.558864e-06,4.558495e-06,3.5966495e-05,0.016075877,0.016075822,0.021551616,0.050225317,0.050225254,0.28584197,2.0590725e-11,2.0590927e-11,3.3113668e-11,0.0,0.0,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023418607,0.0017877854,0.004458653,131603,0.31693938,0.5346419,0.0065227575,0.0,0.0012202528,0.0012202528,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
140070668,0.9983279,0.011438047,-0.013584988,-0.055010322,0.06270111,0.022435801,-0.13677198,0.06773366,0.026159277,-24.359945,1.3265883e-05,1.9781237e-05,8.475435e-06,0.0,0.0,0.0003001441,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.7273533e-10,2.0736501e-05,0.0002796259,1.00143765e-07,4.5589045e-06,4.5585243e-06,3.599392e-05,0.016074833,0.01607477,0.021456761,0.05022484,0.050224766,0.28376117,2.0590767e-11,2.059097e-11,3.3123594e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022424785,0.0017646004,0.004146482,131603,0.31693786,0.5326924,0.007916136,0.0,0.0012340241,0.0012340241,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
140470915,0.99833333,0.011479546,-0.013550434,-0.05490979,0.06219249,0.020012815,-0.12950583,0.06867314,0.025416702,-24.398306,1.3321905e-05,1.9676147e-05,8.535161e-06,0.0,0.0,0.00029729772,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.743902e-10,2.1145028e-05,0.0002554295,9.983838e-08,4.558975e-06,4.558666e-06,3.5991343e-05,0.016073104,0.016073044,0.021584492,0.050223526,0.050223447,0.28633523,2.0590857e-11,2.0591064e-11,3.3122425e-11,0.0,0.0,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022016604,0.0018336342,0.004658049,67240467,0.3169337,0.535103,0.00670236,0.0,0.0012565008,0.0012565008,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
140671013,0.9983338,0.011508029,-0.013549063,-0.0548962,0.060957395,0.019651163,-0.12645142,0.068813354,0.024930129,-24.414768,1.3349445e-05,1.9623056e-05,8.565648e-06,0.0,0.0,0.00029552856,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.58593e-10,2.04848e-05,0.00028108642,9.974411e-08,4.559023e-06,4.558741e-06,3.5961024e-05,0.016073214,0.016073128,0.02149208,0.05022292,0.050222848,0.28429803,2.0590904e-11,2.0591112e-11,3.3111264e-11,0.0,0.0,5.0000082e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022074222,0.00215454,0.006969578,67240467,0.31693178,0.53319603,0.0092966445,0.0,0.0012637133,0.0012637133,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
141271363,0.9983395,0.011455842,-0.013512224,-0.05481347,0.061310906,0.01889194,-0.12547672,0.069131374,0.023339758,-24.498966,1.3430182e-05,1.9462059e-05,8.65215e-06,0.0,0.0,0.00029708596,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.8718422e-10,2.3179764e-05,0.00025040453,9.961676e-08,4.5592074e-06,4.558908e-06,3.598548e-05,0.01607423,0.016074138,0.021522034,0.050221637,0.05022157,0.28480297,2.059108e-11,2.0591298e-11,3.3119844e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022373133,0.0029199636,0.011192325,67240467,0.31692776,0.53366935,0.009375165,0.0,0.0012703305,0.0012703305,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
141471465,0.9983402,0.011487826,-0.013497937,-0.05479785,0.06018389,0.018597044,-0.12634686,0.06902947,0.023047237,-24.528818,1.345641e-05,1.9408206e-05,8.687745e-06,0.0,0.0,0.00029789837,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.7271832e-10,2.1938813e-05,0.0002519357,9.94804e-08,4.559258e-06,4.559005e-06,3.5955112e-05,0.016075324,0.016075231,0.0217403,0.050221663,0.050221577,0.28943753,2.0591131e-11,2.0591357e-11,3.3108623e-11,0.0,0.0,5.0000345e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024060249,0.002921817,0.011317022,67240467,0.31692782,0.53799397,0.008861011,0.0,0.0012718961,0.0012718961,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
143062377,0.9983455,0.011373076,-0.013396643,-0.054750558,0.05739938,0.016926326,-0.14063324,0.06728267,0.020520765,-24.84135,1.3657903e-05,1.8979244e-05,9.004069e-06,0.0,0.0,0.0003164303,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.538627e-10,2.0141202e-05,0.0003157998,9.912556e-08,4.548924e-06,4.548734e-06,3.597438e-05,0.015983585,0.015983606,0.021520497,0.049762525,0.04976248,0.28474385,2.058136e-11,2.0581611e-11,3.3114886e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027886708,0.005334131,0.023665486,67240467,0.31547585,0.5336139,0.011317791,0.0,0.001255474,0.001255474,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
143862822,0.9983393,0.011522441,-0.013293611,-0.054856956,0.051888537,0.0134685505,-0.14516217,0.0642282,0.018709408,-24.995676,1.375258e-05,1.8770204e-05,9.196571e-06,0.0,0.0,0.00032340595,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.2960178e-10,1.8483022e-05,0.0002834546,9.921125e-08,4.548824e-06,4.5488846e-06,3.596839e-05,0.015984274,0.01598431,0.021456249,0.0497642,0.049764197,0.2832772,2.058132e-11,2.0581576e-11,3.3112336e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030578935,0.002272889,0.0050719515,67240467,0.31548122,0.53223795,0.011325154,0.0,0.0012108011,0.0012108011,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
144062976,0.9983398,0.011513806,-0.013265822,-0.054857574,0.051268365,0.0141040655,-0.14474599,0.06308212,0.01822302,-25.025894,1.3774681e-05,1.8719667e-05,9.2358505e-06,0.0,0.0,0.0003235793,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.2798351e-10,1.8103045e-05,0.00028554627,9.926244e-08,4.5488e-06,4.548875e-06,3.5995792e-05,0.015984796,0.01598483,0.021677138,0.049764536,0.049764533,0.2879456,2.058131e-11,2.0581568e-11,3.3122248e-11,0.0,0.0,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027978464,0.0024992651,0.006713239,67240467,0.3154823,0.53660566,0.012928722,0.0,0.0011902853,0.0011902853,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
144463163,0.99833953,0.011552296,-0.013212743,-0.05486627,0.04781511,0.01644138,-0.14828545,0.06059031,0.017738746,-25.10472,1.3817962e-05,1.8621096e-05,9.3206245e-06,0.0,0.0,0.0003272666,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.2055296e-10,1.7371476e-05,0.00027425683,9.9209274e-08,4.548724e-06,4.5488714e-06,3.5992973e-05,0.015985483,0.01598549,0.021491528,0.04976537,0.049765356,0.28393397,2.058127e-11,2.0581524e-11,3.312101e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027204718,0.0026359458,0.006712097,67240467,0.3154849,0.53285456,0.013975301,0.0,0.0011467593,0.0011467593,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
144863393,0.99833935,0.011542058,-0.013167373,-0.05488278,0.047114305,0.018741274,-0.14851181,0.05836726,0.018076696,-25.163853,1.3860132e-05,1.852713e-05,9.411231e-06,0.0,0.0,0.00032705587,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,2.126063e-10,1.6971395e-05,0.0002591535,9.914622e-08,4.548649e-06,4.548817e-06,3.599014e-05,0.015987307,0.015987301,0.021609953,0.049766667,0.04976665,0.28647822,2.058122e-11,2.0581469e-11,3.3119736e-11,0.0,0.0,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002876503,0.0030517986,0.009874741,67240467,0.31548902,0.5352366,0.012247294,0.0,0.0011006752,0.0011006752,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
145663860,0.9983395,0.011418195,-0.013143989,-0.054911856,0.04393602,0.017660687,-0.14100528,0.05469018,0.019336544,-25.262894,1.3945796e-05,1.834944e-05,9.585112e-06,0.0,0.0,0.00032354292,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.6988591e-10,1.432934e-05,0.00026710046,9.905242e-08,4.5484962e-06,4.548551e-06,3.5984423e-05,0.015986606,0.015986564,0.021510215,0.049768433,0.049768396,0.28458062,2.0581089e-11,2.058129e-11,3.311716e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002557064,0.00440725,0.018304465,67240467,0.31549457,0.533461,0.010993557,0.0,0.0010314347,0.0010314347,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
146264189,0.99833876,0.011382394,-0.01308251,-0.054946266,0.04013033,0.016069898,-0.13445549,0.0512263,0.019065833,-25.322311,1.4010185e-05,1.8224768e-05,9.698132e-06,0.0,0.0,0.00031905138,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.4563302e-10,1.2335057e-05,0.00026157676,9.9059854e-08,4.5483444e-06,4.5483885e-06,3.595097e-05,0.015986806,0.015986757,0.021794925,0.04976897,0.04976891,0.29106292,2.0581e-11,2.058116e-11,3.310459e-11,0.0,0.0,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024635575,0.0037637642,0.01476071,67240467,0.31549624,0.5395025,0.008550047,0.0,0.00097205775,0.00097205775,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
