timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
229677363,800000.0,1.0,0.046853114,21.859468,0.0,3,5,0,0,1,1,50,0,0,0,0,0,229676302,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230686874,800000.0,1.0,0.04685601,22.209747,0.0,3,5,0,0,1,1,50,0,0,0,0,0,230683962,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231694890,800000.0,1.0,0.046723068,21.96382,0.0,3,5,0,0,1,1,50,0,0,0,0,0,231693722,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232692977,800000.0,1.0,0.08179297,19.37895,0.0,3,5,0,0,1,1,50,0,0,0,0,0,232688860,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233690717,800000.0,1.0,0.04684807,22.01959,0.0,3,5,0,0,1,1,50,0,0,0,0,0,233685841,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236697978,800000.0,1.0,0.046994314,21.948343,0.0,3,5,0,0,1,1,50,0,0,0,0,0,236696401,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238697665,800000.0,1.0,0.046888687,21.902004,0.0,3,5,0,0,1,1,50,0,0,0,0,0,238696717,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239702085,800000.0,1.0,0.046963602,21.915016,0.0,3,5,0,0,1,1,50,0,0,0,0,0,239701900,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240712770,800000.0,1.0,0.04688859,22.224194,0.0,3,5,0,0,1,1,50,0,0,0,0,0,240709670,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241705765,800000.0,1.0,0.0468633,21.86821,0.0,3,5,0,0,1,1,50,0,0,0,0,0,241703171,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242711393,800000.0,1.0,0.046871524,21.89299,0.0,3,5,0,0,1,1,50,0,0,0,0,0,242709941,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243712435,800000.0,1.0,0.046969935,21.91797,0.0,3,5,0,0,1,1,50,0,0,0,0,0,243712158,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244702585,800000.0,1.0,0.046986654,21.946766,0.0,3,5,0,0,1,1,50,0,0,0,0,0,244701832,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245713540,800000.0,1.0,0.04693129,21.960848,0.0,3,5,0,0,1,1,50,0,0,0,0,0,245713215,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
