timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
146384267,0.99834394,0.011442691,-0.013119773,-0.0548296,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146389260,0.99834394,0.011443606,-0.013120733,-0.05482956,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146394268,0.9983438,0.0114408545,-0.013121552,-0.05483272,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146399285,0.9983438,0.011437289,-0.013121185,-0.05483331,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146419299,0.9983435,0.011440606,-0.01311874,-0.054838404,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146424281,0.9983436,0.011432665,-0.013119507,-0.054839343,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146429297,0.99834377,0.011427026,-0.013121712,-0.05483643,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146434287,0.9983439,0.011421418,-0.013124629,-0.054834638,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146439289,0.99834406,0.011419363,-0.013122399,-0.054833125,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146474317,0.9983439,0.011432501,-0.013124325,-0.05483303,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146479312,0.99834377,0.0114366505,-0.013124286,-0.05483382,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146484324,0.9983437,0.011435624,-0.013125824,-0.05483537,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146489325,0.9983437,0.011434374,-0.013125778,-0.05483585,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146494321,0.99834365,0.011437286,-0.013125846,-0.05483605,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146499326,0.9983436,0.01144292,-0.013126233,-0.05483565,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146539348,0.99834365,0.011444606,-0.013116489,-0.054836437,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146544350,0.99834365,0.011449335,-0.0131144645,-0.054836757,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146549414,0.9983437,0.011446372,-0.01311162,-0.054835644,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146554356,0.99834377,0.0114410715,-0.013112586,-0.054835413,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146559360,0.99834377,0.011428737,-0.013114237,-0.054838564,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146589386,0.9983436,0.011431021,-0.013108812,-0.05484198,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146594378,0.9983436,0.011432269,-0.013110537,-0.054841887,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146599406,0.9983436,0.011438781,-0.013111382,-0.05484067,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146604384,0.99834365,0.011438948,-0.013110827,-0.054839626,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146609427,0.9983438,0.011436063,-0.013109704,-0.054837514,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146614410,0.99834394,0.011429795,-0.013109289,-0.054836318,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146619391,0.9983439,0.01143057,-0.013109303,-0.054837316,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146639412,0.99834406,0.011445388,-0.013102995,-0.054832257,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146644408,0.998344,0.011440367,-0.013103661,-0.054832533,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146649418,0.99834394,0.011440131,-0.013101857,-0.054836266,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146654414,0.99834365,0.0114440685,-0.013102846,-0.054838914,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146659423,0.9983438,0.01144707,-0.013102995,-0.054836296,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146684431,0.9983437,0.0114453025,-0.013092905,-0.054841124,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146689441,0.99834377,0.011446169,-0.013090742,-0.054839678,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146694438,0.99834377,0.011447313,-0.013089409,-0.05483913,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146699452,0.99834394,0.011451442,-0.0130871935,-0.054836206,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146704445,0.99834394,0.011454767,-0.013086207,-0.054836858,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146709446,0.99834424,0.011449787,-0.013088859,-0.054831695,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146714449,0.998344,0.011447997,-0.013089849,-0.054833915,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146729464,0.99834406,0.011449941,-0.013085633,-0.054833833,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146734461,0.99834424,0.011454787,-0.013087485,-0.054831285,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146739460,0.9983443,0.01144995,-0.013085254,-0.054831162,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146744465,0.9983442,0.011446206,-0.013086441,-0.05483252,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146749475,0.9983444,0.011437646,-0.013086116,-0.05483059,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146784515,0.9983443,0.011439217,-0.013090449,-0.054832295,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146789495,0.998344,0.011450925,-0.013091519,-0.05483526,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146794494,0.9983439,0.011454042,-0.013092739,-0.054836072,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146799505,0.9983437,0.011445984,-0.013092514,-0.054839827,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146804503,0.9983438,0.011435406,-0.013090458,-0.054841667,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146809501,0.998344,0.011428422,-0.013086671,-0.05484084,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146859528,0.9983441,0.011386027,-0.013088241,-0.05484686,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146864534,0.9983442,0.011390879,-0.013086982,-0.054844808,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146869547,0.9983443,0.0113888765,-0.013086925,-0.05484258,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146874539,0.99834454,0.011378372,-0.013082878,-0.054841213,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146879539,0.9983446,0.011377511,-0.013080684,-0.054840308,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146924578,0.99834466,0.011389035,-0.013069459,-0.054840326,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146929578,0.99834466,0.0113857305,-0.013067321,-0.054841753,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146934574,0.9983448,0.011390712,-0.013063014,-0.054839797,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146939574,0.9983448,0.01139062,-0.013060284,-0.05483887,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146944612,0.99834496,0.011389841,-0.013057565,-0.054838493,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146949581,0.99834484,0.011392309,-0.013054104,-0.054839417,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146979602,0.9983448,0.011381718,-0.01305626,-0.054843657,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146984604,0.9983446,0.011382311,-0.013055385,-0.054845076,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146989612,0.99834466,0.011379893,-0.0130573,-0.054846648,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146994608,0.99834454,0.011384603,-0.013059067,-0.054847393,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
146999608,0.9983446,0.011389054,-0.013058473,-0.054845247,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147054642,0.99834466,0.011385462,-0.013050371,-0.054846745,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147059635,0.9983446,0.011385442,-0.013053456,-0.05484637,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147064647,0.99834436,0.011389129,-0.013057967,-0.05484844,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147069668,0.9983443,0.011392885,-0.013059116,-0.0548484,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147074654,0.99834436,0.011393713,-0.01305874,-0.05484782,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147099665,0.99834424,0.011396238,-0.013055614,-0.05484994,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147104681,0.99834424,0.011398425,-0.013050246,-0.054851107,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147109671,0.9983442,0.011396085,-0.013046706,-0.054853037,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147114676,0.9983442,0.011389799,-0.013044461,-0.0548543,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147119678,0.99834436,0.011388734,-0.013042748,-0.05485304,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147124690,0.99834436,0.011389769,-0.013043488,-0.054853216,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147154699,0.9983448,0.011384076,-0.013033326,-0.054849256,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147159699,0.99834466,0.011383964,-0.013033671,-0.054850902,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147164699,0.9983445,0.011383716,-0.013034476,-0.05485407,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147169703,0.99834436,0.0113864625,-0.013034411,-0.05485539,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147174711,0.9983443,0.011383574,-0.013038554,-0.05485485,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147179720,0.9983445,0.011378602,-0.01303855,-0.054854643,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147189719,0.99834466,0.011380016,-0.013040205,-0.054848928,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147194720,0.9983448,0.011384002,-0.013039692,-0.05484771,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147199730,0.9983447,0.01138364,-0.01303887,-0.054848664,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147204741,0.9983446,0.011385899,-0.013038539,-0.054850567,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147209743,0.9983444,0.011385711,-0.0130404625,-0.054851454,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147254784,0.9983441,0.01139576,-0.01303537,-0.05485736,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147259769,0.9983441,0.011397912,-0.013034242,-0.054857247,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147264774,0.9983441,0.011399864,-0.013033653,-0.054857634,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147269789,0.9983438,0.0114007145,-0.013033293,-0.05486077,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147274783,0.99834394,0.011397326,-0.013035691,-0.05486132,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147279788,0.99834406,0.011396326,-0.013037273,-0.054857362,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147284819,0.9983442,0.011393118,-0.013040521,-0.05485535,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147289822,0.9983442,0.011392416,-0.013040977,-0.05485584,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147294810,0.9983442,0.011391557,-0.013041523,-0.054856237,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147299819,0.9983441,0.011386855,-0.01304633,-0.054855127,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147304829,0.9983443,0.011385316,-0.013045723,-0.054854505,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147339809,0.9983442,0.011384612,-0.013048034,-0.05485628,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147344814,0.99834406,0.011384741,-0.013047853,-0.05485651,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147349810,0.9983441,0.011381527,-0.013046613,-0.054856505,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147354827,0.9983442,0.011383993,-0.013043362,-0.054856967,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147359830,0.9983441,0.011385623,-0.0130437035,-0.054858178,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147364838,0.9983439,0.011389927,-0.013045142,-0.054859076,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147369823,0.99834394,0.01139721,-0.013045884,-0.05485711,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147379829,0.99834406,0.011390049,-0.01304902,-0.054855026,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147384838,0.9983443,0.011391678,-0.013049761,-0.05485265,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147389860,0.9983443,0.011397598,-0.013048488,-0.054849505,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147394840,0.9983442,0.011397663,-0.013049614,-0.05485205,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147399856,0.9983443,0.011390417,-0.013051376,-0.05485151,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147474879,0.99834365,0.011382417,-0.0130556645,-0.054863967,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147479890,0.9983435,0.01138206,-0.0130548645,-0.05486566,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147484878,0.9983435,0.011380304,-0.013058301,-0.054866713,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147489892,0.9983432,0.011379288,-0.013058403,-0.054870475,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147494891,0.99834335,0.011381566,-0.013057497,-0.054870494,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147499897,0.9983431,0.011385422,-0.013061157,-0.054871008,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147504896,0.998343,0.011382052,-0.013061078,-0.054874793,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147509899,0.998343,0.01137926,-0.013061149,-0.054875672,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147514902,0.99834305,0.011375362,-0.01306036,-0.054874063,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147519905,0.998343,0.011374219,-0.013063373,-0.05487607,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147524909,0.9983429,0.011377562,-0.013063804,-0.054876633,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147529914,0.9983429,0.011381194,-0.013061038,-0.054876532,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147554934,0.998343,0.011382882,-0.013057315,-0.05487541,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147559928,0.99834293,0.011382766,-0.013055461,-0.054876253,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147564933,0.998343,0.011382761,-0.013056984,-0.05487558,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147569954,0.9983428,0.011387144,-0.013054324,-0.05487849,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147574936,0.9983429,0.011387231,-0.013053412,-0.05487718,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147579946,0.99834275,0.011392216,-0.013051085,-0.054878753,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147584951,0.99834275,0.011388439,-0.01304867,-0.05487996,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147589945,0.9983428,0.01138183,-0.0130455475,-0.05488104,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147594948,0.99834263,0.011379277,-0.013045032,-0.054885298,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147599957,0.9983426,0.011388934,-0.013047289,-0.054883987,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147604956,0.99834245,0.011396526,-0.013046083,-0.054884747,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147634987,0.99834293,0.011388701,-0.013038263,-0.054879706,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147639973,0.99834305,0.01138918,-0.013035469,-0.05487843,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147644976,0.99834293,0.011384202,-0.013033781,-0.054882012,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147649997,0.99834275,0.011387041,-0.01303576,-0.054883678,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147655006,0.9983425,0.011397303,-0.0130349845,-0.054887366,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147659985,0.9983424,0.0113986265,-0.013033113,-0.054887455,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147675001,0.9983425,0.011388745,-0.01303573,-0.054887976,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147679998,0.9983425,0.0113969995,-0.013037341,-0.054885283,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147684999,0.99834245,0.011397527,-0.013036014,-0.054886837,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147690002,0.9983426,0.011394827,-0.01303222,-0.05488659,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147695008,0.9983427,0.011393399,-0.013028709,-0.054885577,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147730030,0.99834216,0.011393534,-0.01303187,-0.054894365,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147735031,0.9983421,0.011396687,-0.013033544,-0.05489476,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147740030,0.998342,0.011394058,-0.013033751,-0.054896098,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147745065,0.9983421,0.011393513,-0.013031156,-0.05489463,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147750039,0.9983423,0.011393432,-0.01303278,-0.05489175,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147755043,0.99834234,0.011388533,-0.0130340615,-0.05489225,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147760050,0.9983422,0.011382706,-0.013035771,-0.054893136,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147765045,0.9983423,0.011378761,-0.013034762,-0.05489486,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147770050,0.9983422,0.011373117,-0.013032771,-0.054897036,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147775055,0.99834234,0.011372524,-0.013032489,-0.05489478,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147780053,0.9983422,0.011373301,-0.0130319055,-0.054897048,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147785056,0.99834216,0.011372813,-0.013031238,-0.05489843,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147875122,0.99834245,0.011349678,-0.013018614,-0.054901514,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147880110,0.9983422,0.011348619,-0.01301939,-0.054904237,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147885113,0.9983422,0.01135768,-0.0130187385,-0.05490367,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147890122,0.9983419,0.011364385,-0.01301876,-0.05490749,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147895129,0.9983419,0.011365974,-0.013018523,-0.054907285,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147900127,0.998342,0.011357808,-0.013019643,-0.054908473,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147940148,0.99834186,0.011368045,-0.013009379,-0.054910235,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147945147,0.9983419,0.011366679,-0.01300857,-0.05490944,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147950150,0.998342,0.011360574,-0.013007211,-0.054911334,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147955153,0.9983419,0.011358779,-0.013008689,-0.054910187,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
147960159,0.99834204,0.011355203,-0.013008376,-0.05491129,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148010206,0.99834144,0.011364772,-0.013016568,-0.054917008,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148015206,0.99834144,0.011362227,-0.0130164055,-0.054917146,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148020190,0.9983417,0.011361168,-0.013019251,-0.05491167,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148025193,0.99834186,0.011356293,-0.013019134,-0.054909155,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148030201,0.99834204,0.011352797,-0.013016343,-0.054909993,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148035199,0.9983421,0.011349193,-0.01301487,-0.054908015,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148055213,0.9983421,0.0113578895,-0.013021069,-0.054906134,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148060213,0.9983422,0.011354662,-0.013019013,-0.05490464,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148065216,0.9983421,0.011351232,-0.0130199585,-0.054906122,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148070224,0.9983423,0.011347686,-0.013019859,-0.0549057,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148075222,0.99834234,0.011346713,-0.013016094,-0.054903835,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148110263,0.9983429,0.0113417925,-0.013013133,-0.05489606,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148115251,0.99834293,0.011342068,-0.013014147,-0.054895498,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148120247,0.99834293,0.011341359,-0.013013557,-0.05489601,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148125253,0.9983429,0.011340753,-0.013015005,-0.054895233,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148130257,0.9983429,0.011341612,-0.013015483,-0.05489561,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148135262,0.9983427,0.011345472,-0.013014261,-0.054897223,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148150279,0.99834245,0.011355889,-0.013014897,-0.05489974,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148155276,0.9983426,0.011354421,-0.013013037,-0.054899774,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148160279,0.99834263,0.011353135,-0.013011975,-0.05489874,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148165298,0.9983428,0.011349656,-0.013012575,-0.054896664,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148170294,0.9983427,0.011356981,-0.013009931,-0.054896597,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148190293,0.9983422,0.011380928,-0.013011127,-0.05490073,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148195291,0.998342,0.0113824215,-0.013010415,-0.054905046,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148200302,0.99834186,0.0113804275,-0.013013273,-0.0549059,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148205300,0.9983421,0.011376701,-0.013012582,-0.054904476,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148210311,0.9983418,0.011374838,-0.013014181,-0.054908093,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148215304,0.9983418,0.011379317,-0.013012591,-0.05490939,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148220307,0.99834204,0.011379385,-0.0130105335,-0.054905187,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148295350,0.9983413,0.011373016,-0.013014909,-0.05491866,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148300352,0.9983413,0.011365872,-0.013016456,-0.05491957,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148305356,0.99834126,0.011362596,-0.01301738,-0.054919954,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148310362,0.9983412,0.011364776,-0.013016068,-0.054921024,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148315361,0.99834096,0.011369199,-0.013015964,-0.054924633,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148365401,0.998341,0.0113742845,-0.013015475,-0.0549237,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148370399,0.9983409,0.011376591,-0.013017715,-0.054923683,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148375417,0.9983409,0.011372991,-0.013016225,-0.054925036,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148380396,0.99834114,0.011368088,-0.013014169,-0.054922003,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148385403,0.99834126,0.011373795,-0.013011632,-0.054919414,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148390403,0.9983414,0.011376351,-0.013010428,-0.054917667,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148395406,0.9983415,0.011368067,-0.0130124595,-0.054916956,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148415419,0.9983409,0.011398595,-0.0130119445,-0.05491964,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148420429,0.9983409,0.011395999,-0.013015503,-0.054920904,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148425425,0.9983408,0.011391511,-0.013012939,-0.05492443,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148430439,0.99834085,0.011391822,-0.013012689,-0.05492353,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148435429,0.9983404,0.011398133,-0.013014952,-0.054927748,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148475452,0.9983408,0.011403335,-0.013012687,-0.054921817,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148480453,0.99834085,0.011399632,-0.013011718,-0.054921523,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148485459,0.9983411,0.011392164,-0.013011686,-0.054920413,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148490468,0.9983411,0.011379911,-0.0130109135,-0.054921106,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148495464,0.998341,0.011379995,-0.013011977,-0.054922428,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148500471,0.9983411,0.011381126,-0.013012933,-0.054921772,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148505493,0.998341,0.0113822175,-0.013011569,-0.05492262,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148515476,0.99834085,0.011385257,-0.013010872,-0.05492394,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148520476,0.99834085,0.011388202,-0.013009509,-0.054924577,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
148525483,0.9983409,0.011388679,-0.013008971,-0.054923624,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
