timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
464314122,2162698,2162698,1114122,0,0,0.050620396,0.05062035,0.0,0.0,2162698,2162698,2228234,0,0,0.007859989,0.007859991,0.0,0.0,1,1,0,0,1,1,0,0
464513892,2162698,2162698,1114122,0,0,0.060132388,0.060132425,0.0,0.0,2162698,2162698,2228234,0,0,0.018714268,0.018714268,0.0,0.0,1,1,0,0,1,1,0,0
464714392,2162698,2162698,1114122,0,0,0.021655109,0.021655083,0.0,0.0,2162698,2162698,2228234,0,0,0.010581354,0.010581356,0.0,0.0,1,1,0,0,1,1,0,0
464913979,2162698,2162698,1114122,0,0,0.07026417,0.07026419,0.0,0.0,2162698,2162698,2228234,0,0,0.004226344,0.0042263437,0.0,0.0,1,1,0,0,1,1,0,0
465114636,2162698,2162698,1114122,0,0,0.07983993,0.07984008,0.0,0.0,2162698,2162698,2228234,0,0,0.0061015575,0.006101557,0.0,0.0,1,1,0,0,1,1,0,0
465314090,2162698,2162698,1114122,0,0,0.03439371,0.03439365,0.0,0.0,2162698,2162698,2228234,0,0,0.0066420105,0.006642013,0.0,0.0,1,1,0,0,1,1,0,0
465514897,2162698,2162698,1114122,0,0,0.04741159,0.04741154,0.0,0.0,2162698,2162698,2228234,0,0,0.0049957586,0.004995759,0.0,0.0,1,1,0,0,1,1,0,0
465715113,2162698,2162698,1114122,0,0,0.07504992,0.0750498,0.0,0.0,2162698,2162698,2228234,0,0,0.014232338,0.01423234,0.0,0.0,1,1,0,0,1,1,0,0
465915269,2162698,2162698,1114122,0,0,0.104263864,0.10426396,0.0,0.0,2162698,2162698,2228234,0,0,0.011135568,0.011135567,0.0,0.0,1,1,0,0,1,1,0,0
466114599,2162698,2162698,1114122,0,0,0.17012848,0.17012854,0.0,0.0,2162698,2162698,2228234,0,0,0.012921835,0.012921833,0.0,0.0,1,1,0,0,1,1,0,0
466315186,2162698,2162698,1114122,0,0,0.030168615,0.030168453,0.0,0.0,2162698,2162698,2228234,0,0,0.004558965,0.004558964,0.0,0.0,1,1,0,0,1,1,0,0
466514725,2162698,2162698,1114122,0,0,0.08089163,0.08089154,0.0,0.0,2162698,2162698,2228234,0,0,0.01222387,0.01222387,0.0,0.0,1,1,0,0,1,1,0,0
466715388,2162698,2162698,1114122,0,0,0.04136602,0.04136628,0.0,0.0,2162698,2162698,2228234,0,0,0.013783047,0.013783053,0.0,0.0,1,1,0,0,1,1,0,0
466914983,2162698,2162698,1114122,0,0,0.16264221,0.16264236,0.0,0.0,2162698,2162698,2228234,0,0,0.011432691,0.011432693,0.0,0.0,1,1,0,0,1,1,0,0
467115024,2162698,2162698,1114122,0,0,0.4073808,0.40738115,0.0,0.0,2162698,2162698,2228234,0,0,0.02246137,0.022461368,0.0,0.0,1,1,0,0,1,1,0,0
467316548,2162698,2162698,1114122,0,0,0.30324534,0.30324534,0.0,0.0,2162698,2162698,2228234,0,0,0.030047579,0.030047549,0.0,0.0,1,1,0,0,1,1,0,0
467515313,2162698,2162698,1114122,0,0,0.31062433,0.31062412,0.0,0.0,2162698,2162698,2228234,0,0,0.015032973,0.015032974,0.0,0.0,1,1,0,0,1,1,0,0
467716341,2162698,2162698,1114122,0,0,0.12816763,0.12816758,0.0,0.0,2162698,2162698,2228234,0,0,0.03674683,0.03674682,0.0,0.0,1,1,0,0,1,1,0,0
467915462,2162698,2162698,1114122,0,0,0.14020276,0.14020282,0.0,0.0,2162698,2162698,2228234,0,0,0.025244256,0.025244268,0.0,0.0,1,1,0,0,1,1,0,0
468116239,2162698,2162698,1114122,0,0,0.19687541,0.19687545,0.0,0.0,2162698,2162698,2228234,0,0,0.025892425,0.02589243,0.0,0.0,1,1,0,0,1,1,0,0
468315725,2162698,2162698,1114122,0,0,0.03349842,0.033498343,0.0,0.0,2162698,2162698,2228234,0,0,0.0030299139,0.0030299223,0.0,0.0,1,1,0,0,1,1,0,0
468516580,2162698,2162698,1114122,0,0,0.0564508,0.056450866,0.0,0.0,2162698,2162698,2228234,0,0,0.019512448,0.019512443,0.0,0.0,1,1,0,0,1,1,0,0
468715932,2162698,2162698,1114122,0,0,0.10402416,0.10402408,0.0,0.0,2162698,2162698,2228234,0,0,0.019034678,0.019034673,0.0,0.0,1,1,0,0,1,1,0,0
468910972,2162698,2162698,1114122,0,0,0.08248882,0.082488775,0.0,0.0,2162698,2162698,2228234,0,0,0.020691428,0.020691428,0.0,0.0,1,1,0,0,1,1,0,0
469116767,2162698,2162698,1114122,0,0,0.076412916,0.07641296,0.0,0.0,2162698,2162698,2228234,0,0,0.006285751,0.006285746,0.0,0.0,1,1,0,0,1,1,0,0
469311269,2162698,2162698,1114122,0,0,0.0881203,0.08812031,0.0,0.0,2162698,2162698,2228234,0,0,0.01890117,0.018901173,0.0,0.0,1,1,0,0,1,1,0,0
469517294,2162698,2162698,1114122,0,0,0.09544637,0.095446356,0.0,0.0,2162698,2162698,2228234,0,0,0.025948742,0.025948748,0.0,0.0,1,1,0,0,1,1,0,0
469711702,2162698,2162698,1114122,0,0,0.18623781,0.18623775,0.0,0.0,2162698,2162698,2228234,0,0,0.02400463,0.024004642,0.0,0.0,1,1,0,0,1,1,0,0
469917290,2162698,2162698,1114122,0,0,0.040390678,0.04039063,0.0,0.0,2162698,2162698,2228234,0,0,0.011257927,0.011257928,0.0,0.0,1,1,0,0,1,1,0,0
470111836,2162698,2162698,1114122,0,0,0.34190276,0.3419027,0.0,0.0,2162698,2162698,2228234,0,0,0.006048635,0.006048642,0.0,0.0,1,1,0,0,1,1,0,0
470311741,2162698,2162698,1114122,0,0,0.04810598,0.04810562,0.0,0.0,2162698,2162698,2228234,0,0,0.030527735,0.030527737,0.0,0.0,1,1,0,0,1,1,0,0
470517478,2162698,2162698,1114122,0,0,0.17653437,0.1765341,0.0,0.0,2162698,2162698,2228234,0,0,0.0076185893,0.0076185907,0.0,0.0,1,1,0,0,1,1,0,0
470712104,2162698,2162698,1114122,0,0,0.22700688,0.22700678,0.0,0.0,2162698,2162698,2228234,0,0,0.0060235844,0.0060235863,0.0,0.0,1,1,0,0,1,1,0,0
470918121,2162698,2162698,1114122,0,0,0.12009953,0.12009954,0.0,0.0,2162698,2162698,2228234,0,0,0.017110981,0.017110981,0.0,0.0,1,1,0,0,1,1,0,0
471117810,2162698,2162698,1114122,0,0,0.11516082,0.11516097,0.0,0.0,2162698,2162698,2228234,0,0,0.0176152,0.0176152,0.0,0.0,1,1,0,0,1,1,0,0
471312240,2162698,2162698,1114122,0,0,0.12057899,0.12057904,0.0,0.0,2162698,2162698,2228234,0,0,0.025708945,0.025708938,0.0,0.0,1,1,0,0,1,1,0,0
471518070,2162698,2162698,1114122,0,0,0.0971745,0.0971745,0.0,0.0,2162698,2162698,2228234,0,0,0.015455357,0.01545536,0.0,0.0,1,1,0,0,1,1,0,0
471712487,2162698,2162698,1114122,0,0,0.024587825,0.02458788,0.0,0.0,2162698,2162698,2228234,0,0,0.024184315,0.024184315,0.0,0.0,1,1,0,0,1,1,0,0
471918324,2162698,2162698,1114122,0,0,0.22855009,0.22855005,0.0,0.0,2162698,2162698,2228234,0,0,0.014060416,0.014060414,0.0,0.0,1,1,0,0,1,1,0,0
472113023,2162698,2162698,1114122,0,0,0.09231551,0.092315555,0.0,0.0,2162698,2162698,2228234,0,0,0.010913419,0.010913416,0.0,0.0,1,1,0,0,1,1,0,0
472318869,2162698,2162698,1114122,0,0,0.28423017,0.28423014,0.0,0.0,2162698,2162698,2228234,0,0,0.009170785,0.009170781,0.0,0.0,1,1,0,0,1,1,0,0
472512873,2162698,2162698,1114122,0,0,0.022432998,0.022433033,0.0,0.0,2162698,2162698,2228234,0,0,0.007523988,0.0075239916,0.0,0.0,1,1,0,0,1,1,0,0
472718827,2162698,2162698,1114122,0,0,0.136416,0.13641587,0.0,0.0,2162698,2162698,2228234,0,0,0.01296788,0.012967882,0.0,0.0,1,1,0,0,1,1,0,0
472918923,2162698,2162698,1114122,0,0,0.14648202,0.14648193,0.0,0.0,2162698,2162698,2228234,0,0,0.0073225885,0.007322591,0.0,0.0,1,1,0,0,1,1,0,0
473113619,2162698,2162698,1114122,0,0,0.03981181,0.03981182,0.0,0.0,2162698,2162698,2228234,0,0,0.0085967,0.0085967,0.0,0.0,1,1,0,0,1,1,0,0
473319037,2162698,2162698,1114122,0,0,0.07594305,0.07594296,0.0,0.0,2162698,2162698,2228234,0,0,0.01734602,0.017346019,0.0,0.0,1,1,0,0,1,1,0,0
473513668,2162698,2162698,1114122,0,0,0.0677221,0.06772209,0.0,0.0,2162698,2162698,2228234,0,0,0.017207066,0.017207067,0.0,0.0,1,1,0,0,1,1,0,0
473719624,2162698,2162698,1114122,0,0,0.037847783,0.037847802,0.0,0.0,2162698,2162698,2228234,0,0,0.019043844,0.019043837,0.0,0.0,1,1,0,0,1,1,0,0
473913686,2162698,2162698,1114122,0,0,0.12758875,0.12758875,0.0,0.0,2162698,2162698,2228234,0,0,0.017562192,0.017562194,0.0,0.0,1,1,0,0,1,1,0,0
474119405,2162698,2162698,1114122,0,0,0.13825527,0.13825557,0.0,0.0,2162698,2162698,2228234,0,0,0.010066782,0.010066786,0.0,0.0,1,1,0,0,1,1,0,0
474313828,2162698,2162698,1114122,0,0,0.08167566,0.08167568,0.0,0.0,2162698,2162698,2228234,0,0,0.01944336,0.019443367,0.0,0.0,1,1,0,0,1,1,0,0
474520123,2162698,2162698,1114122,0,0,0.22454083,0.22454092,0.0,0.0,2162698,2162698,2228234,0,0,0.021979269,0.021979265,0.0,0.0,1,1,0,0,1,1,0,0
474714301,2162698,2162698,1114122,0,0,0.05436465,0.054364596,0.0,0.0,2162698,2162698,2228234,0,0,0.01392456,0.013924559,0.0,0.0,1,1,0,0,1,1,0,0
474920016,2162698,2162698,1114122,0,0,0.045958217,0.045958217,0.0,0.0,2162698,2162698,2228234,0,0,0.0032146524,0.0032146529,0.0,0.0,1,1,0,0,1,1,0,0
475114257,2162698,2162698,1114122,0,0,0.18108734,0.1810873,0.0,0.0,2162698,2162698,2228234,0,0,0.018650021,0.018650025,0.0,0.0,1,1,0,0,1,1,0,0
475314488,2162698,2162698,1114122,0,0,0.11787242,0.11787247,0.0,0.0,2162698,2162698,2228234,0,0,0.011360548,0.011360553,0.0,0.0,1,1,0,0,1,1,0,0
475520314,2162698,2162698,1114122,0,0,0.053557534,0.05355744,0.0,0.0,2162698,2162698,2228234,0,0,0.0057410724,0.005741068,0.0,0.0,1,1,0,0,1,1,0,0
475720400,2162698,2162698,1114122,0,0,0.03132938,0.031329338,0.0,0.0,2162698,2162698,2228234,0,0,0.0050201644,0.0050201663,0.0,0.0,1,1,0,0,1,1,0,0
476114771,2162698,2162698,1114122,0,0,0.056314085,0.056314133,0.0,0.0,2162698,2162698,2228234,0,0,0.008178911,0.0081789065,0.0,0.0,1,1,0,0,1,1,0,0
476314945,2162698,2162698,1114122,0,0,0.15037462,0.15037437,0.0,0.0,2162698,2162698,2228234,0,0,0.004972293,0.0049722935,0.0,0.0,1,1,0,0,1,1,0,0
476515006,2162698,2162698,1114122,0,0,0.23179574,0.23179582,0.0,0.0,2162698,2162698,2228234,0,0,0.0066573923,0.0066573936,0.0,0.0,1,1,0,0,1,1,0,0
476720890,2162698,2162698,1114122,0,0,0.07169015,0.0716901,0.0,0.0,2162698,2162698,2228234,0,0,0.009065513,0.009065512,0.0,0.0,1,1,0,0,1,1,0,0
476915268,2162698,2162698,1114122,0,0,0.13252443,0.1325244,0.0,0.0,2162698,2162698,2228234,0,0,0.0113455225,0.011345524,0.0,0.0,1,1,0,0,1,1,0,0
477121215,2162698,2162698,1114122,0,0,0.055758376,0.055758484,0.0,0.0,2162698,2162698,2228234,0,0,0.007865397,0.0078653935,0.0,0.0,1,1,0,0,1,1,0,0
477315544,2162698,2162698,1114122,0,0,0.16141453,0.16141444,0.0,0.0,2162698,2162698,2228234,0,0,0.0077048438,0.0077048456,0.0,0.0,1,1,0,0,1,1,0,0
477521080,2162698,2162698,1114122,0,0,0.32380077,0.32380083,0.0,0.0,2162698,2162698,2228234,0,0,0.017315403,0.017315406,0.0,0.0,1,1,0,0,1,1,0,0
477715798,2162698,2162698,1114122,0,0,0.18148357,0.18148352,0.0,0.0,2162698,2162698,2228234,0,0,0.003989361,0.0039893594,0.0,0.0,1,1,0,0,1,1,0,0
477921514,2162698,2162698,1114122,0,0,0.103889056,0.10388905,0.0,0.0,2162698,2162698,2228234,0,0,0.012576937,0.012576937,0.0,0.0,1,1,0,0,1,1,0,0
478121835,2162698,2162698,1114122,0,0,0.06277783,0.062777825,0.0,0.0,2162698,2162698,2228234,0,0,0.01712737,0.017127367,0.0,0.0,1,1,0,0,1,1,0,0
478316064,2162698,2162698,1114122,0,0,0.11675273,0.11675266,0.0,0.0,2162698,2162698,2228234,0,0,0.016737003,0.016737003,0.0,0.0,1,1,0,0,1,1,0,0
478511740,2162698,2162698,1114122,0,0,0.044596173,0.044596188,0.0,0.0,2162698,2162698,2228234,0,0,0.018130606,0.018130615,0.0,0.0,1,1,0,0,1,1,0,0
478711141,2162698,2162698,1114122,0,0,0.066378474,0.06637852,0.0,0.0,2162698,2162698,2228234,0,0,0.011628219,0.011628214,0.0,0.0,1,1,0,0,1,1,0,0
478912052,2162698,2162698,1114122,0,0,0.015399826,0.015399868,0.0,0.0,2162698,2162698,2228234,0,0,0.011613236,0.011613233,0.0,0.0,1,1,0,0,1,1,0,0
479111312,2162698,2162698,1114122,0,0,0.08657436,0.08657432,0.0,0.0,2162698,2162698,2228234,0,0,0.015355226,0.015355227,0.0,0.0,1,1,0,0,1,1,0,0
479312427,2162698,2162698,1114122,0,0,0.04195947,0.041959457,0.0,0.0,2162698,2162698,2228234,0,0,0.01229896,0.01229896,0.0,0.0,1,1,0,0,1,1,0,0
479512306,2162698,2162698,1114122,0,0,0.0796419,0.07964198,0.0,0.0,2162698,2162698,2228234,0,0,0.015281893,0.015281896,0.0,0.0,1,1,0,0,1,1,0,0
479712356,2162698,2162698,1114122,0,0,0.21751915,0.21751916,0.0,0.0,2162698,2162698,2228234,0,0,0.012736159,0.012736159,0.0,0.0,1,1,0,0,1,1,0,0
479912308,2162698,2162698,1114122,0,0,0.10438414,0.104384124,0.0,0.0,2162698,2162698,2228234,0,0,0.008457137,0.00845714,0.0,0.0,1,1,0,0,1,1,0,0
480112455,2162698,2162698,1114122,0,0,0.099625506,0.09962567,0.0,0.0,2162698,2162698,2228234,0,0,0.009891727,0.009891733,0.0,0.0,1,1,0,0,1,1,0,0
480311960,2162698,2162698,1114122,0,0,0.038122147,0.038122196,0.0,0.0,2162698,2162698,2228234,0,0,0.010242646,0.010242645,0.0,0.0,1,1,0,0,1,1,0,0
480512796,2162698,2162698,1114122,0,0,0.05026586,0.050265864,0.0,0.0,2162698,2162698,2228234,0,0,0.018675802,0.018675802,0.0,0.0,1,1,0,0,1,1,0,0
480712423,2162698,2162698,1114122,0,0,0.19999498,0.19999497,0.0,0.0,2162698,2162698,2228234,0,0,0.014463337,0.01446334,0.0,0.0,1,1,0,0,1,1,0,0
481112407,2162698,2162698,1114122,0,0,0.12235164,0.12235177,0.0,0.0,2162698,2162698,2228234,0,0,0.00685125,0.0068512545,0.0,0.0,1,1,0,0,1,1,0,0
481313234,2162698,2162698,1114122,0,0,0.05668777,0.0566877,0.0,0.0,2162698,2162698,2228234,0,0,0.011170865,0.011170865,0.0,0.0,1,1,0,0,1,1,0,0
481512599,2162698,2162698,1114122,0,0,0.060110815,0.060110662,0.0,0.0,2162698,2162698,2228234,0,0,0.007883352,0.007883355,0.0,0.0,1,1,0,0,1,1,0,0
481713534,2162698,2162698,1114122,0,0,0.23253429,0.23253414,0.0,0.0,2162698,2162698,2228234,0,0,0.009135517,0.009135521,0.0,0.0,1,1,0,0,1,1,0,0
481912957,2162698,2162698,1114122,0,0,0.3028788,0.30287898,0.0,0.0,2162698,2162698,2228234,0,0,0.012273286,0.012273289,0.0,0.0,1,1,0,0,1,1,0,0
482113825,2162698,2162698,1114122,0,0,0.18818085,0.18818083,0.0,0.0,2162698,2162698,2228234,0,0,0.004124845,0.0041248435,0.0,0.0,1,1,0,0,1,1,0,0
482312981,2162698,2162698,1114122,0,0,0.13576616,0.1357661,0.0,0.0,2162698,2162698,2228234,0,0,0.013618389,0.0136183845,0.0,0.0,1,1,0,0,1,1,0,0
482513111,2162698,2162698,1114122,0,0,0.05940978,0.059409797,0.0,0.0,2162698,2162698,2228234,0,0,0.009230327,0.009230328,0.0,0.0,1,1,0,0,1,1,0,0
482713741,2162698,2162698,1114122,0,0,0.08841061,0.08841071,0.0,0.0,2162698,2162698,2228234,0,0,0.0075045777,0.007504582,0.0,0.0,1,1,0,0,1,1,0,0
483114163,2162698,2162698,1114122,0,0,0.1809344,0.1809344,0.0,0.0,2162698,2162698,2228234,0,0,0.008352593,0.0083525935,0.0,0.0,1,1,0,0,1,1,0,0
483313811,2162698,2162698,1114122,0,0,0.104842484,0.10484251,0.0,0.0,2162698,2162698,2228234,0,0,0.011967247,0.011967247,0.0,0.0,1,1,0,0,1,1,0,0
483514372,2162698,2162698,1114122,0,0,0.04537465,0.045374583,0.0,0.0,2162698,2162698,2228234,0,0,0.006715952,0.0067159557,0.0,0.0,1,1,0,0,1,1,0,0
483713707,2162698,2162698,1114122,0,0,0.16345167,0.1634515,0.0,0.0,2162698,2162698,2228234,0,0,0.017054206,0.017054204,0.0,0.0,1,1,0,0,1,1,0,0
483914741,2162698,2162698,1114122,0,0,0.17453936,0.17453936,0.0,0.0,2162698,2162698,2228234,0,0,0.022766653,0.022766653,0.0,0.0,1,1,0,0,1,1,0,0
484113924,2162698,2162698,1114122,0,0,0.06946032,0.06946034,0.0,0.0,2162698,2162698,2228234,0,0,0.012731029,0.012731024,0.0,0.0,1,1,0,0,1,1,0,0
484314922,2162698,2162698,1114122,0,0,0.11069585,0.11069583,0.0,0.0,2162698,2162698,2228234,0,0,0.019925129,0.019925129,0.0,0.0,1,1,0,0,1,1,0,0
484514283,2162698,2162698,1114122,0,0,0.11856029,0.11856025,0.0,0.0,2162698,2162698,2228234,0,0,0.011482589,0.011482589,0.0,0.0,1,1,0,0,1,1,0,0
484714188,2162698,2162698,1114122,0,0,0.21302953,0.21302952,0.0,0.0,2162698,2162698,2228234,0,0,0.012038041,0.012038042,0.0,0.0,1,1,0,0,1,1,0,0
484915143,2162698,2162698,1114122,0,0,0.061634194,0.061634216,0.0,0.0,2162698,2162698,2228234,0,0,0.007461992,0.007461988,0.0,0.0,1,1,0,0,1,1,0,0
485315496,2162698,2162698,1114122,0,0,0.046470705,0.046470713,0.0,0.0,2162698,2162698,2228234,0,0,0.0135728745,0.013572874,0.0,0.0,1,1,0,0,1,1,0,0
485514649,2162698,2162698,1114122,0,0,0.07320918,0.073209085,0.0,0.0,2162698,2162698,2228234,0,0,0.011658231,0.011658232,0.0,0.0,1,1,0,0,1,1,0,0
485714758,2162698,2162698,1114122,0,0,0.057289846,0.0572899,0.0,0.0,2162698,2162698,2228234,0,0,0.014416801,0.014416802,0.0,0.0,1,1,0,0,1,1,0,0
485915442,2162698,2162698,1114122,0,0,0.11249188,0.11249203,0.0,0.0,2162698,2162698,2228234,0,0,0.018190563,0.01819056,0.0,0.0,1,1,0,0,1,1,0,0
486114887,2162698,2162698,1114122,0,0,0.1328425,0.13284245,0.0,0.0,2162698,2162698,2228234,0,0,0.010129031,0.010129033,0.0,0.0,1,1,0,0,1,1,0,0
486315545,2162698,2162698,1114122,0,0,0.055727758,0.05572776,0.0,0.0,2162698,2162698,2228234,0,0,0.010198013,0.010198016,0.0,0.0,1,1,0,0,1,1,0,0
486515275,2162698,2162698,1114122,0,0,0.1437833,0.14378345,0.0,0.0,2162698,2162698,2228234,0,0,0.009503313,0.009503312,0.0,0.0,1,1,0,0,1,1,0,0
486716251,2162698,2162698,1114122,0,0,0.12383554,0.12383583,0.0,0.0,2162698,2162698,2228234,0,0,0.0027652907,0.0027652835,0.0,0.0,1,1,0,0,1,1,0,0
486915313,2162698,2162698,1114122,0,0,0.10316477,0.103164665,0.0,0.0,2162698,2162698,2228234,0,0,0.0070663784,0.007066376,0.0,0.0,1,1,0,0,1,1,0,0
487116392,2162698,2162698,1114122,0,0,0.094669096,0.09466902,0.0,0.0,2162698,2162698,2228234,0,0,0.009703515,0.009703509,0.0,0.0,1,1,0,0,1,1,0,0
487316081,2162698,2162698,1114122,0,0,0.0987405,0.098740414,0.0,0.0,2162698,2162698,2228234,0,0,0.0030944108,0.0030944243,0.0,0.0,1,1,0,0,1,1,0,0
487716387,2162698,2162698,1114122,0,0,0.08483147,0.084831424,0.0,0.0,2162698,2162698,2228234,0,0,0.012636808,0.012636808,0.0,0.0,1,1,0,0,1,1,0,0
487915776,2162698,2162698,1114122,0,0,0.13662449,0.13662454,0.0,0.0,2162698,2162698,2228234,0,0,0.011350126,0.011350124,0.0,0.0,1,1,0,0,1,1,0,0
488116674,2162698,2162698,1114122,0,0,0.12603217,0.12603238,0.0,0.0,2162698,2162698,2228234,0,0,0.0053257393,0.005325744,0.0,0.0,1,1,0,0,1,1,0,0
488311042,2162698,2162698,1114122,0,0,0.060697045,0.060697053,0.0,0.0,2162698,2162698,2228234,0,0,0.0017539285,0.001753928,0.0,0.0,1,1,0,0,1,1,0,0
488516965,2162698,2162698,1114122,0,0,0.1449567,0.14495684,0.0,0.0,2162698,2162698,2228234,0,0,0.0074440315,0.007444034,0.0,0.0,1,1,0,0,1,1,0,0
488711308,2162698,2162698,1114122,0,0,0.16578113,0.16578127,0.0,0.0,2162698,2162698,2228234,0,0,0.0121425325,0.012142533,0.0,0.0,1,1,0,0,1,1,0,0
488917089,2162698,2162698,1114122,0,0,0.16570579,0.16570583,0.0,0.0,2162698,2162698,2228234,0,0,0.006447988,0.006447985,0.0,0.0,1,1,0,0,1,1,0,0
489111487,2162698,2162698,1114122,0,0,0.11613308,0.116132945,0.0,0.0,2162698,2162698,2228234,0,0,0.0044752304,0.0044752285,0.0,0.0,1,1,0,0,1,1,0,0
489311432,2162698,2162698,1114122,0,0,0.12006079,0.120060846,0.0,0.0,2162698,2162698,2228234,0,0,0.005378259,0.0053782584,0.0,0.0,1,1,0,0,1,1,0,0
489517257,2162698,2162698,1114122,0,0,0.13469085,0.134691,0.0,0.0,2162698,2162698,2228234,0,0,0.011246593,0.011246599,0.0,0.0,1,1,0,0,1,1,0,0
489711850,2162698,2162698,1114122,0,0,0.15083313,0.15083292,0.0,0.0,2162698,2162698,2228234,0,0,0.017466405,0.01746641,0.0,0.0,1,1,0,0,1,1,0,0
489911782,2162698,2162698,1114122,0,0,0.19063097,0.19063078,0.0,0.0,2162698,2162698,2228234,0,0,0.0054996824,0.0054996847,0.0,0.0,1,1,0,0,1,1,0,0
490117521,2162698,2162698,1114122,0,0,0.11427097,0.11427092,0.0,0.0,2162698,2162698,2228234,0,0,0.006743538,0.00674354,0.0,0.0,1,1,0,0,1,1,0,0
490311927,2162698,2162698,1114122,0,0,0.12914476,0.12914477,0.0,0.0,2162698,2162698,2228234,0,0,0.007626025,0.007626027,0.0,0.0,1,1,0,0,1,1,0,0
490517809,2162698,2162698,1114122,0,0,0.19026954,0.19026949,0.0,0.0,2162698,2162698,2228234,0,0,0.01146557,0.011465567,0.0,0.0,1,1,0,0,1,1,0,0
490712409,2162698,2162698,1114122,0,0,0.10287099,0.102871045,0.0,0.0,2162698,2162698,2228234,0,0,0.009444992,0.009444991,0.0,0.0,1,1,0,0,1,1,0,0
490918077,2162698,2162698,1114122,0,0,0.21189041,0.2118906,0.0,0.0,2162698,2162698,2228234,0,0,0.013561537,0.013561538,0.0,0.0,1,1,0,0,1,1,0,0
491318284,2162698,2162698,1114122,0,0,0.17018132,0.17018123,0.0,0.0,2162698,2162698,2228234,0,0,0.0063532502,0.00635325,0.0,0.0,1,1,0,0,1,1,0,0
491512556,2162698,2162698,1114122,0,0,0.14555298,0.14555305,0.0,0.0,2162698,2162698,2228234,0,0,0.0066105938,0.006610594,0.0,0.0,1,1,0,0,1,1,0,0
491718445,2162698,2162698,1114122,0,0,0.12479409,0.124794245,0.0,0.0,2162698,2162698,2228234,0,0,0.0055866824,0.0055866847,0.0,0.0,1,1,0,0,1,1,0,0
491912836,2162698,2162698,1114122,0,0,0.13201104,0.13201125,0.0,0.0,2162698,2162698,2228234,0,0,0.017054588,0.017054595,0.0,0.0,1,1,0,0,1,1,0,0
492112938,2162698,2162698,1114122,0,0,0.16966134,0.1696613,0.0,0.0,2162698,2162698,2228234,0,0,0.0061477646,0.006147764,0.0,0.0,1,1,0,0,1,1,0,0
492318543,2162698,2162698,1114122,0,0,0.23846154,0.23846155,0.0,0.0,2162698,2162698,2228234,0,0,0.014434001,0.014434005,0.0,0.0,1,1,0,0,1,1,0,0
492513119,2162698,2162698,1114122,0,0,0.062698014,0.06269802,0.0,0.0,2162698,2162698,2228234,0,0,0.0123089,0.0123088965,0.0,0.0,1,1,0,0,1,1,0,0
492718689,2162698,2162698,1114122,0,0,0.05866232,0.058662284,0.0,0.0,2162698,2162698,2228234,0,0,0.0063811787,0.0063811797,0.0,0.0,1,1,0,0,1,1,0,0
492913357,2162698,2162698,1114122,0,0,0.19716722,0.19716722,0.0,0.0,2162698,2162698,2228234,0,0,0.008695347,0.008695347,0.0,0.0,1,1,0,0,1,1,0,0
493119133,2162698,2162698,1114122,0,0,0.118412405,0.118412375,0.0,0.0,2162698,2162698,2228234,0,0,0.009939145,0.009939145,0.0,0.0,1,1,0,0,1,1,0,0
493319282,2162698,2162698,1114122,0,0,0.14268258,0.14268254,0.0,0.0,2162698,2162698,2228234,0,0,0.0071340483,0.0071340497,0.0,0.0,1,1,0,0,1,1,0,0
493519574,2162698,2162698,1114122,0,0,0.13414945,0.13414942,0.0,0.0,2162698,2162698,2228234,0,0,0.008306413,0.008306416,0.0,0.0,1,1,0,0,1,1,0,0
493719707,2162698,2162698,1114122,0,0,0.08578708,0.08578711,0.0,0.0,2162698,2162698,2228234,0,0,0.008991859,0.008991861,0.0,0.0,1,1,0,0,1,1,0,0
493913829,2162698,2162698,1114122,0,0,0.10135391,0.10135387,0.0,0.0,2162698,2162698,2228234,0,0,0.014955098,0.014955103,0.0,0.0,1,1,0,0,1,1,0,0
494113884,2162698,2162698,1114122,0,0,0.13555557,0.13555531,0.0,0.0,2162698,2162698,2228234,0,0,0.013691616,0.013691615,0.0,0.0,1,1,0,0,1,1,0,0
494313843,2162698,2162698,1114122,0,0,0.1440094,0.1440094,0.0,0.0,2162698,2162698,2228234,0,0,0.012172177,0.012172177,0.0,0.0,1,1,0,0,1,1,0,0
494520045,2162698,2162698,1114122,0,0,0.1955384,0.19553833,0.0,0.0,2162698,2162698,2228234,0,0,0.011637615,0.011637615,0.0,0.0,1,1,0,0,1,1,0,0
494719823,2162698,2162698,1114122,0,0,0.07288624,0.07288641,0.0,0.0,2162698,2162698,2228234,0,0,0.008051743,0.008051746,0.0,0.0,1,1,0,0,1,1,0,0
494914212,2162698,2162698,1114122,0,0,0.14162852,0.14162847,0.0,0.0,2162698,2162698,2228234,0,0,0.011093654,0.011093655,0.0,0.0,1,1,0,0,1,1,0,0
