timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
663506518,1627401872000128,11010077,386226420,-91537972,73310,121536,1.5450001,0.49457705,8.062,24.243002,1.67,3.9599998,89,37,0.030000001,0.009000001,0.029000001,0.90900004,5.4963207,0,nan,0.0,1560,3,0,1,7
664513643,1627401873000128,11010077,386226492,-91537849,74694,122920,1.687,0.70761216,8.036,24.082,1.67,3.9599998,89,33,0.67200005,-0.448,0.50100005,0.71300006,0.82630116,0,nan,0.0,2886,3,0,1,7
665510443,1627401874000129,11010077,386226478,-91537841,74155,122381,1.5220001,0.7079242,7.9370003,24.011002,1.67,3.9599998,89,43,0.155,-0.13700001,-0.072000004,0.776,0.82630116,0,nan,0.0,2418,3,0,1,7
666709619,1627401875200129,11010077,386226479,-91537840,74726,122953,1.3330001,0.56847656,7.8560004,23.788002,1.67,3.9599998,89,52,0.34100002,-0.208,0.27,0.563,1.8282791,0,nan,0.0,1950,3,0,1,7
667510078,1627401876000129,11010077,386226514,-91537814,77480,125706,1.817,0.5688021,7.8560004,23.739,1.67,3.9599998,89,33,0.71300006,-0.512,0.49600002,0.282,1.8282791,0,nan,0.0,1794,3,0,1,7
668509451,1627401877000129,11010077,386226577,-91537792,79088,127314,1.4670001,0.56917816,7.905,23.881,1.9399999,4.96,89,45,0.374,-0.043,0.372,0.757,1.8282791,0,nan,0.0,1794,3,0,1,6
669509577,1627401878000129,11010077,386226585,-91537815,80058,128284,1.8230001,0.5695667,7.9290004,23.994001,1.9399999,4.96,89,42,0.827,0.018000001,0.827,0.95900005,1.8282791,0,nan,0.0,2262,3,0,1,6
670517296,1627401879000129,11010077,386226640,-91537829,82180,130407,1.6800001,0.56995314,8.047,24.182001,1.9399999,4.96,89,35,0.11100001,0.018000001,-0.11000001,0.541,1.8282791,0,nan,0.0,1872,3,0,1,6
671512674,1627401880000129,11010077,386226668,-91537872,81455,129681,2.095,0.5704299,8.128,24.288002,1.67,3.9499998,83,40,0.61600006,0.33600003,-0.51600003,0.609,1.8282791,0,nan,0.0,1794,3,0,1,7
672511781,1627401881000129,11010077,386226712,-91537878,83560,131787,1.57,0.5708728,8.126,24.337002,1.68,3.9499998,83,44,0.80500007,-0.42100003,0.68600005,0.32000002,1.8282791,0,nan,0.0,2184,3,0,1,7
673507572,1627401882000130,11010077,386226717,-91537822,84826,133053,1.802,0.5712733,8.032001,24.299002,1.68,3.9499998,83,45,1.2340001,-0.81500006,0.92700005,0.47300002,1.8282791,0,nan,0.0,1716,3,0,1,7
674509487,1627401883000130,11010077,386226761,-91537853,86370,134596,1.7600001,0.57166827,8.015,24.151001,1.18,2.3799999,83,38,0.185,-0.006,-0.185,0.22000001,1.8282791,0,nan,0.0,1950,3,0,1,8
675513462,1627401884000130,11010077,386226814,-91537854,89053,137279,1.5920001,0.5720807,8.0720005,24.306002,1.18,2.3799999,83,31,0.24300002,0.17600001,0.16800001,-0.588,1.8282791,0,nan,0.0,1950,3,0,1,8
676510148,1627401885000130,11010077,386226821,-91537896,88108,136334,1.7260001,0.5725645,8.155001,24.513,1.18,2.3799999,83,30,0.116000004,0.011000001,-0.116000004,0.31100002,1.8282791,0,nan,0.0,1950,3,0,1,8
677514337,1627401886000130,11010077,386226812,-91537895,88128,136354,2.0140002,0.5730205,8.206,24.637001,1.18,2.3799999,83,40,0.57600003,0.287,-0.5,0.34100002,1.8282791,0,nan,0.0,1716,3,0,1,8
678515420,1627401887000130,11010077,386226815,-91537879,88824,137050,2.279,0.57346195,8.2960005,24.894001,1.18,2.3799999,83,31,1.0990001,-0.554,0.94900006,0.485,1.8282791,0,nan,0.0,1482,3,0,1,8
679705956,1627401888200130,11010077,386226794,-91537772,90140,138366,2.1190002,0.574088,8.418,25.136002,1.18,2.3799999,83,29,0.88100004,-0.094000004,0.87600005,-0.26900002,1.8282791,0,nan,0.0,1638,3,0,1,8
680710574,1627401889200130,11010077,386226817,-91537784,90690,138916,2.154,0.5745236,8.378,25.087002,1.18,2.3799999,83,35,0.56700003,0.37600002,-0.42400002,0.261,1.8282791,0,nan,0.0,1950,3,0,1,8
681511665,1627401890000131,11010077,386226760,-91537767,90301,138527,2.3920002,0.6553743,8.373,24.977001,1.18,2.3799999,83,29,1.018,-0.929,0.41500002,-0.18400002,2.2376723,0,nan,0.0,2496,3,0,1,8
682712473,1627401891200131,11010077,386226758,-91537702,92580,140806,2.424,0.4395393,8.222,24.737001,1.18,2.3799999,83,37,3.867,-2.318,3.095,-0.54200006,2.237011,0,nan,0.0,2106,3,0,1,8
683507622,1627401892000131,11010077,386226608,-91537425,95352,143578,2.3860002,0.3766415,8.3220005,24.717001,1.68,3.9499998,83,38,3.7170002,-2.414,2.8260002,-0.86200005,2.2877727,0,nan,0.0,1716,3,0,1,7
684514835,1627401893000131,11010077,386226606,-91537344,97031,145258,1.8500001,0.3774238,8.370001,24.813002,1.68,3.9499998,83,29,0.377,0.0,0.377,-0.33900002,2.2877727,0,nan,0.0,1716,3,0,1,7
685514323,1627401894000131,11010077,386226584,-91537302,95896,144122,1.886,0.37806553,8.346001,24.929,1.68,3.9499998,83,34,1.4640001,-0.30600002,1.4310001,0.298,2.2877727,0,nan,0.0,2106,3,0,1,7
686514911,1627401895000131,11010077,386226642,-91537359,94541,142768,1.871,0.60386056,8.338,24.990002,1.68,3.9499998,83,40,0.31300002,-0.16600001,0.26500002,-0.41900003,1.5465381,0,nan,0.0,2886,3,0,1,7
687509562,1627401896000131,11010077,386226651,-91537349,94605,142831,2.1780002,0.6043003,8.399,25.229002,1.68,3.9499998,84,39,0.58900005,0.47700003,-0.34600002,-0.628,1.5465381,0,nan,0.0,2418,3,0,1,7
688516101,1627401897000131,11010077,386226665,-91537330,94805,143031,2.515,0.60481083,8.526,25.517002,1.68,3.9499998,84,41,0.91300005,-0.326,0.85300004,-0.109000005,1.5465381,0,nan,0.0,1716,3,0,1,7
689510888,1627401898000132,11010077,386226630,-91537345,92138,140364,1.6630001,0.60520285,8.589001,25.672,1.68,3.9499998,83,37,0.48700002,-0.35700002,0.33200002,0.601,1.5465381,0,nan,0.0,1794,3,0,1,7
690511325,1627401899000132,11010077,386226622,-91537348,90526,138752,1.8800001,0.60557044,8.468,25.61,1.68,3.9499998,83,29,0.628,-0.003,-0.628,0.69100004,1.5465381,0,nan,0.0,2496,3,0,1,7
691712475,1627401900200132,11010077,386226648,-91537467,88261,136487,2.269,0.6061886,8.541,25.464,1.68,3.9499998,83,42,0.934,0.70100003,-0.61800003,0.96700007,1.5465381,0,nan,0.0,2262,3,0,1,7
692518848,1627401901000132,11010077,386226670,-91537478,88408,136634,1.7500001,0.6064951,8.531,25.401001,1.68,3.9499998,83,37,1.003,-0.637,0.77500004,0.409,1.5465381,0,nan,0.0,1794,3,0,1,7
693513226,1627401902000132,11010077,386226714,-91537529,89970,138196,2.01,0.74283063,8.358001,24.901001,1.18,2.3799999,83,34,0.809,0.013,-0.809,0.41700003,2.0422683,0,nan,0.0,1872,3,0,1,8
694514464,1627401903000132,11010077,386226760,-91537629,90847,139074,1.8280001,0.74322313,8.416,24.833002,1.68,3.9399998,83,34,0.395,-0.31100002,0.24200001,0.63000005,2.0422683,0,nan,0.0,1716,3,0,1,7
695511165,1627401904000132,11010077,386226771,-91537679,89918,138145,2.3920002,0.7435842,8.521001,24.947,1.68,3.9399998,78,34,1.2390001,0.541,-1.115,1.067,2.0422683,0,nan,0.0,1872,3,0,1,7
696516153,1627401905000132,11010077,386226796,-91537716,88359,136586,1.8330001,0.77563703,8.553,25.013,1.68,3.9399998,78,37,0.573,-0.12900001,0.558,0.28800002,0.8143682,0,nan,0.0,1560,3,0,1,7
697512789,1627401906000133,11010077,386226749,-91537656,87334,135560,1.4950001,0.77598,8.584001,25.080002,1.68,3.9399998,78,29,0.19000001,0.119,0.148,0.97200006,0.8143682,0,nan,0.0,2340,3,0,1,7
