timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
553708532,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
554208525,5.064404,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
554708718,5.151416,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
555208661,5.069238,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
555708756,5.1739745,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
556208525,5.0225096,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
556708532,5.009619,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
557208558,5.0853515,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
557708656,5.21748,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
558208634,5.0724607,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
558708615,5.201367,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
559218805,5.1933103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
559709299,5.077295,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
560219270,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
560708976,5.1836424,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
561209739,5.0901856,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
561720149,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
562210317,5.1836424,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
562708525,5.1691403,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
563208492,5.1014647,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
563708565,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
564208573,5.067627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
564708525,5.2110353,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
565208655,5.1868653,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
565708525,5.0482907,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
566208506,5.0740724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
566708649,5.0740724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
567212126,5.0724607,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
567709017,5.167529,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
568208552,5.1240234,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
568708564,5.1481934,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
569208526,5.1385255,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
569713308,5.0853515,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
570208536,5.067627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
570713828,5.1739745,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
571208803,5.1610837,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
571709567,5.1191893,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
572214289,5.1643066,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
572709985,5.2368164,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
573209670,5.0853515,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
573714887,5.2094235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
574208521,5.143359,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
574708528,5.143359,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
575208527,5.1626954,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
575708590,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
576208530,5.0869627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
576708560,5.1868653,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
577208528,5.1836424,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
577708525,5.0611815,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
578208594,5.1868653,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
578708695,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
579208651,5.0611815,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
579708825,5.170752,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
580208513,5.041846,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
580708522,5.1240234,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
581208577,5.10791,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
581718827,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
582208529,5.0869627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
582719235,5.0869627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
583709029,5.0966306,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
584209280,5.054736,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
584719914,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
585219795,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
585710098,5.0950193,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
586208525,5.122412,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
586710559,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
587220567,5.0901856,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
587721266,5.177197,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
588220884,5.201367,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
588721405,5.091797,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
589211314,5.0740724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
589711911,5.1933103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
590221781,5.091797,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
590712104,5.1933103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
591208612,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
591709285,5.122412,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
592212576,5.0740724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
592708533,5.0515137,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
593208532,5.141748,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
593713217,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
594708922,5.0805173,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
595708996,5.091797,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
596214149,5.0708494,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
596714853,5.030566,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
597209423,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
597709784,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
598208537,5.20459,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
598708525,5.091797,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
599208535,5.115967,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
599708593,5.225537,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
600208551,5.082129,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
600708525,5.1981444,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
601208521,5.078906,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
601708603,5.091797,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
602208535,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
602708584,5.194922,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
603208759,5.177197,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
604208526,5.15625,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
604708580,5.0869627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
605208533,5.0708494,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
605708535,5.20459,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
606208525,5.0724607,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
606708583,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
607208695,5.067627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
607709206,5.1739745,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
608209189,5.0515137,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
608719837,5.053125,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
609219841,5.077295,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
609709242,5.1981444,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
610220073,5.0321774,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
610720506,5.1739745,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
611210563,5.0595703,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
611710789,5.1836424,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
612208497,5.0063963,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
612711080,5.1933103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
613221697,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
613711957,5.078906,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
614222118,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
614712179,5.0966306,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
615208600,5.0966306,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
615712341,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
616208531,5.091797,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
616708527,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
617208554,5.293213,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
617708579,5.1739745,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
618208637,5.2110353,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
618709041,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
619213817,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
619709040,5.0998535,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
620214614,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
620709414,5.2078123,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
621209717,5.2094235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
621708530,5.1191893,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
622208577,5.016064,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
622708487,5.1691403,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
623208579,5.2078123,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
623708593,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
624208524,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
624708525,5.1836424,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
625208570,5.077295,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
626208699,5.1884766,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
626708916,5.1981444,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
627208536,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
627708543,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
628208585,5.0015626,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
628708586,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
629208520,5.20459,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
629708525,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
630208531,5.2094235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
630708633,5.067627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
631208751,5.0708494,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
631708926,5.0708494,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
632209138,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
632708540,5.1610837,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
633208502,5.2625976,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
633708549,5.136914,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
634208571,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
635208525,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
635708536,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
636208575,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
637208766,5.082129,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
637708527,5.1836424,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
638208531,5.167529,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
638708525,5.225537,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
639208838,5.302881,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
639708865,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
640208699,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
640709198,5.0869627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
641209493,5.2094235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
641709757,5.20459,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
642209890,5.20459,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
642708534,5.103076,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
643208535,5.1191893,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
643708548,5.264209,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
644208522,5.1933103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
644708625,5.20459,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
645208542,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
645708534,5.0805173,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
646708834,5.194922,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
647208809,5.182031,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
647708585,5.24165,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
648208528,5.1385255,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
648708575,5.283545,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
649208526,5.082129,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
649708723,5.201367,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
650208520,5.2094235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
650708632,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
651208949,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
651709255,5.078906,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
652208524,5.0966306,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
652708527,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
653208536,5.2738767,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
653708575,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
654208525,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
654708598,5.0740724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
655208589,5.069238,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
655708610,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
656208633,5.194922,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
656708867,5.190088,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
657708544,5.1336913,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
658208608,5.1143556,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
658708839,5.18042,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
659208866,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
659709708,5.2384276,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
660209531,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
660710295,5.1755857,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
661210267,5.0063963,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
661708513,5.170752,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
662208522,5.091797,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
662708574,5.2110353,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
663208608,5.0708494,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
663708536,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
664208520,5.194922,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
664708632,5.154639,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
665208525,5.170752,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
665708935,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
666208524,5.157861,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
666708558,5.1111326,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
667708596,5.082129,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
668208629,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
668708534,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
669208766,5.054736,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
669709085,5.2029786,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
670209219,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
670708524,5.040234,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
671208503,5.170752,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
671708767,5.1111326,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
672208533,5.0482907,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
672708557,5.0756836,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
673208657,5.0805173,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
673708692,5.0515137,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
674208663,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
674708947,5.0869627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
675208525,5.0998535,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
675708541,5.2078123,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
676208642,5.0708494,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
676709003,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
677208741,5.0466795,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
677709088,5.206201,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
678210041,5.0740724,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
678709016,5.201367,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
679208537,4.9967284,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
679708536,5.220703,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
680208525,5.1933103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
680708525,5.2142577,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
681208538,5.077295,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
681708632,5.2126465,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
682208534,5.057959,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
682708602,5.0950193,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
683208773,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
683708567,5.220703,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
684208543,5.067627,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
684708623,5.2126465,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
685208531,5.093408,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
685708532,5.2078123,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
686208527,5.088574,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
686708881,5.2126465,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
687208973,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
687709171,5.127246,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
688208527,5.033789,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
688708562,5.0660157,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
689208576,5.0901856,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
689708659,5.2126465,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
690208560,5.0901856,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
690708535,5.1788087,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
691208873,5.08374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
691708796,5.2094235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
692208499,5.078906,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
692708532,5.1481934,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
693208728,5.231982,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
693709131,5.235205,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
694208866,5.093408,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
694709352,5.115967,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
695209546,5.093408,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
695709848,5.215869,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
696208525,5.1884766,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
696708531,5.1868653,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
697208717,5.1014647,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
697708564,5.1256347,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
