timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
494702175,494702175,42,0,0,16895,1491,1659,1623,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
495201006,495201006,42,0,0,16921,1515,1661,1622,1525,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
495697072,495697072,42,0,0,16923,1517,1661,1623,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
496201326,496201326,42,0,0,16887,1465,1668,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
496707555,496707555,42,0,0,16902,1498,1660,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
497212808,497212808,42,0,0,16900,1479,1680,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
497702098,497702098,42,0,0,16913,1460,1709,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
498212407,498212407,42,0,0,16955,1456,1755,1622,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
498704539,498704539,42,0,0,17015,1465,1806,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
499198701,499198701,42,0,0,17064,1483,1837,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
499714479,499714479,42,0,0,17071,1518,1809,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
500203566,500203566,42,0,0,17063,1518,1801,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
500709435,500709435,42,0,0,16926,1483,1690,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
501193808,501193808,42,0,0,16867,1452,1669,1623,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
501703822,501703822,42,0,0,16780,1401,1658,1599,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
502205051,502205051,42,0,0,16718,1400,1638,1558,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
502695347,502695347,42,0,0,16750,1512,1552,1562,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
503200573,503200573,42,0,0,16661,1515,1462,1561,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
503701198,503701198,42,0,0,16826,1517,1620,1561,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
504210849,504210849,42,0,0,16789,1444,1662,1561,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
504705400,504705400,42,0,0,16781,1436,1667,1559,1525,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
505191535,505191535,42,0,0,16845,1466,1700,1558,1525,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
505711962,505711962,42,0,0,16914,1471,1762,1558,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
506206950,506206950,42,0,0,17002,1506,1824,1558,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
506697709,506697709,42,0,0,16921,1472,1756,1558,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
507202208,507202208,42,0,0,16874,1449,1765,1537,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
507706753,507706753,42,0,0,16799,1439,1750,1468,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
508192628,508192628,42,0,0,16834,1497,1747,1468,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
508697229,508697229,42,0,0,16821,1497,1734,1468,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
509203301,509203301,42,0,0,16673,1480,1695,1376,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
509708583,509708583,42,0,0,16543,1478,1662,1280,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
510207784,510207784,42,0,0,16603,1517,1684,1280,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
510713825,510713825,42,0,0,16514,1491,1644,1256,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
511209129,511209129,42,0,0,16496,1506,1615,1252,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
511694274,511694274,42,0,0,16505,1501,1629,1254,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
512199578,512199578,42,0,0,16532,1483,1643,1284,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
512700304,512700304,42,0,0,16625,1528,1664,1315,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
513209256,513209256,42,0,0,16754,1517,1738,1377,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
513695204,513695204,42,0,0,16630,1440,1660,1402,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
514205396,514205396,42,0,0,16535,1456,1609,1344,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
514700685,514700685,42,0,0,16679,1489,1594,1472,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
515210261,515210261,42,0,0,16692,1473,1587,1515,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
515710467,515710467,42,0,0,16788,1515,1619,1532,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
516206259,516206259,42,0,0,16740,1475,1643,1500,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
516696718,516696718,42,0,0,16783,1524,1664,1467,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
517201752,517201752,42,0,0,16828,1505,1766,1438,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
517702044,517702044,42,0,0,16755,1464,1731,1438,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
518212340,518212340,42,0,0,16774,1447,1768,1436,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
518702477,518702477,42,0,0,16766,1460,1747,1437,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
519212757,519212757,42,0,0,16628,1402,1662,1443,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
519702141,519702141,42,0,0,16748,1524,1662,1443,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
520208137,520208137,42,0,0,16734,1534,1629,1450,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
520708603,520708603,42,0,0,16768,1545,1651,1450,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
521209092,521209092,42,0,0,16807,1532,1687,1466,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
521698905,521698905,42,0,0,16689,1453,1658,1467,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
522213115,522213115,42,0,0,16749,1410,1681,1531,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
522709191,522709191,42,0,0,16748,1479,1677,1471,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
523203692,523203692,42,0,0,16804,1517,1694,1471,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
523704007,523704007,42,0,0,16821,1509,1727,1462,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
524214306,524214306,42,0,0,16550,1454,1603,1371,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
524695233,524695233,42,0,0,16738,1531,1715,1375,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
525210469,525210469,42,0,0,16439,1430,1710,1149,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
525700649,525700649,42,0,0,16481,1496,1755,1108,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
526214843,526214843,42,0,0,16418,1408,1780,1108,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
526711701,526711701,42,0,0,16341,1459,1653,1108,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
527205525,527205525,42,0,0,16538,1512,1614,1290,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
527711436,527711436,42,0,0,16472,1510,1551,1289,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
528212826,528212826,42,0,0,16533,1519,1629,1242,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
528701979,528701979,42,0,0,16457,1487,1739,1109,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
529206338,529206338,42,0,0,16749,1521,1997,1109,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
529706573,529706573,42,0,0,17341,1622,1996,1518,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
530207783,530207783,42,0,0,16281,1535,1517,1107,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
530692863,530692863,42,0,0,16612,1520,1658,1312,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
531197347,531197347,42,0,0,16717,1528,1751,1316,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
531698416,531698416,42,0,0,16604,1557,1643,1283,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
532199042,532199042,42,0,0,16513,1438,1634,1320,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
532714626,532714626,42,0,0,16512,1360,1658,1330,1566,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
533203877,533203877,42,0,0,16931,1378,1691,1719,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
533704334,533704334,42,0,0,16913,1404,1657,1718,1537,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
534214485,534214485,42,0,0,16778,1422,1516,1714,1532,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
534714937,534714937,42,0,0,16792,1405,1647,1612,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
535210085,535210085,42,0,0,16972,1515,1656,1678,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
535705603,535705603,42,0,0,16889,1456,1628,1682,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
536199623,536199623,42,0,0,16897,1429,1658,1680,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
536695673,536695673,42,0,0,17057,1509,1745,1680,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
537210905,537210905,42,0,0,16999,1507,1687,1681,1526,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
537700468,537700468,42,0,0,16926,1437,1672,1681,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
538210556,538210556,42,0,0,16930,1453,1659,1681,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
538711556,538711556,42,0,0,16949,1494,1651,1680,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
539211781,539211781,42,0,0,16854,1493,1560,1680,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
539701914,539701914,42,0,0,16905,1512,1590,1681,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
540197568,540197568,42,0,0,16893,1507,1582,1680,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
540702420,540702420,42,0,0,16961,1400,1756,1682,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
541212476,541212476,42,0,0,17032,1475,1754,1681,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
541712114,541712114,42,0,0,17005,1469,1731,1682,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
542213052,542213052,42,0,0,16913,1471,1661,1651,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
543208503,543208503,42,0,0,16890,1481,1636,1650,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
543713105,543713105,42,0,0,16899,1517,1614,1650,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
544194115,544194115,42,0,0,16920,1487,1660,1650,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
544693996,544693996,42,0,0,16955,1517,1666,1649,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
545193483,545193483,42,0,0,16956,1518,1666,1649,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
545704971,545704971,42,0,0,16416,1518,1666,1110,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
546204619,546204619,42,0,0,16416,1517,1666,1110,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
546704224,546704224,42,0,0,16416,1517,1666,1110,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
547210623,547210623,42,0,0,16416,1517,1667,1109,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
547704665,547704665,42,0,0,16416,1517,1666,1110,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
548210645,548210645,42,0,0,16416,1518,1666,1109,1526,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
548714990,548714990,42,0,0,16416,1517,1666,1110,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
549196058,549196058,42,0,0,17048,1436,1787,1618,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
549695549,549695549,42,0,0,16818,1460,1755,1479,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
550205462,550205462,42,0,0,16730,1414,1659,1534,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
550707350,550707350,42,0,0,16776,1437,1689,1534,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
551206888,551206888,42,0,0,16904,1469,1776,1536,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
551706165,551706165,42,0,0,16832,1429,1717,1562,1526,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
552202256,552202256,42,0,0,16878,1515,1674,1566,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
552692595,552692595,42,0,0,16670,1521,1460,1565,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
553192739,553192739,42,0,0,16807,1457,1658,1563,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
553707125,553707125,42,0,0,16950,1460,1739,1623,1526,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
554208237,554208237,42,0,0,16988,1511,1733,1622,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
554704804,554704804,42,0,0,16939,1500,1694,1623,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
555208706,555208706,42,0,0,16903,1487,1662,1623,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
555715250,555715250,42,0,0,16860,1512,1603,1622,1526,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
556208226,556208226,42,0,0,16893,1516,1633,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
556699225,556699225,42,0,0,16921,1517,1663,1622,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
557204783,557204783,42,0,0,16774,1456,1661,1535,1525,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
557700310,557700310,42,0,0,16783,1468,1662,1532,1525,2073,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
558214839,558214839,42,0,0,16751,1433,1659,1532,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
558715104,558715104,42,0,0,16792,1498,1643,1530,1525,2073,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
559205241,559205241,42,0,0,16811,1517,1642,1531,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
559715579,559715579,42,0,0,16755,1518,1584,1531,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
560205233,560205233,42,0,0,16770,1476,1642,1530,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
560700840,560700840,42,0,0,16726,1484,1590,1530,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
561191108,561191108,42,0,0,16694,1489,1553,1530,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
561706376,561706376,42,0,0,16738,1487,1599,1532,1525,2073,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
562196474,562196474,42,0,0,16729,1489,1586,1531,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
562710980,562710980,42,0,0,16706,1433,1620,1531,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
563197081,563197081,42,0,0,16731,1431,1657,1533,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
563691413,563691413,42,0,0,16772,1459,1659,1532,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
564211431,564211431,42,0,0,16799,1486,1659,1532,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
564707699,564707699,42,0,0,16900,1495,1753,1531,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
565207872,565207872,42,0,0,16889,1494,1743,1531,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
565697932,565697932,42,0,0,16819,1494,1671,1532,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
566212505,566212505,42,0,0,16735,1416,1665,1531,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
566699222,566699222,42,0,0,16804,1493,1658,1531,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
567198794,567198794,42,0,0,16797,1491,1652,1531,1525,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
567713133,567713133,42,0,0,16827,1515,1659,1531,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
568204204,568204204,42,0,0,16821,1518,1640,1532,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
568713592,568713592,42,0,0,16673,1517,1500,1533,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
569209437,569209437,42,0,0,16744,1474,1616,1532,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
569714636,569714636,42,0,0,16760,1485,1626,1531,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
570213930,570213930,42,0,0,16766,1480,1633,1531,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
570700065,570700065,42,0,0,16745,1432,1659,1531,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
571205591,571205591,42,0,0,16830,1461,1713,1534,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
571715023,571715023,42,0,0,16906,1490,1759,1535,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
572215998,572215998,42,0,0,16835,1466,1714,1533,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
572715360,572715360,42,0,0,16834,1465,1715,1532,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
573215430,573215430,42,0,0,16764,1450,1688,1504,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
573701339,573701339,42,0,0,16838,1513,1697,1506,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
574205656,574205656,42,0,0,16777,1464,1685,1505,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
574696058,574696058,42,0,0,16729,1405,1697,1505,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
575212238,575212238,42,0,0,16849,1482,1732,1515,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
575692282,575692282,42,0,0,16750,1413,1673,1534,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
576212510,576212510,42,0,0,16781,1446,1681,1533,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
576697694,576697694,42,0,0,16761,1454,1662,1533,1524,2073,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
577197434,577197434,42,0,0,16762,1504,1604,1532,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
577703137,577703137,42,0,0,16771,1482,1635,1532,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
578193235,578193235,42,0,0,16817,1494,1669,1532,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
578707660,578707660,42,0,0,16818,1494,1669,1533,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
579203611,579203611,42,0,0,16690,1374,1662,1532,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
579713867,579713867,42,0,0,16760,1448,1664,1536,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
580204225,580204225,42,0,0,16791,1417,1717,1534,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
580698556,580698556,42,0,0,16803,1424,1722,1534,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
581208771,581208771,42,0,0,16868,1444,1776,1535,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
581705188,581705188,42,0,0,16922,1518,1747,1535,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
582199415,582199415,42,0,0,16945,1538,1750,1533,1525,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
582705270,582705270,42,0,0,17030,1518,1826,1563,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
583715660,583715660,42,0,0,16704,1449,1639,1493,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
584200761,584200761,42,0,0,16624,1424,1609,1468,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
584691425,584691425,42,0,0,16712,1512,1609,1468,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
585186687,585186687,42,0,0,16696,1433,1681,1469,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
585696441,585696441,42,0,0,16958,1569,1796,1470,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
586206720,586206720,42,0,0,16870,1532,1745,1470,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
587212025,587212025,42,0,0,16842,1547,1708,1467,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
587707077,587707077,42,0,0,16710,1483,1661,1437,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
588202475,588202475,42,0,0,16750,1531,1664,1437,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
588711788,588711788,42,0,0,16629,1405,1659,1437,1524,2075,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
589197707,589197707,42,0,0,16761,1462,1689,1489,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
589698643,589698643,42,0,0,16790,1507,1692,1469,1525,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,8,0,0,2
590212343,590212343,42,0,0,16797,1492,1714,1473,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
590713501,590713501,42,0,0,16925,1519,1742,1535,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
591203592,591203592,42,0,0,16800,1495,1662,1520,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
591712971,591712971,42,0,0,16768,1516,1661,1469,1525,2072,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
592194190,592194190,42,0,0,16675,1461,1657,1437,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
592699147,592699147,42,0,0,16619,1461,1631,1404,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
593213746,593213746,42,0,0,16544,1423,1626,1373,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
593694782,593694782,42,0,0,16568,1459,1614,1373,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
594714401,594714401,42,0,0,16706,1545,1664,1375,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
595710584,595710584,42,0,0,16696,1504,1770,1310,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
596200717,596200717,42,0,0,16888,1523,1902,1347,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
596705192,596705192,42,0,0,16666,1452,1689,1403,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,8,0,0,2
