timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
477189162,32767,32767,32767,32767,32767,32767
477199167,32767,32767,32767,32767,-13,32767
477204168,-28,32767,32767,32767,32767,32767
477209173,32767,32767,32767,32767,32767,32767
477219178,32767,32767,32767,32767,-3,32767
477224181,-13,32767,32767,32767,32767,32767
477229183,32767,32767,32767,1,32767,32767
477239186,32767,32767,32767,32767,18,32767
477244220,1,32767,32767,32767,32767,32767
477249206,32767,32767,32767,32767,32767,32767
477254196,11,32767,32767,32767,32767,32767
477259206,32767,32767,32767,32767,32767,32767
477269206,-33,32767,32767,32767,32767,32767
477274207,32767,32767,32767,32767,32767,32767
477279214,-26,32767,32767,12,32767,32767
477289209,-18,32767,32767,32767,32767,32767
477294217,32767,32767,32767,32767,32767,32767
477299227,-10,32767,32767,32767,32767,32767
477309225,-2,32767,32767,32767,32767,32767
477314236,32767,32767,32767,32767,32767,32767
477319231,5,32767,32767,32767,32767,32767
477329235,17,32767,32767,15,-33,32767
477334239,32767,32767,32767,32767,32767,32767
477339241,32767,32767,32767,32767,32767,32767
477354258,-19,32767,32767,32767,32767,32767
477359269,32767,32767,32767,32767,32767,32767
477369260,32767,32767,32767,32767,-13,32767
477374255,-2,32767,32767,32767,32767,32767
477379260,32767,32767,32767,32767,32767,32767
477389275,32767,32767,32767,18,-3,32767
477394282,32767,32767,32767,32767,32767,32767
477399282,-35,32767,32767,32767,32767,32767
477409294,-27,32767,32767,32767,18,32767
477414322,32767,32767,32767,32767,32767,32767
477419330,-20,32767,32767,32767,32767,32767
477424306,32767,32767,32767,32767,32767,32767
477429321,-10,32767,32767,32767,32767,32767
477439297,-2,32767,32767,21,32767,32767
477444350,32767,32767,32767,32767,32767,32767
477449299,5,32767,32767,32767,32767,32767
477459311,11,32767,32767,32767,32767,32767
477464322,32767,32767,32767,32767,32767,32767
477469316,32767,32767,32767,32767,32767,32767
477479321,32767,32767,32767,32767,32767,32767
477484331,-23,32767,32767,32767,32767,32767
477489343,32767,32767,32767,32767,32767,32767
477499324,32767,32767,32767,32767,-33,32767
477504334,-7,32767,32767,32767,32767,32767
477509336,32767,32767,32767,32767,32767,32767
477519335,32767,32767,32767,32767,-14,32767
477524347,10,32767,32767,32767,32767,32767
477529340,32767,32767,32767,32767,32767,32767
477539345,-32,32767,32767,32767,-13,32767
477544355,32767,32767,32767,32767,32767,32767
477549351,-25,32767,32767,32767,32767,32767
477559356,-17,32767,32767,32767,-3,32767
477569368,-10,32767,32767,32767,32767,32767
477594374,32767,32767,32767,32767,32767,32767
477599392,32767,32767,32767,32767,32767,32767
477609399,32767,32767,32767,32767,32767,32767
477614405,-27,32767,32767,32767,32767,32767
477619424,32767,32767,32767,32767,32767,32767
477629397,32767,32767,32767,32767,32767,32767
477634400,-10,32767,32767,32767,32767,32767
477639407,32767,32767,32767,32767,32767,32767
477649403,32767,32767,32767,32767,32767,32767
477654406,5,32767,32767,-11,32767,32767
477659413,32767,32767,32767,32767,32767,32767
477669413,32767,32767,32767,32767,32767,32767
477674416,32767,32767,32767,32767,32767,32767
477679431,-31,32767,32767,32767,32767,32767
477689424,-23,32767,32767,32767,-33,32767
477694458,32767,32767,32767,32767,32767,32767
477699431,-14,32767,32767,32767,32767,32767
477709434,-6,32767,32767,32767,-14,32767
477719450,1,32767,32767,32767,32767,32767
477729445,10,32767,32767,32767,-13,32767
477734447,32767,32767,32767,32767,32767,32767
477739460,32767,32767,32767,32767,32767,32767
477749455,32767,32767,32767,32767,-3,32767
477754476,-25,32767,32767,32767,32767,32767
477759469,32767,32767,32767,32767,32767,32767
477764463,-17,32767,32767,-4,32767,32767
477769466,32767,32767,32767,32767,32767,32767
477779471,32767,32767,32767,32767,32767,32767
477784477,2,32767,32767,32767,32767,32767
477789476,32767,32767,32767,32767,32767,32767
477799485,32767,32767,32767,32767,32767,32767
477804490,32767,32767,32767,32767,32767,32767
477809487,-32,32767,32767,32767,32767,32767
477819492,-24,32767,32767,32767,32767,32767
477824499,32767,32767,32767,32767,32767,32767
477829497,-14,32767,32767,32767,32767,32767
477839502,-8,32767,32767,32767,32767,32767
477844510,32767,32767,32767,32767,32767,32767
477849508,-1,32767,32767,32767,32767,32767
477859512,6,32767,32767,32767,32767,32767
477864565,32767,32767,32767,32767,32767,32767
477869518,32767,32767,32767,32767,32767,32767
477879523,32767,32767,32767,32767,-33,32767
477884532,-27,32767,32767,32767,32767,32767
477889540,32767,32767,32767,32767,32767,32767
477899533,32767,32767,32767,32767,-14,32767
477904553,-10,32767,32767,32767,32767,32767
477909539,32767,32767,32767,32767,32767,32767
477919543,32767,32767,32767,32767,32767,32767
477924573,5,32767,32767,32767,32767,32767
477929549,32767,32767,32767,-35,-9,32767
477939554,32767,32767,32767,32767,32767,32767
477944563,32767,32767,32767,32767,32767,32767
477949571,-29,32767,32767,32767,12,32767
477954562,32767,32767,32767,32767,32767,32767
477959568,-22,32767,32767,32767,32767,32767
477969570,-15,32767,32767,32767,22,32767
477974575,32767,32767,32767,32767,32767,32767
477979579,-7,32767,32767,-33,32767,32767
477989583,0,32767,32767,32767,32767,32767
477994583,32767,32767,32767,32767,-14,32767
477999590,7,32767,32767,32767,32767,32767
478009590,16,32767,32767,32767,32767,32767
478014604,32767,32767,32767,32767,-13,32767
478019603,32767,32767,32767,32767,32767,32767
478029601,32767,32767,32767,32767,32767,32767
478034676,-20,32767,32767,32767,1,32767
478039617,32767,32767,32767,-30,32767,32767
478044611,-10,32767,32767,32767,32767,32767
478049612,32767,32767,32767,32767,32767,32767
478059616,32767,32767,32767,32767,32767,32767
478064623,5,32767,32767,32767,32767,32767
478069630,32767,32767,32767,32767,32767,32767
478079627,-33,32767,32767,32767,-29,32767
478099638,-15,32767,32767,32767,-9,32767
478104641,32767,32767,32767,32767,32767,32767
478109643,-8,32767,32767,32767,32767,32767
478119655,-1,32767,32767,32767,11,32767
478124654,32767,32767,32767,32767,32767,32767
478129670,7,32767,32767,32767,32767,32767
478139664,16,32767,32767,-24,12,32767
478144670,32767,32767,32767,32767,32767,32767
478149664,32767,32767,32767,32767,32767,32767
478154667,-26,32767,32767,32767,32767,32767
478159674,32767,32767,32767,32767,32767,32767
478169674,32767,32767,32767,32767,32767,32767
478174677,-9,32767,32767,32767,32767,32767
478179687,32767,32767,32767,32767,32767,32767
478189684,32767,32767,32767,32767,32767,32767
478194687,6,32767,32767,32767,32767,32767
478199690,32767,32767,32767,-11,32767,32767
478209694,-33,32767,32767,32767,32767,32767
478214698,32767,32767,32767,32767,32767,32767
478219706,-27,32767,32767,32767,32767,32767
478229705,-20,32767,32767,32767,-29,32767
478234708,32767,32767,32767,32767,32767,32767
478239711,-8,32767,32767,32767,32767,32767
478249726,-1,32767,32767,-10,-8,32767
478254720,32767,32767,32767,32767,32767,32767
478259721,7,32767,32767,32767,32767,32767
478269726,17,32767,32767,32767,10,32767
478274729,32767,32767,32767,32767,32767,32767
478279735,32767,32767,32767,32767,32767,32767
478289736,32767,32767,32767,32767,12,32767
478294739,-18,32767,32767,32767,32767,32767
478299742,32767,32767,32767,-8,32767,32767
478309747,32767,32767,32767,32767,32767,32767
478314755,-2,32767,32767,32767,-28,32767
478319756,32767,32767,32767,32767,32767,32767
478324757,5,32767,32767,32767,32767,32767
478329760,32767,32767,32767,32767,32767,32767
478339765,32767,32767,32767,32767,32767,32767
478344769,32767,32767,32767,32767,32767,32767
478349768,-30,32767,32767,32767,32767,32767
478359772,-22,32767,32767,-5,32767,32767
478364776,32767,32767,32767,32767,32767,32767
478369785,-13,32767,32767,32767,32767,32767
478379783,-5,32767,32767,32767,32767,32767
478384792,32767,32767,32767,32767,32767,32767
478389799,2,32767,32767,32767,32767,32767
478399793,11,32767,32767,32767,-28,32767
478404796,32767,32767,32767,32767,32767,32767
478409810,32767,32767,32767,-2,32767,32767
478419804,32767,32767,32767,32767,-8,32767
478424807,-26,32767,32767,32767,32767,32767
478429824,32767,32767,32767,32767,32767,32767
478439814,32767,32767,32767,32767,10,32767
478444817,-9,32767,32767,32767,32767,32767
478449836,32767,32767,32767,32767,32767,32767
478459857,32767,32767,32767,1,11,32767
478464832,6,32767,32767,32767,32767,32767
478469835,32767,32767,32767,32767,32767,32767
478474833,32767,32767,32767,32767,32767,32767
478479854,-35,32767,32767,32767,32767,32767
478489840,-28,32767,32767,32767,32767,32767
478494843,32767,32767,32767,32767,32767,32767
478499849,-20,32767,32767,32767,32767,32767
478509851,-13,32767,32767,32767,32767,32767
478514854,32767,32767,32767,32767,32767,32767
478519856,-6,32767,32767,14,32767,32767
478529861,2,32767,32767,32767,32767,32767
478534864,32767,32767,32767,32767,32767,32767
478539867,11,32767,32767,32767,32767,32767
478549871,18,32767,32767,32767,32767,32767
478554874,32767,32767,32767,32767,32767,32767
478569881,32767,32767,32767,16,-28,32767
478614909,32767,32767,32767,32767,32767,32767
478619922,-32,32767,32767,32767,32767,32767
478629913,-25,32767,32767,32767,10,32767
478634921,32767,32767,32767,32767,32767,32767
478639922,-15,32767,32767,32767,32767,32767
478644921,32767,32767,32767,32767,32767,32767
478649943,-8,32767,32767,32767,11,32767
478659929,0,32767,32767,32767,32767,32767
478664931,32767,32767,32767,32767,32767,32767
478669934,7,32767,32767,32767,32767,32767
478679939,15,32767,32767,32767,32767,32767
478684948,32767,32767,32767,-29,32767,32767
478689947,32767,32767,32767,32767,32767,32767
478699949,32767,32767,32767,32767,32767,32767
478704952,-19,32767,32767,32767,32767,32767
478709971,32767,32767,32767,32767,32767,32767
478719960,32767,32767,32767,32767,32767,32767
478724972,-2,32767,32767,32767,32767,32767
478729968,32767,32767,32767,32767,32767,32767
478739970,32767,32767,32767,32767,32767,32767
478744973,32767,32767,32767,32767,32767,32767
478749976,-34,32767,32767,32767,32767,32767
478759980,-27,32767,32767,32767,32767,32767
478765003,32767,32767,32767,32767,32767,32767
478769986,-19,32767,32767,32767,32767,32767
478779991,-8,32767,32767,32767,-29,32767
478785004,32767,32767,32767,-12,32767,32767
478789996,-1,32767,32767,32767,32767,32767
478800001,6,32767,32767,32767,-14,32767
478805011,32767,32767,32767,32767,32767,32767
478810018,32767,32767,32767,32767,32767,32767
478820042,32767,32767,32767,32767,-10,32767
478825025,-26,32767,32767,32767,32767,32767
478830022,32767,32767,32767,32767,32767,32767
478840055,32767,32767,32767,32767,1,32767
478845018,-8,32767,32767,-11,32767,32767
478850027,32767,32767,32767,32767,32767,32767
478855039,-1,32767,32767,32767,32767,32767
478860033,32767,32767,32767,32767,12,32767
478870038,32767,32767,32767,32767,32767,32767
478875059,32767,32767,32767,32767,32767,32767
478880064,-35,32767,32767,32767,32767,32767
478890052,-28,32767,32767,32767,32767,32767
478895067,32767,32767,32767,-9,32767,32767
478900067,-20,32767,32767,32767,32767,32767
478910079,-13,32767,32767,32767,32767,32767
478915082,32767,32767,32767,32767,32767,32767
478920122,-6,32767,32767,32767,32767,32767
478930101,2,32767,32767,32767,32767,32767
478935097,32767,32767,32767,32767,32767,32767
478940113,10,32767,32767,32767,32767,32767
478950086,18,32767,32767,32767,-29,32767
478955099,32767,32767,32767,32767,32767,32767
478960091,32767,32767,32767,32767,32767,32767
478970096,32767,32767,32767,32767,-13,32767
478975099,-14,32767,32767,32767,32767,32767
478980115,32767,32767,32767,32767,32767,32767
478990106,32767,32767,32767,32767,-10,32767
478995102,0,32767,32767,32767,32767,32767
479000105,32767,32767,32767,32767,32767,32767
479010133,32767,32767,32767,32767,0,32767
479015118,32767,32767,32767,32767,32767,32767
479020115,-33,32767,32767,32767,32767,32767
479030120,-25,32767,32767,32767,21,32767
479035129,32767,32767,32767,32767,32767,32767
479040129,-18,32767,32767,32767,32767,32767
479045133,32767,32767,32767,32767,32767,32767
479050130,-8,32767,32767,32767,32767,32767
479060136,0,32767,32767,32767,32767,32767
479065139,32767,32767,32767,32767,32767,32767
479070147,10,32767,32767,32767,32767,32767
479080146,18,32767,32767,32767,32767,32767
479085153,32767,32767,32767,32767,32767,32767
479090151,32767,32767,32767,32767,32767,32767
479100156,32767,32767,32767,32767,32767,32767
479105169,-17,32767,32767,13,32767,32767
479110162,32767,32767,32767,32767,32767,32767
479120166,32767,32767,32767,32767,-29,32767
479125169,0,32767,32767,32767,32767,32767
479145181,32767,32767,32767,32767,32767,32767
479150192,-32,32767,32767,32767,32767,32767
479160187,-24,32767,32767,32767,-9,32767
479165190,32767,32767,32767,32767,32767,32767
479170198,-14,32767,32767,-35,32767,32767
479180234,-8,32767,32767,32767,0,32767
479205217,32767,32767,32767,32767,32767,32767
479210220,32767,32767,32767,32767,32767,32767
479215216,-32,32767,32767,32767,32767,32767
479220219,32767,32767,32767,-33,32767,32767
479230223,32767,32767,32767,32767,32767,32767
479235232,-18,32767,32767,32767,32767,32767
479240229,32767,32767,32767,32767,32767,32767
479250234,32767,32767,32767,32767,32767,32767
479255246,1,32767,32767,32767,32767,32767
479260239,32767,32767,32767,32767,32767,32767
479270244,32767,32767,32767,-31,32767,32767
479275256,32767,32767,32767,32767,32767,32767
479280256,-32,32767,32767,32767,32767,32767
479290254,-24,32767,32767,32767,-28,32767
479295259,32767,32767,32767,32767,32767,32767
479300260,-14,32767,32767,32767,32767,32767
479310264,-7,32767,32767,32767,-8,32767
479315277,32767,32767,32767,32767,32767,32767
479320270,1,32767,32767,32767,32767,32767
479330275,11,32767,32767,-28,12,32767
479335282,32767,32767,32767,32767,32767,32767
479340284,32767,32767,32767,32767,32767,32767
479350296,32767,32767,32767,32767,32767,32767
479355295,-25,32767,32767,32767,32767,32767
479360291,32767,32767,32767,32767,32767,32767
479370296,32767,32767,32767,32767,32767,32767
479375302,-7,32767,32767,32767,32767,32767
479380305,32767,32767,32767,-26,32767,32767
479385304,0,32767,32767,32767,-14,32767
479390312,32767,32767,32767,32767,32767,32767
479400311,32767,32767,32767,32767,32767,32767
479405314,32767,32767,32767,32767,-4,32767
479410316,-32,32767,32767,32767,32767,32767
479420321,-25,32767,32767,32767,32767,32767
479425324,32767,32767,32767,32767,11,32767
479430336,-15,32767,32767,-14,32767,32767
479440331,-7,32767,32767,32767,32767,32767
479445351,32767,32767,32767,32767,32767,32767
479450341,1,32767,32767,32767,-34,32767
479455340,32767,32767,32767,32767,32767,32767
479460343,11,32767,32767,32767,32767,32767
479470347,18,32767,32767,32767,-14,32767
479475350,32767,32767,32767,32767,32767,32767
479480358,32767,32767,32767,32767,32767,32767
479490357,32767,32767,32767,-11,-3,32767
479495360,-15,32767,32767,32767,32767,32767
479500370,32767,32767,32767,32767,32767,32767
479510368,32767,32767,32767,32767,11,32767
479515371,1,32767,32767,32767,32767,32767
479520439,32767,32767,32767,32767,32767,32767
479525376,11,32767,32767,32767,32767,32767
479530386,32767,32767,32767,32767,32767,32767
479540391,-31,32767,32767,-8,32767,32767
479545402,32767,32767,32767,32767,32767,32767
479550400,-25,32767,32767,32767,32767,32767
479560397,-14,32767,32767,32767,32767,32767
479565405,32767,32767,32767,32767,32767,32767
479570408,-8,32767,32767,32767,32767,32767
479580404,-1,32767,32767,32767,32767,32767
479585418,32767,32767,32767,32767,32767,32767
479590412,7,32767,32767,-6,32767,32767
479600414,15,32767,32767,32767,-32,32767
479605423,32767,32767,32767,32767,32767,32767
479610429,32767,32767,32767,32767,32767,32767
479620424,32767,32767,32767,32767,-14,32767
479625439,-19,32767,32767,32767,32767,32767
479630430,32767,32767,32767,32767,32767,32767
479640435,32767,32767,32767,32767,-14,32767
479645442,-3,32767,32767,32767,32767,32767
479650446,32767,32767,32767,-3,32767,32767
479660445,32767,32767,32767,32767,-2,32767
479665451,32767,32767,32767,32767,32767,32767
479670450,-33,32767,32767,32767,32767,32767
479680455,-24,32767,32767,32767,11,32767
479685477,32767,32767,32767,32767,32767,32767
479690508,-18,32767,32767,32767,32767,32767
479695464,32767,32767,32767,32767,32767,32767
479700469,-7,32767,32767,1,32767,32767
479710526,0,32767,32767,32767,32767,32767
479715480,32767,32767,32767,32767,32767,32767
479720483,12,32767,32767,32767,32767,32767
479730481,32767,32767,32767,32767,32767,32767
479750491,32767,32767,32767,12,32767,32767
479760503,32767,32767,32767,32767,32767,32767
479770501,32767,32767,32767,32767,32767,32767
479775512,0,32767,32767,32767,11,32767
479780514,32767,32767,32767,32767,32767,32767
479790512,32767,32767,32767,32767,32767,32767
479795515,32767,32767,32767,32767,32767,32767
479800521,-32,32767,32767,32767,32767,32767
479810522,-25,32767,32767,14,-34,32767
479815536,32767,32767,32767,32767,32767,32767
479820533,-15,32767,32767,32767,32767,32767
479830532,-8,32767,32767,32767,-24,32767
479835541,32767,32767,32767,32767,32767,32767
479840538,-1,32767,32767,32767,32767,32767
479845540,32767,32767,32767,32767,32767,32767
479850543,6,32767,32767,32767,-4,32767
479860555,17,32767,32767,17,32767,32767
479865551,32767,32767,32767,32767,32767,32767
479870557,32767,32767,32767,32767,11,32767
479880560,32767,32767,32767,32767,32767,32767
479885561,-18,32767,32767,32767,32767,32767
479890570,32767,32767,32767,32767,12,32767
479895569,-9,32767,32767,32767,32767,32767
479900569,32767,32767,32767,32767,32767,32767
479910573,32767,32767,32767,20,32767,32767
479915583,6,32767,32767,32767,-23,32767
479920579,32767,32767,32767,32767,32767,32767
479925590,32767,32767,32767,32767,32767,32767
479930584,-32,32767,32767,32767,32767,32767
479940589,-25,32767,32767,32767,32767,32767
479945592,32767,32767,32767,32767,32767,32767
479950615,-18,32767,32767,32767,32767,32767
479960599,-9,32767,32767,32767,32767,32767
479965624,32767,32767,32767,32767,32767,32767
479970618,-2,32767,32767,32767,32767,32767
479980609,5,32767,32767,32767,32767,32767
479985619,32767,32767,32767,32767,32767,32767
479990619,32767,32767,32767,32767,32767,32767
480000620,32767,32767,32767,32767,-35,32767
480005623,-27,32767,32767,32767,32767,32767
480010632,32767,32767,32767,32767,32767,32767
480020630,32767,32767,32767,32767,-25,32767
480025637,-10,32767,32767,-26,32767,32767
480030636,32767,32767,32767,32767,32767,32767
480040640,32767,32767,32767,32767,-4,32767
480045643,5,32767,32767,32767,32767,32767
480050684,32767,32767,32767,32767,32767,32767
480060650,-35,32767,32767,32767,11,32767
480065657,32767,32767,32767,32767,32767,32767
480070656,-27,32767,32767,32767,32767,32767
480075659,32767,32767,32767,-14,32767,32767
480080661,-19,32767,32767,32767,32767,32767
480090666,-10,32767,32767,32767,32767,32767
480095669,32767,32767,32767,32767,32767,32767
480100673,-2,32767,32767,32767,32767,32767
480110676,6,32767,32767,32767,32767,32767
480115686,32767,32767,32767,32767,32767,32767
480120690,32767,32767,32767,32767,32767,32767
480130686,32767,32767,32767,32767,32767,32767
480135714,-31,32767,32767,-10,32767,32767
480140692,32767,32767,32767,32767,32767,32767
480150697,32767,32767,32767,32767,32767,32767
480155722,-15,32767,32767,32767,32767,32767
480160702,32767,32767,32767,32767,32767,32767
480170707,32767,32767,32767,32767,32767,32767
480175727,-1,32767,32767,32767,32767,32767
480180717,32767,32767,32767,32767,32767,32767
480190717,32767,32767,32767,32767,32767,32767
480195724,32767,32767,32767,32767,32767,32767
480200724,-35,32767,32767,32767,32767,32767
480210728,-28,32767,32767,32767,-25,32767
480215731,32767,32767,32767,32767,32767,32767
480220748,-20,32767,32767,32767,32767,32767
480230738,-10,32767,32767,32767,-5,32767
480235743,32767,32767,32767,-5,32767,32767
480240764,-3,32767,32767,32767,32767,32767
480250748,6,32767,32767,32767,11,32767
480260754,32767,32767,32767,32767,32767,32767
480265762,-34,32767,32767,32767,32767,32767
480270759,32767,32767,32767,32767,32767,32767
480280764,32767,32767,32767,32767,32767,32767
480285767,-19,32767,32767,32767,32767,32767
480290772,32767,32767,32767,32767,32767,32767
480310798,32767,32767,32767,32767,32767,32767
480320786,32767,32767,32767,32767,32767,32767
480325843,32767,32767,32767,32767,32767,32767
480330803,-35,32767,32767,32767,32767,32767
480340800,-28,32767,32767,32767,32767,32767
480345837,32767,32767,32767,0,32767,32767
480350798,-19,32767,32767,32767,32767,32767
480360814,-9,32767,32767,32767,-35,32767
480365823,32767,32767,32767,32767,32767,32767
480370873,-2,32767,32767,32767,32767,32767
480380834,6,32767,32767,32767,-25,32767
480385856,32767,32767,32767,32767,32767,32767
480390926,32767,32767,32767,32767,32767,32767
480400847,32767,32767,32767,32767,-5,32767
480405828,-27,32767,32767,32767,32767,32767
480410833,32767,32767,32767,32767,32767,32767
480420873,32767,32767,32767,32767,11,32767
480425867,-8,32767,32767,32767,32767,32767
480430848,32767,32767,32767,32767,32767,32767
480435851,-1,32767,32767,32767,32767,32767
480440853,32767,32767,32767,32767,32767,32767
480450850,32767,32767,32767,32767,32767,32767
480455870,32767,32767,32767,32767,32767,32767
480460856,-34,32767,32767,-33,32767,32767
480470861,-27,32767,32767,32767,32767,32767
480475923,32767,32767,32767,32767,32767,32767
480480871,-19,32767,32767,32767,32767,32767
480490871,-9,32767,32767,32767,32767,32767
480495882,32767,32767,32767,32767,32767,32767
480500911,-3,32767,32767,32767,32767,32767
480510881,6,32767,32767,-31,32767,32767
480515891,32767,32767,32767,32767,32767,32767
480520886,32767,32767,32767,32767,32767,32767
480530891,32767,32767,32767,32767,32767,32767
480535901,-28,32767,32767,32767,32767,32767
480540897,32767,32767,32767,32767,32767,32767
480550902,32767,32767,32767,32767,32767,32767
480555911,-10,32767,32767,32767,32767,32767
480560915,32767,32767,32767,-30,32767,32767
480570912,32767,32767,32767,32767,-26,32767
480575921,5,32767,32767,32767,32767,32767
480580927,32767,32767,32767,32767,32767,32767
480590922,-34,32767,32767,32767,-14,32767
480595925,32767,32767,32767,32767,32767,32767
480600930,-27,32767,32767,32767,32767,32767
480610932,-20,32767,32767,32767,-6,32767
480615935,32767,32767,32767,32767,32767,32767
480620945,-10,32767,32767,-27,32767,32767
480625947,32767,32767,32767,32767,32767,32767
480630943,-2,32767,32767,32767,12,32767
480640948,5,32767,32767,32767,32767,32767
480645958,32767,32767,32767,32767,32767,32767
480650960,32767,32767,32767,32767,32767,32767
480660958,32767,32767,32767,32767,32767,32767
480665969,-30,32767,32767,32767,32767,32767
480670968,32767,32767,32767,-24,32767,32767
480680968,32767,32767,32767,32767,32767,32767
480685971,-13,32767,32767,32767,32767,32767
480690973,32767,32767,32767,32767,32767,32767
480700978,32767,32767,32767,32767,32767,32767
480705981,2,32767,32767,32767,32767,32767
480710990,32767,32767,32767,32767,32767,32767
480720995,32767,32767,32767,-12,32767,32767
480725992,32767,32767,32767,32767,32767,32767
480730994,-32,32767,32767,32767,32767,32767
480741005,-25,32767,32767,32767,-26,32767
480746002,32767,32767,32767,32767,32767,32767
480751011,-14,32767,32767,32767,32767,32767
480761009,-5,32767,32767,32767,-4,32767
480766018,32767,32767,32767,32767,32767,32767
480771044,3,32767,32767,32767,32767,32767
480781019,10,32767,32767,-10,11,32767
480786029,32767,32767,32767,32767,32767,32767
480801029,32767,32767,32767,32767,15,32767
480806033,-25,32767,32767,32767,32767,32767
480811040,32767,32767,32767,32767,32767,32767
480816037,-15,32767,32767,32767,32767,32767
480821040,32767,32767,32767,32767,32767,32767
480831045,32767,32767,32767,-7,32767,32767
480836079,1,32767,32767,32767,32767,32767
480841050,32767,32767,32767,32767,32767,32767
480851055,32767,32767,32767,32767,32767,32767
480856064,32767,32767,32767,32767,32767,32767
480861065,-32,32767,32767,32767,32767,32767
480871065,-24,32767,32767,32767,32767,32767
480876077,32767,32767,32767,32767,32767,32767
480881071,-14,32767,32767,-4,32767,32767
480891075,-7,32767,32767,32767,32767,32767
480896078,32767,32767,32767,32767,32767,32767
480901087,1,32767,32767,32767,32767,32767
480911085,11,32767,32767,32767,-24,32767
480921100,32767,32767,32767,32767,32767,32767
480931096,32767,32767,32767,32767,-4,32767
480936099,-24,32767,32767,32767,32767,32767
480941127,32767,32767,32767,1,32767,32767
480951106,32767,32767,32767,32767,10,32767
480956109,-9,32767,32767,32767,32767,32767
480961152,32767,32767,32767,32767,32767,32767
480971116,32767,32767,32767,32767,15,32767
480976119,6,32767,32767,32767,32767,32767
480981128,32767,32767,32767,32767,32767,32767
480991126,-34,32767,32767,11,32767,32767
480996129,32767,32767,32767,32767,-25,32767
481001137,-26,32767,32767,32767,32767,32767
481006147,32767,32767,32767,32767,32767,32767
481011137,-19,32767,32767,32767,32767,32767
481021141,-10,32767,32767,32767,32767,32767
481026145,32767,32767,32767,32767,32767,32767
481031155,-2,32767,32767,32767,32767,32767
481041152,5,32767,32767,14,32767,32767
481046155,32767,32767,32767,32767,32767,32767
481051157,32767,32767,32767,32767,32767,32767
481061162,32767,32767,32767,32767,32767,32767
481066165,-27,32767,32767,32767,32767,32767
481071167,32767,32767,32767,32767,32767,32767
481081172,32767,32767,32767,32767,32767,32767
481086175,-10,32767,32767,32767,32767,32767
481091222,32767,32767,32767,32767,32767,32767
481101182,32767,32767,32767,17,-25,32767
481106185,6,32767,32767,32767,32767,32767
481111188,32767,32767,32767,32767,32767,32767
481121192,32767,32767,32767,32767,-13,32767
481126202,32767,32767,32767,32767,32767,32767
481131198,-29,32767,32767,32767,32767,32767
481141203,-23,32767,32767,32767,-6,32767
481146211,32767,32767,32767,32767,32767,32767
481151208,-15,32767,32767,32767,32767,32767
481161213,-7,32767,32767,32767,11,32767
481166216,32767,32767,32767,32767,32767,32767
481171219,0,32767,32767,32767,32767,32767
481176249,32767,32767,32767,32767,32767,32767
481181224,10,32767,32767,32767,14,32767
481191231,17,32767,32767,32767,32767,32767
481196236,32767,32767,32767,32767,32767,32767
481201234,32767,32767,32767,32767,32767,32767
481211238,32767,32767,32767,32767,32767,32767
481216245,-18,32767,32767,32767,32767,32767
481221250,32767,32767,32767,32767,32767,32767
481231248,32767,32767,32767,32767,32767,32767
481236253,-2,32767,32767,32767,32767,32767
481241254,32767,32767,32767,32767,32767,32767
481251259,32767,32767,32767,32767,32767,32767
481256262,32767,32767,32767,32767,32767,32767
481261323,-35,32767,32767,32767,32767,32767
481271269,-27,32767,32767,32767,-25,32767
481276272,32767,32767,32767,32767,32767,32767
481281273,-19,32767,32767,32767,32767,32767
481291279,-8,32767,32767,32767,-5,32767
481296288,32767,32767,32767,32767,32767,32767
481301293,1,32767,32767,32767,32767,32767
481311289,11,32767,32767,32767,11,32767
481316292,32767,32767,32767,-12,32767,32767
481321295,32767,32767,32767,32767,32767,32767
481331299,32767,32767,32767,32767,15,32767
481336302,-26,32767,32767,32767,32767,32767
481341310,32767,32767,32767,32767,32767,32767
481351309,32767,32767,32767,32767,32767,32767
481356320,-8,32767,32767,32767,-26,32767
481361321,32767,32767,32767,32767,32767,32767
481366318,0,32767,32767,-11,32767,32767
481371320,32767,32767,32767,32767,32767,32767
481381325,32767,32767,32767,32767,32767,32767
481401335,-24,32767,32767,32767,32767,32767
481406344,32767,32767,32767,32767,32767,32767
481411347,-15,32767,32767,32767,32767,32767
481421345,-7,32767,32767,32767,32767,32767
481426348,32767,32767,32767,-7,32767,32767
481431365,1,32767,32767,32767,32767,32767
481441355,10,32767,32767,32767,32767,32767
481446362,32767,32767,32767,32767,32767,32767
481451373,32767,32767,32767,32767,32767,32767
481461365,32767,32767,32767,32767,32767,32767
481466368,-24,32767,32767,32767,32767,32767
481471378,32767,32767,32767,32767,32767,32767
481481375,32767,32767,32767,32767,-26,32767
481486403,-8,32767,32767,32767,32767,32767
481491418,32767,32767,32767,32767,32767,32767
481501394,32767,32767,32767,32767,-6,32767
481506411,6,32767,32767,32767,32767,32767
481511421,32767,32767,32767,32767,32767,32767
481521397,-33,32767,32767,32767,11,32767
481526417,32767,32767,32767,-3,32767,32767
481531402,-27,32767,32767,32767,32767,32767
481541406,-20,32767,32767,32767,13,32767
481546409,32767,32767,32767,32767,32767,32767
