timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
472170249,0.11800001,1.4590001,1032,1730,2638,-4412,0,5000,0,0,0,1586,1631,1279,1500,1750,1500,0,0,1444,1635,1344,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
473181128,0.116000004,1.218,1032,0,2462,-4412,0,5000,0,0,0,1500,1623,1279,1500,1750,1500,0,0,1519,1633,1344,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
474200817,0.120000005,1.463,1032,0,3166,-4388,0,5000,0,0,0,1500,1658,1280,1500,1750,1500,0,0,1513,1661,1345,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
475207318,0.11800001,1.1630001,1032,331,5402,-10000,0,5000,0,0,0,1516,1770,1000,1500,1750,1500,0,0,1490,1744,1108,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
476217745,0.11100001,1.496,1032,1399,3266,-10000,0,5000,0,0,0,1569,1663,1000,1500,1750,1500,0,0,1455,1663,1108,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
477233439,0.116000004,1.279,1032,2214,3090,3088,0,5000,0,0,0,1610,1654,1654,1500,1750,1500,0,0,1411,1645,1651,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
478263488,0.11800001,1.521,1032,0,503,3088,0,5000,0,0,0,1500,1525,1654,1500,1750,1500,0,0,1508,1554,1651,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
479293490,0.116000004,1.4640001,1032,1247,2714,3112,0,5000,0,0,0,1562,1635,1655,1500,1750,1500,0,0,1459,1644,1650,1525,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
480314655,0.116000004,1.174,1032,1985,5477,3088,0,5000,0,0,0,1599,1773,1654,1500,1750,1500,0,0,1432,1752,1651,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
481334485,0.113000005,1.1650001,1032,509,6583,3162,0,5000,0,0,0,1525,1829,1658,1500,1750,1500,0,0,1484,1788,1653,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
482355074,0.11100001,1.294,1032,0,4020,2328,0,5000,0,0,0,1500,1701,1616,1500,1750,1500,0,0,1515,1694,1620,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
483381100,0.113000005,1.5170001,1032,0,452,2352,0,5000,0,0,0,1500,1522,1617,1500,1750,1500,0,0,1517,1539,1620,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
484405912,0.106000006,1.4460001,1032,0,2412,2402,0,5000,0,0,0,1500,1620,1620,1500,1750,1500,0,0,1517,1613,1623,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
485437399,0.101,1.491,1032,789,5050,2402,0,5000,0,0,0,1539,1752,1620,1500,1750,1500,0,0,1472,1737,1623,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
486463387,0.108,1.4840001,1032,865,3970,2426,0,5000,0,0,0,1543,1698,1621,1500,1750,1500,0,0,1464,1693,1623,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
487472557,0.101,1.4810001,1032,662,2487,2402,0,5000,0,0,0,1533,1624,1620,1500,1750,1500,0,0,1478,1634,1621,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
488488681,0.101,1.5130001,1032,382,3015,2402,0,5000,0,0,0,1519,1650,1620,1500,1750,1500,0,0,1491,1655,1623,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
489499068,0.096,1.1600001,1032,127,4271,2402,0,5000,0,0,0,1506,1713,1620,1500,1750,1500,0,0,1497,1709,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
490525354,0.106000006,1.4380001,1032,0,3116,2426,0,5000,0,0,0,1500,1655,1621,1500,1750,1500,0,0,1511,1660,1622,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
491544395,0.10300001,1.1220001,1032,254,3116,2402,0,5000,0,0,0,1512,1655,1620,1500,1750,1500,0,0,1496,1659,1623,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
492570429,0.10300001,1.4770001,1032,1425,3241,2402,0,5000,0,0,0,1571,1662,1620,1500,1750,1500,0,0,1448,1664,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
493596630,0.10300001,1.1600001,1032,0,3116,2426,0,5000,0,0,0,1500,1655,1621,1500,1750,1500,0,0,1510,1659,1622,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
494610752,0.094000004,1.493,1032,280,3116,2402,0,5000,0,0,0,1514,1655,1620,1500,1750,1500,0,0,1488,1659,1623,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
495631506,0.089,1.1600001,1032,0,3191,2402,0,5000,0,0,0,1500,1659,1620,1500,1750,1500,0,0,1518,1661,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
496643019,0.096,1.1810001,1032,458,3141,2402,0,5000,0,0,0,1522,1657,1620,1500,1750,1500,0,0,1489,1660,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
497672878,0.09900001,1.164,1032,1018,4573,2402,0,5000,0,0,0,1550,1728,1620,1500,1750,1500,0,0,1460,1710,1622,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
498703967,0.096,1.4670001,1032,1170,6633,2402,0,5000,0,0,0,1558,1831,1620,1500,1750,1500,0,0,1465,1806,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
499713807,0.096,1.4640001,1032,0,6884,2402,0,5000,0,0,0,1500,1844,1620,1500,1750,1500,0,0,1518,1809,1622,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
500734259,0.096,1.2090001,1032,534,3894,2402,0,5000,0,0,0,1526,1694,1620,1500,1750,1500,0,0,1483,1690,1622,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
501751013,0.096,1.286,1032,2545,3090,1838,0,5000,0,0,0,1627,1654,1591,1500,1750,1500,0,0,1410,1658,1591,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
502775361,0.091000006,1.266,1032,0,226,932,0,5000,0,0,0,1500,1511,1546,1500,1750,1500,0,0,1515,1537,1563,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
503796303,0.087000005,1.1350001,1032,0,1985,906,0,5000,0,0,0,1500,1599,1545,1500,1750,1500,0,0,1518,1614,1561,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
505816238,0.089,1.4560001,1032,712,6080,834,0,5000,0,0,0,1535,1804,1541,1500,1750,1500,0,0,1476,1780,1558,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
506836638,0.079,1.148,1032,1196,5050,834,0,5000,0,0,0,1559,1752,1541,1500,1750,1500,0,0,1456,1737,1558,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
507853656,0.082,1.491,1032,2570,4899,-1398,0,5000,0,0,0,1628,1744,1430,1500,1750,1500,0,0,1403,1724,1468,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
508863774,0.08400001,1.4350001,1032,178,3869,-1372,0,5000,0,0,0,1508,1693,1431,1500,1750,1500,0,0,1480,1668,1468,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
509878039,0.079,1.243,1032,382,3191,-5980,0,5000,0,0,0,1519,1659,1201,1500,1750,1500,0,0,1490,1661,1280,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
510889054,0.089,1.1780001,1032,0,2714,-6716,0,5000,0,0,0,1500,1635,1164,1500,1750,1500,0,0,1511,1644,1249,1525,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
511919501,0.08400001,1.144,1032,0,2337,-6594,0,5000,0,0,0,1500,1616,1170,1500,1750,1500,0,0,1515,1629,1255,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
512945884,0.08400001,1.2700001,1032,0,6005,-3996,0,5000,0,0,0,1500,1800,1300,1500,1750,1500,0,0,1518,1781,1374,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
513954873,0.089,1.4810001,1032,1883,3090,-3774,0,5000,0,0,0,1594,1654,1311,1500,1750,1500,0,0,1430,1651,1370,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
514976125,0.074,1.136,1032,763,930,-1324,0,5000,0,0,0,1538,1546,1433,1500,1750,1500,0,0,1474,1582,1470,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
516001328,0.087000005,1.2090001,1032,0,2613,148,0,5000,0,0,0,1500,1630,1507,1500,1750,1500,0,0,1510,1633,1519,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
517021342,0.089,1.496,1032,0,4673,-2132,0,5000,0,0,0,1500,1733,1393,1500,1750,1500,0,0,1502,1726,1438,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
518038059,0.089,1.5370001,1032,1476,5829,-2132,0,5000,0,0,0,1573,1791,1393,1500,1750,1500,0,0,1441,1767,1437,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
519052644,0.089,1.468,1032,814,3342,-2402,0,5000,0,0,0,1540,1667,1379,1500,1750,1500,0,0,1467,1668,1439,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
520073150,0.089,1.4490001,1032,-278,2136,-1740,0,5000,0,0,0,1486,1606,1413,1500,1750,1500,0,0,1536,1622,1452,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
521089274,0.08400001,1.1810001,1032,-104,3090,-1838,0,5000,0,0,0,1494,1654,1408,1500,1750,1500,0,0,1529,1659,1449,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
522109704,0.079,1.1520001,1032,2036,4095,172,0,5000,0,0,0,1601,1704,1508,1500,1750,1500,0,0,1416,1692,1531,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
523140885,0.08400001,1.1750001,1032,204,5402,-1274,0,5000,0,0,0,1510,1770,1436,1500,1750,1500,0,0,1503,1728,1471,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
524150671,0.082,1.187,1032,1272,1734,-2966,0,5000,0,0,0,1563,1586,1351,1500,1750,1500,0,0,1450,1591,1403,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
525161083,0.07700001,1.1570001,1032,1450,4070,-5686,0,5000,0,0,0,1572,1703,1215,1500,1750,1500,0,0,1448,1706,1237,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
526176031,0.087000005,1.4770001,1032,2087,6206,-10000,0,5000,0,0,0,1604,1810,1000,1500,1750,1500,0,0,1408,1779,1108,1525,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
528212234,0.08400001,1.1800001,1032,-69,2387,-6594,0,5000,0,0,0,1496,1619,1170,1500,1750,1500,0,0,1519,1629,1242,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
529243163,0.08400001,1.2140001,1032,0,10000,-10000,0,5000,0,0,0,1500,2000,1000,1500,1750,1500,0,0,1527,2004,1109,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
530258164,0.079,1.4480001,1032,-486,-736,-10000,0,5000,0,0,0,1475,1463,1000,1500,1750,1500,0,0,1538,1479,1106,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
531284353,0.08400001,1.169,1032,-278,5779,-5148,0,5000,0,0,0,1486,1788,1242,1500,1750,1500,0,0,1532,1802,1314,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
532298764,0.087000005,1.4580001,1032,2112,2437,-5000,0,5000,0,0,0,1605,1621,1250,1500,1750,1500,0,0,1400,1640,1320,1524,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
533304757,0.087000005,1.2600001,1032,5191,3920,4754,0,5000,0,0,0,1759,1696,1737,1500,1750,1500,0,0,1288,1691,1718,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
534319767,0.07700001,1.4460001,1032,1959,0,4656,0,5000,0,0,0,1597,1500,1732,1500,1750,1500,0,0,1436,1537,1715,1532,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
535350076,0.07,1.156,1032,204,2940,3848,0,5000,0,0,0,1510,1647,1692,1500,1750,1500,0,0,1495,1652,1681,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
536366444,0.082,1.189,1032,1985,3090,3848,0,5000,0,0,0,1599,1654,1692,1500,1750,1500,0,0,1455,1659,1680,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
537391371,0.079,1.547,1032,76,4598,3824,0,5000,0,0,0,1503,1729,1691,1500,1750,1500,0,0,1498,1724,1680,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
538401698,0.074,1.1930001,1032,2672,3141,3824,0,5000,0,0,0,1633,1657,1691,1500,1750,1500,0,0,1408,1660,1680,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
539437521,0.074,1.488,1032,25,1884,3824,0,5000,0,0,0,1501,1594,1691,1500,1750,1500,0,0,1505,1616,1681,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
540462598,0.074,1.47,1032,1679,3116,3824,0,5000,0,0,0,1583,1655,1691,1500,1750,1500,0,0,1438,1685,1681,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
541493121,0.079,1.47,1032,941,3920,3872,0,5000,0,0,0,1547,1696,1693,1500,1750,1500,0,0,1467,1691,1681,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
542512646,0.079,1.2060001,1032,840,3166,3064,0,5000,0,0,0,1542,1658,1653,1500,1750,1500,0,0,1471,1661,1648,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
543518980,0.079,1.442,1032,0,879,3064,0,5000,0,0,0,1500,1543,1653,1500,1750,1500,0,0,1517,1555,1649,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
544529933,0.074,1.1930001,1032,0,4347,3088,0,5000,0,0,0,1500,1717,1654,1500,1750,1500,0,0,1509,1699,1649,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
545540022,0.072000004,1.1980001,1032,0,3291,3088,0,5000,0,0,0,1500,1664,1654,1500,1750,1500,0,0,1518,1666,1649,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
546549938,0.072000004,1.202,1032,0,3291,-10000,0,5000,0,0,0,1500,1664,1000,1500,1750,1500,0,0,1517,1666,1110,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
547559630,0.07,1.5580001,1032,0,3291,-10000,0,5000,0,0,0,1500,1664,1000,1500,1750,1500,0,0,1518,1666,1109,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
548570980,0.072000004,1.483,1032,0,3291,-10000,0,5000,0,0,0,1500,1664,1000,1500,1750,1500,0,0,1517,1666,1110,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
549591744,0.072000004,1.455,1032,840,10000,-2010,0,5000,0,0,0,1542,2000,1399,1500,1750,1500,0,0,1472,1833,1439,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
550616515,0.074,1.148,1032,1069,3342,246,0,5000,0,0,0,1553,1667,1512,1500,1750,1500,0,0,1457,1665,1534,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
