timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
430712909,1114122,2228234,0,0,0,0,0,715.854,739.0833,715.854,739.0833,0.009140389,0.00039393856,3.685724e-07,3.390293,0.21984607,-6.92228,0.35998872,-0.030406836,0.24495003,51.75,49.0
431705864,1114122,2228234,0,0,0,0,0,699.3442,741.1203,699.3442,741.1203,0.00802239,0.0004233721,5.5582484e-07,3.4386811,-0.39361688,-10.453588,-0.36493018,-0.06924379,0.10121708,51.75,48.0
432709219,1114122,2228234,0,0,0,0,0,708.3328,740.18036,708.3328,740.18036,0.008179615,0.0003734711,3.3915256e-07,2.8745449,0.6519612,-8.391379,0.07714681,-0.083528936,0.027632194,51.55388,47.0
433678629,1114122,2228234,0,0,0,0,0,708.3328,736.81525,708.3328,736.81525,0.0069298814,0.00033546792,3.273724e-07,3.3302293,0.34911376,-11.082702,-0.01861169,0.030704688,-0.36042026,51.485,47.0
434716356,1114122,2228234,0,0,0,0,0,712.34937,735.45416,712.34937,735.45416,0.010967385,0.0004714259,4.6213367e-07,2.1644197,-1.6661997,-8.036296,0.03277557,-0.09011565,-0.011782735,51.25,46.0
435626899,1114122,2228234,0,0,0,0,0,727.94293,736.83,727.94293,736.83,0.010569383,0.000536465,4.6852972e-07,1.2617974,0.5346955,-10.548636,0.41687414,0.0405022,0.11438838,51.125,46.0
436667303,1114122,2228234,0,0,0,0,0,729.8954,736.65375,729.8954,736.65375,0.009623283,0.00040733675,5.089651e-07,1.5896765,0.60756457,-18.809027,0.036900435,0.4588428,0.19270347,51.125,45.0
437628587,1114122,2228234,0,0,0,0,0,729.8954,736.399,729.8954,736.399,0.011749544,0.00041394008,6.298622e-07,1.108472,0.55475265,-13.97104,0.2555953,0.16941509,0.13009477,50.907986,45.0
438660876,1114122,2228234,0,0,0,0,0,729.8954,736.3309,729.8954,736.3309,0.009280982,0.00044469847,8.478437e-07,1.4592737,0.14291818,-8.717284,-0.6485792,-0.17486645,0.3832312,50.785446,45.0
439714255,1114122,2228234,0,0,0,0,0,702.6087,736.3155,702.6087,736.3155,0.00856875,0.00043104377,7.9964394e-07,1.1222992,0.80250967,-8.711036,-0.48846233,-0.024087762,0.3930353,50.5,44.0
440612163,1114122,2228234,0,0,0,0,0,699.2123,736.3155,699.2123,736.3155,0.00895213,0.0005060951,9.14993e-07,-3.1041293,-0.25737816,-6.781801,-0.52942765,-0.021194926,-0.20806135,50.40954,44.0
441710791,1114122,2228234,0,0,0,0,0,704.0287,736.3155,704.0287,736.3155,0.008631409,0.00044965238,9.869947e-07,-2.310765,0.024236351,-10.840641,-0.6263511,-0.08414554,0.045026395,50.25,44.0
442641468,1114122,2228234,0,0,0,0,0,698.2798,737.07007,698.2798,737.07007,0.008713257,0.0005104543,1.2618161e-06,2.4802816,-3.1406903,-9.077827,0.9780124,0.31815568,0.10740769,50.21831,44.0
443662889,1114122,2228234,0,0,0,0,0,698.2798,737.07007,698.2798,737.07007,0.008853242,0.00044778915,1.6600693e-06,1.859352,1.5352975,-17.334597,0.15754434,0.49635473,0.27522418,49.966217,44.0
444711080,1114122,2228234,0,0,0,0,0,701.90314,737.07007,701.90314,737.07007,0.008356222,0.00045290744,1.0930037e-06,1.1223725,-0.10936084,-3.768705,0.28776503,0.2350642,0.06986225,49.75,44.0
445699091,1114122,2228234,0,0,0,0,0,703.77936,734.5224,703.77936,734.5224,0.010056131,0.00049808185,6.008954e-07,1.5287491,-1.2652997,-8.801748,-0.5478378,0.018085217,0.1472418,49.520832,43.0
446664218,1114122,2228234,0,0,0,0,0,713.1675,766.51355,713.1675,766.51355,0.019860756,0.0009015483,9.288228e-07,1.4064492,-0.46499735,-11.315276,-0.07710455,0.1269378,-0.0055118203,49.625,43.0
447679732,1114122,2228234,0,0,0,0,0,703.80865,736.4699,703.80865,736.4699,0.012660998,0.00050120987,4.6076013e-07,1.1281797,-0.19179772,-11.451686,0.022786532,0.11718556,0.24947158,49.25,43.0
448682215,1114122,2228234,0,0,0,0,0,701.0416,737.0435,701.0416,737.0435,0.0088693425,0.0004115361,4.1230552e-07,0.8800959,-0.019872842,-9.502372,0.009769282,0.08191805,0.20963134,49.125,42.0
449696126,1114122,2228234,0,0,0,0,0,704.9447,756.6817,704.9447,756.6817,0.010500111,0.00045825235,6.2966325e-07,0.82737744,0.59584683,-10.488261,0.26666567,0.057019513,-0.05121158,49.015625,42.0
450707032,1114122,2228234,0,0,0,0,0,692.30994,760.5545,692.30994,760.5545,0.026072513,0.0007907885,5.744677e-07,0.39627895,-0.6004371,-10.744231,-0.29645237,-0.0329189,0.106173076,48.78442,42.0
451681931,1114122,2228234,0,0,0,0,0,729.7775,771.70306,729.7775,771.70306,0.014994239,0.0005593356,4.3827328e-07,0.0056994585,0.15526336,-8.954497,0.098753646,0.006435496,0.03355451,48.56346,42.0
452698557,1114122,2228234,0,0,0,0,0,710.35095,771.70306,710.35095,771.70306,0.021957153,0.0006278426,3.9183664e-07,-0.26858616,-0.47028267,-8.496311,-0.018783616,0.008328564,0.123186685,48.375,41.0
453663028,1114122,2228234,0,0,0,0,0,710.35095,737.2123,710.35095,737.2123,0.012433484,0.0005183538,3.6173338e-07,0.014419873,0.4805944,-9.100609,0.20305699,0.047298525,0.07053842,48.375,40.0
454688361,1114122,2228234,0,0,0,0,0,710.35095,738.84766,710.35095,738.84766,0.009028908,0.00045930254,4.827629e-07,1.0009445,-0.52470106,-8.926178,0.17957132,0.052620262,0.052644104,48.0,41.0
455629392,1114122,2228234,0,0,0,0,0,710.35095,739.4763,710.35095,739.4763,0.009408139,0.0005112853,8.4411005e-07,0.48802784,-0.24148619,-10.94477,0.31682682,0.11102594,0.054350067,47.893986,40.621952
456700064,1114122,2228234,0,0,0,0,0,710.35095,740.1512,710.35095,740.1512,0.011145273,0.00055924524,5.7884944e-07,-0.24520972,0.06951439,-9.158552,-0.15766874,-0.012813486,0.32004884,47.675323,40.0
457661196,1114122,2228234,0,0,0,0,0,710.35095,740.0818,710.35095,740.0818,0.015553779,0.00061222847,7.3715086e-07,0.332525,0.35170856,-20.73886,0.398926,0.47285885,0.114681736,47.5,40.0
458698057,1114122,2228234,0,0,0,0,0,710.35095,739.272,710.35095,739.272,0.017994395,0.0008728097,2.2254449e-06,1.5494137,-1.5865511,-20.898401,-1.3591108,0.27826148,0.4792506,47.381668,40.0
459674571,1114122,2228234,0,0,0,0,0,703.30444,753.4461,703.30444,753.4461,0.01631488,0.000985459,1.7983443e-06,-0.7815369,1.127332,-5.1051764,-0.3904843,-0.12042223,0.48148847,47.236843,40.0
460690612,1114122,2228234,0,0,0,0,0,707.29517,753.4461,707.29517,753.4461,0.009862834,0.0005673897,7.812212e-07,-0.7922989,0.20709594,-10.619403,-0.11005658,-0.13383734,0.14058074,47.0,40.0
461714799,1114122,2228234,0,0,0,0,0,705.23236,733.99414,705.23236,733.99414,0.009627324,0.00059368176,1.1320321e-06,-2.3047297,0.92955035,-8.969917,0.20350198,0.11197679,0.3286734,46.875,40.0
462633259,1114122,2228234,0,0,0,0,0,704.5896,735.9572,704.5896,735.9572,0.01599322,0.0008980826,1.9413e-06,-1.0731285,-0.8683678,-22.675018,0.13186751,0.5707462,0.36227027,46.642857,40.0
463703903,1114122,2228234,0,0,0,0,0,718.39844,759.6218,718.39844,759.6218,0.016244182,0.0007951368,1.0585047e-06,-1.7123497,0.0627404,-7.5048537,-0.31804594,-0.15294725,0.3708868,46.419407,40.0
464676771,1114122,2228234,0,0,0,0,0,702.3832,741.8334,702.3832,741.8334,0.011234102,0.0008551403,8.977224e-07,-1.7209123,-0.11872603,-9.136845,0.40866148,0.1672564,0.2115501,46.25,40.0
465694744,1114122,2228234,0,0,0,0,0,709.113,753.3329,709.113,753.3329,0.01874649,0.0008274844,8.2841564e-07,-0.64740324,0.28264025,-19.766273,-0.26881778,-0.00862715,0.21824582,46.253334,40.0
466695267,1114122,2228234,0,0,0,0,0,700.3067,738.5235,700.3067,738.5235,0.011095038,0.0005868742,1.0989569e-06,-0.36664927,0.059169393,-19.304533,-0.2860263,0.5488682,-0.21761975,46.054688,39.0
467702896,1114122,2228234,0,0,0,0,0,703.43805,737.0569,703.43805,737.0569,0.011815201,0.00080728077,3.0012318e-06,-0.8019998,-4.0688524,-9.339799,-0.82718974,-0.059591126,-0.13322163,45.875,39.0
469661776,1114122,2228234,0,0,0,0,0,703.9091,740.1268,703.9091,740.1268,0.009117635,0.00067506166,2.1441492e-06,-1.9438822,1.1876035,-4.441793,0.13575932,-0.16359341,0.7511835,45.734375,39.0
471707935,1114122,2228234,0,0,0,0,0,720.27637,741.22504,720.27637,741.22504,0.0114617,0.0012271169,2.833736e-06,-0.21180998,-2.6310096,-9.85762,-1.7629762,0.017657125,-0.04782775,45.451786,39.0
473649232,1114122,2228234,0,0,0,0,0,729.00867,741.2071,729.00867,741.2071,0.008976109,0.00088905636,1.4181884e-06,-0.657834,-0.11792477,-2.5877535,-0.94122946,-0.22843072,0.24374339,45.2125,38.0
475664860,1114122,2228234,0,0,0,0,0,729.00867,740.304,729.00867,740.304,0.013974613,0.00082776014,1.2541893e-06,-1.2765968,-0.40953797,-15.911752,0.08040458,0.7444669,-0.19892201,45.026787,39.0
476705218,1114122,2228234,0,0,0,0,0,729.00867,740.304,729.00867,740.304,0.011925728,0.000549774,1.0531332e-06,0.9640781,-0.668743,-12.173866,-0.7644198,0.13744414,0.07251002,44.945206,38.0
478701537,1114122,2228234,0,0,0,0,0,702.39716,738.1202,702.39716,738.1202,0.018649327,0.0010620013,1.1376824e-06,3.0955193,-0.5319684,-6.8621264,0.21052541,-0.25821093,-0.30925977,44.75,39.0
479676789,1114122,2228234,0,0,0,0,0,702.39716,753.7101,702.39716,753.7101,0.010865077,0.0005563637,6.469622e-07,2.2040975,-0.06347786,-6.9811487,-0.12571925,-0.26340762,0.13332857,44.735,38.0
480702642,1114122,2228234,0,0,0,0,0,702.39716,753.7101,702.39716,753.7101,0.011338993,0.00052276725,7.1204477e-07,1.0752605,-0.9904544,-7.120217,-0.16679518,0.038922403,0.34014004,44.517857,38.0
481645252,1114122,2228234,0,0,0,0,0,702.39716,753.06586,702.39716,753.06586,0.012665944,0.00062118657,1.0457898e-06,1.3610417,0.32384473,-17.795137,-0.17345358,0.25189397,0.4534887,44.441456,38.0
482715820,1114122,2228234,0,0,0,0,0,701.62286,736.4662,701.62286,736.4662,0.009745719,0.0004643301,8.824668e-07,2.2770877,-1.7937495,-20.426634,-0.45479468,0.28894252,0.15391695,44.25,38.0
483634845,1114122,2228234,0,0,0,0,0,717.22516,735.1505,717.22516,735.1505,0.010718487,0.0005601355,8.083015e-07,2.3334737,-1.089622,-10.309869,-0.38529927,-0.4282896,-0.18021607,44.233334,38.0
484674879,1114122,2228234,0,0,0,0,0,717.22516,735.6102,717.22516,735.6102,0.008067484,0.00046075296,8.384448e-07,2.453421,0.41184977,-5.696251,-0.0782203,-0.19450508,0.015246124,44.170956,38.0
486705355,1114122,2228234,0,0,0,0,0,706.3055,736.3252,706.3055,736.3252,0.009210888,0.0004595872,5.7244495e-07,1.7065468,-0.47299096,-11.609979,0.4553741,0.094520085,0.063056715,44.007355,37.0
487690806,1114122,2228234,0,0,0,0,0,691.5115,747.41736,691.5115,747.41736,0.017164724,0.0007676472,7.4062314e-07,2.0064356,-0.5875157,-11.90879,-0.16095464,0.03845817,0.20237955,43.95769,37.0
488706779,1114122,2228234,0,0,0,0,0,712.5117,737.79333,712.5117,737.79333,0.010346837,0.0005450399,7.385674e-07,2.1821191,0.42176116,-8.81573,-0.1953061,0.13305944,0.2388712,43.75,37.0
489687281,1114122,2228234,0,0,0,0,0,712.5117,736.77716,712.5117,736.77716,0.011471129,0.0006294495,8.4534486e-07,2.901438,-1.2058938,-12.614539,-0.28101948,0.12807558,0.36447176,43.71,37.0
490689815,1114122,2228234,0,0,0,0,0,712.5117,737.4516,712.5117,737.4516,0.008431826,0.0004705212,6.750331e-07,2.212489,-0.57425094,-10.512695,-0.28172287,0.096451096,0.3250243,43.61932,37.0
492705604,1114122,2228234,0,0,0,0,0,706.28534,737.34326,706.28534,737.34326,0.008848471,0.0004946292,7.762668e-07,1.5061051,0.034263413,-10.470255,0.34382412,0.20250663,-0.17706606,43.432693,36.0
493719560,1114122,2228234,0,0,0,0,0,724.625,737.291,724.625,737.291,0.013271051,0.0005764515,5.651908e-07,1.3286743,-0.65088046,-9.553115,-0.3494822,-0.010847056,0.21575448,43.33482,36.0
494650000,1114122,2228234,0,0,0,0,0,724.625,737.291,724.625,737.291,0.009425388,0.0005084577,5.0731717e-07,1.0536894,-0.11990035,-8.598792,-0.14764298,-0.010374567,0.15200782,43.195946,36.0
495702178,1114122,2228234,0,0,0,0,0,724.625,737.2192,724.625,737.2192,0.009940403,0.0005028178,4.715621e-07,0.39303526,0.29134446,-10.134855,-0.24611716,-0.04907586,0.067255765,43.15167,36.0
496660813,1114122,2228234,0,0,0,0,0,733.1421,740.9882,733.1421,740.9882,0.013473038,0.0004901374,3.566661e-07,0.1550249,-0.4862956,-9.40434,0.004641811,-0.0061740684,-0.047470007,43.050926,36.0
500654286,1114122,2228234,0,0,0,0,0,696.1771,736.8192,696.1771,736.8192,0.012125191,0.0005119954,9.322889e-07,0.10770278,2.0386539,-13.557061,-0.3870696,0.31791383,0.08680694,42.541668,36.0
501613265,1114122,2228234,0,0,0,0,0,708.7024,736.00665,708.7024,736.00665,0.011225438,0.0005041047,8.371778e-07,1.4022653,0.47226837,-18.341234,0.3659164,0.2662323,-0.076530315,42.576786,36.0
503675774,1114122,2228234,0,0,0,0,0,710.04114,737.4493,710.04114,737.4493,0.008713188,0.0005665497,9.675078e-07,1.8300737,0.42100263,-5.415046,-0.22279647,-0.18091911,-0.05313285,42.416668,35.0
505635050,1114122,2228234,0,0,0,0,0,712.22186,738.94305,712.22186,738.94305,0.01050287,0.0007088618,1.025875e-06,-0.765853,-0.5526599,-8.821705,0.37028742,0.08697734,0.04544631,42.3898,36.0
506657204,1114122,2228234,0,0,0,0,0,712.22186,738.94305,712.22186,738.94305,0.008883104,0.0005338507,9.153769e-07,-1.1275561,-0.43983793,-17.481016,-0.25741306,0.32609102,0.19045137,42.15,35.0
507687583,1114122,2228234,0,0,0,0,0,712.22186,738.94305,712.22186,738.94305,0.011253455,0.00062829227,1.0939813e-06,-2.1022003,-0.617555,-16.777452,0.3614914,0.37265906,0.058652803,42.005436,35.0
508700682,1114122,2228234,0,0,0,0,0,712.22186,738.94305,712.22186,738.94305,0.011082085,0.0006846568,1.3412329e-06,-0.8198871,-0.4057813,-17.745398,0.19084653,0.4246467,0.19169678,41.998375,35.0
509711172,1114122,2228234,0,0,0,0,0,709.48114,738.94305,709.48114,738.94305,0.008500185,0.00048796728,9.2119336e-07,-2.1413867,-0.3161778,-6.481104,0.28660914,0.23739508,0.09512116,42.0,35.0
510642737,1114122,2228234,0,0,0,0,0,708.09906,738.94305,708.09906,738.94305,0.010505324,0.0005666128,1.1505988e-06,-0.9381265,-0.0069016474,-10.333762,-0.32916564,0.13064952,0.46301615,41.90039,35.0
511697208,1114122,2228234,0,0,0,0,0,708.09906,732.6007,708.09906,732.6007,0.008213143,0.0004514786,8.338977e-07,-1.0765743,-0.28681657,-7.052542,-0.18385425,-0.1393318,0.36538702,41.945,35.0
512618396,1114122,2228234,0,0,0,0,0,704.95734,731.8529,704.95734,731.8529,0.008588304,0.00044505778,7.095158e-07,-0.73196316,-0.08227573,-7.8075247,-0.3574216,-0.14233842,0.18866895,41.7125,35.0
513637909,1114122,2228234,0,0,0,0,0,711.1012,734.07776,711.1012,734.07776,0.008610824,0.00051717577,9.997968e-07,0.76886743,-0.21641354,-17.518814,-0.0485125,0.41393414,-0.06755163,41.705883,35.0
514719274,1114122,2228234,0,0,0,0,0,705.7052,733.9405,705.7052,733.9405,0.008042836,0.00047326097,5.259165e-07,1.0168694,-0.25903144,-8.557346,-0.04855027,-0.103345186,0.15784733,41.778225,35.0
515639092,1114122,2228234,0,0,0,0,0,714.49567,735.43536,714.49567,735.43536,0.009484207,0.00057026965,5.828578e-07,1.3283658,-0.10046791,-6.8355994,-0.05470325,-0.254266,0.12802671,41.68077,35.0
516669520,1114122,2228234,0,0,0,0,0,715.5027,736.95123,715.5027,736.95123,0.00889323,0.00057535927,6.1307077e-07,-0.5220118,-0.13798648,-4.4516597,-0.24661921,-0.24534974,0.027556898,41.560715,35.0
517640515,1114122,2228234,0,0,0,0,0,715.5027,737.69354,715.5027,737.69354,0.012142215,0.0007603163,9.782849e-07,-1.2327057,-0.3196257,-14.126948,-0.33036032,0.18263994,-0.067404754,41.607143,35.0
518662768,1114122,2228234,0,0,0,0,0,715.5027,737.69354,715.5027,737.69354,0.01019802,0.00071081583,9.1976983e-07,-1.9327356,-1.7052563,-12.891102,0.68581575,0.25737476,-0.17934808,41.511986,35.0
519683099,1114122,2228234,0,0,0,0,0,700.9745,738.4464,700.9745,738.4464,0.009018592,0.0006347624,1.1459658e-06,-1.1349319,-0.8362339,-14.918441,-1.0203084,0.03736179,0.46282914,41.5,35.0
520709183,1114122,2228234,0,0,0,0,0,726.0027,738.4464,726.0027,738.4464,0.009087907,0.000599853,7.9607946e-07,-1.2584249,-0.3027537,-6.3997693,-0.5860339,-0.16497043,0.23007946,41.585526,35.0
521706784,1114122,2228234,0,0,0,0,0,700.43427,739.18585,700.43427,739.18585,0.00707896,0.00055150205,6.3624526e-07,-0.4910687,-0.13168511,-10.084129,0.41659606,-0.011137175,-0.40041265,41.5,35.0
522722803,1114122,2228234,0,0,0,0,0,703.4887,739.9475,703.4887,739.9475,0.009732656,0.0006384709,8.0004514e-07,-0.6278609,-0.2513688,-11.317798,0.17530055,-0.13411738,-0.03393166,41.375,35.0
523662446,1114122,2228234,0,0,0,0,0,703.2133,778.4616,703.2133,778.4616,0.019876901,0.00086758257,1.0856388e-06,-0.8785606,-0.75740445,-17.062136,-0.42744938,0.15796255,-0.20196019,41.25,35.0
524713075,1114122,2228234,0,0,0,0,0,702.25995,747.06714,702.25995,747.06714,0.01233567,0.0005514411,7.148066e-07,-1.6128076,-0.48513654,-5.121954,-0.5847273,-0.1544226,-0.105117254,41.25,34.0
525713753,1114122,2228234,0,0,0,0,0,719.9618,754.3697,719.9618,754.3697,0.0100908065,0.00052744296,1.1205923e-06,-1.9021423,-1.4814347,-10.133168,-1.0237393,0.08698497,0.13534352,41.27206,35.0
528709554,1114122,2228234,0,0,0,0,0,713.91034,744.9989,713.91034,744.9989,0.007575881,0.0005707986,8.8189364e-07,-0.4127436,-0.7471204,-5.2302475,0.11870733,-0.2122253,0.3489168,41.25,35.0
529707455,1114122,2228234,0,0,0,0,0,706.8856,744.1235,706.8856,744.1235,0.005907044,0.00041607127,1.0847245e-06,3.3611956,0.84365183,-15.991254,-0.9061987,0.604628,0.393025,41.0,35.0
530640571,1114122,2228234,0,0,0,0,0,715.4518,743.3103,715.4518,743.3103,0.009215061,0.0005954941,1.296231e-06,1.4759318,-0.28902742,-4.163915,-0.5944314,-0.6294648,-0.18028773,41.107693,35.0
532708769,1114122,2228234,0,0,0,0,0,706.8289,760.6375,706.8289,760.6375,0.017615605,0.0010320382,1.3065325e-06,1.6448605,-0.6425824,-8.818656,0.47267634,0.049625304,-0.38855276,41.0,35.0
533684243,1114122,2228234,0,0,0,0,0,693.5463,739.7953,693.5463,739.7953,0.010675668,0.0005459404,1.3475859e-06,6.191768,-1.9446806,-13.975849,0.25437373,0.47345635,-0.1051427,41.11905,35.0
535638501,1114122,2228234,0,0,0,0,0,708.84375,736.1426,708.84375,736.1426,0.010990606,0.00052647357,7.7507e-07,3.793266,-1.0050508,-4.971359,-0.36637646,-0.15619308,0.18285437,41.00514,35.0
536708909,1114122,2228234,0,0,0,0,0,703.8674,734.5202,703.8674,734.5202,0.0077152983,0.00045414208,8.878136e-07,2.6499755,-0.44054016,-7.586286,-0.6679875,-0.061111167,0.2816877,40.895832,35.0
