timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var,source
644627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
645627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
646627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
647627535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
648627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
649627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
650627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
651627543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
652627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
653627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
654627624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
655627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
656627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
657627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
658627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
659627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
660627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
661627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
662627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
663627559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
664627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
665627524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
666627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
667627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
668627753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
669627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
670627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
671627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
672627567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
673627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
674627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
675627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
676627535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
677627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
678627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
679627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
680627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
681627710,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
682627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
683627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
684627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
685627609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
686627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
687627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
688627537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
689627581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
690627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
691627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
692627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
693627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
694627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
695627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
696627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
697627625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
