timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
451108803,12.874,12.862245,50.778,50.77791,-1.0,322.41022,1.0,1.0,nan,3,4.287415,4.287415,4.287415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
451308768,12.980599,12.856337,50.778,50.77791,-1.0,325.23068,1.0,1.0,nan,3,4.2854457,4.2854457,4.2854457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
451508824,12.669,12.846181,50.778,50.77791,-1.0,328.05252,1.0,1.0,nan,3,4.28206,4.28206,4.28206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
451708561,12.997,12.852376,50.778,50.77791,-1.0,330.86978,1.0,1.0,nan,3,4.2841253,4.2841253,4.2841253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
451908552,13.079,12.858256,50.778,50.77791,-1.0,333.69058,1.0,1.0,nan,3,4.2860856,4.2860856,4.2860856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
452108553,13.1528,12.873738,50.778,50.77791,-1.0,336.5117,1.0,1.0,nan,3,4.291246,4.291246,4.291246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
452308550,13.3414,12.860016,50.778,50.77791,-1.0,339.3327,1.0,1.0,nan,3,4.286672,4.286672,4.286672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
452518560,12.644401,12.857266,50.778,50.77791,-1.0,342.2947,1.0,1.0,nan,3,4.2857556,4.2857556,4.2857556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
452708558,12.956,12.865854,50.778,50.77791,-1.0,344.97473,1.0,1.0,nan,3,4.288618,4.288618,4.288618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
452908557,12.972401,12.870557,50.778,50.77791,-1.0,347.795,1.0,1.0,nan,3,4.2901855,4.2901855,4.2901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
453108935,13.2758,12.88199,50.778,50.77791,-1.0,350.62207,1.0,1.0,nan,3,4.293997,4.293997,4.293997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
453318885,12.341,12.868486,50.778,50.77791,-1.0,353.58344,1.0,1.0,nan,3,4.2894955,4.2894955,4.2894955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
453509067,12.767401,12.850214,50.778,50.77791,-1.0,356.26587,1.0,1.0,nan,3,4.283405,4.283405,4.283405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
453718906,12.865799,12.864033,50.778,50.77791,-1.0,359.22568,1.0,1.0,nan,3,4.288011,4.288011,4.288011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
453909073,13.177401,12.865026,50.778,50.77791,-1.0,361.90796,1.0,1.0,nan,3,4.288342,4.288342,4.288342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
454109106,12.751,12.866777,50.778,50.77791,-1.0,364.72946,1.0,1.0,nan,3,4.2889256,4.2889256,4.2889256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
454319197,12.9314,12.854477,50.778,50.77791,-1.0,367.6928,1.0,1.0,nan,3,4.284826,4.284826,4.284826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
454509145,12.8166,12.847451,50.778,50.77791,-1.0,370.37198,1.0,1.0,nan,3,4.2824836,4.2824836,4.2824836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
454719422,12.915,12.835128,50.778,50.77791,-1.0,373.3378,1.0,1.0,nan,3,4.278376,4.278376,4.278376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
454909560,12.7264,12.827219,50.778,50.77791,-1.0,376.0199,1.0,1.0,nan,3,4.2757397,4.2757397,4.2757397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
455119984,13.038,12.828338,50.778,50.77791,-1.0,378.98788,1.0,1.0,nan,3,4.2761126,4.2761126,4.2761126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
455309753,12.537799,12.818149,50.778,50.77791,-1.0,381.66458,1.0,1.0,nan,3,4.272716,4.272716,4.272716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
455520096,12.767401,12.795138,50.778,50.77791,-1.0,384.63147,1.0,1.0,nan,3,4.265046,4.265046,4.265046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
455720094,12.5706,12.793352,50.778,50.77791,-1.0,387.45245,1.0,1.0,nan,3,4.2644506,4.2644506,4.2644506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
455909390,13.0134,12.796835,50.778,50.77791,-1.0,390.1223,1.0,1.0,nan,3,4.2656116,4.2656116,4.2656116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
456120477,13.070799,12.830165,50.778,50.77791,-1.0,393.09988,1.0,1.0,nan,3,4.2767215,4.2767215,4.2767215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
456308545,13.243,12.853915,50.778,50.77791,-1.0,395.7526,1.0,1.0,nan,3,4.2846384,4.2846384,4.2846384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
456510434,12.9478,12.873566,50.778,50.77791,-1.0,398.60028,1.0,1.0,nan,3,4.2911887,4.2911887,4.2911887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
456720937,12.7428,12.886298,50.778,50.77791,-1.0,401.5695,1.0,1.0,nan,3,4.2954326,4.2954326,4.2954326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
456910545,12.980599,12.906947,50.778,50.77791,-1.0,404.24384,1.0,1.0,nan,3,4.3023157,4.3023157,4.3023157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
457108611,12.6854,12.893891,50.778,50.77791,-1.0,407.03757,1.0,1.0,nan,3,4.2979636,4.2979636,4.2979636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
457311258,12.71,12.858698,50.778,50.77791,-1.0,409.8959,1.0,1.0,nan,3,4.2862325,4.2862325,4.2862325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
457521618,12.8576,12.837611,50.778,50.77791,-1.0,412.86295,1.0,1.0,nan,3,4.279204,4.279204,4.279204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
457721346,12.8986,12.817958,50.778,50.77791,-1.0,415.68015,1.0,1.0,nan,3,4.2726526,4.2726526,4.2726526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
457911276,12.455799,12.7993145,50.778,50.77791,-1.0,418.35907,1.0,1.0,nan,3,4.266438,4.266438,4.266438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
458121624,13.079,12.798084,50.778,50.77791,-1.0,421.32608,1.0,1.0,nan,3,4.266028,4.266028,4.266028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
458311190,13.1446,12.803017,50.778,50.77791,-1.0,423.99988,1.0,1.0,nan,3,4.267672,4.267672,4.267672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
458521653,12.8576,12.782433,50.778,50.77791,-1.0,426.96844,1.0,1.0,nan,3,4.260811,4.260811,4.260811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
458711673,12.865799,12.792701,50.778,50.77791,-1.0,429.64868,1.0,1.0,nan,3,4.2642336,4.2642336,4.2642336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
458922215,13.079,12.815515,50.778,50.77791,-1.0,432.61826,1.0,1.0,nan,3,4.271838,4.271838,4.271838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
459111671,12.980599,12.840472,50.778,50.77791,-1.0,435.29065,1.0,1.0,nan,3,4.2801576,4.2801576,4.2801576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
459311876,13.029799,12.846643,50.778,50.77791,-1.0,438.1146,1.0,1.0,nan,3,4.2822146,4.2822146,4.2822146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
459522403,13.161,12.921243,38.0804,47.56199,-1.0,440.5556,1.0,1.0,nan,3,4.3070807,4.3070807,4.3070807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
459712164,13.210199,12.981583,40.337196,45.072495,-1.0,442.64368,1.0,1.0,nan,3,4.327194,4.327194,4.327194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
459922621,13.407,13.046448,41.1308,43.66838,-1.0,445.03473,1.0,1.0,nan,3,4.348816,4.348816,4.348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
460112452,13.620199,13.084764,41.602,42.824043,-1.0,447.1952,1.0,1.0,nan,3,4.361588,4.361588,4.361588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
460322955,13.4234,13.120091,41.788,42.230904,-1.0,449.59796,1.0,1.0,nan,3,4.373364,4.373364,4.373364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
460512608,13.5546,13.165033,41.4904,41.90352,-1.0,451.76855,1.0,1.0,nan,3,4.3883443,4.3883443,4.3883443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
460708545,13.521799,13.212441,40.9076,41.49067,-1.0,453.97998,1.0,1.0,nan,3,4.404147,4.404147,4.404147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
460908561,13.3824005,13.251097,31.806,40.336563,-1.0,456.11053,1.0,1.0,nan,3,4.4170322,4.4170322,4.4170322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
461308546,13.5874,13.3797035,22.3324,31.451681,-1.0,458.8774,1.0,1.0,nan,3,4.4599013,4.4599013,4.4599013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
461513085,13.2512,13.427463,21.774399,28.485586,-1.0,460.15088,1.0,1.0,nan,3,4.475821,4.475821,4.475821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
461708613,13.9892,13.496923,22.927599,26.61857,-1.0,461.38562,1.0,1.0,nan,3,4.4989743,4.4989743,4.4989743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
461913188,13.4562,13.531486,23.622,25.607277,-1.0,462.71875,1.0,1.0,nan,3,4.510495,4.510495,4.510495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
462108912,14.0138,13.581353,23.3864,24.806776,-1.0,463.97668,1.0,1.0,nan,3,4.5271177,4.5271177,4.5271177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
462313748,13.841599,13.602461,22.865599,23.921799,-1.0,465.23715,1.0,1.0,nan,3,4.5341535,4.5341535,4.5341535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
462509114,13.653,13.621383,23.1136,23.615297,-1.0,466.48395,1.0,1.0,nan,3,4.540461,4.540461,4.540461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
462713906,13.5956,13.631654,24.254398,23.430187,-1.0,467.7988,1.0,1.0,nan,3,4.5438848,4.5438848,4.5438848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
462909304,13.571,13.620388,35.7492,27.337204,-1.0,469.7155,1.0,1.0,nan,3,4.540129,4.540129,4.540129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
463114032,13.8826,13.610763,20.906399,28.10307,-1.0,471.42575,1.0,1.0,nan,3,4.536921,4.536921,4.536921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
463309056,13.53,13.626308,21.1792,25.679361,-1.0,472.5442,1.0,1.0,nan,3,4.542103,4.542103,4.542103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
463514298,13.735,13.651292,22.6052,24.547388,-1.0,473.8072,1.0,1.0,nan,3,4.550431,4.550431,4.550431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
463709668,13.833401,13.669881,23.1012,23.941837,-1.0,475.03787,1.0,1.0,nan,3,4.556627,4.556627,4.556627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
463909411,13.7514,13.67953,22.8284,23.570246,-1.0,476.30405,1.0,1.0,nan,3,4.5598435,4.5598435,4.5598435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
464114479,13.6366,13.690724,22.878,23.409706,-1.0,477.617,1.0,1.0,nan,3,4.563575,4.563575,4.563575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
464314564,13.489,13.682249,23.5476,23.4686,-1.0,478.92807,1.0,1.0,nan,3,4.5607495,4.5607495,4.5607495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
464510309,13.767799,13.683138,22.9028,23.402855,-1.0,480.19553,1.0,1.0,nan,3,4.561046,4.561046,4.561046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
464714852,13.4972,13.674185,35.352398,24.887604,-1.0,481.76752,1.0,1.0,nan,3,4.5580616,4.5580616,4.5580616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
464909777,13.8006,13.661652,35.6004,28.834204,-1.0,483.7752,1.0,1.0,nan,3,4.553884,4.553884,4.553884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
465108547,13.817,13.640538,35.1044,30.875063,-1.0,485.71265,1.0,1.0,nan,3,4.546846,4.546846,4.546846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
465308545,13.8744,13.6178,34.5588,32.005993,-1.0,487.61987,1.0,1.0,nan,3,4.5392666,4.5392666,4.5392666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
465508551,13.513599,13.599806,34.124798,32.72392,-1.0,489.52054,1.0,1.0,nan,3,4.5332685,4.5332685,4.5332685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
465708511,13.7022,13.587267,34.1868,33.32939,-1.0,491.4413,1.0,1.0,nan,3,4.529089,4.529089,4.529089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
465908553,13.620199,13.578863,34.41,33.707047,-1.0,493.35745,1.0,1.0,nan,3,4.5262876,4.5262876,4.5262876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
466108609,13.489,13.568452,34.0504,34.009907,-1.0,495.28256,1.0,1.0,nan,3,4.522817,4.522817,4.522817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
466308588,13.7924,13.559104,35.216,34.183243,-1.0,497.19965,1.0,1.0,nan,3,4.5197015,4.5197015,4.5197015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
466508672,13.5874,13.558866,34.472,34.28629,-1.0,499.1174,1.0,1.0,nan,3,4.519622,4.519622,4.519622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
466708547,13.5464,13.564061,33.9636,34.299603,-1.0,501.02368,1.0,1.0,nan,3,4.5213537,4.5213537,4.5213537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
466908548,13.5792,13.557046,33.938797,34.13759,-1.0,502.9035,1.0,1.0,nan,3,4.5190153,4.5190153,4.5190153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
467108552,13.366,13.541142,33.2444,33.97944,-1.0,504.77377,1.0,1.0,nan,3,4.5137143,4.5137143,4.5137143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
467308593,13.5546,13.52916,35.5384,34.227844,-1.0,506.70282,1.0,1.0,nan,3,4.50972,4.50972,4.50972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
467508607,13.4644,13.530399,25.8788,34.01,-1.0,508.5821,1.0,1.0,nan,3,4.5101333,4.5101333,4.5101333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
