timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
439721754,17.385567,18.150791,33.341476,1.0
439732472,17.466639,18.234806,33.341476,1.0
439743190,17.518604,18.289059,33.341476,1.0
439753932,17.564562,18.337036,33.341476,1.0
439764647,17.64115,18.416992,33.341476,1.0
439775361,17.752296,18.533028,33.341476,1.0
439786340,17.881908,18.668507,33.341476,1.0
439797061,18.028748,18.821804,33.341476,1.0
439807851,18.189476,18.989603,33.341476,1.0
439818564,18.365368,19.170176,33.24377,1.0
439829405,18.551067,19.364014,33.24377,1.0
439840126,18.733038,19.554255,33.24377,1.0
439850931,18.903118,19.73179,33.24377,1.0
439861918,19.026377,19.860453,33.24377,1.0
439872636,19.074854,19.911055,33.24377,1.0
439883431,19.067314,19.903185,33.24377,1.0
439894534,19.039839,19.87443,33.24377,1.0
439905259,19.01624,19.849796,33.24377,1.0
439927139,19.03931,19.877045,33.341476,1.0
439937859,19.090992,19.931002,33.341476,1.0
439948581,19.139294,19.98158,33.341476,1.0
439959407,19.171638,20.015348,33.341476,1.0
439970123,19.201077,20.046082,33.341476,1.0
439980848,19.236149,20.082699,33.341476,1.0
439991599,19.262135,20.109827,33.341476,1.0
440002348,19.270376,20.118458,33.341476,1.0
440013165,19.262112,20.106623,33.24377,1.0
440024114,19.224188,20.067038,33.24377,1.0
440034842,19.159359,19.999365,33.24377,1.0
440045559,19.092205,19.92967,33.24377,1.0
440056510,19.024351,19.85884,33.24377,1.0
440067227,18.955978,19.787468,33.24377,1.0
440077961,18.9073,19.736656,33.24377,1.0
440089183,18.880716,19.708904,33.24377,1.0
440099933,18.865921,19.69346,33.24377,1.0
440110654,18.864456,19.695868,33.341476,1.0
440121542,18.866182,19.69767,33.341476,1.0
440132277,18.855185,19.686186,33.341476,1.0
440142999,18.842384,19.672823,33.341476,1.0
440153732,18.8496,19.680355,33.341476,1.0
440164638,18.88459,19.717438,33.341476,1.0
440175365,18.929922,19.764769,33.341476,1.0
440186099,18.962715,19.799007,33.341476,1.0
440197129,18.993946,19.831615,33.341476,1.0
440207886,19.041594,19.878925,33.24377,1.0
440218619,19.091326,19.930843,33.24377,1.0
440229591,19.118517,19.95923,33.24377,1.0
440240313,19.134533,19.97595,33.24377,1.0
440251033,19.17722,20.020515,33.24377,1.0
440261759,19.233454,20.079222,33.24377,1.0
440272496,19.254368,20.10075,33.24377,1.0
440283224,19.241167,20.08697,33.24377,1.0
440294158,19.211594,20.056095,33.24377,1.0
440304886,19.133318,19.974379,33.24377,1.0
440315686,18.984278,19.818789,33.24377,1.0
440326799,18.81061,19.637783,33.24377,1.0
440337599,18.664806,19.485569,33.24377,1.0
440348331,18.56917,19.385727,33.24377,1.0
440359187,18.534258,19.34928,33.24377,1.0
440369952,18.546902,19.362555,33.24377,1.0
440380726,18.584337,19.401636,33.24377,1.0
440391707,18.629005,19.448269,33.24377,1.0
440402430,18.654335,19.477818,33.341476,1.0
440413168,18.656021,19.479578,33.341476,1.0
440423961,18.647976,19.471178,33.341476,1.0
440434754,18.624134,19.44606,33.341476,1.0
440445480,18.56604,19.385403,33.341476,1.0
440456267,18.47454,19.289865,33.341476,1.0
440467283,18.374186,19.185081,33.341476,1.0
440478019,18.281654,19.088467,33.341476,1.0
440488861,18.2271,19.031527,33.341476,1.0
440499854,18.227041,19.031466,33.341476,1.0
440510574,18.25156,19.057066,33.341476,1.0
440521345,18.279432,19.086168,33.341476,1.0
440532307,18.286455,19.093624,33.341476,1.0
440543032,18.248394,19.053883,33.341476,1.0
440553768,18.163412,18.965149,33.341476,1.0
440564484,18.027899,18.823654,33.341476,1.0
440575200,17.859291,18.647604,33.341476,1.0
440585924,17.687881,18.468628,33.341476,1.0
440596846,17.522089,18.295633,33.341476,1.0
440607612,17.366972,18.133667,33.341476,1.0
440618408,17.213985,17.973927,33.341476,1.0
440629138,17.039974,17.792234,33.341476,1.0
440639996,16.865623,17.609787,33.341476,1.0
440650716,16.717001,17.454607,33.341476,1.0
440661453,16.581335,17.312954,33.341476,1.0
440672593,16.45957,17.185816,33.341476,1.0
440683342,16.354372,17.075977,33.341476,1.0
440694062,16.278885,16.99731,33.341476,1.0
440704977,16.254189,16.971523,33.341476,1.0
440715696,16.271626,16.98973,33.341476,1.0
440726452,16.31461,17.03461,33.341476,1.0
440737494,16.359833,17.081831,33.341476,1.0
440748227,16.397562,17.121225,33.341476,1.0
440813268,16.790237,17.528236,33.24377,1.0
440824031,16.889648,17.632017,33.24377,1.0
440834990,16.990025,17.736805,33.24377,1.0
440845765,17.076746,17.827337,33.24377,1.0
440856541,17.130655,17.883595,33.24377,1.0
440867556,17.143261,17.896753,33.24377,1.0
440878404,17.118357,17.870754,33.24377,1.0
440889140,17.05411,17.803684,33.24377,1.0
440900180,16.95726,17.7054,33.341476,1.0
440910937,16.853968,17.597239,33.341476,1.0
440921659,16.756676,17.495655,33.341476,1.0
440932565,16.65855,17.393204,33.341476,1.0
440943283,16.553047,17.283047,33.341476,1.0
440954002,16.438444,17.16339,33.341476,1.0
440964784,16.316334,17.035894,33.341476,1.0
440975552,16.211662,16.926607,33.341476,1.0
440986271,16.157623,16.870184,33.341476,1.0
440997148,16.140688,16.849817,33.24377,1.0
441008000,16.128683,16.837284,33.24377,1.0
441018722,16.113316,16.821518,33.24377,1.0
441029692,16.09702,16.804506,33.24377,1.0
441040410,16.088934,16.796064,33.24377,1.0
441051175,16.10178,16.809475,33.24377,1.0
441062153,16.126986,16.835789,33.24377,1.0
441072888,16.143097,16.852608,33.24377,1.0
441083614,16.144617,16.853725,33.24377,1.0
441094348,16.136663,16.84811,33.341476,1.0
441105205,16.130749,16.841934,33.341476,1.0
441115952,16.141586,16.85325,33.341476,1.0
441126719,16.162277,16.875256,33.341476,1.0
441137846,16.17267,16.886108,33.341476,1.0
441148594,16.162834,16.875837,33.341476,1.0
441159319,16.135448,16.847244,33.341476,1.0
441170290,16.1043,16.81472,33.341476,1.0
441181031,16.091444,16.801044,33.341476,1.0
441191784,16.111734,16.81955,33.24377,1.0
441202766,16.153713,16.86337,33.24377,1.0
441213498,16.200779,16.912506,33.24377,1.0
441224292,16.23983,16.953272,33.24377,1.0
441235339,16.255772,16.969484,33.24377,1.0
441246056,16.242914,16.956062,33.24377,1.0
441256827,16.207258,16.91884,33.24377,1.0
441267996,16.153332,16.862547,33.24377,1.0
441278747,16.080067,16.786064,33.24377,1.0
441289463,15.994651,16.697172,33.24377,1.0
441300430,15.895054,16.595848,33.341476,1.0
441311154,15.774374,16.469849,33.341476,1.0
441321907,15.6493435,16.339304,33.341476,1.0
441332822,15.537918,16.222967,33.341476,1.0
441343565,15.437461,16.117916,33.341476,1.0
441354348,15.345339,16.021734,33.341476,1.0
441365071,15.272704,15.945898,33.341476,1.0
441375785,15.232089,15.903493,33.341476,1.0
441386526,15.229015,15.900284,33.341476,1.0
441397405,15.2570715,15.929313,33.341476,1.0
441408121,15.295964,15.969919,33.341476,1.0
441418917,15.331859,16.007395,33.341476,1.0
441429634,15.356203,16.032812,33.341476,1.0
441440623,15.357738,16.034414,33.341476,1.0
441451353,15.35127,16.027641,33.341476,1.0
441462075,15.360412,16.037186,33.341476,1.0
441472968,15.372081,16.04937,33.341476,1.0
441483685,15.370967,16.048206,33.341476,1.0
441494453,15.368481,16.043055,33.24377,1.0
441505448,15.365314,16.039648,33.24377,1.0
441516176,15.355223,16.029114,33.24377,1.0
441526983,15.341495,16.014784,33.24377,1.0
441538130,15.319772,15.992107,33.24377,1.0
441548870,15.287873,15.958809,33.24377,1.0
441559592,15.251951,15.92131,33.24377,1.0
441570761,15.223101,15.89089,33.24377,1.0
441581548,15.207918,15.875042,33.24377,1.0
441592510,15.202746,15.869643,33.24377,1.0
441603232,15.197609,15.864281,33.24377,1.0
441613960,15.172458,15.837927,33.24377,1.0
441624677,15.122739,15.786027,33.24377,1.0
441635548,15.061071,15.721655,33.24377,1.0
441646266,14.996543,15.654296,33.24377,1.0
441657044,14.935271,15.590337,33.24377,1.0
441667771,14.87518,15.527081,33.24377,1.0
441678506,14.814801,15.464055,33.24377,1.0
441689255,14.759027,15.405836,33.24377,1.0
441700090,14.704804,15.349237,33.24377,1.0
441710825,14.655893,15.298183,33.24377,1.0
441721619,14.626114,15.267292,33.24377,1.0
441732592,14.616957,15.257733,33.24377,1.0
441743314,14.621789,15.262777,33.24377,1.0
441754051,14.635197,15.276773,33.24377,1.0
441764767,14.647125,15.289225,33.24377,1.0
441775654,14.651258,15.2936945,33.24377,1.0
441786411,14.650067,15.294889,33.341476,1.0
441797163,14.639663,15.284026,33.341476,1.0
441808157,14.618277,15.261699,33.341476,1.0
441818895,14.591527,15.233772,33.341476,1.0
441829701,14.569377,15.210221,33.341476,1.0
441840793,14.557887,15.198226,33.341476,1.0
441851520,14.5482435,15.188159,33.341476,1.0
441862236,14.540563,15.18014,33.341476,1.0
441873175,14.553731,15.193888,33.341476,1.0
441883946,14.599279,15.23901,33.24377,1.0
441894766,14.668778,15.311554,33.24377,1.0
441905763,14.747769,15.394007,33.24377,1.0
441916484,14.826306,15.475985,33.24377,1.0
441927247,14.905093,15.558224,33.24377,1.0
441938294,14.998323,15.654948,33.24377,1.0
441949028,15.113581,15.775251,33.24377,1.0
441959834,15.219595,15.885906,33.24377,1.0
441970789,15.277268,15.946105,33.24377,1.0
441981555,15.286082,15.957869,33.341476,1.0
441992320,15.256136,15.926606,33.341476,1.0
442003296,15.196784,15.864646,33.341476,1.0
442014016,15.129915,15.794838,33.341476,1.0
442024798,15.077198,15.739804,33.341476,1.0
442035522,15.02522,15.685542,33.341476,1.0
442046241,14.958262,15.615542,33.341476,1.0
442056965,14.913504,15.568816,33.341476,1.0
442067854,14.906363,15.561361,33.341476,1.0
442078568,14.910083,15.565246,33.341476,1.0
442089373,14.92047,15.576089,33.341476,1.0
442100366,14.934289,15.589887,33.341476,1.0
442111189,14.935334,15.590978,33.341476,1.0
442121933,14.915393,15.570161,33.341476,1.0
442132876,14.884695,15.5381155,33.341476,1.0
442143615,14.862281,15.51401,33.341476,1.0
442154433,14.845835,15.496843,33.341476,1.0
442165161,14.821751,15.471703,33.341476,1.0
442176256,14.783006,15.431259,33.341476,1.0
442186976,14.744899,15.389028,33.24377,1.0
442197901,14.743033,15.38708,33.24377,1.0
442208696,14.804251,15.450251,33.24377,1.0
442219459,14.932869,15.584481,33.24377,1.0
442230417,15.113637,15.773137,33.24377,1.0
442241195,15.319565,15.98805,33.24377,1.0
442251972,15.510467,16.187283,33.24377,1.0
442262949,15.66297,16.34578,33.24377,1.0
442273684,15.778945,16.46681,33.24377,1.0
442284413,15.862481,16.553988,33.24377,1.0
442295169,15.918721,16.61268,33.24377,1.0
442306002,15.947668,16.641754,33.24377,1.0
442316812,15.956872,16.651358,33.24377,1.0
442327532,15.981864,16.677439,33.24377,1.0
442338491,16.046125,16.744497,33.24377,1.0
442349294,16.137548,16.8399,33.24377,1.0
442360058,16.243952,16.950933,33.24377,1.0
442371009,16.356344,17.067764,33.24377,1.0
442381727,16.474804,17.194117,33.341476,1.0
442392443,16.593596,17.318094,33.341476,1.0
442403161,16.69148,17.420254,33.341476,1.0
442413909,16.76716,17.499237,33.341476,1.0
442424650,16.822632,17.556776,33.341476,1.0
442435577,16.855648,17.591232,33.341476,1.0
442446307,16.882927,17.619701,33.341476,1.0
442457119,16.905357,17.643112,33.341476,1.0
442468121,16.90657,17.644312,33.341476,1.0
442478857,16.898163,17.635536,33.341476,1.0
442489622,16.877102,17.613556,33.341476,1.0
442500727,16.821917,17.555964,33.341476,1.0
442511458,16.745943,17.476675,33.341476,1.0
442522176,16.669731,17.397137,33.341476,1.0
442533141,16.599398,17.323362,33.341476,1.0
442543869,16.531158,17.252148,33.341476,1.0
442554669,16.455023,17.172691,33.341476,1.0
442565660,16.379787,17.094173,33.341476,1.0
442576431,16.325893,17.034376,33.24377,1.0
442587222,16.278458,16.984882,33.24377,1.0
442598202,16.212399,16.915956,33.24377,1.0
442608970,16.143772,16.84435,33.24377,1.0
442619740,16.07892,16.776686,33.24377,1.0
442630690,16.017359,16.711756,33.24377,1.0
442641501,15.995204,16.688639,33.24377,1.0
442652306,16.017447,16.711847,33.24377,1.0
442663243,16.045858,16.74149,33.24377,1.0
442674007,16.07591,16.775518,33.341476,1.0
442684908,16.105652,16.806555,33.341476,1.0
442695756,16.108183,16.808964,33.341476,1.0
442706502,16.092001,16.792076,33.341476,1.0
442717290,16.071524,16.770708,33.341476,1.0
442728303,16.039164,16.73694,33.341476,1.0
442739027,16.001728,16.697811,33.341476,1.0
442749804,15.962918,16.657314,33.341476,1.0
442760755,15.907893,16.599895,33.341476,1.0
442771509,15.84674,16.536081,33.341476,1.0
442782234,15.791928,16.478886,33.341476,1.0
442804114,15.756171,16.441761,33.341476,1.0
442814838,15.817421,16.505676,33.341476,1.0
442825825,15.8761425,16.566952,33.341476,1.0
442836565,15.937154,16.63062,33.341476,1.0
442847281,16.001127,16.69706,33.341476,1.0
442858008,16.048885,16.746895,33.341476,1.0
442868941,16.095331,16.79536,33.341476,1.0
442890405,16.159908,16.862745,33.341476,1.0
442901562,16.181393,16.885143,33.341476,1.0
442912291,16.205673,16.91048,33.341476,1.0
442923007,16.222336,16.927868,33.341476,1.0
442933944,16.245535,16.952076,33.341476,1.0
442944754,16.289045,16.997478,33.341476,1.0
442955479,16.34724,17.058636,33.341476,1.0
442966399,16.415283,17.129639,33.341476,1.0
442977116,16.48927,17.204102,33.24377,1.0
442987844,16.550571,17.268063,33.24377,1.0
442998559,16.588455,17.307589,33.24377,1.0
443009283,16.618742,17.339188,33.24377,1.0
443020004,16.646915,17.36764,33.24377,1.0
443030969,16.648691,17.369493,33.24377,1.0
443041689,16.620953,17.340553,33.24377,1.0
443052423,16.588898,17.30711,33.24377,1.0
443063194,16.558704,17.276003,33.24377,1.0
443074079,16.532122,17.251019,33.341476,1.0
443084908,16.520435,17.238823,33.341476,1.0
443095641,16.524483,17.243046,33.341476,1.0
443106666,16.538288,17.257452,33.341476,1.0
443117408,16.557228,17.27678,33.341476,1.0
443128124,16.57792,17.298372,33.341476,1.0
443139043,16.598068,17.319395,33.341476,1.0
443149761,16.61624,17.338356,33.341476,1.0
443160577,16.631685,17.354473,33.341476,1.0
443171585,16.649324,17.372879,33.341476,1.0
443182358,16.672115,17.3969,33.341476,1.0
443193082,16.68603,17.411419,33.341476,1.0
443203805,16.682802,17.408052,33.341476,1.0
443214564,16.661596,17.385923,33.341476,1.0
443225297,16.623253,17.34482,33.341476,1.0
443236086,16.594582,17.314903,33.341476,1.0
443246821,16.59732,17.317762,33.341476,1.0
443257545,16.619978,17.341402,33.341476,1.0
443268645,16.643179,17.362843,33.24377,1.0
443279377,16.66485,17.385582,33.24377,1.0
443290197,16.6838,17.405352,33.24377,1.0
443301136,16.694313,17.416319,33.24377,1.0
443311857,16.715103,17.43801,33.24377,1.0
443322580,16.752113,17.47662,33.24377,1.0
443333307,16.785168,17.511082,33.24377,1.0
443344214,16.806871,17.533724,33.24377,1.0
443354949,16.814447,17.541628,33.24377,1.0
443365682,16.812365,17.54225,33.341476,1.0
443409414,16.78259,17.511185,33.341476,1.0
443420133,16.768524,17.496508,33.341476,1.0
443430855,16.740782,17.46756,33.341476,1.0
443441799,16.722956,17.448519,33.341476,1.0
443452534,16.724285,17.449907,33.341476,1.0
443463256,16.726456,17.44939,33.24377,1.0
443474223,16.739296,17.462786,33.24377,1.0
443484977,16.774395,17.499401,33.24377,1.0
443495759,16.825972,17.553207,33.24377,1.0
443506911,16.911407,17.642336,33.24377,1.0
443517632,17.039646,17.776117,33.24377,1.0
443528351,17.19024,17.93322,33.24377,1.0
443539290,17.3424,18.091955,33.24377,1.0
443550014,17.478056,18.2326,33.24377,1.0
443571777,17.714088,18.478823,33.24377,1.0
443582544,17.812206,18.581175,33.24377,1.0
443593313,17.875605,18.64731,33.24377,1.0
443604131,17.907013,18.67951,33.24377,1.0
443614860,17.91548,18.688341,33.24377,1.0
443625618,17.902792,18.675106,33.24377,1.0
443636357,17.86595,18.636675,33.24377,1.0
443647087,17.800001,18.56788,33.24377,1.0
443657871,17.720425,18.48562,33.24377,1.0
443668588,17.670544,18.433584,33.24377,1.0
443679369,17.654596,18.416948,33.24377,1.0
443690089,17.646118,18.408104,33.24377,1.0
443700823,17.654848,18.417212,33.24377,1.0
443711549,17.706078,18.470512,33.24377,1.0
443722264,17.800552,18.569065,33.24377,1.0
443732986,17.919453,18.6931,33.24377,1.0
443743912,18.028679,18.807041,33.24377,1.0
443754637,18.107641,18.889412,33.24377,1.0
443765353,18.17621,18.963152,33.341476,1.0
443776084,18.25342,19.043705,33.341476,1.0
443787153,18.33076,19.124392,33.341476,1.0
443797904,18.401894,19.198606,33.341476,1.0
443808677,18.462378,19.26171,33.341476,1.0
443819460,18.490679,19.291382,33.341476,1.0
443830202,18.481224,19.281517,33.341476,1.0
443840979,18.432388,19.230566,33.341476,1.0
443851714,18.351662,19.146343,33.341476,1.0
443862431,18.27268,19.063942,33.341476,1.0
443873146,18.190662,18.978373,33.341476,1.0
443884022,18.08172,18.864714,33.341476,1.0
443916576,17.847107,18.61994,33.341476,1.0
443927293,17.828012,18.599407,33.341476,1.0
443938088,17.824923,18.596184,33.341476,1.0
443949043,17.805248,18.575659,33.341476,1.0
443959770,17.75512,18.520409,33.24377,1.0
443970484,17.673687,18.435467,33.24377,1.0
443981203,17.595036,18.353264,33.24377,1.0
443992130,17.567682,18.324732,33.24377,1.0
444002870,17.581469,18.339113,33.24377,1.0
444013627,17.60481,18.36346,33.24377,1.0
444024593,17.658772,18.419746,33.24377,1.0
444035320,17.754074,18.518642,33.24377,1.0
444046042,17.867714,18.637175,33.24377,1.0
444056765,17.983597,18.758049,33.24377,1.0
444067484,18.08091,18.859552,33.24377,1.0
444078205,18.137651,18.918737,33.24377,1.0
444089227,18.159267,18.9415,33.24377,1.0
444099947,18.1624,18.944765,33.24377,1.0
444110707,18.147732,18.929466,33.24377,1.0
444121651,18.121845,18.902464,33.24377,1.0
444132367,18.095573,18.875061,33.24377,1.0
444143202,18.071152,18.849422,33.24377,1.0
444154245,18.049881,18.830235,33.341476,1.0
444165028,18.02181,18.800951,33.341476,1.0
444175809,17.970499,18.747421,33.341476,1.0
444186910,17.918842,18.693531,33.341476,1.0
444197642,17.892296,18.6664,33.341476,1.0
444208357,17.873438,18.646729,33.341476,1.0
444219212,17.871658,18.64487,33.341476,1.0
444229934,17.90219,18.676723,33.341476,1.0
444240651,17.946075,18.722507,33.341476,1.0
444251411,18.000666,18.779295,33.341476,1.0
444262234,18.062414,18.84071,33.24377,1.0
444273011,18.11322,18.893705,33.24377,1.0
444283785,18.158657,18.941101,33.24377,1.0
444294794,18.217834,19.002829,33.24377,1.0
444305610,18.286608,19.074806,33.24377,1.0
444316355,18.330488,19.120579,33.24377,1.0
444327309,18.34463,19.135328,33.24377,1.0
444338064,18.359287,19.150618,33.24377,1.0
444348825,18.367464,19.159147,33.24377,1.0
444359956,18.338879,19.129305,33.24377,1.0
444370675,18.272863,19.060444,33.24377,1.0
444381414,18.193531,18.977692,33.24377,1.0
444392532,18.12802,18.909357,33.24377,1.0
444403258,18.108137,18.888786,33.24377,1.0
444413991,18.150604,18.933083,33.24377,1.0
444424969,18.239784,19.026108,33.24377,1.0
444435725,18.34654,19.137466,33.24377,1.0
444446452,18.445374,19.24056,33.24377,1.0
444457458,18.530207,19.32905,33.24377,1.0
444468174,18.60947,19.412369,33.24377,1.0
444478944,18.67414,19.47983,33.24377,1.0
444490004,18.718773,19.526386,33.24377,1.0
444500829,18.741508,19.550102,33.24377,1.0
444511558,18.733696,19.541954,33.24377,1.0
444522411,18.717964,19.5252,33.24377,1.0
444533141,18.714075,19.521143,33.24377,1.0
444543940,18.712568,19.519571,33.24377,1.0
444554930,18.71732,19.524527,33.24377,1.0
444565664,18.73583,19.544327,33.24377,1.0
444576473,18.741413,19.550152,33.24377,1.0
444587568,18.713392,19.520922,33.24377,1.0
444598344,18.676136,19.482058,33.24377,1.0
444609069,18.665493,19.470955,33.24377,1.0
444619989,18.677422,19.483398,33.24377,1.0
444630713,18.682543,19.488914,33.24377,1.0
444641427,18.668114,19.473862,33.24377,1.0
444652141,18.633018,19.440348,33.341476,1.0
444662864,18.582764,19.387917,33.341476,1.0
444695270,18.489841,19.290773,33.341476,1.0
444706057,18.482111,19.28271,33.341476,1.0
444716772,18.459557,19.259178,33.341476,1.0
444727626,18.42459,19.222939,33.341476,1.0
444738347,18.375029,19.17123,33.341476,1.0
444749101,18.330338,19.124603,33.341476,1.0
444760078,18.322504,19.11643,33.341476,1.0
444770801,18.328629,19.12282,33.341476,1.0
444781634,18.292353,19.084972,33.341476,1.0
444792785,18.206074,18.995123,33.341476,1.0
444803508,18.088406,18.872355,33.341476,1.0
444814247,17.97965,18.758886,33.341476,1.0
444825126,17.906496,18.68256,33.341476,1.0
444835851,17.831331,18.60414,33.341476,1.0
444846619,17.739445,18.505693,33.24377,1.0
444857344,17.648825,18.41116,33.24377,1.0
444868059,17.587786,18.347485,33.24377,1.0
444878876,17.604742,18.365173,33.24377,1.0
444889681,17.68684,18.45084,33.24377,1.0
444900450,17.755957,18.522942,33.24377,1.0
444911188,17.773418,18.541159,33.24377,1.0
444922197,17.744795,18.5113,33.24377,1.0
444932930,17.672192,18.435558,33.24377,1.0
444943697,17.561108,18.319677,33.24377,1.0
444954429,17.450459,18.204662,33.24377,1.0
444965501,17.38159,18.132816,33.24377,1.0
444976284,17.32939,18.07836,33.24377,1.0
444987218,17.25918,18.005116,33.24377,1.0
444997990,17.203924,17.948378,33.24377,1.0
445008750,17.189861,17.933706,33.24377,1.0
445019721,17.187366,17.931103,33.24377,1.0
445030532,17.182463,17.925987,33.24377,1.0
445041289,17.198484,17.942701,33.24377,1.0
445052271,17.236612,17.981802,33.24377,1.0
445063035,17.257784,18.00389,33.24377,1.0
445073810,17.266415,18.012892,33.24377,1.0
445084777,17.288282,18.035706,33.24377,1.0
445095512,17.29492,18.04263,33.24377,1.0
445106233,17.269308,18.015911,33.24377,1.0
445116958,17.22498,17.970255,33.24377,1.0
445127937,17.172092,17.91508,33.24377,1.0
445138661,17.100735,17.840635,33.24377,1.0
445149396,17.005816,17.744436,33.341476,1.0
445160328,16.91528,17.649609,33.341476,1.0
445171047,16.829628,17.56024,33.341476,1.0
445181773,16.736423,17.462988,33.341476,1.0
445192507,16.645655,17.368279,33.341476,1.0
445203268,16.551142,17.269663,33.341476,1.0
445213992,16.466892,17.181974,33.341476,1.0
445225000,16.431715,17.14527,33.341476,1.0
445235744,16.478205,17.193777,33.341476,1.0
445246510,16.631105,17.350554,33.24377,1.0
445257407,16.87781,17.60793,33.24377,1.0
445268126,17.172585,17.915773,33.24377,1.0
445278926,17.455015,18.210426,33.24377,1.0
445289886,17.689554,18.455116,33.24377,1.0
445300609,17.864367,18.637493,33.24377,1.0
445311333,17.97698,18.754982,33.24377,1.0
445322056,18.051748,18.832985,33.24377,1.0
445332973,18.08598,18.86865,33.24377,1.0
445343707,18.06011,18.841661,33.24377,1.0
445354507,18.002417,18.781471,33.24377,1.0
445365450,17.944105,18.720636,33.24377,1.0
445376176,17.89003,18.664576,33.24377,1.0
445386982,17.83817,18.610468,33.24377,1.0
445397705,17.77635,18.545973,33.24377,1.0
445408420,17.712992,18.479872,33.24377,1.0
445419141,17.659536,18.424103,33.24377,1.0
445430268,17.611845,18.374346,33.24377,1.0
445441073,17.582474,18.347044,33.341476,1.0
445451787,17.578058,18.342436,33.341476,1.0
445462597,17.579231,18.34366,33.341476,1.0
445473317,17.567205,18.331112,33.341476,1.0
445484084,17.54668,18.309393,33.341476,1.0
445495039,17.516424,18.277822,33.341476,1.0
445505786,17.45565,18.214407,33.341476,1.0
445516603,17.35909,18.11365,33.341476,1.0
445570777,16.806622,17.534882,33.24377,1.0
445581515,16.762304,17.488644,33.24377,1.0
445592254,16.73208,17.457111,33.24377,1.0
445603140,16.7412,17.466755,33.24377,1.0
445613869,16.79637,17.524315,33.24377,1.0
445624642,16.871218,17.602407,33.24377,1.0
445635770,16.941238,17.675463,33.24377,1.0
445646500,16.985252,17.720959,33.24377,1.0
445657230,17.004082,17.740604,33.24377,1.0
445668159,17.022533,17.759855,33.24377,1.0
445678937,17.050388,17.788918,33.24377,1.0
445689671,17.070885,17.8103,33.24377,1.0
445700644,17.073917,17.813263,33.24377,1.0
445711369,17.07663,17.816093,33.24377,1.0
445732811,17.109175,17.850048,33.24377,1.0
445743535,17.119383,17.863544,33.341476,1.0
445754251,17.105913,17.8501,33.341476,1.0
445765220,17.099499,17.843405,33.341476,1.0
445776108,17.147493,17.893488,33.341476,1.0
445786855,17.237242,17.98714,33.341476,1.0
445797757,17.335112,18.089268,33.341476,1.0
445808503,17.430113,18.187668,33.341476,1.0
445819274,17.493864,18.254189,33.341476,1.0
445830223,17.510962,18.27203,33.341476,1.0
445840951,17.507698,18.265713,33.24377,1.0
445851676,17.491634,18.248955,33.24377,1.0
445862404,17.44689,18.20287,33.24377,1.0
445873364,17.376268,18.129187,33.24377,1.0
445884238,17.29446,18.043835,33.24377,1.0
445895010,17.22288,17.969152,33.24377,1.0
445905822,17.180693,17.925137,33.24377,1.0
445916545,17.155834,17.899317,33.24377,1.0
445927334,17.109886,17.851377,33.24377,1.0
445938412,17.020561,17.75818,33.24377,1.0
445949133,16.912098,17.645018,33.24377,1.0
445959862,16.839674,17.569454,33.24377,1.0
445970838,16.835384,17.565065,33.24377,1.0
445981557,16.897675,17.630056,33.24377,1.0
445992409,17.00834,17.745518,33.24377,1.0
446003460,17.123281,17.86544,33.24377,1.0
446014188,17.219479,17.965807,33.24377,1.0
446024920,17.295992,18.045752,33.24377,1.0
446035938,17.354815,18.107124,33.24377,1.0
446046653,17.408533,18.163172,33.24377,1.0
446057438,17.453665,18.21026,33.24377,1.0
446068397,17.483759,18.24166,33.24377,1.0
446079227,17.50183,18.260628,33.24377,1.0
446090001,17.50583,18.264803,33.24377,1.0
446101002,17.495565,18.254091,33.24377,1.0
446111736,17.48189,18.239822,33.24377,1.0
446133407,17.460545,18.21739,33.24377,1.0
446144143,17.438986,18.194897,33.24377,1.0
446154863,17.412685,18.167456,33.24377,1.0
446165578,17.395353,18.149374,33.24377,1.0
446176310,17.39609,18.15014,33.24377,1.0
446187038,17.414299,18.168911,33.24377,1.0
446197983,17.431335,18.186686,33.24377,1.0
446208744,17.452179,18.208433,33.24377,1.0
446219510,17.501392,18.259779,33.24377,1.0
446230231,17.564672,18.325802,33.24377,1.0
446241232,17.625872,18.389746,33.24377,1.0
446252037,17.690533,18.457209,33.24377,1.0
446262994,17.756998,18.526554,33.24377,1.0
446273764,17.80856,18.58035,33.24377,1.0
446284483,17.830994,18.603756,33.24377,1.0
446295259,17.844618,18.617785,33.24377,1.0
446306095,17.87854,18.653175,33.24377,1.0
446316852,17.927483,18.704239,33.24377,1.0
446327605,17.959944,18.738106,33.24377,1.0
446338650,17.962954,18.741222,33.24377,1.0
446349371,17.957417,18.735447,33.24377,1.0
446360097,17.952602,18.730423,33.24377,1.0
446371078,17.949602,18.727293,33.24377,1.0
446381916,17.948006,18.725628,33.24377,1.0
446392631,17.925318,18.701958,33.24377,1.0
446403607,17.880266,18.65453,33.24377,1.0
446414411,17.835966,18.60831,33.24377,1.0
446425185,17.801498,18.572351,33.24377,1.0
446436145,17.770304,18.539804,33.24377,1.0
446457656,17.692276,18.458818,33.24377,1.0
446468687,17.660568,18.425737,33.24377,1.0
446479404,17.641481,18.405823,33.24377,1.0
446490169,17.636936,18.401081,33.24377,1.0
446501166,17.64209,18.406805,33.24377,1.0
446511932,17.669647,18.435556,33.24377,1.0
