timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
531303268,1627401739800111,386220192,-91534250,106744,154970,1.8540001,0.22897585,6.78,15.024001,1.17,2.4199998,85,16,8.176001,8.160001,-0.521,-0.53300005,6.2193947,0,nan,0.0,3,0,1,8,0
531496413,1627401740000111,386220337,-91534263,106292,154518,1.9120001,0.22098033,6.788,15.041,1.17,2.4199998,85,16,8.738001,8.725,-0.48600003,-1.9150001,6.227557,0,nan,0.0,3,0,1,8,0
531702418,1627401740200111,386220481,-91534287,106478,154704,2.253,0.29506552,6.8090005,15.117001,1.65,4.0099998,85,16,7.7390003,7.6280003,-1.3080001,-1.215,6.186301,0,nan,0.0,3,0,1,7,0
531907648,1627401740400111,386220629,-91534337,106638,154864,2.2310002,0.22765253,6.833,15.196001,1.65,4.0099998,85,23,8.570001,8.264,-2.2670002,-1.5510001,6.015472,0,nan,0.0,3,0,1,7,0
532102781,1627401740600111,386220782,-91534402,106945,155171,2.048,0.20287672,6.8510003,15.268001,1.65,4.0099998,85,23,8.9470005,8.442,-2.963,-2.0530002,5.9456854,0,nan,0.0,3,0,1,7,0
532299016,1627401740800111,386220920,-91534466,107016,155242,2.092,0.23356257,6.866,15.341001,1.65,4.0099998,85,23,7.919,7.4530005,-2.676,-1.2830001,5.938428,0,nan,0.0,3,0,1,7,0
532502424,1627401741000111,386221054,-91534531,107369,155595,2.378,0.23602,6.885,15.428,1.65,4.0099998,85,23,7.807,7.1940002,-3.032,-2.092,5.8842506,0,nan,0.0,3,0,1,7,0
532707849,1627401741200111,386221186,-91534589,107813,156039,2.7250001,0.26024202,6.919,15.52,1.65,4.0099998,85,23,7.6570005,7.2110004,-2.5760002,-1.498,5.909541,0,nan,0.0,3,0,1,7,0
532899084,1627401741400111,386221318,-91534659,108159,156385,2.414,0.26726678,6.9570003,15.609001,1.65,4.0099998,85,6,7.8090005,7.0930004,-3.2660003,-2.273,5.8516235,0,nan,0.0,3,0,1,7,0
533303417,1627401741800111,386221535,-91534819,106817,155043,2.0640001,0.26320472,6.998,15.662001,1.17,2.4199998,85,6,7.649,6.6650004,-3.7530003,-1.452,5.799414,0,nan,0.0,3,0,1,8,0
533508366,1627401742000111,386221674,-91534922,106108,154334,2.466,0.23862857,7.025,15.712001,1.17,2.4199998,85,6,9.77,8.626,-4.589,-1.1450001,5.794203,0,nan,0.0,3,0,1,8,0
533703105,1627401742200111,386221803,-91535074,105920,154146,2.081,0.22486699,7.0530005,15.737,1.17,2.4199998,85,6,10.271001,7.1660004,-7.3580003,-2.295,5.4845624,0,nan,0.0,3,0,1,8,0
533908695,1627401742400111,386221882,-91535185,105372,153598,1.7420001,0.27807388,7.0540004,15.693001,1.17,2.4199998,85,8,6.78,4.872,-4.715,-3.3270001,5.496324,0,nan,0.0,3,0,1,8,0
534098897,1627401742600111,386221949,-91535302,104972,153198,1.909,0.29462028,7.0590005,15.666,1.17,2.4199998,85,8,7.4330006,4.715,-5.7460003,-3.44,5.3995028,0,nan,0.0,3,0,1,8,0
534298878,1627401742800111,386222030,-91535451,105056,153282,1.664,0.20024756,7.0620003,15.651001,1.17,2.4199998,85,8,8.713,5.3320003,-6.8900003,-4.0940003,5.370997,0,nan,0.0,3,0,1,8,0
534504052,1627401743000111,386222095,-91535630,105053,153279,1.9940001,0.19577862,7.0660005,15.6640005,1.17,2.4199998,85,8,8.994,3.7970002,-8.153001,-3.3720002,5.148219,0,nan,0.0,3,0,1,8,0
534698762,1627401743200111,386222147,-91535801,103822,152048,1.7320001,0.23123588,7.0650005,15.644001,1.17,2.4199998,85,8,7.8440003,4.59,-6.3610005,-2.809,5.3374844,0,nan,0.0,3,0,1,8,0
534899178,1627401743400111,386222232,-91535960,103494,151720,1.843,0.18046616,7.0550003,15.622001,1.17,2.4199998,85,27,9.580001,6.4300003,-7.1010003,-3.9500003,5.448184,0,nan,0.0,3,0,1,8,0
535099187,1627401743600111,386222330,-91536096,103522,151748,1.7870001,0.22743367,7.051,15.606001,1.17,2.4199998,85,27,8.344001,6.1320004,-5.6590004,-3.2350001,5.5378485,0,nan,0.0,3,0,1,8,0
535298850,1627401743800111,386222434,-91536217,103688,151914,1.8180001,0.25146982,7.0520005,15.591001,1.17,2.4199998,85,27,8.502001,6.4830003,-5.5010004,-2.9970002,5.579566,0,nan,0.0,3,0,1,8,0
535700432,1627401744200111,386222696,-91536423,103657,151883,2.0530002,0.19036847,7.076,15.625001,1.17,2.4199998,85,27,10.029,8.946,-4.5340004,-3.9350002,5.814143,0,nan,0.0,3,0,1,8,0
535899596,1627401744400111,386222867,-91536555,103133,151360,1.899,0.14168914,7.0780005,15.608001,1.17,2.4199998,85,13,12.231001,10.864,-5.618,-3.21,5.8059254,0,nan,0.0,3,0,1,8,0
536098969,1627401744600111,386223061,-91536682,103680,151906,2.163,0.16092354,7.0820003,15.632001,1.17,2.4199998,85,13,12.627001,11.009001,-6.1840005,-2.401,5.771378,0,nan,0.0,3,0,1,8,0
536299840,1627401744800111,386223258,-91536811,103538,151764,1.6450001,0.13289599,7.0680003,15.592001,1.17,2.4199998,85,13,12.860001,11.617001,-5.5150003,-2.3990002,5.8399863,0,nan,0.0,3,0,1,8,0
536502457,1627401745000111,386223459,-91536883,103704,151930,1.899,0.1724146,7.063,15.577001,1.17,2.4199998,85,13,11.956,11.679001,-2.561,-1.7910001,6.0673537,0,nan,0.0,3,0,1,8,0
536700755,1627401745200111,386223670,-91536949,104033,152259,1.7270001,0.14626645,7.0580006,15.547001,1.17,2.4199998,85,13,12.493001,11.875001,-3.8810003,-0.71400005,5.967322,0,nan,0.0,3,0,1,8,0
536904600,1627401745400111,386223889,-91537047,103747,151973,1.6320001,0.12515354,7.044,15.512001,1.17,2.4199998,85,8,13.833,13.012001,-4.6940002,-1.1620001,5.936955,0,nan,0.0,3,0,1,8,0
537299705,1627401745800111,386224362,-91537274,104156,152382,1.6620001,0.12469085,7.0290003,15.464001,1.17,2.4099998,85,8,14.193001,13.049001,-5.583,-0.78000003,5.8789034,0,nan,0.0,3,0,1,8,0
537501298,1627401746000112,386224579,-91537392,103955,152181,2.1000001,0.15637678,7.0290003,15.482,1.17,2.4099998,85,8,12.8810005,11.851001,-5.0490003,-1.3570001,5.880462,0,nan,0.0,3,0,1,8,0
537701250,1627401746200112,386224787,-91537452,102759,150985,1.6810001,0.15431048,7.025,15.455001,1.17,2.4099998,85,8,12.565001,12.523001,-1.029,-1.7290001,6.2012167,0,nan,0.0,3,0,1,8,0
537910308,1627401746400112,386225017,-91537472,103409,151635,1.7240001,0.15257755,7.0220003,15.468,1.17,2.4099998,85,9,12.708,12.606001,-1.6090001,-2.334,6.156249,0,nan,0.0,3,0,1,8,0
538100452,1627401746600112,386225235,-91537525,104064,152290,2.065,0.16847017,7.024,15.490001,1.17,2.4099998,85,9,12.124001,11.659,-3.3240001,-2.447,6.0054393,0,nan,0.0,3,0,1,8,0
538299853,1627401746800112,386225461,-91537570,104984,153210,1.8180001,0.14680871,7.0270004,15.500001,1.17,2.4099998,85,9,12.798,12.562,-2.446,-2.592,6.0908504,0,nan,0.0,3,0,1,8,0
538501510,1627401747000112,386225685,-91537607,106090,154316,1.9150001,0.15969063,7.03,15.543001,1.17,2.4099998,85,9,12.136001,11.922001,-2.266,-3.374,6.095335,0,nan,0.0,3,0,1,8,0
538710878,1627401747200112,386225885,-91537650,106970,155197,1.8520001,0.17307015,7.024,15.571001,1.17,2.4099998,85,9,10.731001,10.466001,-2.371,-4.984,6.060406,0,nan,0.0,3,0,1,8,0
538900985,1627401747400112,386226079,-91537655,108971,157197,1.815,0.18870726,7.0210004,15.593,1.17,2.4099998,85,28,10.136001,10.086,-1.003,-5.4690003,6.1840405,0,nan,0.0,3,0,1,8,0
539100394,1627401747600112,386226275,-91537672,109512,157739,1.8490001,0.17069861,7.0220003,15.634001,1.17,2.4099998,85,28,11.443001,11.43,-0.541,-5.814,6.2358646,0,nan,0.0,3,0,1,8,0
539301731,1627401747800112,386226472,-91537700,110173,158400,2.0830002,0.17732632,7.025,15.669001,1.17,2.4099998,85,28,10.823001,10.733001,-1.394,-6.3360004,6.1540174,0,nan,0.0,3,0,1,8,0
539500698,1627401748000112,386226684,-91537731,111490,159716,1.917,0.16101184,7.0290003,15.711,1.17,2.4099998,85,28,11.923,11.801001,-1.702,-6.5520005,6.139934,0,nan,0.0,3,0,1,8,0
539702104,1627401748200112,386226888,-91537771,112260,160486,1.9980001,0.17450011,7.0350003,15.766001,1.17,2.4099998,85,28,11.307,11.146001,-1.899,-4.492,6.1143956,0,nan,0.0,3,0,1,8,0
539900490,1627401748400112,386227073,-91537775,112957,161183,1.705,0.1851365,7.031,15.803,1.17,2.4099998,85,10,9.864,9.864,0.075,-2.825,0.007568271,0,nan,0.0,3,0,1,8,0
540102339,1627401748600112,386227281,-91537753,114025,162251,1.6860001,0.14536446,7.0200005,15.842001,1.17,2.4099998,85,10,11.956,11.934001,0.72400004,-3.446,0.060565192,0,nan,0.0,3,0,1,8,0
540300444,1627401748800112,386227523,-91537722,115205,163432,1.664,0.12490047,7.01,15.873001,1.17,2.4099998,85,10,13.580001,13.558001,0.77300006,-2.555,0.05697592,0,nan,0.0,3,0,1,8,0
540500766,1627401749000112,386227762,-91537705,115960,164186,1.5000001,0.12689258,6.9830003,15.898001,1.17,2.4099998,85,10,12.403001,12.402,0.177,-1.205,0.014306637,0,nan,0.0,3,0,1,8,0
540702954,1627401749200112,386227987,-91537708,115920,164146,1.3700001,0.12368938,6.9530005,15.919001,1.17,2.4099998,85,10,12.416,12.409,-0.418,0.497,6.249486,0,nan,0.0,3,0,1,8,0
540901449,1627401749400112,386228214,-91537708,116075,164302,1.6570001,0.14990947,6.9400005,15.945001,1.17,2.4099998,85,9,12.154,12.153001,-0.2,-0.136,6.2667174,0,nan,0.0,3,0,1,8,0
541101778,1627401749600112,386228434,-91537691,116926,165153,1.7720001,0.17052181,6.9340005,15.956,1.17,2.4099998,85,9,11.168,11.162001,0.34100002,-0.23200001,0.030575376,0,nan,0.0,3,0,1,8,0
541302870,1627401749800112,386228646,-91537674,117187,165413,1.7770001,0.14839523,6.9300003,15.973001,1.17,2.4099998,85,9,11.690001,11.68,0.49,-1.1470001,0.04192368,0,nan,0.0,3,0,1,8,0
541502804,1627401750000112,386228865,-91537640,118113,166340,1.6350001,0.14878164,6.9220004,15.989,1.17,2.4099998,85,9,11.532001,11.467001,1.22,-1.639,0.10599245,0,nan,0.0,3,0,1,8,0
541702245,1627401750200112,386229064,-91537599,118085,166312,1.5920001,0.14708588,6.912,16.009,1.17,2.4099998,85,9,11.196,11.022,1.9660001,-2.2580001,0.17650078,0,nan,0.0,3,0,1,8,0
541897448,1627401750400112,386229271,-91537550,118090,166317,1.8040001,0.13958864,6.905,16.029001,1.17,2.4099998,85,24,12.234,12.017,2.2970002,-2.946,0.18888023,0,nan,0.0,3,0,1,8,0
542103043,1627401750600112,386229469,-91537494,117987,166213,1.756,0.14651462,6.8970003,16.031,1.17,2.4099998,85,24,11.466001,11.156,2.6490002,-3.4930003,0.23317598,0,nan,0.0,3,0,1,8,0
542301541,1627401750800112,386229634,-91537438,117106,165332,1.6150001,0.15256149,6.8740005,16.004002,1.17,2.4099998,85,24,10.386001,9.977,2.8850002,-3.2040002,0.28144008,0,nan,0.0,3,0,1,8,0
542502534,1627401751000112,386229771,-91537329,115861,164088,1.9060001,0.16937426,6.866,16.004002,1.17,2.4099998,85,24,10.324,7.9730005,6.558,-1.9200001,0.68827194,0,nan,0.0,3,0,1,8,0
542907420,1627401751400112,386230091,-91536979,116185,164412,1.8550001,0.13311574,6.86,16.017,1.17,2.4099998,85,10,12.342001,8.610001,8.843,-3.4850001,0.7987759,0,nan,0.0,3,0,1,8,0
543102450,1627401751600112,386230236,-91536770,116444,164670,1.8590001,0.14178252,6.8500004,16.013,1.17,2.4099998,85,10,12.442,8.492001,9.094001,-3.7410002,0.81959105,0,nan,0.0,3,0,1,8,0
543303356,1627401751800112,386230379,-91536539,116947,165173,1.871,0.11342005,6.8320003,15.998001,1.17,2.4099998,85,10,13.463,8.577001,10.376,-4.066,0.880029,0,nan,0.0,3,0,1,8,0
543501619,1627401752000112,386230494,-91536286,116161,164388,1.886,0.12645085,6.827,16.014,1.17,2.4099998,85,10,13.828001,7.176,11.820001,-3.223,1.0252022,0,nan,0.0,3,0,1,8,0
543703826,1627401752200112,386230602,-91535994,116465,164692,1.779,0.1003107,6.806,16.019001,1.17,2.4099998,85,10,14.591001,6.531,13.048,-2.7310002,1.1067448,0,nan,0.0,3,0,1,8,0
543903123,1627401752400112,386230695,-91535686,116458,164684,1.6430001,0.104784854,6.78,16.033,1.17,2.4099998,85,10,14.764001,5.5270004,13.690001,-1.1470001,1.1870673,0,nan,0.0,3,0,1,8,0
544103296,1627401752600112,386230790,-91535364,116412,164638,1.7650001,0.11687161,6.7760005,16.055,1.17,2.4099998,85,10,15.335001,5.793,14.199,-0.324,1.1834131,0,nan,0.0,3,0,1,8,0
544302118,1627401752800112,386230888,-91535021,116324,164551,1.6430001,0.10128948,6.7700005,16.058,1.17,2.4099998,85,10,16.2,5.622,15.193001,0.365,1.2163689,0,nan,0.0,3,0,1,8,0
544503912,1627401753000112,386230980,-91534676,116675,164901,1.7110001,0.0983315,6.7580004,16.054,1.17,2.4099998,85,10,15.475,4.7710004,14.721001,1.741,1.2573936,0,nan,0.0,3,0,1,8,0
544903712,1627401753400112,386231154,-91533947,116816,165043,1.5230001,0.09197449,6.729,15.996,1.17,2.4099998,85,27,16.244001,4.4890003,15.612,2.2680001,1.2907983,0,nan,0.0,3,0,1,8,0
545099848,1627401753600113,386231226,-91533579,116405,164632,1.3340001,0.07561534,6.682,15.917001,1.17,2.4099998,85,27,16.960001,3.7810001,16.533,2.8690002,1.3459743,0,nan,0.0,3,0,1,8,0
545303812,1627401753800113,386231280,-91533200,115071,163297,1.2160001,0.0760906,6.6380005,15.843,1.17,2.4099998,85,27,17.382,3.3890002,17.048,2.729,1.3745416,0,nan,0.0,3,0,1,8,0
545503751,1627401754000113,386231331,-91532800,114652,162879,1.526,0.081773035,6.623,15.825001,1.17,2.4099998,85,27,17.808,2.618,17.614,2.0970001,1.4232403,0,nan,0.0,3,0,1,8,0
545704710,1627401754200113,386231376,-91532378,114870,163097,1.524,0.07726014,6.6120005,15.798,1.17,2.4099998,85,27,18.797,1.8490001,18.705002,2.252,1.4722471,0,nan,0.0,3,0,1,8,0
545903077,1627401754400113,386231398,-91531939,114162,162389,1.348,0.073785014,6.596,15.781001,1.17,2.4099998,85,22,19.890001,1.2420001,19.851002,2.282,1.508292,0,nan,0.0,3,0,1,8,0
546099847,1627401754600113,386231434,-91531507,113829,162055,1.4120001,0.074203365,6.5650005,15.694001,1.17,2.4099998,85,22,18.531,2.065,18.415,2.5,1.4591323,0,nan,0.0,3,0,1,8,0
546299858,1627401754800113,386231451,-91531082,112648,160875,1.3330001,0.07149811,6.5350003,15.595,1.17,2.4099998,85,22,18.883001,1.0,18.857,2.8190002,1.5178336,0,nan,0.0,3,0,1,8,0
546503049,1627401755000113,386231459,-91530665,111478,159705,1.3230001,0.084171124,6.5160003,15.561001,1.17,2.4099998,85,22,17.785002,0.72200006,17.771,4.063,1.5301625,0,nan,0.0,3,0,1,8,0
546705348,1627401755200113,386231481,-91530275,110943,159170,1.19,0.08019805,6.484,15.466001,1.17,2.4099998,85,22,16.471,0.661,16.458,4.3320003,1.5306252,0,nan,0.0,3,0,1,8,0
546903629,1627401755400113,386231511,-91529882,110991,159217,1.621,0.10494053,6.472,15.416,1.17,2.4099998,85,24,17.041,1.0940001,17.006,3.7480001,1.5065329,0,nan,0.0,3,0,1,8,0
547100368,1627401755600113,386231531,-91529490,109473,157699,1.4530001,0.095407546,6.4440002,15.309001,1.17,2.4099998,85,24,17.457,1.447,17.397001,4.886,1.4878265,0,nan,0.0,3,0,1,8,0
547303819,1627401755800113,386231527,-91529077,109194,157420,1.3920001,0.116897956,6.4340005,15.248001,1.17,2.4099998,85,24,18.013,-1.8160001,17.921001,4.3380003,1.6717696,0,nan,0.0,3,0,1,8,0
547504501,1627401756000113,386231483,-91528686,107408,155635,1.659,0.14326239,6.439,15.211,1.17,2.4099998,85,24,16.519001,-1.7350001,16.428001,5.13,1.6760448,0,nan,0.0,3,0,1,8,0
547704547,1627401756200113,386231459,-91528296,105835,154061,1.667,0.14155684,6.452,15.175001,1.17,2.4099998,85,24,16.900002,-0.623,16.889,4.7450004,1.6076812,0,nan,0.0,3,0,1,8,0
547904504,1627401756400113,386231466,-91527914,104203,152430,1.365,0.14463438,6.4570003,15.142001,1.17,2.4099998,85,10,16.25,0.694,16.235,6.5920005,1.528067,0,nan,0.0,3,0,1,8,0
548104717,1627401756600113,386231485,-91527542,102371,150598,1.3130001,0.14030597,6.466,15.134001,1.17,2.4099998,85,10,15.896001,1.2930001,15.843,7.3240004,1.4893911,0,nan,0.0,3,0,1,8,0
548304580,1627401756800113,386231517,-91527178,100764,148991,1.212,0.1188831,6.4600005,15.086,1.17,2.4099998,85,10,15.683001,1.6400001,15.597001,7.4440002,1.466005,0,nan,0.0,3,0,1,8,0
548505771,1627401757000113,386231559,-91526814,98879,147105,1.5040001,0.120979935,6.459,15.033001,1.17,2.4099998,85,10,15.998001,2.8000002,15.751,8.179001,1.3949025,0,nan,0.0,3,0,1,8,0
548704471,1627401757200113,386231618,-91526436,97327,145554,1.5600001,0.10683561,6.458,14.985001,1.17,2.4099998,85,10,16.79,3.4020002,16.441,7.5270004,1.3667436,0,nan,0.0,3,0,1,8,0
548905466,1627401757400113,386231678,-91526069,95754,143981,1.784,0.1096044,6.4560003,14.916,1.17,2.4099998,85,21,15.8880005,3.3500001,15.531001,8.077001,1.3583574,0,nan,0.0,3,0,1,8,0
549105481,1627401757600113,386231734,-91525700,93690,141917,1.674,0.112654366,6.465,14.889001,1.17,2.4099998,85,21,16.519001,3.331,16.18,8.406,1.3677756,0,nan,0.0,3,0,1,8,0
549306349,1627401757800113,386231812,-91525339,91933,140160,1.498,0.10873838,6.471,14.866001,1.17,2.4099998,85,21,15.9470005,4.5230002,15.292001,9.345,1.2832063,0,nan,0.0,3,0,1,8,0
549515642,1627401758000113,386231899,-91524966,90806,139033,1.6170001,0.1372724,6.4820004,14.869,1.17,2.4099998,85,21,16.885,4.394,16.304,7.1380005,1.3075166,0,nan,0.0,3,0,1,8,0
549706338,1627401758200113,386231978,-91524630,87514,135741,1.9690001,0.12817349,6.498,14.874001,1.17,2.4099998,85,21,15.647,7.2130003,13.885,2.4650002,1.0916646,0,nan,0.0,3,0,1,8,0
549915869,1627401758400113,386232088,-91524297,86235,134462,2.051,0.12352306,6.5140004,14.874001,1.17,2.4099998,85,5,16.490002,7.0420003,14.911,-1.102,1.1295623,0,nan,0.0,3,0,1,8,0
550110474,1627401758600113,386232219,-91523964,85804,134031,2.289,0.12376303,6.537,14.883,1.17,2.4099998,85,5,16.654001,8.117001,14.542001,-3.0930002,1.0617008,0,nan,0.0,3,0,1,8,0
550505510,1627401759000113,386232480,-91523410,86526,134753,2.058,0.13792568,6.576,14.905001,1.17,2.4099998,85,5,13.628,8.09,10.968,-4.605,0.93527937,0,nan,0.0,3,0,1,8,0
550900782,1627401759400113,386232728,-91522906,86658,134884,1.9110001,0.1379276,6.5940003,14.915001,1.17,2.4099998,85,7,14.146001,8.248,11.493001,-3.4490001,0.9483278,0,nan,0.0,3,0,1,8,0
551100794,1627401759600113,386232864,-91522633,86827,135054,1.8220001,0.14101265,6.6060004,14.929001,1.17,2.4099998,85,7,14.407001,7.6540003,12.205001,-3.0600002,1.0106611,0,nan,0.0,3,0,1,8,0
551306311,1627401759800113,386232975,-91522357,86919,135146,1.945,0.16580452,6.6190004,14.959001,1.17,2.4099998,85,7,13.499001,6.2710004,11.954,-4.3320003,1.0876896,0,nan,0.0,3,0,1,8,0
551500946,1627401760000113,386233087,-91522094,87234,135460,1.8750001,0.17357194,6.642,14.995001,1.17,2.4099998,85,7,13.193001,6.5990005,11.424001,-4.67,1.0469471,0,nan,0.0,3,0,1,8,0
551717248,1627401760200113,386233177,-91521825,88178,136405,2.256,0.19321021,6.6700006,15.051001,1.17,2.4099998,85,7,12.668,4.7180004,11.757001,-5.452,1.189197,0,nan,0.0,3,0,1,8,0
551906470,1627401760400113,386233245,-91521550,89110,137337,2.1450002,0.171188,6.6970005,15.091001,1.17,2.4099998,85,10,12.642,3.6810002,12.094001,-5.2130003,1.2753763,0,nan,0.0,3,0,1,8,0
552107204,1627401760600113,386233313,-91521270,90539,138766,2.108,0.161736,6.7160006,15.113001,1.17,2.4099998,85,10,12.556001,3.532,12.048,-6.1470003,1.2856106,0,nan,0.0,3,0,1,8,0
552301393,1627401760800113,386233325,-91520997,91174,139401,1.9860001,0.18666382,6.7330003,15.14,1.17,2.4099998,85,10,11.949,0.37300003,11.943001,-6.1000004,1.5395626,0,nan,0.0,3,0,1,8,0
552506417,1627401761000114,386233274,-91520699,92153,140380,2.02,0.16272193,6.7510004,15.181001,1.17,2.4099998,85,10,13.824,-3.45,13.387001,-6.135,1.8230059,0,nan,0.0,3,0,1,8,0
552706842,1627401761200114,386233201,-91520382,93202,141429,2.033,0.15925117,6.7690005,15.203001,1.17,2.4099998,85,10,14.525001,-4.0880003,13.938001,-5.524,1.856082,0,nan,0.0,3,0,1,8,0
552906484,1627401761400114,386233111,-91520068,94429,142656,1.9240001,0.13328503,6.7700005,15.207001,1.17,2.4099998,85,7,14.521001,-5.256,13.537001,-6.1450005,1.9411887,0,nan,0.0,3,0,1,8,0
553106984,1627401761600114,386232994,-91519765,94781,143008,1.8570001,0.1309496,6.768,15.204,1.17,2.4099998,85,7,14.972001,-6.3690004,13.549001,-4.4820004,2.0102217,0,nan,0.0,3,0,1,8,0
553302028,1627401761800114,386232896,-91519455,95592,143819,1.7390001,0.128773,6.7590003,15.194001,1.17,2.4099998,85,7,14.878,-5.405,13.861001,-2.532,1.9425837,0,nan,0.0,3,0,1,8,0
553507969,1627401762000114,386232783,-91519131,96016,144243,1.5460001,0.13415037,6.7560005,15.176001,1.17,2.4099998,85,7,15.568001,-6.7120004,14.047001,-0.84000003,2.016575,0,nan,0.0,3,0,1,8,0
553701997,1627401762200114,386232676,-91518809,96471,144698,1.286,0.11082457,6.7390003,15.135001,1.17,2.4099998,85,7,14.974001,-6.0520005,13.6970005,0.19500001,1.9868622,0,nan,0.0,3,0,1,8,0
553907312,1627401762400114,386232563,-91518492,96796,145023,1.345,0.12314397,6.7230005,15.104001,1.17,2.4099998,85,7,14.773001,-6.491,13.271001,0.033,2.0256772,0,nan,0.0,3,0,1,8,0
554103616,1627401762600114,386232438,-91518179,97208,145435,1.3720001,0.11120609,6.7060003,15.071001,1.17,2.4099998,85,7,15.436001,-7.3710003,13.563001,-1.0090001,2.0685892,0,nan,0.0,3,0,1,8,0
554307368,1627401762800114,386232281,-91517859,98008,146235,1.5150001,0.089779735,6.6860003,15.070001,1.17,2.4099998,85,7,16.877,-9.627001,13.862,-2.5140002,2.17781,0,nan,0.0,3,0,1,8,0
554503204,1627401763000114,386232100,-91517534,98452,146679,1.3870001,0.08196938,6.6570005,15.028001,1.17,2.4099998,85,7,18.343,-10.805,14.823001,-2.6790001,2.2006676,0,nan,0.0,3,0,1,8,0
554702788,1627401763200114,386231899,-91517205,99037,147264,1.6120001,0.09901689,6.6480002,15.029,1.17,2.4099998,85,7,18.198,-11.566001,14.049001,-3.2670002,2.2595384,0,nan,0.0,3,0,1,8,0
554908647,1627401763400114,386231698,-91516893,99512,147739,1.4720001,0.09316637,6.6410003,15.022,1.17,2.4099998,85,24,17.460001,-11.177001,13.413001,-2.3430002,2.2655375,0,nan,0.0,3,0,1,8,0
555103799,1627401763600114,386231515,-91516561,99671,147898,1.4530001,0.098250866,6.6320004,15.009001,1.17,2.4099998,85,24,18.016,-9.775001,15.134001,-2.3530002,2.1443,0,nan,0.0,3,0,1,8,0
555308021,1627401763800114,386231316,-91516256,100023,148249,1.294,0.10029953,6.6070004,14.928,1.17,2.4099998,85,24,18.094002,-12.409,13.169001,-4.8580003,2.3265133,0,nan,0.0,3,0,1,8,0
555503072,1627401764000114,386231093,-91515948,100702,148929,1.516,0.10347515,6.6000004,14.910001,1.17,2.4099998,85,24,18.271002,-12.298,13.512001,-5.1850004,2.3091877,0,nan,0.0,3,0,1,8,0
555708948,1627401764200114,386230848,-91515651,101264,149490,1.603,0.0958383,6.5950003,14.896001,1.17,2.4099998,85,24,18.743,-13.744,12.744,-5.814,2.3939178,0,nan,0.0,3,0,1,8,0
555902992,1627401764400114,386230596,-91515372,102682,150909,1.554,0.08761832,6.5870004,14.872001,1.17,2.4099998,85,8,18.93,-14.825001,11.772,-5.84,2.4704971,0,nan,0.0,3,0,1,8,0
556102996,1627401764600114,386230329,-91515112,103654,151881,1.7270001,0.09472721,6.583,14.857,1.17,2.4099998,85,8,18.712002,-15.045001,11.125001,-5.256,2.5048993,0,nan,0.0,3,0,1,8,0
556299922,1627401764800114,386230055,-91514856,103734,151961,1.6340001,0.0918853,6.5820003,14.856001,1.17,2.4099998,85,8,18.641,-14.751,11.398001,-4.5400004,2.4837294,0,nan,0.0,3,0,1,8,0
556507767,1627401765000114,386229767,-91514604,103408,151635,1.5550001,0.08193745,6.577,14.844001,1.17,2.4099998,85,8,18.799002,-15.357,10.843,-4.0,2.5268276,0,nan,0.0,3,0,1,8,0
556703647,1627401765200114,386229478,-91514369,103540,151766,1.35,0.07855936,6.558,14.782001,1.17,2.4099998,85,8,19.326,-16.278,10.416,-4.122,2.5723825,0,nan,0.0,3,0,1,8,0
556908747,1627401765400114,386229179,-91514124,103680,151907,1.5780001,0.09198548,6.55,14.768001,1.17,2.4099998,85,11,19.482,-16.174002,10.859,-4.05,2.550332,0,nan,0.0,3,0,1,8,0
557303649,1627401765800114,386228645,-91513590,104545,152772,1.6070001,0.09234728,6.5530005,14.76,1.17,2.4099998,85,11,19.281,-15.908001,10.894,-2.551,2.5411336,0,nan,0.0,3,0,1,8,0
557498743,1627401766000114,386228351,-91513341,105036,153262,2.1290002,0.09906017,6.5610003,14.782001,1.17,2.4099998,85,11,19.481,-16.414001,10.493,-3.272,2.5727844,0,nan,0.0,3,0,1,8,0
557704942,1627401766200114,386228097,-91513089,105872,154098,1.5680001,0.10975223,6.5670004,14.77,1.17,2.4099998,85,11,18.042002,-14.246,11.071,-2.8000002,2.480969,0,nan,0.0,3,0,1,8,0
557909234,1627401766400114,386227835,-91512843,106389,154615,1.8000001,0.15190211,6.5870004,14.776001,1.17,2.4099998,85,27,18.196001,-14.792001,10.596001,-2.7570002,2.5199656,0,nan,0.0,3,0,1,8,0
558109368,1627401766600114,386227572,-91512588,106578,154804,1.542,0.11328425,6.602,14.761001,1.17,2.4099998,85,27,18.177,-14.425001,11.06,-2.181,2.48746,0,nan,0.0,3,0,1,8,0
558303970,1627401766800114,386227310,-91512358,107052,155278,1.5810001,0.10265171,6.6060004,14.748001,1.17,2.4099998,85,27,17.416,-14.648001,9.4210005,-2.1220002,2.570045,0,nan,0.0,3,0,1,8,0
558505419,1627401767000114,386227044,-91512135,107049,155275,1.6800001,0.10937123,6.6070004,14.733001,1.17,2.4099998,85,27,17.452002,-14.499001,9.713,-2.144,2.5513449,0,nan,0.0,3,0,1,8,0
