timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
436412472,436410550,0,nan,nan,14.614306,0.16894063,-8.238538,0.0,0.0,0.0,1.5328257,2.4541738,3.0992906,2.1337647,-0.00071485934,-0.0009356753,0.0,-0.111059405,2.4517531,0.7954265,0.15495804,0.48526087,nan,10.175835,4.0999727,0.6054106,0.980869,0.20092548,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
436516938,436510573,0,nan,nan,14.354779,0.39065066,-8.056385,0.0,0.0,0.0,1.4612578,2.7466521,3.0126908,2.0302665,-0.00071485934,-0.0009356753,0.0,-0.44296005,4.2046056,-2.7826705,0.16881652,0.48526087,nan,9.993683,4.1886034,0.6037105,0.99261814,0.20033287,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
436616937,436610627,0,nan,nan,14.205801,0.6465888,-7.9058,0.0,0.0,0.0,1.3515553,3.15454,2.627552,1.6215014,-0.00071485934,-0.0009356753,0.0,-1.5546848,5.2440667,-6.4711485,0.18729733,0.48526087,nan,9.843098,4.094928,0.60149676,0.9688985,0.20056607,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
436712614,436710700,0,nan,nan,13.904346,0.9515039,-7.8125577,0.0,0.0,0.0,1.1354243,3.6530848,1.8447994,0.8162583,-0.00071485934,-0.0009356753,0.0,-2.3146088,7.223122,-10.555519,0.21136805,0.48526087,nan,9.749855,4.182635,0.59982896,0.9835323,0.20233202,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
436917333,436910836,0,nan,nan,13.341942,1.6958119,-7.9248395,0.0,0.0,0.0,0.4451085,4.706069,0.09012333,-0.9948442,-0.00071485934,-0.0009356753,0.0,-2.810243,5.0017257,-6.6788516,0.2565212,0.48526087,nan,9.862137,4.1757374,0.596411,0.9807347,0.21166936,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437012844,437010902,0,nan,nan,13.06689,2.1326149,-8.104117,0.0,0.0,0.0,0.042673737,5.270845,-0.70508945,-1.8147504,-0.00071485934,-0.0009356753,0.0,-3.7409296,5.590421,-6.4344563,0.27850592,0.48526087,nan,10.041414,4.0827694,0.6036047,0.96220803,0.21870631,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437112875,437110972,0,nan,nan,12.639791,2.6002843,-8.363165,0.0,0.0,0.0,-0.45170897,5.813917,-1.4640601,-2.6020513,-0.00071485934,-0.0009356753,0.0,-5.8115973,6.0426517,-6.944649,0.29356495,0.48526087,nan,10.300463,4.168621,0.6025338,0.97982174,0.22484621,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437217649,437211039,0,nan,nan,12.28692,3.11299,-8.709293,0.0,0.0,0.0,-1.0234518,6.3102174,-2.358998,-3.5274377,-0.00071485934,-0.0009356753,0.0,-6.12916,5.106817,-8.353051,0.3046552,0.48526087,nan,10.646591,4.0752473,0.60132086,0.96348226,0.23091502,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437312967,437311108,0,nan,nan,11.76523,3.6381054,-9.143608,0.0,0.0,0.0,-1.6818026,6.7270265,-3.224366,-4.41775,-0.00071485934,-0.0009356753,0.0,-6.50437,4.325004,-8.773704,0.32240292,0.48526087,nan,11.080906,4.160235,0.6006845,0.9816526,0.23846576,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437417799,437411197,0,nan,nan,11.292875,4.208169,-9.670791,0.0,0.0,0.0,-2.4015977,7.163119,-4.124841,-5.3435264,-0.00071485934,-0.0009356753,0.0,-7.779197,5.842604,-8.707421,0.34519282,0.48526087,nan,11.608088,4.067025,0.60003835,0.96602446,0.24557155,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437513205,437511245,0,nan,nan,10.642953,4.777996,-10.2774725,0.0,0.0,0.0,-3.1776123,7.596991,-4.922977,-6.156501,-0.00071485934,-0.0009356753,0.0,-6.5016356,3.693553,-3.6116996,0.3732211,0.48526087,nan,12.214769,4.150914,0.5999184,0.98473984,0.25349098,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437613695,437611321,0,nan,nan,10.0364485,5.3977685,-10.941269,0.0,0.0,0.0,-3.7836273,7.95136,-5.217091,-6.465913,-0.00071485934,-0.0009356753,0.0,-4.1111555,2.5340784,0.04464591,0.38798362,0.48526087,nan,12.878567,4.057914,0.59981126,0.97287005,0.26071954,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437717999,437711404,0,nan,nan,9.292951,5.989093,-11.618214,0.0,0.0,0.0,-4.286451,8.252961,-5.2167263,-6.478721,-0.00071485934,-0.0009356753,0.0,-4.593357,3.794618,2.4281588,0.39407918,0.48526087,nan,13.555511,4.1408978,0.6092313,0.9903921,0.26679236,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437817884,437811458,0,nan,nan,8.624443,6.6212983,-12.27863,0.0,0.0,0.0,-4.575119,8.463653,-4.8959417,-6.170761,-0.00071485934,-0.0009356753,0.0,-2.5094483,1.5028877,3.505491,0.39120114,0.48526087,nan,14.215927,4.0483594,0.609503,0.9742878,0.26815477,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
437917941,437911520,0,nan,nan,7.865178,7.1997185,-12.89091,0.0,0.0,0.0,-4.7882338,8.594348,-4.377913,-5.6622605,-0.00071485934,-0.0009356753,0.0,-3.5701818,1.6124232,1.9445187,0.39413905,0.48526087,nan,14.828207,4.130357,0.6101665,0.98701334,0.2682061,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438017986,438011588,0,nan,nan,7.182546,7.8234625,-13.458694,0.0,0.0,0.0,-5.0518923,8.814932,-4.0280747,-5.3177357,-0.00071485934,-0.0009356753,0.0,-2.7351174,2.4175544,2.1507595,0.40305924,0.48526087,nan,15.395992,4.0383654,0.6104859,0.9655447,0.26575935,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438113474,438111656,0,nan,nan,6.4216976,8.390936,-13.990302,0.0,0.0,0.0,-5.283634,9.044325,-3.5970213,-4.8907475,-0.00071485934,-0.0009356753,0.0,-3.1935132,2.7717838,2.6515195,0.41957176,0.48526087,nan,15.927599,4.119389,0.61106485,0.97757196,0.26534176,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438213595,438211724,0,nan,nan,5.7398825,9.028277,-14.480604,0.0,0.0,0.0,-5.5415506,9.452398,-3.2287543,-4.527622,-0.00071485934,-0.0009356753,0.0,-2.3562531,3.9048257,3.2194672,0.437362,0.48526087,nan,16.417902,4.0279164,0.6112649,0.9593333,0.2637512,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438318505,438311792,0,nan,nan,5.003651,9.61593,-14.927885,0.0,0.0,0.0,-5.7187486,9.789262,-2.7062898,-4.0108438,-0.00071485934,-0.0009356753,0.0,-0.5690258,1.9920833,7.228361,0.43842968,0.48526087,nan,16.865183,4.1078615,0.6115882,0.97427803,0.26325482,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438413700,438411880,0,nan,nan,4.355093,10.281675,-15.315885,0.0,0.0,0.0,-5.7624035,9.978833,-2.0640836,-3.3743575,-0.00071485934,-0.0009356753,0.0,-0.1918562,1.1389817,5.7477,0.43833673,0.48526087,nan,17.253181,4.0174336,0.6212664,0.95911044,0.26389116,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438514022,438511935,0,nan,nan,3.6738942,10.880683,-15.658689,0.0,0.0,0.0,-6.014835,10.380475,-1.9326532,-3.242998,-0.00071485934,-0.0009356753,0.0,-2.3225892,3.7232997,1.1588726,0.44434565,0.48526087,nan,17.595985,4.0964804,0.6214102,0.9665407,0.26089314,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438618502,438612002,0,nan,nan,3.047145,11.590646,-15.986869,0.0,0.0,0.0,-6.237848,10.809773,-1.7753844,-3.07965,-0.00071485934,-0.0009356753,0.0,-2.1873477,2.8561826,3.9367034,0.45292437,0.48526087,nan,17.924166,4.006134,0.62118423,0.95282453,0.26135877,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438718770,438712058,0,nan,nan,2.3846412,12.236483,-16.278498,0.0,0.0,0.0,-6.394724,11.207933,-1.4883609,-2.7753668,-0.00071485934,-0.0009356753,0.0,-2.414328,5.145357,4.109821,0.47271532,0.48526087,nan,18.215796,4.084517,0.6212741,0.96864885,0.2627754,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438814045,438812162,0,nan,nan,1.7725402,13.003496,-16.534351,0.0,0.0,0.0,-6.550449,11.714169,-1.220542,-2.486594,-0.00071485934,-0.0009356753,0.0,-3.0741508,5.6014714,2.0293095,0.48692974,0.48526087,nan,18.47165,3.995336,0.62108,0.9553309,0.26270172,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
438914100,438912225,0,nan,nan,1.140129,13.701,-16.767584,0.0,0.0,0.0,-6.707959,12.191076,-1.0051639,-2.2531128,-0.00071485934,-0.0009356753,0.0,-3.3782456,4.794749,3.2417104,0.4886706,0.48526087,nan,18.704882,4.0731797,0.6210218,0.9714622,0.26332766,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439018930,439012266,0,nan,nan,0.5555531,14.526283,-16.981003,0.0,0.0,0.0,-6.8067827,12.572778,-0.7356534,-1.9712546,-0.00071485934,-0.0009356753,0.0,-2.574277,3.5959053,5.0526457,0.4807757,0.48526087,nan,18.9183,3.9847016,0.62059873,0.96000063,0.26377144,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439119144,439112333,0,nan,nan,-0.028463544,15.251435,-17.157969,0.0,0.0,0.0,-6.8187637,12.846764,-0.2160943,-1.4452051,-0.00071485934,-0.0009356753,0.0,-2.7012286,3.8489404,4.0849457,0.47779626,0.48526087,nan,19.095266,4.0621295,0.6204863,0.9731652,0.26442248,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439214321,439212417,0,nan,nan,-0.5762718,16.106081,-17.294672,0.0,0.0,0.0,-6.914249,13.2555,-0.023599606,-1.2432778,-0.00071485934,-0.0009356753,0.0,-3.1676488,5.4448166,1.3799376,0.4824035,0.48526087,nan,19.23197,3.9750643,0.6300974,0.9564681,0.2648249,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439314346,439312479,0,nan,nan,-1.1260914,16.862339,-17.442339,0.0,0.0,0.0,-7.137904,13.822309,-0.16064751,-1.3813281,-0.00071485934,-0.0009356753,0.0,-3.201201,4.9420958,2.1462207,0.49760616,0.48526087,nan,19.379637,4.051929,0.6298004,0.96928835,0.2657007,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439418872,439412538,0,nan,nan,-1.6598082,17.772263,-17.57651,0.0,0.0,0.0,-7.1940665,14.204608,0.1627464,-1.0552027,-0.00071485934,-0.0009356753,0.0,-2.225245,3.9956195,4.8713994,0.5184333,0.48526087,nan,19.513807,3.9649596,0.6292504,0.96186644,0.26945907,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439519361,439512602,0,nan,nan,-2.1875982,18.56778,-17.682932,0.0,0.0,0.0,-7.377554,14.728034,0.16504063,-1.0451677,-0.00071485934,-0.0009356753,0.0,-5.0562515,6.4257026,-0.52588934,0.5394874,0.48526087,nan,19.62023,4.0412145,0.62899387,0.9732669,0.26951784,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439614583,439612668,0,nan,nan,-2.7214704,19.54479,-17.800592,0.0,0.0,0.0,-7.659827,15.390126,-0.22634494,-1.4184468,-0.00071485934,-0.0009356753,0.0,-4.6287656,7.090026,-1.9633787,0.55958754,0.48526087,nan,19.73789,3.955105,0.62841845,0.9632962,0.27139243,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439719700,439712735,0,nan,nan,-3.254363,20.406008,-17.939863,0.0,0.0,0.0,-7.816125,15.784455,-0.2126994,-1.384592,-0.00071485934,-0.0009356753,0.0,-3.5654094,3.9513557,2.8620532,0.584078,0.48526087,nan,19.877161,4.030962,0.6281951,0.98425424,0.27761865,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439819644,439812806,0,nan,nan,-3.7860734,21.43694,-18.063059,0.0,0.0,0.0,-8.009606,16.207985,-0.26708734,-1.4148299,-0.00071485934,-0.0009356753,0.0,-5.350369,4.9371867,-1.7377179,0.60679305,0.48526087,nan,20.000357,3.94562,0.62780803,0.9717724,0.27964988,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
439914775,439912869,0,nan,nan,-4.3078327,22.323317,-18.17977,0.0,0.0,0.0,-8.165232,16.505037,-0.11212247,-1.2283311,-0.00071485934,-0.0009356753,0.0,-3.8072917,2.6783428,3.7459223,0.6289806,0.48526087,nan,20.117067,4.021887,0.6382586,0.9855139,0.28481606,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440014899,440012935,0,nan,nan,-4.835777,23.388935,-18.27627,0.0,0.0,0.0,-8.320827,16.7937,-0.10730461,-1.1879638,-0.00071485934,-0.0009356753,0.0,-3.4236538,3.117771,2.5390987,0.6408036,0.48526087,nan,20.213568,3.9369702,0.63781357,0.9696916,0.28515986,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440119449,440113014,0,nan,nan,-5.335903,24.270592,-18.366997,0.0,0.0,0.0,-8.4834175,16.827505,0.030398648,-1.019673,-0.00071485934,-0.0009356753,0.0,-4.143703,0.6811924,2.2041457,0.65913475,0.48526087,nan,20.304295,4.0116982,0.6375939,0.9780426,0.2862766,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440215086,440213068,0,nan,nan,-5.8944693,25.286875,-18.432056,0.0,0.0,0.0,-8.775681,16.789892,0.28198865,-0.72998726,-0.00071485934,-0.0009356753,0.0,-3.9560866,-0.5975363,5.1854343,0.68439054,0.48526087,nan,20.369354,3.929216,0.63812834,0.96158594,0.287483,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440315171,440313135,0,nan,nan,-6.488708,26.03156,-18.474176,0.0,0.0,0.0,-9.21641,16.718838,0.4757439,-0.50638694,-0.00071485934,-0.0009356753,0.0,-6.015732,0.31289962,1.0164548,0.70188,0.48526087,nan,20.411474,4.0055556,0.63905144,0.97010314,0.2884151,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440415130,440413207,0,nan,nan,-7.1701922,26.909845,-18.51619,0.0,0.0,0.0,-9.707756,16.697912,0.5684321,-0.395624,-0.00071485934,-0.0009356753,0.0,-4.540625,-0.5954811,6.7025824,0.6986861,0.48526087,nan,20.453487,3.923258,0.63943285,0.9546944,0.288722,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440515575,440513267,0,nan,nan,-7.854075,27.513737,-18.538584,0.0,0.0,0.0,-10.042689,16.457724,1.023985,0.06115261,-0.00071485934,-0.0009356753,0.0,-4.249289,-0.65441376,6.02953,0.68249357,0.48526087,nan,20.475882,3.9991646,0.64024514,0.96740896,0.29137346,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440615296,440613333,0,nan,nan,-8.608186,28.264095,-18.525608,0.0,0.0,0.0,-10.385847,16.293423,1.282532,0.320068,-0.00071485934,-0.0009356753,0.0,-4.3783197,0.52239627,1.7113168,0.66342276,0.48526087,nan,20.462906,3.917673,0.6515744,0.948875,0.2922516,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440715334,440713405,0,nan,nan,-9.335404,28.742102,-18.515345,0.0,0.0,0.0,-10.68992,16.091745,1.1248823,0.15176167,-0.00071485934,-0.0009356753,0.0,-3.3766088,-0.83385015,-1.4011078,0.6548072,0.48526087,nan,20.452642,3.993038,0.6522241,0.95681506,0.2923438,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440815503,440813490,0,nan,nan,-10.1285715,29.385574,-18.519772,0.0,0.0,0.0,-10.944093,15.805,1.0856063,0.10665758,-0.00071485934,-0.0009356753,0.0,-2.549407,-2.993967,2.0627751,0.66899097,0.48526087,nan,20.45707,3.9110835,0.65233845,0.94033146,0.29512024,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
440915511,440913548,0,nan,nan,-10.871599,29.741232,-18.507643,0.0,0.0,0.0,-11.153635,15.410921,1.3728658,0.38666537,-0.00071485934,-0.0009356753,0.0,-2.6174295,-2.063145,2.7392883,0.702382,0.48526087,nan,20.44494,3.9859006,0.65298104,0.94706094,0.2978161,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441015700,441013605,0,nan,nan,-11.67783,30.26435,-18.463518,0.0,0.0,0.0,-11.350132,15.06611,1.5586976,0.5721116,-0.00071485934,-0.0009356753,0.0,-2.4135532,-1.9700744,-0.089938045,0.7360071,0.48526087,nan,20.400816,3.904032,0.6531191,0.92564785,0.29660663,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441115833,441113664,0,nan,nan,-12.418366,30.501614,-18.40179,0.0,0.0,0.0,-11.545127,14.723749,1.6942705,0.710184,-0.00071485934,-0.0009356753,0.0,-2.3293555,-1.7629046,1.9341005,0.7617817,0.48526087,nan,20.339088,3.9779325,0.6536009,0.92978,0.29642177,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441215912,441213730,0,nan,nan,-13.2320595,30.925854,-18.312014,0.0,0.0,0.0,-11.778159,14.433115,1.9779937,1.0036432,-0.00071485934,-0.0009356753,0.0,-2.3926666,-2.3049526,5.1152415,0.76839554,0.48526087,nan,20.249311,3.8959901,0.65348047,0.9100744,0.2964021,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441315727,441313807,0,nan,nan,-13.9653425,31.06666,-18.197031,0.0,0.0,0.0,-11.954342,14.110421,2.1452055,1.1773826,-0.00071485934,-0.0009356753,0.0,-2.8627148,-0.87590194,1.4055912,0.75507736,0.48526087,nan,20.134329,3.9696448,0.66555923,0.91673887,0.29925746,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441415607,441413863,0,nan,nan,-14.7731085,31.404545,-18.074703,0.0,0.0,0.0,-12.046669,13.797441,1.9849161,1.0317554,-0.00071485934,-0.0009356753,0.0,-1.4315743,-0.94136494,0.42139155,0.7288332,0.48526087,nan,20.012001,3.8877797,0.66524965,0.8977271,0.29837123,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441516086,441513932,0,nan,nan,-15.475719,31.453209,-17.959692,0.0,0.0,0.0,-12.080143,13.368456,2.0102293,1.0714147,-0.00071485934,-0.0009356753,0.0,-1.004453,-3.7364116,4.0489926,0.7160093,0.48526087,nan,19.89699,3.9599276,0.66535515,0.90323514,0.30080548,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441615887,441614000,0,nan,nan,-16.253616,31.697575,-17.827856,0.0,0.0,0.0,-12.118054,12.991709,2.0851688,1.16721,-0.00071485934,-0.0009356753,0.0,-0.9064354,-1.3735005,0.67691696,0.71360284,0.48526087,nan,19.765154,3.87823,0.665046,0.88253415,0.30144024,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441716022,441714110,0,nan,nan,-16.91088,31.648632,-17.691103,0.0,0.0,0.0,-12.059198,12.52449,2.018816,1.1254339,-0.00071485934,-0.0009356753,0.0,-0.26688322,-3.3459945,1.6885232,0.7187025,0.48526087,nan,19.6284,3.9493413,0.66509485,0.88605237,0.30134055,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441816144,441814126,0,nan,nan,-17.64673,31.794626,-17.542217,0.0,0.0,0.0,-11.995271,12.083979,2.024237,1.168009,-0.00071485934,-0.0009356753,0.0,-0.30691257,-1.7839515,0.21153176,0.72995824,0.48526087,nan,19.479515,3.8677344,0.66465414,0.86481136,0.30186597,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
441916563,441914192,0,nan,nan,-18.247583,31.644575,-17.377043,0.0,0.0,0.0,-11.939647,11.595899,2.2313025,1.414304,-0.00071485934,-0.0009356753,0.0,-1.1651758,-2.2845347,4.4008117,0.74295336,0.48526087,nan,19.31434,3.937665,0.66459936,0.86715484,0.3021869,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442016296,442014259,0,nan,nan,-18.940638,31.695124,-17.165567,0.0,0.0,0.0,-11.960243,11.179501,2.694106,1.9213759,-0.00071485934,-0.0009356753,0.0,-0.55822223,-2.2997274,2.2178822,0.7519186,0.48526087,nan,19.102865,3.8567903,0.676302,0.8466552,0.30422217,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442116358,442114324,0,nan,nan,-19.495861,31.459206,-16.907812,0.0,0.0,0.0,-11.874319,10.84551,2.9076486,2.1865437,-0.00071485934,-0.0009356753,0.0,0.053043753,-0.019920308,0.9227213,0.75233185,0.48526087,nan,18.84511,3.925484,0.6759944,0.84971875,0.30099565,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442216493,442214405,0,nan,nan,-20.104435,31.537354,-16.650814,0.0,0.0,0.0,-11.768196,10.84191,2.982062,2.2884762,-0.00071485934,-0.0009356753,0.0,-0.84606177,3.4729335,-3.066334,0.73164463,0.48526087,nan,18.588112,3.8412647,0.6730348,0.82791764,0.2969943,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442321190,442314456,0,nan,nan,-20.51762,31.458902,-16.408192,0.0,0.0,0.0,-11.602769,10.979406,2.7124627,2.0412402,-0.00071485934,-0.0009356753,0.0,-0.42216805,3.6956096,-3.5413432,0.68913347,0.48526087,nan,18.34549,3.905408,0.6703397,0.83070266,0.294286,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442421085,442414523,0,nan,nan,-21.013203,31.689636,-16.157099,0.0,0.0,0.0,-11.424867,11.129226,2.5515614,1.9345212,-0.00071485934,-0.0009356753,0.0,-0.19672604,2.5298104,0.16362262,0.64817,0.48526087,nan,18.094397,3.8226132,0.6675732,0.81413895,0.2939787,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442516600,442514609,0,nan,nan,-21.345047,31.698078,-15.865869,0.0,0.0,0.0,-11.229652,11.19876,2.66225,2.1403828,-0.00071485934,-0.0009356753,0.0,-0.12681742,2.4198773,1.1812003,0.64202815,0.48526087,nan,17.803165,3.887217,0.66581345,0.82016695,0.29412782,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442616805,442614654,0,nan,nan,-21.783297,31.97406,-15.515389,0.0,0.0,0.0,-11.041969,11.32448,2.764007,2.3661616,-0.00071485934,-0.0009356753,0.0,0.42352027,3.6052876,-2.501118,0.65627456,0.48526087,nan,17.452686,3.8062491,0.6634706,0.80306154,0.29149485,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442707065,442704718,0,nan,nan,-22.026733,31.978497,-15.167396,0.0,0.0,0.0,-10.896074,11.480164,2.626073,2.3664956,-0.00071485934,-0.0009356753,0.0,0.84422046,2.476639,0.3459601,0.70297456,0.48526087,nan,17.104692,3.8639276,0.6715366,0.80728,0.29215103,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442816610,442814785,0,nan,nan,-22.47331,32.296677,-14.684441,0.0,0.0,0.0,-10.745315,11.61489,2.9748707,2.910879,-0.00071485934,-0.0009356753,0.0,-2.2071247,3.6908605,-0.38663614,0.7991999,0.48526087,nan,16.621738,3.7903917,0.6712763,0.7934627,0.29163638,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
442911188,442904859,0,nan,nan,-22.696383,32.33999,-14.244708,0.0,0.0,0.0,-11.074415,12.129932,2.8796747,2.9864388,-0.00071485934,-0.0009356753,0.0,-7.66614,8.225908,-2.0670524,0.8792474,0.48526087,nan,16.182005,3.845275,0.666152,0.79579604,0.28659028,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
443007363,443004947,0,nan,nan,-23.172102,32.79323,-13.764278,0.0,0.0,0.0,-11.662417,12.83212,2.9273305,3.2059245,-0.00071485934,-0.0009356753,0.0,-4.4541287,5.571337,3.8568864,0.95154935,0.48526087,nan,15.701576,3.7657342,0.6630317,0.78726166,0.28448787,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
443107638,443104989,0,nan,nan,-23.462101,32.948402,-13.253016,0.0,0.0,0.0,-11.991816,13.250662,3.420811,3.8499117,-0.00071485934,-0.0009356753,0.0,-5.5569057,6.0425143,4.8495674,1.0111339,0.48526087,nan,15.190313,3.8252938,0.6594597,0.80263233,0.2820791,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
443211926,443205039,0,nan,nan,-24.005306,33.526722,-12.716654,0.0,0.0,0.0,-12.7383375,13.95644,3.5891776,4.1430907,-0.00071485934,-0.0009356753,0.0,-10.07466,8.007878,-0.3919201,1.0793388,0.48526087,nan,14.653952,3.7460098,0.6554133,0.7901067,0.27613232,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
443311525,443305104,0,nan,nan,-24.395435,33.820507,-12.194353,0.0,0.0,0.0,-13.642291,14.6301985,3.4659011,4.1153355,-0.00071485934,-0.0009356753,0.0,-9.7891445,7.5178957,-2.3852239,1.1488545,0.48526087,nan,14.131651,3.8055155,0.6633619,0.80425674,0.2760753,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
443412001,443405169,0,nan,nan,-25.104069,34.524113,-11.688379,0.0,0.0,0.0,-14.597569,15.280644,3.0980294,3.843301,-0.00071485934,-0.0009356753,0.0,-10.647678,6.3357477,-4.4124136,1.2203529,0.48526087,nan,13.625677,3.7298014,0.6601589,0.80375046,0.27548128,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
443507653,443505234,0,nan,nan,-25.64928,34.904984,-11.232697,0.0,0.0,0.0,-15.239113,15.691007,2.778102,3.5958662,-0.00071485934,-0.0009356753,0.0,-7.4349256,5.4469366,-4.573156,1.2902074,0.48526087,nan,13.169994,3.7908738,0.6573593,0.8238553,0.27650088,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
443612054,443605305,0,nan,nan,-26.471533,35.7023,-10.82035,0.0,0.0,0.0,-15.874886,16.06951,2.441877,3.3116837,-0.00071485934,-0.0009356753,0.0,-7.743704,4.156945,-2.9470525,1.3473445,0.48526087,nan,12.757647,3.7163403,0.65408546,0.81931573,0.27639702,inf,inf,inf,inf,0,1,0,1,1,0,1,0,3,0,0,0,0
