timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
443507791,443505234,1.896362e-06,0.00041291665,0.008882559,0.0017553378,0.15507844,1.0196501,8553187,0,3.7908738,0.6573593,0.2056896,0.0,0.0,0.16009662,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
443707330,443705363,1.5566362e-06,0.00038864196,0.008730014,0.0046347585,0.16743219,0.9985578,8553187,0,3.777629,0.65173495,0.2778717,0.0,0.0,0.21311755,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
443907744,443905514,1.3552161e-06,0.0003954159,0.009761807,0.005573858,0.19050436,0.99865746,8553187,0,3.76513,0.6466221,0.23370935,0.0,0.0,0.17904082,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
444107567,444105621,1.2460131e-06,0.00037148973,0.008987318,0.0022179256,0.1530701,0.99933,8553187,0,3.7559855,0.65442294,0.20512167,0.0,0.0,0.2008221,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
444307997,444305753,1.1793684e-06,0.0003609166,0.008288259,0.0007905322,0.13635051,1.0192693,8553187,0,3.7474442,0.65150684,0.30636385,0.0,0.0,0.1873371,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
444512553,444505878,1.0943753e-06,0.00037636136,0.009127021,0.0037129258,0.13807262,1.0027621,8553187,0,3.739251,0.6488633,0.27244875,0.0,0.0,0.19466715,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
444708114,444706006,1.0840257e-06,0.00039511154,0.009764364,0.0035499735,0.11583295,1.0405983,8553187,0,3.7332325,0.6582576,0.31693852,0.0,0.0,0.18610743,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
444912900,444906129,9.062364e-07,0.00044578707,0.010834491,0.00066480634,0.11246193,1.0984167,8553187,0,3.7267966,0.65561134,0.2380414,0.0,0.0,0.21055621,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
445108964,445106282,7.3223237e-07,0.00042689906,0.010777385,0.0017667558,0.13472909,1.1796222,8553187,0,3.7210975,0.6526175,0.27170944,0.0,0.0,0.15610223,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
445313182,445306406,7.5099905e-07,0.00045561584,0.011540291,0.001881422,0.14695802,1.2118922,8553187,0,3.715464,0.6490256,0.2846383,0.0,0.0,0.20961559,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
445512906,445506516,6.576633e-07,0.0005022692,0.011867139,0.004062129,0.19150431,1.3193012,8553187,0,3.7108722,0.65634716,0.15839073,0.0,0.0,0.19845821,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
445713177,445706643,6.005968e-07,0.0004780358,0.011023581,0.0052543553,0.21936469,1.3713951,8553187,0,3.7060428,0.6517052,0.1297011,0.0,0.0,0.1746123,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
445908754,445906776,7.693365e-07,0.00046350746,0.011314283,0.0061417315,0.23865043,1.3926021,8553187,0,3.7017667,0.6468706,0.16047256,0.0,0.0,0.23000222,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
446113774,446106901,8.010409e-07,0.0004530824,0.010698917,0.0056920177,0.22200334,1.3715515,8553187,0,3.6967084,0.641655,0.20611839,0.0,0.0,0.1903085,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
446309308,446307021,6.6657356e-07,0.00047475472,0.00992455,0.006624353,0.24102402,1.4271176,8553187,0,3.6917853,0.64707726,0.23408845,0.0,0.0,0.20414826,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
446513841,446507146,5.853211e-07,0.00046787853,0.010220095,0.006513631,0.22162457,1.3848553,8553187,0,3.6861985,0.6410956,0.18028536,0.0,0.0,0.21782973,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
446709406,446707271,5.0057247e-07,0.00046341142,0.009563248,0.0069150724,0.22326846,1.3573474,8553187,0,3.6816223,0.63532585,0.15767533,0.0,0.0,0.2095828,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
446914180,446907467,4.536434e-07,0.00043152095,0.009310752,0.007405228,0.23455258,1.361474,8553187,0,3.6778193,0.64033496,0.14939897,0.0,0.0,0.18635587,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
447109578,447107527,4.2303407e-07,0.00039935423,0.009983293,0.008170917,0.24022613,1.3343472,8553187,0,3.6750557,0.63503975,0.15606675,0.0,0.0,0.151127,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
447314595,447307646,3.890804e-07,0.00037753815,0.009292482,0.007999299,0.23287356,1.2926148,8553187,0,3.672872,0.63003635,0.1444953,0.0,0.0,0.18895626,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
447509839,447507769,3.6670525e-07,0.00037308902,0.0091708945,0.008742737,0.24107009,1.2769797,8553187,0,3.672004,0.6254138,0.16320771,0.0,0.0,0.17233531,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
447714716,447707893,3.582031e-07,0.00035499598,0.008716255,0.008137587,0.23392086,1.2563405,8553187,0,3.67169,0.63097495,0.15057579,0.0,0.0,0.17871831,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
447910071,447908047,3.8490447e-07,0.00038941487,0.009768922,0.008669023,0.23953499,1.2447183,8553187,0,3.6723008,0.62652993,0.16304848,0.0,0.0,0.14044581,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
448114915,448108140,3.574379e-07,0.00035609375,0.009449113,0.00852652,0.23026253,1.2178024,8553187,0,3.6732354,0.6221915,0.19066103,0.0,0.0,0.17310126,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
448314778,448308263,3.581926e-07,0.00036166894,0.010454522,0.008400647,0.22687592,1.2101707,8553187,0,3.6753862,0.6278769,0.13780835,0.0,0.0,0.16983593,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
448510326,448508397,3.8999323e-07,0.00039059378,0.010059947,0.008369667,0.21494476,1.1789542,8553187,0,3.67793,0.623687,0.13121274,0.0,0.0,0.17409058,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
448715123,448708514,3.7066212e-07,0.0003819813,0.010370667,0.008084879,0.20323502,1.1637942,8553187,0,3.6807134,0.61965305,0.14580041,0.0,0.0,0.16035624,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
448915627,448908638,3.7177438e-07,0.0004099,0.011051364,0.008258846,0.19627528,1.1497216,8553187,0,3.6843357,0.61569935,0.14741498,0.0,0.0,0.15952215,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
449110932,449108752,4.807956e-07,0.00040808483,0.011062848,0.00838405,0.21150787,1.1936742,8553187,0,3.6888378,0.6215622,0.17805843,0.0,0.0,0.16165632,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
449315588,449308874,7.943907e-07,0.0004068183,0.01084355,0.0077634985,0.20480542,1.2194928,8553187,0,3.6932104,0.61776656,0.21354528,0.0,0.0,0.15982403,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
449510901,449509009,7.1516797e-07,0.0003909651,0.009890908,0.0068289675,0.19496901,1.2509202,8553187,0,3.6978357,0.61397207,0.28775802,0.0,0.0,0.15760191,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
449715793,449709123,5.618029e-07,0.0003929994,0.009178725,0.005810306,0.22090481,1.3592142,8553187,0,3.7023318,0.61954945,0.33178484,0.0,0.0,0.15134747,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
449911521,449909237,5.6303804e-07,0.0004121915,0.009031276,0.006474884,0.22719975,1.3738087,8553187,0,3.7073412,0.61546147,0.3170276,0.0,0.0,0.16279344,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
450116029,450109357,5.86795e-07,0.00043579988,0.010117585,0.00713321,0.23174627,1.3773272,8553187,0,3.712576,0.6113298,0.25388598,0.0,0.0,0.16886526,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
450311715,450309478,4.682834e-07,0.00041088302,0.009381506,0.007481591,0.22564335,1.3487147,8553187,0,3.7184336,0.6071288,0.25009578,0.0,0.0,0.1922717,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
450516115,450509599,3.7028371e-07,0.00040368637,0.008975377,0.007287316,0.23723951,1.3855681,8553187,0,3.7245493,0.6121726,0.23331626,0.0,0.0,0.143941,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
450716258,450709735,3.489516e-07,0.00038239534,0.009779591,0.007554074,0.23597236,1.3710243,8553187,0,3.7307582,0.60790414,0.2078746,0.0,0.0,0.166047,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
450916450,450909844,3.563043e-07,0.00037111464,0.009375011,0.0075218286,0.23367925,1.3678048,8553187,0,3.7372582,0.60363936,0.2436637,0.0,0.0,0.1527719,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
451112135,451109957,2.931689e-07,0.00033702544,0.008720093,0.007227995,0.23467556,1.3839028,8553187,0,3.743775,0.5994349,0.2679414,0.0,0.0,0.16215815,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
451316655,451310077,2.3542275e-07,0.00032022625,0.008617076,0.0072538326,0.2589246,1.4639584,8553187,0,3.75047,0.6041446,0.27554122,0.0,0.0,0.112679385,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
451512209,451510198,3.4165203e-07,0.0003981389,0.0093752835,0.00724268,0.25595385,1.468044,8553187,0,3.7571821,0.5998921,0.2475481,0.0,0.0,0.17418163,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
451717116,451710313,3.133667e-07,0.0004039216,0.0084878,0.0068227183,0.2584333,1.4971768,8553187,0,3.763532,0.59564835,0.23742679,0.0,0.0,0.1462197,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
451912539,451910431,3.5938686e-07,0.00039881654,0.0084300395,0.0069321757,0.2680473,1.5390682,8553187,0,3.770207,0.60011244,0.25919667,0.0,0.0,0.14117005,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
452117359,452110549,3.983181e-07,0.00040204485,0.009251758,0.0066178553,0.275961,1.5864177,8553187,0,3.776065,0.595809,0.26972324,0.0,0.0,0.12692556,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
452312731,452310675,3.2426234e-07,0.00040437988,0.009193969,0.0064373007,0.27862465,1.6084383,8553187,0,3.7817545,0.591465,0.267541,0.0,0.0,0.15069416,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
452517690,452510789,2.7136826e-07,0.00038545518,0.009890958,0.0062873336,0.2881944,1.6524712,8553187,0,3.7870228,0.5871648,0.24007812,0.0,0.0,0.10253422,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
452917491,452911019,2.7835776e-07,0.00042872608,0.011001432,0.006172456,0.30896655,1.7386118,8553187,0,3.797439,0.5868501,0.2338375,0.0,0.0,0.09201209,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
453113166,453111141,2.7428501e-07,0.00044547312,0.011681967,0.00599677,0.31365478,1.766149,8553187,0,3.8019786,0.58255035,0.23944305,0.0,0.0,0.09173079,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
453318144,453311252,2.885578e-07,0.00046418008,0.011822404,0.0058503835,0.3246162,1.8137858,8553187,0,3.806518,0.58641267,0.20519154,0.0,0.0,0.07732848,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
453513635,453511372,3.5348853e-07,0.00048271852,0.011884555,0.005810654,0.32509488,1.8289094,8553187,0,3.8105571,0.58218795,0.2087349,0.0,0.0,0.07885149,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
453718176,453711485,3.3495527e-07,0.0004613999,0.011513269,0.0055839955,0.33696482,1.8830034,8553187,0,3.8142526,0.57809204,0.21402742,0.0,0.0,0.0034815667,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
453913905,453911601,4.365044e-07,0.00047180333,0.011579853,0.0053999135,0.34146458,1.9099214,8553187,0,3.8176308,0.5740486,0.16769494,0.0,0.0,0.029867778,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
454113819,454111755,4.80354e-07,0.00047382142,0.0111674685,0.0052208207,0.34789985,1.9445475,8553187,0,3.8210618,0.5779285,0.13189563,0.0,0.0,0.0022038072,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
454318519,454311831,5.24139e-07,0.00050965423,0.011277767,0.0049700974,0.3520406,1.972962,8553187,0,3.8238914,0.5740312,0.14734145,0.0,0.0,0.024459109,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
454514060,454511955,5.75175e-07,0.00050718465,0.010948107,0.0047470564,0.35703516,2.0067062,8553187,0,3.8264039,0.57027864,0.116911694,0.0,0.0,0.0052592247,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
454718814,454712062,4.9019127e-07,0.00047161206,0.011526808,0.004477672,0.35638958,2.0287375,8553187,0,3.8288622,0.57429373,0.08542579,0.0,0.0,0.0044026263,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
454914351,454912183,4.085538e-07,0.00043670824,0.011460934,0.0042445585,0.3596915,2.0594804,8553187,0,3.8308964,0.5707946,0.09789927,0.0,0.0,0.013598138,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
455119237,455112291,3.7107338e-07,0.00039549638,0.010933182,0.0039720493,0.36450192,2.0918815,8553187,0,3.8327613,0.567486,0.07213891,0.0,0.0,0.032197446,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
455314793,455312406,5.550333e-07,0.0004296639,0.011421693,0.0038139415,0.37182498,2.1279411,8553187,0,3.834545,0.56429094,0.09583591,0.0,0.0,0.0416984,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
455519217,455512524,9.555962e-07,0.00050177815,0.0117469905,0.003684848,0.37505367,2.147497,8553187,0,3.836459,0.56862015,0.107673496,0.0,0.0,0.0152311595,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
455719391,455712636,7.8906004e-07,0.0004997626,0.011492797,0.003819936,0.37700513,2.1693032,8553187,0,3.837802,0.5655865,0.12692045,0.0,0.0,0.020020533,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
455914768,455912747,8.128737e-07,0.00046979034,0.011312935,0.0038918157,0.38210097,2.2011588,8553187,0,3.8392138,0.5627117,0.14981306,0.0,0.0,0.06893314,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
456119716,456112863,7.472772e-07,0.0004473173,0.010506268,0.003855118,0.40456167,2.266482,8553187,0,3.840283,0.55995595,0.12765689,0.0,0.0,0.066255786,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
456315007,456312974,5.9553366e-07,0.0004305017,0.010397328,0.0037883087,0.40940747,2.2812312,8553187,0,3.841091,0.5645003,0.16933155,0.0,0.0,0.041328892,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
456515117,456513087,5.368354e-07,0.0004089175,0.010343018,0.0039545144,0.4125359,2.2901666,8553187,0,3.841189,0.5618386,0.16384633,0.0,0.0,0.02842823,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
456720165,456713200,5.4086956e-07,0.0004066683,0.010857162,0.0040632566,0.41267538,2.2948973,8553187,0,3.8410482,0.5592901,0.17927732,0.0,0.0,0.05341754,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
456915491,456913319,5.017628e-07,0.00043615626,0.011228644,0.0041280664,0.41100413,2.2903702,8553187,0,3.8409424,0.56406236,0.1893505,0.0,0.0,0.046241216,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
457115639,457113427,4.867494e-07,0.0004753135,0.011383495,0.0040036216,0.39830244,2.264748,8553187,0,3.8400204,0.56164515,0.214,0.0,0.0,0.028070472,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
457315803,457313543,6.0858815e-07,0.00048337167,0.011624945,0.0038654024,0.38457385,2.2334917,8553187,0,3.8387158,0.5593163,0.21188895,0.0,0.0,0.012052633,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
457520704,457513650,6.389299e-07,0.0004398528,0.01148146,0.003643495,0.3786194,2.213112,8553187,0,3.8375688,0.5571759,0.19034518,0.0,0.0,0.042015348,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
457720459,457713765,6.73832e-07,0.00039798277,0.011007958,0.0034461159,0.37695563,2.192393,8553187,0,3.8381875,0.5625496,0.17351042,0.0,0.0,0.051607676,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
457916085,457913873,6.653129e-07,0.00038213766,0.010483343,0.0033827326,0.37115738,2.1769843,8553187,0,3.8399904,0.5611381,0.14292099,0.0,0.0,0.006365357,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
458120663,458113985,7.0279594e-07,0.0003672572,0.009589885,0.0032203672,0.3672038,2.1758568,8553187,0,3.8431222,0.560178,0.11465951,0.0,0.0,0.023895228,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
458316673,458314107,1.1301221e-06,0.00041080645,0.010914701,0.0031100002,0.37162942,2.1936603,8553187,0,3.8479202,0.56687963,0.103583716,0.0,0.0,0.05380314,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
458520886,458514208,1.2873418e-06,0.00044631414,0.010637749,0.003766257,0.3660143,2.215636,8553187,0,3.8539565,0.56683785,0.07743529,0.0,0.0,0.02209171,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
458716613,458714325,2.0738223e-06,0.000557701,0.012918753,0.0039800247,0.35903716,2.256305,8553187,0,3.8597481,0.5670019,0.10204004,0.0,0.0,0.026491668,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
458921443,458914430,2.323856e-06,0.0006232519,0.014411609,0.0037059956,0.3727117,2.344782,8553187,0,3.865385,0.56740713,0.11288397,0.0,0.0,0.025957305,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
459116660,459114548,1.8648598e-06,0.0005518411,0.013622476,0.0042794677,0.41745722,2.4891183,8553187,0,3.8701348,0.57535815,0.06887233,0.0,0.0,0.05255334,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
459316745,459314658,1.4950394e-06,0.0005087486,0.013426217,0.0043711625,0.446328,2.608942,8553187,0,3.8735569,0.5759268,0.037439037,0.0,0.0,0.0450356,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
459521486,459514762,1.6175901e-06,0.0004914007,0.012791581,0.0053969086,0.50612366,2.7901742,8553187,0,3.8760147,0.57653517,0.50749505,0.0,0.0,0.05971161,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,165,1,0,1,0,3,0,0,0,0,0,0,0
459717032,459714873,1.3928939e-06,0.00047891392,0.0122925,0.0075455597,0.5585987,2.9521935,8553187,0,3.8781803,0.58491355,0.434264,0.0,0.0,0.073836766,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
459906969,459904986,1.2283173e-06,0.0004929674,0.0123775685,0.008095796,0.5978643,3.1830502,8553187,0,3.869511,0.58317524,0.41989148,0.0,0.0,0.05860087,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
460111646,460105088,1.0489103e-06,0.0004946725,0.012477656,0.007854172,0.5952743,3.2202103,8553187,0,3.866379,0.58262783,0.36160693,0.0,0.0,0.04626076,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
460307331,460305202,9.065284e-07,0.00049784785,0.012321334,0.006918856,0.5596051,3.158872,8553187,0,3.862961,0.5899668,0.34351972,0.0,0.0,0.0023704763,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
460511881,460505308,8.985294e-07,0.00049131754,0.012090053,0.006880681,0.5342487,3.1099849,8553187,0,3.8567617,0.5886815,0.30421734,0.0,0.0,0.020341748,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
460708050,460705422,7.878821e-07,0.00050143985,0.012480001,0.007303641,0.5198011,3.0757804,8553187,0,3.849506,0.58721423,0.39207593,0.0,0.0,0.030355651,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
460908225,460905537,8.347447e-07,0.0005048371,0.012504371,0.0070068934,0.49626353,3.003671,8553187,0,3.8416443,0.58571506,0.33075896,0.0,0.0,0.048556473,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
461307810,461305746,7.2075375e-07,0.0005666104,0.011928128,0.00804796,0.48429465,2.921995,8553187,0,3.8240197,0.59049076,0.65037054,0.0,0.0,0.006080602,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
461512208,461505855,8.4646535e-07,0.00058069837,0.011322333,0.00835135,0.47626036,2.8567498,8553187,0,3.813694,0.5885984,0.58926654,0.0,0.0,0.036498677,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
461708340,461705967,1.3583997e-06,0.00065066805,0.011152288,0.0078301625,0.45394474,2.7581728,8553187,0,3.8043308,0.5952035,0.5986665,0.0,0.0,0.023684947,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
461912495,461906072,1.1802467e-06,0.00066063437,0.010714453,0.0077505037,0.43381146,2.6627324,8553187,0,3.7943375,0.5936837,0.560077,0.0,0.0,0.031948857,0.0,0.0,0.0,0.005004,2162698,2162698,3997706,1114122,32,0,1189,1,0,1,0,3,0,0,0,0,0,0,0
