timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
439201016,439195385,1114122,0.23147161,0.02391551,0.13503283,2
439221469,439216156,1114122,0.23047204,0.026490916,0.13760436,2
439242499,439237160,1114122,0.23051983,0.028127566,0.13321391,2
439264532,439258972,1114122,0.22866261,0.035789542,0.12600133,2
439286036,439280432,1114122,0.22869727,0.035606317,0.12880644,2
439306536,439301227,1114122,0.22873239,0.037373524,0.13136943,2
439327633,439322231,1114122,0.22882123,0.039569862,0.12631786,2
439349555,439344016,1114122,0.22767074,0.039227843,0.12435058,2
439371165,439365492,1114122,0.22749701,0.040998824,0.1323053,2
439391614,439386276,1114122,0.22632653,0.04123761,0.11951679,2
439412600,439407246,1114122,0.22621197,0.04152933,0.116846606,2
439434609,439429129,1114122,0.22720057,0.039537415,0.120298535,2
439456148,439450557,1114122,0.22411288,0.03599127,0.13312563,2
439476601,439471300,1114122,0.22451302,0.035676204,0.13191909,2
439518699,439513629,1114122,0.22494106,0.027266964,0.1372478,2
439539622,439534318,1114122,0.22517776,0.019646566,0.13839746,2
439561272,439555602,1114122,0.22374606,0.019065717,0.13785258,2
439582708,439577343,1114122,0.22596201,0.009790811,0.1447776,2
439603781,439598680,1114122,0.22249681,0.0014293641,0.1464011,2
439624651,439619338,1114122,0.22167516,0.00013306586,0.13867354,2
439646285,439640620,1114122,0.2230551,-0.005212861,0.14578152,2
439666706,439661492,1114122,0.22239941,-0.009939587,0.15614685,2
439687655,439682355,1114122,0.22049835,-0.01898665,0.15112454,2
439709706,439704199,1114122,0.21885154,-0.023148077,0.13765442,2
439731333,439725673,1114122,0.22164169,-0.031371407,0.15702702,2
439751748,439746472,1114122,0.22228941,-0.032175295,0.15100187,2
439772706,439767393,1114122,0.22090483,-0.037481092,0.14647451,2
439794751,439789310,1114122,0.2198525,-0.042786375,0.15611862,2
439816412,439810735,1114122,0.2206968,-0.048053138,0.15141758,2
439836786,439831503,1114122,0.22151737,-0.047278613,0.1597177,2
439857759,439852452,1114122,0.22127551,-0.050533816,0.16141313,2
439878951,439873820,1114122,0.21822968,-0.054187387,0.1512892,2
439899798,439894334,1114122,0.21829227,-0.05596146,0.1606245,2
439921502,439915791,1114122,0.21787019,-0.06521958,0.15203717,2
439941519,439936414,1114122,0.22051457,-0.063501015,0.16405153,2
439962774,439957460,1114122,0.21841878,-0.067301095,0.15673491,2
439984844,439979361,1114122,0.21829626,-0.07136447,0.15842009,2
440006576,440000846,1114122,0.21188109,-0.061220154,0.20644422,2
440026839,440021669,1114122,0.18716457,-0.023767859,0.3390111,2
440047803,440042491,1114122,0.18967374,-0.026729621,0.3379079,2
440069031,440063944,1114122,0.18911147,-0.032314125,0.3407312,2
440089809,440084495,1114122,0.18986605,-0.038864575,0.34153917,2
440111648,440105919,1114122,0.1887171,-0.043531604,0.3387584,2
440132879,440127551,1114122,0.1894283,-0.044706695,0.34155196,2
440154221,440149048,1114122,0.18934834,-0.046509612,0.34175134,2
440174891,440169551,1114122,0.19007298,-0.050822966,0.33719605,2
440196699,440190933,1114122,0.18740669,-0.054864455,0.33718354,2
440216856,440211748,1114122,0.1893566,-0.055122174,0.33722836,2
440237893,440232539,1114122,0.19002953,-0.057352237,0.33920604,2
440259160,440254095,1114122,0.18994337,-0.059456088,0.34278825,2
440279859,440274523,1114122,0.19058782,-0.05749111,0.33858138,2
440301736,440295967,1114122,0.19241853,-0.05991509,0.33850884,2
440322905,440317589,1114122,0.19032839,-0.054967366,0.32809678,2
440344221,440339131,1114122,0.19250505,-0.05321583,0.33471864,2
440364903,440359589,1114122,0.19489467,-0.04960193,0.33370024,2
440386804,440381006,1114122,0.19727606,-0.041967973,0.33719003,2
440406906,440401773,1114122,0.19990659,-0.03536292,0.33500755,2
440427961,440422630,1114122,0.19812271,-0.0345052,0.33118296,2
440449959,440444578,1114122,0.2002279,-0.027662722,0.33336973,2
440471837,440466053,1114122,0.20046735,-0.027768321,0.33301228,2
440491952,440486820,1114122,0.20126283,-0.029351404,0.33326066,2
440512959,440507644,1114122,0.20198011,-0.03250432,0.332731,2
440534337,440529259,1114122,0.20129976,-0.03297223,0.33481818,2
440554956,440549640,1114122,0.20165089,-0.034087665,0.33868134,2
440577108,440571141,1114122,0.20282288,-0.041492898,0.3288731,2
440598006,440592714,1114122,0.20377795,-0.044358857,0.3288824,2
440619404,440614294,1114122,0.20087469,-0.049012177,0.3278811,2
440640046,440634656,1114122,0.201354,-0.052379742,0.32690263,2
440662060,440656185,1114122,0.20043677,-0.055810567,0.32797068,2
440683059,440677747,1114122,0.20066877,-0.060193736,0.33165765,2
440704541,440699389,1114122,0.2004695,-0.073753774,0.3318385,2
440725064,440719745,1114122,0.19952762,-0.08365369,0.32457876,2
440747230,440741264,1114122,0.20167655,-0.08865088,0.32460725,2
440819630,440814513,1114122,0.19950745,-0.12003638,0.31385905,2
440840565,440835247,1114122,0.20013854,-0.12716724,0.31693193,2
440862160,440856513,1114122,0.20056424,-0.12982455,0.32353818,2
440883670,440878310,1114122,0.19930059,-0.13919762,0.31815633,2
440904643,440899535,1114122,0.19891483,-0.1487744,0.31148112,2
440925601,440920290,1114122,0.19943532,-0.15231587,0.30974293,2
440947197,440941550,1114122,0.19704977,-0.15715057,0.30856198,2
440967373,440962148,1114122,0.19773494,-0.15922016,0.30381286,2
440987602,440982371,1114122,0.198289,-0.16276926,0.3055059,2
441008723,441003280,1114122,0.1984449,-0.16466638,0.30730873,2
441029745,441024642,1114122,0.19757777,-0.16857508,0.30271125,2
441050558,441045081,1114122,0.19337024,-0.17525896,0.29677948,2
441072240,441066543,1114122,0.19380596,-0.17898422,0.29789072,2
441092551,441087323,1114122,0.19400182,-0.17882244,0.29958656,2
441113553,441108239,1114122,0.19423868,-0.17905667,0.30065346,2
441134759,441129684,1114122,0.19325204,-0.18145978,0.29611978,2
441155594,441150263,1114122,0.19574228,-0.17735443,0.30540186,2
441177324,441171597,1114122,0.19610867,-0.17946365,0.3008744,2
441197577,441192427,1114122,0.19634926,-0.1767687,0.2998848,2
441218655,441213275,1114122,0.19710936,-0.17714457,0.29769775,2
441240599,441235201,1114122,0.19620562,-0.17327844,0.29137367,2
441262350,441256656,1114122,0.19809291,-0.17108922,0.30392742,2
441282612,441277411,1114122,0.19790319,-0.170546,0.298854,2
441303605,441298293,1114122,0.20096728,-0.17043695,0.2989501,2
441325652,441320215,1114122,0.20032506,-0.16617689,0.30194518,2
441347720,441341737,1114122,0.2006951,-0.16991386,0.29543597,2
441368699,441363400,1114122,0.20355311,-0.16393992,0.2994399,2
441390033,441384941,1114122,0.2035112,-0.16329366,0.3006068,2
441410747,441405414,1114122,0.20522054,-0.16609938,0.30164316,2
441432518,441426754,1114122,0.20618424,-0.16901448,0.29692817,2
441452537,441447392,1114122,0.20646992,-0.17149913,0.29301962,2
441472704,441467507,1114122,0.20626493,-0.17091726,0.2963244,2
441493656,441488341,1114122,0.20607662,-0.17844722,0.29047814,2
441515032,441509918,1114122,0.20866694,-0.17834839,0.2885234,2
441535688,441530356,1114122,0.20739481,-0.18399704,0.28777963,2
441557555,441551764,1114122,0.20692551,-0.18853137,0.2832639,2
441577652,441572540,1114122,0.20776251,-0.19109423,0.28256384,2
441598679,441593345,1114122,0.20947358,-0.19289544,0.28263283,2
441620175,441615053,1114122,0.21107069,-0.19858989,0.27975464,2
441642632,441636821,1114122,0.20896469,-0.2055116,0.2780125,2
441662704,441657590,1114122,0.2070204,-0.20837396,0.27489716,2
441683724,441678401,1114122,0.20758957,-0.21170571,0.26830444,2
441705156,441700040,1114122,0.20854925,-0.21549451,0.26580626,2
441725705,441720401,1114122,0.20898779,-0.21927312,0.2653572,2
441747756,441741860,1114122,0.20827648,-0.22478563,0.26261085,2
441768806,441763469,1114122,0.2090742,-0.22480968,0.2616316,2
441790219,441785121,1114122,0.20785034,-0.22962695,0.25626415,2
441810331,441805217,1114122,0.2074152,-0.2311147,0.25481814,2
441832810,441826904,1114122,0.2068598,-0.23323327,0.25385395,2
441853854,441848493,1114122,0.20801161,-0.2359684,0.255113,2
441875267,441870159,1114122,0.20614532,-0.23917234,0.25284004,2
441895806,441890508,1114122,0.20642689,-0.23878366,0.25119674,2
441917861,441911958,1114122,0.20747826,-0.24388319,0.24208656,2
441938899,441933542,1114122,0.20837298,-0.24903774,0.23154938,2
441960919,441955543,1114122,0.2088955,-0.24811922,0.22871019,2
441983085,441977109,1114122,0.20954932,-0.25211322,0.2193462,2
442003998,441998645,1114122,0.21435538,-0.25659996,0.2026306,2
442025378,442020248,1114122,0.22385976,-0.2668497,0.16276567,2
442045968,442040674,1114122,0.226008,-0.26664668,0.14138222,2
442067989,442062103,1114122,0.22916308,-0.2772345,0.11344409,2
442098526,442088062,1114122,0.23533869,-0.2757746,0.087687396,2
442120424,442114612,1114122,0.24486357,-0.27435458,0.058386162,2
442141544,442135949,1114122,0.2471273,-0.27322406,0.0391539,2
442163566,442158187,1114122,0.24819864,-0.2622236,0.040857755,2
442185715,442179744,1114122,0.25039038,-0.24282752,0.06103195,2
442206614,442201292,1114122,0.25009784,-0.2332634,0.06868613,2
442228655,442223246,1114122,0.25075382,-0.22890174,0.058137827,2
442250473,442244745,1114122,0.254114,-0.21487845,0.07044625,2
442271708,442266120,1114122,0.25416762,-0.20100239,0.06287186,2
442293756,442288324,1114122,0.25623274,-0.19210446,0.065218784,2
442315564,442309812,1114122,0.25524956,-0.17782706,0.080597386,2
442335804,442330662,1114122,0.2539937,-0.1628102,0.09277654,2
442356760,442351441,1114122,0.2523023,-0.14994463,0.10367934,2
442378105,442373001,1114122,0.25141954,-0.14558703,0.10765556,2
442398769,442393448,1114122,0.25153896,-0.13070625,0.10762535,2
442420587,442414840,1114122,0.25061858,-0.12765619,0.11042598,2
442440714,442435565,1114122,0.24990125,-0.11608964,0.110975266,2
442461758,442456442,1114122,0.24876237,-0.10913575,0.12443183,2
442483843,442478437,1114122,0.24761665,-0.09739279,0.11985792,2
442505649,442499898,1114122,0.24759842,-0.090430684,0.12984076,2
442525952,442520696,1114122,0.24605948,-0.086480126,0.1226699,2
442546802,442541513,1114122,0.2463446,-0.079857245,0.11910193,2
442568219,442563104,1114122,0.24622989,-0.07262251,0.11652149,2
442588896,442583478,1114122,0.2443941,-0.06644991,0.119360805,2
442610709,442604926,1114122,0.24354304,-0.060826875,0.12776513,2
442630824,442625721,1114122,0.2405639,-0.053843528,0.1247306,2
442651860,442646506,1114122,0.23794484,-0.039277684,0.120636135,2
442673341,442668207,1114122,0.23593077,-0.038910512,0.112125754,2
442695858,442690003,1114122,0.23523158,-0.031686217,0.1245617,2
442716954,442711347,1114122,0.23328167,-0.029664602,0.12449514,2
442738364,442733237,1114122,0.23108947,-0.025059544,0.12637773,2
442758901,442753582,1114122,0.23048946,-0.019276058,0.12805565,2
442780902,442775031,1114122,0.22957334,-0.011419252,0.12851205,2
442800939,442795797,1114122,0.22698614,-0.0019799245,0.12876305,2
442821943,442816588,1114122,0.22588906,1.5699945e-05,0.119339585,2
442843458,442838284,1114122,0.2257336,0.006876166,0.11728901,2
442863909,442858608,1114122,0.22442816,0.011193362,0.11301987,2
442885954,442880085,1114122,0.22384045,0.012434546,0.10795471,2
442906989,442901641,1114122,0.22378673,0.01894961,0.11556989,2
442929007,442923699,1114122,0.2240291,0.026617108,0.113619596,2
442951000,442945172,1114122,0.22308223,0.03516293,0.109093845,2
442972101,442966479,1114122,0.22327715,0.04016749,0.11134246,2
442994203,442988796,1114122,0.22085997,0.041747365,0.10565446,2
443016015,443010223,1114122,0.22098365,0.045047924,0.10329098,2
443036106,443031025,1114122,0.22220802,0.050052363,0.10839348,2
443057189,443051811,1114122,0.22073078,0.05953461,0.11100887,2
443078630,443073450,1114122,0.21975982,0.06249644,0.09789944,2
443099101,443093786,1114122,0.21982914,0.066942915,0.103527375,2
443121130,443115286,1114122,0.21788104,0.06394327,0.10250466,2
443142206,443136839,1114122,0.213853,0.062008128,0.10724048,2
443163690,443158511,1114122,0.21337965,0.06277279,0.10493225,2
443183813,443178637,1114122,0.20859075,0.05551316,0.11227159,2
443206158,443200299,1114122,0.20522006,0.052584942,0.10572146,2
443236695,443226257,1114122,0.20102227,0.04326746,0.12350747,2
443257719,443252345,1114122,0.19632915,0.02712867,0.13652533,2
443278985,443273679,1114122,0.19003557,0.016983166,0.13972488,2
443299702,443294361,1114122,0.18565264,0.00041126786,0.14266658,2
443321347,443315683,1114122,0.18344754,-0.014878598,0.15160018,2
443343860,443337877,1114122,0.17843504,-0.03117941,0.15062274,2
443374205,443363808,1114122,0.17257118,-0.05672764,0.15822873,2
443416341,443411211,1114122,0.16031596,-0.10783425,0.15717432,2
443437209,443431917,1114122,0.15826836,-0.11626553,0.16704357,2
443458813,443453161,1114122,0.15197286,-0.13164186,0.17128956,2
443479201,443473940,1114122,0.14763704,-0.14445105,0.17022479,2
443500208,443494889,1114122,0.1423389,-0.15683395,0.17312986,2
443522258,443516752,1114122,0.1387595,-0.16475445,0.17190686,2
443543851,443538206,1114122,0.13617012,-0.168668,0.17336667,2
443564265,443558977,1114122,0.13182937,-0.1685791,0.1750087,2
443585259,443579943,1114122,0.12419827,-0.17229488,0.16968834,2
443606407,443601325,1114122,0.11863054,-0.17711863,0.16765508,2
443627256,443621940,1114122,0.117147535,-0.16984525,0.1734504,2
443648918,443643258,1114122,0.111287,-0.17054465,0.17922378,2
443669274,443664023,1114122,0.10857798,-0.16784638,0.1808134,2
443690256,443684943,1114122,0.10439504,-0.1651952,0.18320188,2
443711495,443706413,1114122,0.10140616,-0.16937685,0.18550417,2
443732257,443726937,1114122,0.09592214,-0.16550048,0.1812217,2
443754002,443748278,1114122,0.09352979,-0.1639531,0.18373284,2
443774283,443769042,1114122,0.088483185,-0.15864635,0.1796479,2
443795256,443789944,1114122,0.08445672,-0.15417741,0.1835307,2
443816586,443811445,1114122,0.081064686,-0.15255381,0.18867019,2
443837297,443831965,1114122,0.07778982,-0.14730836,0.19501534,2
443859059,443853308,1114122,0.073253036,-0.14367154,0.19505407,2
443879251,443874138,1114122,0.06801584,-0.14319187,0.18636103,2
443922352,443916917,1114122,0.060290642,-0.14539382,0.1889922,2
443944110,443938360,1114122,0.0543913,-0.14990738,0.19422603,2
443964304,443959134,1114122,0.0502237,-0.15203434,0.18821955,2
443985309,443979993,1114122,0.04775186,-0.15419725,0.19068256,2
444006668,444001545,1114122,0.04405682,-0.15940896,0.18739994,2
444027298,444021914,1114122,0.039831556,-0.1657776,0.19118683,2
444049195,444043404,1114122,0.036101617,-0.16724387,0.18523425,2
444069277,444064098,1114122,0.03154911,-0.18039905,0.19387925,2
444089310,444084176,1114122,0.026670761,-0.18810797,0.18481362,2
444109417,444104244,1114122,0.023643266,-0.19823328,0.18645969,2
444130218,444124908,1114122,0.01951316,-0.20908442,0.18172193,2
444151725,444146153,1114122,0.01370403,-0.21980545,0.1811271,2
444173298,444167944,1114122,0.010962715,-0.23134664,0.17861108,2
444194300,444189191,1114122,0.005764355,-0.23770782,0.17045355,2
444215253,444209699,1114122,0.0014261781,-0.24682286,0.17068428,2
444236762,444231208,1114122,-0.0031977363,-0.24904439,0.17483601,2
444257251,444251964,1114122,-0.009280548,-0.24101736,0.19337755,2
444278295,444272941,1114122,-0.01453387,-0.24983735,0.19352129,2
444300346,444294788,1114122,-0.016022097,-0.2462015,0.20216615,2
444321819,444316256,1114122,-0.021594603,-0.25110817,0.18096992,2
444341907,444336785,1114122,-0.0245559,-0.24905656,0.18994811,2
444363358,444357995,1114122,-0.027971067,-0.24709448,0.1859566,2
444384636,444379396,1114122,-0.031910136,-0.24940422,0.18556306,2
444426903,444421274,1114122,-0.03700578,-0.24585295,0.18653548,2
444447301,444442040,1114122,-0.037252657,-0.24025214,0.19097456,2
444468315,444462996,1114122,-0.0430362,-0.23740602,0.19817536,2
444489541,444484410,1114122,-0.043575507,-0.23529558,0.1883979,2
444510306,444504887,1114122,-0.043384157,-0.23244703,0.19257939,2
444531964,444526315,1114122,-0.04353804,-0.22579604,0.1896794,2
444552308,444547086,1114122,-0.044469588,-0.21981198,0.19857845,2
444573306,444567989,1114122,-0.043272104,-0.21475272,0.19659616,2
444595355,444589904,1114122,-0.042966194,-0.21087283,0.20342037,2
444617016,444611369,1114122,-0.043155678,-0.20569861,0.19822855,2
444637097,444631982,1114122,-0.04583206,-0.2001116,0.20373252,2
444657348,444652129,1114122,-0.0493691,-0.19276609,0.2011027,2
444700351,444694904,1114122,-0.049492512,-0.17721611,0.20330882,2
444722085,444716391,1114122,-0.052227907,-0.17824389,0.19754197,2
444742133,444737023,1114122,-0.052965496,-0.17670438,0.20919135,2
444763365,444758044,1114122,-0.05602625,-0.17745106,0.20725991,2
444784804,444779617,1114122,-0.05756794,-0.17781873,0.20159289,2
444805388,444800052,1114122,-0.06110503,-0.17793226,0.19900036,2
444827226,444821460,1114122,-0.06424721,-0.18368882,0.1980735,2
444847413,444842222,1114122,-0.066868305,-0.17975569,0.19508931,2
444868430,444863056,1114122,-0.070782915,-0.1810349,0.20308688,2
444890452,444885018,1114122,-0.06875217,-0.17819762,0.20245883,2
444912208,444906479,1114122,-0.06903121,-0.18246296,0.20271513,2
444932410,444927244,1114122,-0.07406143,-0.185601,0.1896531,2
444953439,444948104,1114122,-0.07187437,-0.18520898,0.190598,2
444974827,444969677,1114122,-0.07299804,-0.19078672,0.19573766,2
444995427,444990091,1114122,-0.07300609,-0.18816146,0.2001387,2
445017313,445011518,1114122,-0.07463108,-0.18980464,0.19650494,2
445037396,445032256,1114122,-0.07578719,-0.19378705,0.19760996,2
445058455,445052827,1114122,-0.07392374,-0.19229314,0.20142049,2
445079881,445074718,1114122,-0.075030394,-0.19106343,0.19724548,2
445100413,445095093,1114122,-0.07264439,-0.18938571,0.19820735,2
445122339,445116562,1114122,-0.06942805,-0.18499023,0.2021024,2
445142421,445137320,1114122,-0.072725944,-0.18252884,0.19927621,2
445163422,445158089,1114122,-0.068833545,-0.17505044,0.20343518,2
445185084,445179861,1114122,-0.06685678,-0.16772088,0.21057443,2
445207419,445201590,1114122,-0.066020384,-0.16194764,0.21020496,2
445228601,445222973,1114122,-0.06655909,-0.15704067,0.20010716,2
445250552,445245197,1114122,-0.0682363,-0.16046181,0.20326838,2
445272560,445266726,1114122,-0.06589861,-0.15630922,0.20889665,2
445293656,445288291,1114122,-0.06652352,-0.15769514,0.20241603,2
445315135,445309946,1114122,-0.06544857,-0.15662634,0.20216441,2
445335610,445330321,1114122,-0.06590535,-0.1573611,0.19079065,2
445357494,445351717,1114122,-0.066116825,-0.15524513,0.1976357,2
445377712,445372592,1114122,-0.07083852,-0.16234736,0.18995962,2
445398613,445393305,1114122,-0.07107162,-0.16572404,0.18684073,2
445420047,445414950,1114122,-0.06629129,-0.15674935,0.20599368,2
445440634,445435348,1114122,-0.06787397,-0.16138756,0.20098439,2
445462656,445456754,1114122,-0.07207915,-0.16430715,0.19376439,2
445493192,445482710,1114122,-0.07073471,-0.16191879,0.19849166,2
445514142,445508796,1114122,-0.06850958,-0.15664005,0.20037615,2
445577650,445572067,1114122,-0.068951465,-0.15387693,0.20263919,2
445598101,445592823,1114122,-0.06725801,-0.15416166,0.19056219,2
445619152,445613791,1114122,-0.069363974,-0.15564537,0.1888012,2
445640198,445635080,1114122,-0.06603336,-0.15066168,0.19551152,2
445661191,445655815,1114122,-0.0677658,-0.15466982,0.20713192,2
445682717,445677099,1114122,-0.0677852,-0.16047755,0.19596076,2
445704210,445698844,1114122,-0.06803329,-0.16562611,0.1792719,2
445746161,445740841,1114122,-0.06438065,-0.17085522,0.20577025,2
445767779,445762155,1114122,-0.0651606,-0.17937636,0.19701353,2
445788155,445782902,1114122,-0.06582344,-0.18681152,0.18951884,2
445809191,445803842,1114122,-0.06507302,-0.1865947,0.19264236,2
445831202,445825676,1114122,-0.06294389,-0.18695566,0.20351484,2
445852826,445847190,1114122,-0.06665312,-0.20084092,0.18621656,2
445873202,445867962,1114122,-0.065820664,-0.20119458,0.18799603,2
445894302,445888892,1114122,-0.06288051,-0.19748038,0.19058946,2
445915377,445910269,1114122,-0.062001266,-0.1999525,0.1885538,2
445936216,445930889,1114122,-0.062343188,-0.20582634,0.17965387,2
445957920,445952204,1114122,-0.0631689,-0.21247926,0.17417428,2
445978266,445973007,1114122,-0.061788682,-0.20448557,0.18109821,2
445999201,445993903,1114122,-0.060627982,-0.21318312,0.17746744,2
446020473,446015345,1114122,-0.05911754,-0.22018893,0.15665805,2
446041198,446035894,1114122,-0.05893948,-0.2199451,0.14632303,2
446084335,446078967,1114122,-0.060420617,-0.21661425,0.17287809,2
446105522,446100417,1114122,-0.06119012,-0.2219753,0.15841368,2
446126257,446120961,1114122,-0.062072344,-0.2202592,0.1620884,2
446147997,446142298,1114122,-0.06180226,-0.20859873,0.16674045,2
446168114,446162981,1114122,-0.06267075,-0.21644849,0.16289411,2
446189256,446183942,1114122,-0.0611357,-0.2109594,0.15040125,2
446211301,446205876,1114122,-0.06279273,-0.20650986,0.1643147,2
446233031,446227354,1114122,-0.061287634,-0.20417216,0.1682246,2
446253323,446248122,1114122,-0.060989767,-0.20751388,0.17945626,2
446274306,446268994,1114122,-0.06590143,-0.2140379,0.16684088,2
446295663,446290541,1114122,-0.06261623,-0.2087266,0.17663017,2
446316310,446310993,1114122,-0.06102362,-0.20761877,0.17620179,2
446338256,446332421,1114122,-0.06153383,-0.21025036,0.1722899,2
446358356,446353197,1114122,-0.063231796,-0.21658635,0.16503032,2
446379303,446373989,1114122,-0.06288109,-0.2106503,0.16911831,2
446401351,446395936,1114122,-0.060556866,-0.2054172,0.18211335,2
446423146,446417421,1114122,-0.061848193,-0.20691536,0.1701043,2
446443394,446438200,1114122,-0.062632754,-0.20874554,0.16388503,2
446464362,446459046,1114122,-0.06039346,-0.20119882,0.17980637,2
446485920,446480684,1114122,-0.059967384,-0.19580701,0.18620473,2
446506403,446501062,1114122,-0.06027949,-0.1957994,0.18277293,2
446528284,446522484,1114122,-0.060109537,-0.19395947,0.17687023,2
446548351,446543234,1114122,-0.059275106,-0.19113946,0.17757663,2
446569355,446564039,1114122,-0.05887615,-0.19227138,0.17702799,2
446590824,446585684,1114122,-0.055633157,-0.1854339,0.18812925,2
446611413,446606039,1114122,-0.05578634,-0.18506064,0.18483615,2
446633285,446627489,1114122,-0.056533046,-0.18686791,0.17968674,2
446653368,446648264,1114122,-0.057920992,-0.18837625,0.17699096,2
446695927,446690751,1114122,-0.056291014,-0.18372177,0.17790079,2
446716357,446711088,1114122,-0.060773745,-0.18839775,0.17012285,2
446737407,446732048,1114122,-0.06260494,-0.19086364,0.17044413,2
446758394,446753304,1114122,-0.06231115,-0.18717977,0.1839056,2
446779355,446774039,1114122,-0.06293707,-0.18346578,0.17798108,2
446800948,446795312,1114122,-0.06709084,-0.18597236,0.16439411,2
446821358,446816077,1114122,-0.06904058,-0.19302502,0.1642548,2
446842430,446837056,1114122,-0.0690745,-0.18554959,0.18284483,2
446864413,446858879,1114122,-0.07057677,-0.18445015,0.17737511,2
446886107,446880387,1114122,-0.07444605,-0.18915613,0.1605517,2
446907532,446902168,1114122,-0.074609786,-0.18970269,0.16303985,2
446929587,446924020,1114122,-0.07349457,-0.18711208,0.18433169,2
446951060,446945438,1114122,-0.07733919,-0.19225582,0.1757913,2
446971540,446966272,1114122,-0.07958146,-0.19365112,0.16150916,2
446992609,446987224,1114122,-0.0804662,-0.18846247,0.16656563,2
447013537,447008472,1114122,-0.079394646,-0.18524987,0.16816878,2
447034552,447029004,1114122,-0.08312889,-0.18726099,0.16457096,2
447056210,447050515,1114122,-0.08543278,-0.19215418,0.16223083,2
447077595,447072262,1114122,-0.086643085,-0.1919399,0.171233,2
447098774,447093608,1114122,-0.085278675,-0.18655655,0.18681285,2
447119596,447114265,1114122,-0.08636265,-0.18850967,0.17020836,2
447141140,447135517,1114122,-0.08933292,-0.18583566,0.16230538,2
447161562,447156273,1114122,-0.08978017,-0.18678471,0.16750611,2
447182612,447177242,1114122,-0.08915056,-0.1776498,0.17141318,2
447203737,447198624,1114122,-0.09244022,-0.17674655,0.16406602,2
447246228,447240530,1114122,-0.095022164,-0.1753166,0.1614506,2
447266552,447261299,1114122,-0.09555626,-0.17176114,0.17063092,2
447287560,447282264,1114122,-0.10076141,-0.18119526,0.14438581,2
447309672,447304186,1114122,-0.09931797,-0.17592615,0.16027626,2
447331246,447325579,1114122,-0.09872612,-0.17419855,0.16306256,2
447351601,447346367,1114122,-0.10144874,-0.17468283,0.1720975,2
447372605,447367301,1114122,-0.10281746,-0.17623892,0.1588844,2
447394665,447389171,1114122,-0.103163585,-0.17261425,0.17408188,2
447416555,447410688,1114122,-0.10435209,-0.17195174,0.17114714,2
447437706,447432409,1114122,-0.10471439,-0.17242193,0.1734131,2
447458820,447453750,1114122,-0.1100796,-0.1718931,0.16944407,2
447478868,447473782,1114122,-0.110030785,-0.17146182,0.16450329,2
447499648,447494339,1114122,-0.10773986,-0.16871798,0.17394564,2
447521370,447515666,1114122,-0.110078484,-0.17081971,0.16883409,2
447541723,447536450,1114122,-0.11257146,-0.17398952,0.16107923,2
447562663,447557344,1114122,-0.11193774,-0.16739729,0.1627253,2
447583949,447578845,1114122,-0.111903876,-0.16383868,0.16597986,2
447604666,447599345,1114122,-0.11336289,-0.16793206,0.15861604,2
447626447,447620697,1114122,-0.1163453,-0.16703427,0.15737444,2
447646738,447641489,1114122,-0.11678219,-0.16607282,0.15689589,2
447667654,447662341,1114122,-0.119380675,-0.16417205,0.16333272,2
447689718,447684310,1114122,-0.12070872,-0.16586873,0.14962767,2
447711545,447705757,1114122,-0.122304335,-0.16710807,0.15170316,2
447731701,447726584,1114122,-0.12184359,-0.16535321,0.16090655,2
447752705,447747405,1114122,-0.1236783,-0.16372892,0.16315237,2
447774035,447768917,1114122,-0.1252953,-0.16711569,0.15512893,2
447794100,447788962,1114122,-0.12574127,-0.1630589,0.15963681,2
447814665,447809366,1114122,-0.12448686,-0.16168754,0.17008445,2
447836592,447830778,1114122,-0.12849116,-0.16665104,0.16181348,2
447857749,447852414,1114122,-0.12869424,-0.16524717,0.16405937,2
447879243,447874051,1114122,-0.12871009,-0.15852553,0.1727468,2
447901615,447895841,1114122,-0.13122283,-0.16353737,0.15400574,2
447921700,447916520,1114122,-0.13236767,-0.16854236,0.14894794,2
447941714,447936588,1114122,-0.1327799,-0.16033977,0.15676254,2
447962792,447957415,1114122,-0.1311855,-0.15473697,0.15536731,2
447984125,447979039,1114122,-0.13312358,-0.15667331,0.14883262,2
448004708,447999392,1114122,-0.13465592,-0.15965703,0.13805169,2
448026759,448020870,1114122,-0.13697158,-0.15945287,0.14214987,2
448047756,448042208,1114122,-0.13657027,-0.1458593,0.16211207,2
448069814,448064461,1114122,-0.13889948,-0.15406695,0.15184146,2
448091722,448085958,1114122,-0.13872981,-0.14924096,0.1679021,2
448112905,448107277,1114122,-0.13784651,-0.14881831,0.16363117,2
448134222,448129136,1114122,-0.13916269,-0.14913292,0.16522896,2
448154858,448149479,1114122,-0.14200978,-0.15495622,0.15525562,2
448176928,448170975,1114122,-0.14031455,-0.14309159,0.16401264,2
448207391,448196939,1114122,-0.14271903,-0.14323044,0.15864411,2
448229291,448223493,1114122,-0.14628676,-0.14690831,0.14376557,2
448270357,448264823,1114122,-0.15022552,-0.150649,0.14321986,2
448291849,448286737,1114122,-0.14544465,-0.14192744,0.16205758,2
448312402,448307038,1114122,-0.14829618,-0.14561443,0.1545182,2
448333400,448328043,1114122,-0.14764063,-0.14249301,0.16601232,2
448355414,448349822,1114122,-0.14784452,-0.14127854,0.1687014,2
448377126,448371880,1114122,-0.14826667,-0.1377877,0.1601452,2
