timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,data_source
486362662,486362601,0.4120603,0.099236645,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486383319,486383261,0.40703517,0.091603056,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486406637,486406560,0.39698493,0.089058526,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486426683,486426621,0.39698493,0.086513996,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486464066,486463966,0.39698493,0.10178117,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486483277,486483216,0.38442212,0.099236645,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486507597,486507542,0.38442212,0.117048346,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486528346,486528292,0.38442212,0.114503816,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486552735,486552631,0.38442212,0.129771,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486572780,486572668,0.38442212,0.14249364,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486596781,486596727,0.38442212,0.14503817,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486627791,486627687,0.38442212,0.14249364,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486647861,486647725,0.38693467,0.13994911,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486677708,486677653,0.38442212,0.13994911,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486697686,486697632,0.38442212,0.13740458,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486718321,486718266,0.38442212,0.13994911,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486742684,486742629,0.38442212,0.13994911,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486762682,486762624,0.38442212,0.13994911,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486783327,486783273,0.38442212,0.13994911,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486806986,486806929,0.36683416,0.117048346,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486827140,486827086,0.36432162,0.094147585,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486852739,486852673,0.34673366,0.050890584,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486896873,486896816,0.34673366,0.050890584,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486917072,486917018,0.34422112,0.048346058,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
486972901,486972843,0.34673366,0.050890584,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487013071,487012970,0.35678393,0.08396947,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487033651,487033594,0.35929647,0.114503816,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487058606,487058464,0.36683416,0.18066157,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487082936,487082879,0.36683416,0.18066157,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487102999,487102938,0.36683416,0.18066157,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487148043,487147989,0.35427135,0.17811705,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487168688,487168634,0.33417085,0.17302799,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487192868,487192811,0.33668342,0.16284987,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487212468,487212414,0.32160804,0.1475827,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487233485,487233431,0.32160804,0.13740458,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487257968,487257914,0.32160804,0.124681935,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487277936,487277879,0.3115578,0.10941476,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487297972,487297911,0.3115578,0.094147585,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487323022,487322968,0.298995,0.089058526,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487347250,487347193,0.2713568,0.07633588,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487378001,487377947,0.25376883,0.07124682,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487403134,487403080,0.2562814,0.06615776,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487447195,487447140,0.24874371,0.06615776,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487473187,487473132,0.24874371,0.06615776,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487488682,487488577,0.24874371,0.06615776,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487537469,487537415,0.30904523,0.06615776,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487588242,487588177,0.30904523,0.06615776,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487613281,487613226,0.30904523,0.06361323,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487633169,487633115,0.30904523,0.06615776,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487657572,487657493,0.30904523,0.06361323,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487678297,487678242,0.30904523,0.06615776,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487698229,487698172,0.30904523,0.06361323,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487718212,487718111,0.30904523,0.06361323,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487743235,487743126,0.30904523,0.06361323,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487763398,487763336,0.3115578,0.15267175,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487784092,487784005,0.30904523,0.19847329,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487807360,487807296,0.3115578,0.24173027,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487827675,487827617,0.3115578,0.24173027,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487853343,487853236,0.3115578,0.24173027,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487873241,487873187,0.31407034,0.2519084,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487893225,487893168,0.3115578,0.2519084,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487917654,487917556,0.3115578,0.2519084,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487937484,487937408,0.3115578,0.2519084,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487957511,487957432,0.3115578,0.24936387,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487977589,487977497,0.3115578,0.2519084,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
487997537,487997457,0.3115578,0.2519084,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488018329,488018275,0.3115578,0.2519084,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488063474,488063359,0.3115578,0.23664123,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488083301,488083243,0.3115578,0.21882951,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488104038,488103983,0.3115578,0.1908397,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488127635,488127575,0.3115578,0.1908397,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488158650,488158449,0.2914573,0.17557251,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488189275,488189221,0.2713568,0.122137405,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488213406,488213295,0.2713568,0.117048346,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488234011,488233925,0.2713568,0.111959286,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488257651,488257571,0.2713568,0.089058526,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488277878,488277728,0.2763819,0.07888041,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488297889,488297784,0.28140703,0.061068702,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488328681,488328548,0.28894472,0.050890584,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488349020,488348955,0.2914573,0.050890584,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488373646,488373591,0.29396984,0.048346058,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488398646,488398581,0.298995,0.043256998,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488423918,488423813,0.30150753,0.043256998,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488443506,488443448,0.30150753,0.043256998,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488463691,488463604,0.30150753,0.03816794,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488489311,488489256,0.30150753,0.03307888,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488507902,488507816,0.30653265,0.027989822,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488538746,488538616,0.30653265,0.015267176,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488563550,488563493,0.30904523,0.012722646,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488608728,488608598,0.30904523,0.012722646,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488628802,488628151,0.30904523,0.012722646,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488648902,488648768,0.30904523,0.012722646,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488668718,488668661,0.30904523,0.050890584,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488693803,488693738,0.30904523,0.07633588,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488713949,488713860,0.30904523,0.13486005,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488738190,488738136,0.30904523,0.1653944,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488758266,488758203,0.30904523,0.18320611,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488779480,488779077,0.30904523,0.18320611,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488803293,488803236,0.30904523,0.19592875,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488823828,488823770,0.3115578,0.2086514,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488843724,488843670,0.30904523,0.2086514,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488887877,488887785,0.30904523,0.22391857,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488908061,488908007,0.3115578,0.23918575,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488928032,488927974,0.30904523,0.22900763,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488949626,488949569,0.30904523,0.18066157,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488973931,488973877,0.30904523,0.16793893,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
488993935,488993881,0.30904523,0.15521629,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489018396,489018326,0.3115578,0.10941476,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489049068,489049011,0.30904523,0.08396947,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489068945,489068888,0.30904523,0.07379135,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489093969,489093915,0.30904523,0.058524173,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489113980,489113925,0.30904523,0.050890584,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489138959,489138902,0.30904523,0.043256998,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489159220,489159164,0.30904523,0.027989822,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489184838,489184781,0.3115578,0.017811704,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489208191,489208126,0.30904523,0.012722646,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489239834,489239780,0.30904523,0.0025445293,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489264110,489264056,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489284129,489284075,0.31909546,-0.0,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489309140,489308430,0.23115578,-0.0,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489329080,489328965,0.2361809,-0.0,0.58455884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489353982,489353928,0.34924623,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489374254,489374053,0.34924623,-0.0,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489398414,489398345,0.36683416,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489418949,489418458,0.40703517,-0.0,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489449018,489448951,0.4246231,0.010178117,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489469281,489469225,0.42713568,0.012722646,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489499714,489499660,0.43718594,0.017811704,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489519115,489519058,0.4447236,0.027989822,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489539133,489539076,0.44974875,0.030534351,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489559179,489559122,0.44974875,0.030534351,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489604034,489603973,0.4522613,0.030534351,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489628406,489628341,0.4120603,0.022900764,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489654282,489654202,0.3919598,0.015267176,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489678729,489678634,0.37437186,0.010178117,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489698462,489698396,0.34422112,0.007633588,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489729221,489729164,0.30904523,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489794208,489794153,0.30904523,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489819270,489819212,0.30904523,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489839405,489839310,0.30904523,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489869458,489869400,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489894438,489894273,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489914377,489914274,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489938371,489938310,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489958407,489958306,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
489989359,489989302,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490014483,490014342,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490034781,490034639,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490058486,490058400,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490079285,490079229,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490104865,490104699,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490124507,490124453,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490148645,490148588,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490168637,490168580,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490199543,490199489,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490224747,490224661,0.3115578,-0.0,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490244614,490244560,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490268652,490268595,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490309554,490309500,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490334615,490334550,0.3115578,-0.0,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490358650,490358585,0.3115578,-0.0,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490378768,490378680,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490409609,490409554,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490429670,490429609,0.3115578,-0.0,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490449682,490449628,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490474704,490474623,0.3115578,-0.0,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490494579,490494525,0.3115578,-0.0,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490525994,490525937,0.31407034,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490544584,490544472,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490568691,490568633,0.3115578,-0.0,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490599616,490599515,0.3115578,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490619555,490619498,0.31407034,-0.0,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490639793,490639739,0.3115578,0.020356234,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490664696,490664587,0.3115578,0.045801528,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490688737,490688680,0.3115578,0.045801528,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490709834,490709769,0.3115578,0.061068702,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490729687,490729632,0.3115578,0.061068702,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490775405,490775294,0.3115578,0.07379135,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490798947,490798889,0.3115578,0.07379135,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490818955,490818898,0.31407034,0.07633588,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490839279,490839220,0.3115578,0.07379135,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490864919,490864770,0.3115578,0.06870229,0.6188725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490884845,490884764,0.3115578,0.06870229,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490929075,490929019,0.3115578,0.061068702,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490959912,490959858,0.3115578,0.050890584,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
490985499,490985417,0.3115578,0.053435113,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491008963,491008884,0.3115578,0.050890584,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491029121,491029026,0.3115578,0.043256998,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491049341,491049267,0.3115578,0.03816794,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491069828,491069763,0.3115578,0.03562341,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491134828,491134770,0.3115578,0.03307888,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491229876,491229822,0.3115578,0.030534351,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491259983,491259926,0.3115578,0.030534351,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491284859,491284802,0.3115578,0.030534351,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491305054,491305000,0.3115578,0.027989822,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491329354,491329299,0.3115578,0.030534351,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491360015,491359958,0.3115578,0.027989822,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491380014,491379960,0.3115578,0.027989822,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491404913,491404856,0.3115578,0.027989822,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491430045,491429988,0.3115578,0.025445292,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491450066,491450009,0.3115578,0.027989822,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491470601,491470533,0.3115578,0.027989822,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491495118,491495061,0.3115578,0.027989822,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491515700,491515418,0.3115578,0.025445292,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491545156,491545102,0.3115578,0.020356234,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491580200,491580137,0.3115578,0.020356234,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491605482,491605395,0.3115578,0.017811704,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491625196,491625142,0.3115578,0.017811704,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491649299,491649240,0.3115578,0.017811704,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491669477,491669423,0.3115578,0.017811704,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491689471,491689413,0.3115578,0.015267176,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491740357,491740303,0.3115578,0.0050890585,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491765361,491765307,0.3115578,0.0025445293,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491835923,491835778,0.3115578,0.017811704,0.62009805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491859460,491859346,0.3115578,0.03562341,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491879498,491879405,0.3115578,0.053435113,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491899697,491899639,0.3115578,0.053435113,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491925370,491925316,0.3115578,0.06870229,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491945438,491945339,0.3115578,0.06870229,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491965395,491965332,0.3115578,0.06615776,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
491986073,491985922,0.3115578,0.07633588,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492009568,492009508,0.3115578,0.07379135,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492040965,492040908,0.3115578,0.07124682,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492065693,492065613,0.31407034,0.07379135,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492090314,492090260,0.3115578,0.07379135,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492115476,492115356,0.3115578,0.07124682,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492139451,492139376,0.3115578,0.07124682,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492159521,492159460,0.3115578,0.06870229,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492190499,492190388,0.31407034,0.06870229,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492215355,492215300,0.3115578,0.06870229,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492236021,492235825,0.3115578,0.08142494,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492280907,492280853,0.31658292,0.08396947,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
492305396,492305331,0.31909546,0.099236645,0.6213235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
