timestamp,load,ram_usage
602976638,0.9126072,0.8746186
603475729,0.917651,0.8746186
603978261,0.9162594,0.8746186
604478421,0.92166317,0.8746186
604975741,0.91532564,0.8746186
605475644,0.9162002,0.8746186
605975819,0.9142215,0.8746186
606475675,0.92631793,0.8746186
606979330,0.9227293,0.8746186
607479794,0.9103445,0.8746186
607979988,0.9121874,0.8746186
608475942,0.9167309,0.8746186
608976687,0.91973716,0.8746186
609475651,0.91622025,0.8746186
609980708,0.9078488,0.8746186
610475979,0.90785396,0.8746186
610981172,0.91394943,0.8746186
611481363,0.9211619,0.8746186
611977461,0.9204945,0.8746186
612481610,0.9070261,0.8746186
612976603,0.9169422,0.8746186
613477159,0.9202746,0.8746186
613977351,0.9113982,0.8746186
614477581,0.9128574,0.8746186
614977257,0.907434,0.8746186
615475640,0.91572535,0.8746186
615975753,0.91261053,0.8746186
616475694,0.84882325,0.8746186
616975688,0.8459692,0.8746186
617475748,0.8399966,0.8746186
617975693,0.8523699,0.8746186
618475648,0.8532868,0.8746186
618975642,0.8406361,0.8746186
619475853,0.88447475,0.8746186
619975914,0.9049482,0.8746186
620476076,0.8973455,0.8746186
620975646,0.8470752,0.8746186
621475656,0.8398432,0.8746186
621975780,0.8440943,0.8746186
622475935,0.8482979,0.8746186
622975770,0.847489,0.8746186
623475664,0.8479878,0.8746186
623975981,0.83996344,0.8746186
624475822,0.8524682,0.8746186
624976494,0.85151434,0.8746186
625476737,0.8548918,0.8746186
625976843,0.8461626,0.8746186
626475610,0.8473148,0.8746186
626975641,0.8497533,0.8746186
627475723,0.85578364,0.8746186
627975827,0.8438996,0.8746186
628475687,0.84615326,0.8746186
628975856,0.8476192,0.8746186
629475690,0.8499645,0.8746186
629975692,0.8467286,0.8746186
630475673,0.8372358,0.8746186
630975913,0.84110826,0.8746186
631476061,0.8526435,0.8746186
631975644,0.8395306,0.8746186
632475695,0.84238994,0.8746186
632975939,0.85298175,0.8746186
633476042,0.8508907,0.8746186
633976511,0.84922254,0.8746186
634476897,0.8458055,0.8746186
634977173,0.84717786,0.8746186
635476772,0.8598111,0.8746186
635977515,0.8473582,0.8746186
636477972,0.84424067,0.8746186
637475650,0.8559946,0.8746186
637975690,0.8496344,0.8746186
638475834,0.8438312,0.8746186
638975742,0.8430664,0.8746186
639475721,0.85418534,0.8746186
639975652,0.85373205,0.8746186
640475789,0.8435592,0.8746186
640975936,0.84272,0.8746186
641475895,0.85165846,0.8746186
641976135,0.8437034,0.8746186
642475651,0.845564,0.8746186
642975758,0.84232545,0.8746186
643475647,0.85231835,0.8746186
643975791,0.8462183,0.8746186
644475858,0.842898,0.8746186
644975997,0.8503464,0.8746186
645476109,0.86214244,0.8746186
645976660,0.8438457,0.8746186
646476635,0.84354854,0.8746186
646975654,0.8544264,0.8746186
647475652,0.8507811,0.8746186
647975681,0.8423074,0.8746186
648475701,0.84893394,0.8746186
648975983,0.84468085,0.8746186
649475735,0.84632653,0.8746186
649975722,0.84071946,0.8746186
650475699,0.83924365,0.8746186
650976431,0.8407542,0.8746186
651475638,0.85523057,0.8746186
651976411,0.8377804,0.8746186
652475722,0.836125,0.8746186
652975779,0.8591215,0.8746186
653476464,0.8533889,0.8746186
653976486,0.84297264,0.8746186
654476961,0.851869,0.8746186
654977192,0.86140376,0.8746186
655477521,0.8468071,0.8746186
655977670,0.84690773,0.8746186
656475644,0.84451246,0.8746186
656975627,0.8531821,0.8746186
657475779,0.84736055,0.8746186
657975662,0.8428266,0.8746186
658475646,0.8445116,0.8746186
658975704,0.85398006,0.8746186
659475782,0.84224594,0.8746186
659975802,0.84097224,0.8746186
660476095,0.8460939,0.8746186
660975761,0.8512938,0.8746186
661475797,0.8383936,0.8746186
661975689,0.8447282,0.8746186
662475886,0.85386986,0.8746186
662975848,0.85094416,0.8746186
663475968,0.84331,0.8746186
663976049,0.85648626,0.8746186
664476376,0.8515637,0.8746186
664976751,0.8486812,0.8746186
665475639,0.8506113,0.8746186
665975649,0.851169,0.8746186
666475692,0.848817,0.8746186
666975643,0.8548927,0.8746186
667475754,0.8486347,0.8746186
667975811,0.84646046,0.8746186
668475904,0.83802164,0.8746186
668975939,0.8399558,0.8746186
669476001,0.8449758,0.8746186
669975702,0.84860456,0.8746186
670475985,0.84302425,0.8746186
670975868,0.84617615,0.8746186
671476112,0.8499165,0.8746186
671976554,0.8505,0.8746186
672476930,0.8447074,0.8746186
672976866,0.8601724,0.8746186
673477408,0.85684776,0.8746186
673977359,0.84635615,0.8746186
674475646,0.8465207,0.8746186
674975646,0.8573317,0.8746186
675475755,0.8487183,0.8746186
675975676,0.84411323,0.8746186
676475669,0.84422475,0.8746186
676975667,0.8507436,0.8746186
677475732,0.8426494,0.8746186
677976093,0.8419784,0.8746186
678476086,0.8480481,0.8746186
678975648,0.84498936,0.8746186
679475817,0.84381557,0.8746186
679975880,0.8372766,0.8746186
680477270,0.8436613,0.8746186
680976970,0.8271123,0.8746186
681477175,0.83246815,0.8746186
681977461,0.8342552,0.8746186
682477697,0.8298336,0.8746186
682975649,0.8153007,0.8746186
683475616,0.8367982,0.8746186
683975825,0.83223605,0.8746186
684475691,0.82500005,0.8746186
684975645,0.8291849,0.8746186
685475737,0.8301136,0.8746186
685975924,0.8208553,0.8850614
686475905,0.81874114,0.8850614
686975938,0.83041584,0.8850614
687475736,0.8345389,0.8850614
687976075,0.8205007,0.8850614
688475905,0.8307945,0.8850614
688976410,0.831183,0.8850614
689477483,0.8343258,0.8850614
689976762,0.8406436,0.8850614
690477629,0.83074284,0.8850614
690977333,0.828141,0.8850614
691475655,0.8279609,0.8850614
691975646,0.82849395,0.8850614
692475725,0.8324177,0.8850614
692975616,0.8194527,0.8850614
693475648,0.83182776,0.8850614
693975775,0.8269056,0.8850614
694475840,0.8286586,0.8850614
694976012,0.8244306,0.8850614
695475639,0.8322564,0.8850614
695976652,0.8234181,0.8850614
696475832,0.829197,0.8850614
696976079,0.8347848,0.8850614
697476732,0.89174914,0.8850614
697976970,0.87601036,0.8850614
