timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
14348690,14348667,2228234,0.012217306,0.031764995,0.01954769,34.0,0
14448797,14448765,2228234,-0.0024434612,0.030543266,0.018325958,34.0,0
14648771,14648755,2228234,0.012217306,0.029321535,0.023212882,33.0,0
15246578,15246557,2228234,0.013439037,0.030543266,0.01954769,33.0,0
15347286,15347270,2228234,0.014660767,0.023212882,0.020769421,33.0,0
15545370,15545354,2228234,0.017104229,0.03909538,0.028099803,33.0,0
15647566,15647549,2228234,0.020769421,0.03909538,0.026878074,33.0,0
15747671,15747654,2228234,0.0073303836,0.023212882,0.028099803,34.0,0
16047970,16047953,2228234,0.009773845,0.020769421,0.034208458,34.0,0
16149435,16149416,2228234,0.0073303836,0.02199115,0.015882498,34.0,0
16247026,16247005,2228234,0.015882498,0.036651917,0.01954769,34.0,0
16348272,16348253,2228234,0.0012217306,0.026878074,0.020769421,34.0,0
16648575,16648559,2228234,0.018325958,0.030543266,0.020769421,34.0,0
16747958,16747942,2228234,0.0085521145,0.037873648,0.018325958,34.0,0
16946027,16946002,2228234,0.014660767,0.030543266,0.017104229,34.0,0
17048255,17048238,2228234,0.012217306,0.02199115,0.026878074,34.0,0
17147639,17147622,2228234,0.0024434612,0.036651917,0.01954769,34.0,0
17348553,17348537,2228234,0.0085521145,0.036651917,0.018325958,34.0,0
17447939,17447923,2228234,0.01954769,0.028099803,0.026878074,34.0,0
17548043,17548023,2228234,0.0085521145,0.025656343,0.02199115,34.0,0
17646003,17645987,2228234,0.013439037,0.032986727,0.025656343,34.0,0
17748238,17748219,2228234,0.0036651918,0.02199115,0.023212882,34.0,0
17848371,17848351,2228234,0.0048869224,0.034208458,0.028099803,33.0,0
18047791,18047753,2228234,0.0,0.032986727,0.01954769,33.0,0
18147860,18147833,2228234,0.0085521145,0.030543266,0.017104229,33.0,0
18245384,18245348,2228234,0.0036651918,0.031764995,0.023212882,33.0,0
18346693,18346677,2228234,0.0024434612,0.020769421,0.018325958,33.0,0
18447968,18447952,2228234,0.013439037,0.024434611,0.025656343,33.0,0
18546916,18546893,2228234,0.006108653,0.028099803,0.01954769,33.0,0
18848105,18848079,2228234,0.0024434612,0.031764995,0.030543266,33.0,0
18945617,18945601,2228234,0.014660767,0.025656343,0.024434611,34.0,0
19248366,19248342,2228234,0.017104229,0.024434611,0.023212882,34.0,0
19347029,19347005,2228234,0.013439037,0.026878074,0.020769421,34.0,0
19448397,19448374,2228234,0.015882498,0.026878074,0.02199115,34.0,0
19548404,19548385,2228234,0.01954769,0.030543266,0.01954769,34.0,0
19645890,19645873,2228234,0.020769421,0.028099803,0.015882498,34.0,0
21147399,21147374,2228234,0.012217306,0.030543266,0.024434611,34.0,0
21247462,21247446,2228234,0.020769421,0.028099803,0.020769421,34.0,0
21547746,21547730,2228234,0.015882498,0.018325958,0.028099803,34.0,0
21947434,21947418,2228234,0.015882498,0.028099803,0.018325958,34.0,0
22048263,22048244,2228234,0.017104229,0.031764995,0.026878074,34.0,0
22348556,22348539,2228234,0.0024434612,0.03543019,0.020769421,34.0,0
22447151,22447134,2228234,0.02199115,0.03543019,0.032986727,34.0,0
22648133,22648117,2228234,0.018325958,0.036651917,0.031764995,34.0,0
22747280,22747263,2228234,0.024434611,0.034208458,0.02199115,34.0,0
22848387,22848371,2228234,0.0012217306,0.037873648,0.023212882,34.0,0
22948453,22948430,2228234,0.0073303836,0.024434611,0.02199115,34.0,0
23147473,23147456,2228234,-0.0012217306,0.034208458,0.02199115,34.0,0
23248762,23248736,2228234,0.014660767,0.03543019,0.01954769,34.0,0
23447574,23447558,2228234,0.017104229,0.018325958,0.023212882,34.0,0
23648426,23648405,2228234,0.013439037,0.026878074,0.017104229,34.0,0
23745281,23745258,2228234,0.0085521145,0.029321535,0.018325958,34.0,0
23845251,23845234,2228234,0.0085521145,0.025656343,0.031764995,34.0,0
23947852,23947833,2228234,0.018325958,0.03543019,0.020769421,34.0,0
24047839,24047823,2228234,0.020769421,0.024434611,0.015882498,34.0,0
24145455,24145439,2228234,0.0073303836,0.03543019,0.025656343,34.0,0
24248005,24247989,2228234,0.024434611,0.037873648,0.028099803,34.0,0
24348001,24347985,2228234,0.0073303836,0.024434611,0.020769421,34.0,0
24545570,24545553,2228234,0.010995575,0.015882498,0.02199115,34.0,0
24748217,24748200,2228234,0.020769421,0.036651917,0.014660767,34.0,0
24845707,24845691,2228234,0.015882498,0.025656343,0.024434611,34.0,0
24948270,24948253,2228234,-0.0012217306,0.020769421,0.018325958,34.0,0
25048309,25048293,2228234,0.013439037,0.024434611,0.023212882,34.0,0
25447366,25447348,2228234,0.013439037,0.020769421,0.01954769,35.0,0
25547508,25547482,2228234,0.01954769,0.017104229,0.012217306,35.0,0
25747661,25747645,2228234,0.014660767,0.028099803,0.024434611,35.0,0
25846159,25846142,2228234,0.0085521145,0.031764995,0.014660767,35.0,0
25947146,25947129,2228234,0.0073303836,0.030543266,0.034208458,35.0,0
26048776,26048757,2228234,0.013439037,0.034208458,0.017104229,35.0,0
26148835,26148818,2228234,0.0085521145,0.024434611,0.028099803,35.0,0
26247468,26247445,2228234,0.0085521145,0.03543019,0.02199115,35.0,0
26647877,26647861,2228234,-0.0012217306,0.029321535,0.025656343,34.0,0
26749079,26749062,2228234,0.013439037,0.034208458,0.029321535,34.0,0
27447213,27447197,2228234,0.013439037,0.032986727,0.01954769,34.0,0
27648147,27648124,2228234,-0.0012217306,0.031764995,0.026878074,34.0,0
27747535,27747510,2228234,0.020769421,0.03909538,0.015882498,34.0,0
27849590,27849571,2228234,0.01954769,0.036651917,0.025656343,34.0,0
28047829,28047812,2228234,0.028099803,0.036651917,0.026878074,34.0,0
28147934,28147910,2228234,0.020769421,0.029321535,0.023212882,34.0,0
28247209,28247193,2228234,0.024434611,0.024434611,0.026878074,34.0,0
28348132,28348109,2228234,0.0073303836,0.03909538,0.020769421,34.0,0
28947662,28947638,2228234,0.017104229,0.034208458,0.026878074,35.0,0
29247660,29247644,2228234,0.018325958,0.041538842,0.024434611,35.0,0
29447834,29447817,2228234,0.009773845,0.036651917,0.013439037,35.0,0
29646586,29646570,2228234,0.020769421,0.023212882,0.026878074,34.0,0
29747942,29747923,2228234,0.01954769,0.015882498,0.020769421,34.0,0
30048035,30048019,2228234,0.009773845,0.023212882,0.025656343,34.0,0
30645812,30645796,2228234,0.015882498,0.025656343,0.028099803,35.0,0
30748415,30748392,2228234,0.009773845,0.018325958,0.024434611,35.0,0
31148532,31148515,2228234,0.017104229,0.028099803,0.026878074,35.0,0
31248693,31248669,2228234,0.0036651918,0.036651917,0.015882498,35.0,0
31347591,31347574,2228234,0.029321535,0.026878074,0.018325958,35.0,0
31446263,31446221,2228234,0.028099803,0.02199115,0.023212882,35.0,0
31548747,31548728,2228234,0.017104229,0.023212882,0.023212882,35.0,0
31646407,31646391,2228234,0.026878074,0.032986727,0.02199115,34.0,0
31848829,31848813,2228234,0.017104229,0.031764995,0.020769421,34.0,0
31949009,31948986,2228234,0.01954769,0.032986727,0.023212882,34.0,0
32046574,32046558,2228234,0.017104229,0.02199115,0.023212882,34.0,0
32249150,32249124,2228234,0.025656343,0.026878074,0.02199115,34.0,0
32347867,32347848,2228234,0.014660767,0.031764995,0.031764995,34.0,0
32447984,32447968,2228234,0.02199115,0.026878074,0.015882498,34.0,0
32549269,32549252,2228234,0.014660767,0.032986727,0.023212882,34.0,0
32649317,32649293,2228234,0.0024434612,0.029321535,0.034208458,34.0,0
32949386,32949357,2228234,0.014660767,0.03909538,0.023212882,34.0,0
33046942,33046917,2228234,0.02199115,0.02199115,0.023212882,34.0,0
33249481,33249465,2228234,0.017104229,0.029321535,0.024434611,34.0,0
33448207,33448191,2228234,0.015882498,0.029321535,0.023212882,34.0,0
33549595,33549579,2228234,0.009773845,0.032986727,0.018325958,34.0,0
33848614,33848598,2228234,0.0085521145,0.025656343,0.01954769,35.0,0
34148912,34148896,2228234,0.010995575,0.024434611,0.018325958,35.0,0
34447507,34447491,2228234,0.014660767,0.025656343,0.018325958,35.0,0
34947778,34947751,2228234,0.0,0.041538842,0.017104229,35.0,0
35047859,35047842,2228234,0.017104229,0.032986727,0.018325958,35.0,0
35247912,35247896,2228234,0.012217306,0.030543266,0.028099803,35.0,0
35348011,35347995,2228234,0.01954769,0.03543019,0.029321535,35.0,0
35445523,35445503,2228234,0.0085521145,0.029321535,0.018325958,35.0,0
35548033,35548003,2228234,0.017104229,0.029321535,0.020769421,35.0,0
35948240,35948216,2228234,0.015882498,0.025656343,0.02199115,35.0,0
36046516,36046499,2228234,0.02199115,0.023212882,0.025656343,35.0,0
36245917,36245893,2228234,0.0048869224,0.032986727,0.02199115,35.0,0
36348422,36348399,2228234,0.020769421,0.047647495,0.036651917,35.0,0
36448446,36448427,2228234,0.017104229,0.037873648,0.030543266,35.0,0
36546075,36546052,2228234,0.0085521145,0.031764995,0.015882498,35.0,0
36947418,36947402,2228234,0.013439037,0.015882498,0.02199115,35.0,0
37048852,37048829,2228234,0.026878074,0.017104229,0.029321535,35.0,0
37147616,37147599,2228234,0.01954769,0.034208458,0.025656343,35.0,0
37246393,37246367,2228234,0.014660767,0.028099803,0.010995575,35.0,0
37347107,37347091,2228234,0.01954769,0.026878074,0.017104229,35.0,0
37548032,37548006,2228234,0.017104229,0.028099803,0.030543266,35.0,0
37749106,37749077,2228234,0.01954769,0.032986727,0.018325958,35.0,0
37849094,37849072,2228234,0.0012217306,0.024434611,0.026878074,35.0,0
37947718,37947701,2228234,0.0085521145,0.031764995,0.02199115,35.0,0
38149252,38149235,2228234,0.006108653,0.023212882,0.036651917,35.0,0
38348101,38348084,2228234,0.020769421,0.024434611,0.030543266,35.0,0
38449408,38449389,2228234,0.0073303836,0.017104229,0.032986727,35.0,0
38546907,38546890,2228234,0.01954769,0.029321535,0.030543266,35.0,0
38648406,38648390,2228234,0.006108653,0.024434611,0.02199115,35.0,0
38747788,38747771,2228234,0.0073303836,0.020769421,0.01954769,35.0,0
39244755,39244739,2228234,0.02199115,0.02199115,0.026878074,35.0,0
39348386,39348370,2228234,0.014660767,0.03909538,0.023212882,35.0,0
39644902,39644882,2228234,0.013439037,0.04276057,0.02199115,35.0,0
39748074,39748058,2228234,0.010995575,0.036651917,0.023212882,35.0,0
39848171,39848154,2228234,0.0048869224,0.028099803,0.02199115,35.0,0
39947535,39947513,2228234,0.015882498,0.030543266,0.01954769,35.0,0
40346528,40346512,2228234,0.0073303836,0.025656343,0.020769421,35.0,0
40447868,40447841,2228234,0.013439037,0.028099803,0.02199115,35.0,0
40547828,40547804,2228234,0.01954769,0.031764995,0.026878074,35.0,0
40645392,40645376,2228234,0.012217306,0.031764995,0.026878074,35.0,0
40747978,40747959,2228234,0.015882498,0.026878074,0.018325958,35.0,0
41448287,41448265,2228234,0.012217306,0.02199115,0.01954769,35.0,0
41748514,41748490,2228234,0.017104229,0.02199115,0.024434611,35.0,0
42048650,42048626,2228234,0.013439037,0.024434611,0.029321535,35.0,0
42648806,42648783,2228234,-0.0036651918,0.01954769,0.025656343,35.0,0
42748921,42748892,2228234,0.012217306,0.024434611,0.024434611,35.0,0
42847599,42847582,2228234,0.0012217306,0.036651917,0.028099803,35.0,0
42948943,42948918,2228234,0.012217306,0.047647495,0.023212882,35.0,0
43046561,43046544,2228234,0.020769421,0.020769421,0.026878074,35.0,0
43147899,43147883,2228234,0.0036651918,0.034208458,0.030543266,35.0,0
43646984,43646961,2228234,0.020769421,0.028099803,0.030543266,35.0,0
43847903,43847887,2228234,0.020769421,0.031764995,0.023212882,35.0,0
43947284,43947261,2228234,0.0085521145,0.032986727,0.018325958,35.0,0
44349599,44349583,2228234,0.017104229,0.032986727,0.031764995,35.0,0
44747477,44747453,2228234,0.0024434612,0.029321535,0.01954769,35.0,0
44848176,44848159,2228234,-0.0036651918,0.03543019,0.025656343,35.0,0
45046256,45046222,2228234,0.0073303836,0.029321535,0.025656343,35.0,0
