timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
40559219,0.3539596,0.030082116,-0.062358357
40644283,0.3537961,0.031050034,-0.06214182
40655443,0.35363016,0.030884974,-0.06256146
40665468,0.35527736,0.03129585,-0.0615598
40675519,0.35412845,0.030721035,-0.061189607
40686257,0.35429284,0.030721035,-0.061190248
40749254,0.35568842,0.03181485,-0.06149762
40760448,0.35478508,0.031302974,-0.061387315
40770499,0.35437742,0.03192765,-0.06055747
40780742,0.35494995,0.031531006,-0.061226606
40791258,0.3537115,0.031761453,-0.06276923
40865501,0.3546207,0.031155711,-0.06138053
40875554,0.35494593,0.03170919,-0.062259234
40885745,0.35421184,0.031177072,-0.060867235
40896257,0.35502905,0.030022722,-0.06201829
40906752,0.3547018,0.031513207,-0.06165207
40990740,0.35330212,0.030818453,-0.062386543
41001244,0.35478222,0.030534595,-0.062124133
41011745,0.35486463,0.030832693,-0.062051464
41023132,0.35444638,0.029425403,-0.063956074
41033809,0.35420206,0.030260298,-0.06339194
41075807,0.35404,0.030800652,-0.06281583
41086308,0.35486722,0.031302974,-0.061387636
41171387,0.35371727,0.030791108,-0.06127637
41181851,0.35346553,0.030586874,-0.06263381
41223862,0.35436836,0.030576194,-0.06289317
41234373,0.3542009,0.031354133,-0.063693896
41245683,0.3543749,0.029244795,-0.061214376
41276400,0.35379374,0.031246014,-0.06274803
41286841,0.3540442,0.03143601,-0.061731726
41298221,0.3555202,0.030962171,-0.06248658
41328838,0.35535717,0.03141821,-0.06216325
41339408,0.35453105,0.030411134,-0.06331407
41350724,0.3537163,0.030485893,-0.061519932
41391909,0.3540443,0.030846931,-0.061707135
41403267,0.3543727,0.030254314,-0.061769113
41413447,0.35469866,0.030373095,-0.062458806
41445846,0.3537931,0.030944372,-0.0629063
41455890,0.3545367,0.030324377,-0.061858103
41476894,0.3542799,0.030655831,-0.06451939
41488316,0.3553611,0.031534564,-0.061142914
41498337,0.3542076,0.030836252,-0.061963633
41581906,0.35436735,0.030565515,-0.06314901
41592403,0.35469458,0.031213975,-0.06351909
41603395,0.35412118,0.030348176,-0.063053556
41614467,0.35494378,0.030874293,-0.06282242
41625851,0.35437164,0.030906335,-0.062052622
41656475,0.35527363,0.029633198,-0.06251559
41666956,0.35420662,0.030604674,-0.06221026
41677459,0.35445368,0.031495407,-0.06207753
41698442,0.35576373,0.030930132,-0.063255094
41708948,0.3550272,0.031109432,-0.062490817
41719456,0.35420743,0.029949095,-0.062012028
41740949,0.35536036,0.030198472,-0.061343446
41750960,0.35436988,0.031403974,-0.06250056
41782456,0.3544538,0.030832693,-0.06204987
41793438,0.35511202,0.031064274,-0.061805792
41803480,0.35478166,0.029791139,-0.062263966
41834952,0.35338405,0.030667635,-0.062465996
41845988,0.35437658,0.030886091,-0.060770296
41856025,0.35420942,0.031741228,-0.061488807
41887461,0.3542878,0.031035794,-0.06248487
41898472,0.35379672,0.031130793,-0.06197433
41908626,0.35519177,0.031554792,-0.06242461
41992466,0.354373,0.030478772,-0.061693043
42003517,0.3538808,0.03188849,-0.06149368
42013695,0.35404724,0.03102625,-0.060945734
42044938,0.35346958,0.030114155,-0.061588887
42056094,0.35444856,0.030481197,-0.06340212
42097457,0.35362947,0.031025115,-0.062738165
42108686,0.35486066,0.030642716,-0.063068725
42119501,0.35379243,0.031010875,-0.063079946
42161490,0.35511127,0.029580921,-0.06200017
42172013,0.35412693,0.03181129,-0.06157685
42182492,0.35453594,0.030979972,-0.062056337
42213721,0.35388008,0.030331496,-0.061684985
42223727,0.3541268,0.030555956,-0.061609883
42233948,0.3548623,0.030807773,-0.06264845
42244443,0.3548699,0.030963292,-0.060689997
42266278,0.3545408,0.03169607,-0.060804743
42277012,0.35428882,0.030899214,-0.062222876
42591993,0.35379612,0.030902773,-0.062135674
42602495,0.35428807,0.031333894,-0.062411886
42613911,0.35444623,0.030382654,-0.06399603
42635062,0.35478693,0.031913407,-0.060900204
42646482,0.35437128,0.030976411,-0.06214098
42688905,0.3543701,0.03000492,-0.06244216
42699092,0.35445017,0.030646276,-0.062981844
42709604,0.3542891,0.031270932,-0.062152956
42720098,0.35429305,0.03138729,-0.06113262
42741428,0.35494354,0.030281657,-0.0628831
42751594,0.35461667,0.03140753,-0.062416233
42793924,0.35322326,0.030927693,-0.061536457
42803927,0.3542879,0.030520355,-0.062463358
42813943,0.35396037,0.031491846,-0.0621609
42834550,0.35453427,0.031035794,-0.06248583
42845038,0.3545355,0.0295738,-0.062168505
42856451,0.35535103,0.030319696,-0.06374061
42909021,0.3543739,0.031078514,-0.061461784
42919594,0.3544502,0.030351736,-0.06296955
42930094,0.3546181,0.030906335,-0.06205358
42941522,0.35404095,0.030958612,-0.06256613
42952181,0.35469666,0.03256431,-0.062977426
43037209,0.3542856,0.030200915,-0.06304805
43047698,0.35477865,0.029906375,-0.06303767
43059048,0.35453475,0.030155754,-0.06236366
43089694,0.35535392,0.030867174,-0.06299458
43100209,0.35461128,0.029874336,-0.06380459
43152690,0.3546965,0.031308975,-0.06301046
43164066,0.35519326,0.030685436,-0.06204659
43174094,0.35486004,0.032406367,-0.063227765
43184198,0.3555256,0.030282794,-0.061091304
43194699,0.35494152,0.030333936,-0.063397884
43205218,0.35461482,0.030649835,-0.0628972
43257707,0.35461804,0.03120087,-0.062065873
43268201,0.3539617,0.031358816,-0.061813623
43279176,0.35469693,0.031017995,-0.06291288
43289194,0.3544515,0.030586874,-0.062637635
43299697,0.35387337,0.030775733,-0.06341218
43310205,0.35560083,0.030281657,-0.06288566
43386679,0.3551133,0.03122579,-0.061470803
43396721,0.3553549,0.030951492,-0.06274179
43406817,0.35535794,0.030688995,-0.061961953
43417303,0.35461563,0.02977334,-0.062689744
43427806,0.35461396,0.031673588,-0.0631108
43439205,0.35511154,0.032017965,-0.06193103
43471719,0.35478055,0.030516796,-0.06255056
43481782,0.35461566,0.031470485,-0.062675156
43491937,0.35486382,0.03148829,-0.062249694
43512845,0.3546981,0.031989485,-0.06261171
43524254,0.3542055,0.031477608,-0.062502995
43534278,0.35371464,0.030688995,-0.06195557
43586813,0.3531391,0.03120087,-0.062060133
43596843,0.35429132,0.03181129,-0.061577488
43607394,0.3545376,0.03077687,-0.061620697
43639328,0.35461655,0.030078555,-0.062446192
43649479,0.35412404,0.03119019,-0.06231981
43659862,0.3540404,0.030288778,-0.062709026
43680862,0.3555203,0.030299457,-0.06245892
43691905,0.3549469,0.031867128,-0.062009532
43702898,0.35461736,0.031120112,-0.06223337
43724397,0.35470048,0.029507283,-0.061995503
43734435,0.35502702,0.03228757,-0.062539995
43744503,0.35478383,0.030699674,-0.06170386
43765930,0.35502648,0.03161775,-0.0626829
43776852,0.35477918,0.030870734,-0.062907055
43786929,0.35379645,0.030906335,-0.06205039
43797412,0.35495186,0.031994168,-0.060733344
43807952,0.35428685,0.030877855,-0.062734574
43818396,0.35380083,0.03228158,-0.060911745
43860403,0.3531422,0.030422933,-0.06125877
43870890,0.35478443,0.031074954,-0.061548665
43902426,0.3538,0.03138729,-0.061130706
43912895,0.35437164,0.030906335,-0.062052622
43923396,0.35478833,0.031559486,-0.060543697
43954894,0.35396373,0.031232908,-0.061295766
43965410,0.3548657,0.03231961,-0.061771795
44017901,0.3548661,0.029889695,-0.06167037
44028403,0.35461885,0.030250754,-0.06185535
44039508,0.3539575,0.030870734,-0.062903866
44070459,0.35470185,0.031145032,-0.0616367
44080899,0.35436872,0.030358855,-0.062798664
44092014,0.35313666,0.031912286,-0.06268786
44112390,0.35371163,0.03073059,-0.06272619
44122896,0.35592833,0.031301856,-0.06318581
44133408,0.35322016,0.03163199,-0.062334746
44164892,0.35420793,0.03076619,-0.06187527
44175431,0.35428518,0.030786414,-0.063157916
44185898,0.35437065,0.030674756,-0.062299255
44217414,0.35477838,0.03159995,-0.06310836
44227896,0.3539609,0.032235302,-0.062021073
44238419,0.3545351,0.03185645,-0.062263787
44269895,0.3541267,0.03121867,-0.061637543
44280395,0.3552757,0.03142533,-0.06199237
44312952,0.35453653,0.031355254,-0.061901134
44323459,0.35371786,0.03131365,-0.061127316
44334652,0.35478234,0.029724631,-0.062090322
44354706,0.3532996,0.030127274,-0.06304115
44365490,0.35527468,0.031414654,-0.062248215
44375945,0.35379004,0.029509721,-0.06370074
44408534,0.35379854,0.030191353,-0.061507955
44419638,0.3551903,0.030358855,-0.06280185
44429691,0.3541239,0.030008482,-0.06235592
44482321,0.3542059,0.030965732,-0.0623962
44492493,0.3542056,0.030814892,-0.06247533
44503006,0.35412586,0.030250754,-0.061853435
44524799,0.35470116,0.031358816,-0.06181649
44535549,0.35428512,0.031154592,-0.06317329
44546126,0.35453424,0.03118307,-0.062491976
44577543,0.35453436,0.030446732,-0.062461242
44588051,0.3542924,0.029314863,-0.061302416
44598571,0.35338488,0.031635553,-0.0622501
44631101,0.35510865,0.031323213,-0.062670924
44642314,0.35469767,0.030362416,-0.06271465
44652318,0.3545342,0.031330336,-0.062498122
44683601,0.3553563,0.030376656,-0.062376074
44694778,0.3541223,0.029769778,-0.06277312
44704929,0.3556057,0.030850492,-0.061627917
44736108,0.35387596,0.031172391,-0.06274527
44747432,0.35469827,0.030811332,-0.06256253
44790694,0.35494697,0.03157259,-0.06199724
44801194,0.35469645,0.03167715,-0.06302583
44812462,0.3539575,0.030870734,-0.062903866
44844843,0.35445255,0.030229395,-0.06236642
44854917,0.35411775,0.031048914,-0.063937135
44928258,0.35420796,0.030692555,-0.061872195
44938746,0.35404027,0.031246014,-0.06274898
44950012,0.35412574,0.031060714,-0.061887246
44992475,0.35485995,0.031003755,-0.06325466
45002795,0.35445553,0.030335058,-0.061601937
45055304,0.35519114,0.031400412,-0.062589034
45065797,0.35363027,0.032066673,-0.062525354
45076342,0.35420588,0.031112993,-0.062402345
45107810,0.35412478,0.030902773,-0.062136948
45118312,0.3533863,0.030987091,-0.0618813
45170819,0.35412624,0.032025084,-0.061756633
45181310,0.35371235,0.030369535,-0.06254026
45192511,0.35388032,0.03077687,-0.061618146
45223290,0.35346702,0.031635553,-0.06225042
45233798,0.35305747,0.031944327,-0.061919983
45245128,0.3554364,0.030944372,-0.06291268
45298920,0.3544535,0.030681875,-0.062129006
45310228,0.3529773,0.031965688,-0.061407965
45320944,0.35526773,0.031339895,-0.06403918
45342588,0.35313666,0.029920615,-0.06269015
45352637,0.35470587,0.031114113,-0.060610224
45425983,0.35396186,0.030548835,-0.061779812
45436456,0.3543693,0.030881414,-0.062649615
45447671,0.3542078,0.031502526,-0.061906006
45457704,0.35338253,0.03183153,-0.06285631
45467948,0.35568553,0.031120112,-0.062237516
45541460,0.35461906,0.03099065,-0.061800808
45552699,0.35519478,0.031439573,-0.06165091
45562735,0.35543644,0.03072347,-0.062903464
45572742,0.35511017,0.032150988,-0.062278315
45582751,0.3533827,0.030727029,-0.062810205
45592757,0.35437194,0.030983532,-0.06197042
45645412,0.3542063,0.030674756,-0.06229862
45655896,0.35362974,0.03139685,-0.06266826
45666439,0.3541253,0.031719867,-0.062000196
45687818,0.35461435,0.031382613,-0.06301322
45697890,0.3539575,0.030797092,-0.0629008
45750395,0.35486028,0.030933693,-0.0631663
45760418,0.35493848,0.030817335,-0.064186946
45771414,0.35469556,0.031077392,-0.0632571
45782815,0.3545352,0.031341016,-0.062242273
45792837,0.3549417,0.031368375,-0.063355625
45802898,0.35527048,0.030779293,-0.06333231
