timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
133627025,0,0.0,0.0,0.0,0.0,-23.344566,3.2243716e-07,3.31982e-07,0.0,0.05008135,0.015586814,-0.15557773,-0.07041537,6.448743e-05,6.63964e-05,0.0,-0.10621033,0.22893938,-0.060424283,-0.11279702,0.0002478313,0.0,0.12003136,0.31116056,0.53150904,0.17723836,0.14645614,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
133727080,0,0.0,0.0,0.0,0.0,-23.355448,3.2243716e-07,3.31982e-07,0.0,0.05051424,0.014583055,-0.15409441,-0.073273376,6.448743e-05,6.63964e-05,0.0,0.038762115,-0.037169263,0.07004472,-0.112787046,0.0002478313,0.0,0.11860466,0.29711977,0.5368359,0.17201987,0.14736874,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
134227363,0,0.0,0.0,0.0,0.0,-23.423937,3.2243716e-07,3.31982e-07,0.0,0.051080108,0.017961793,-0.1520688,-0.09890351,6.448743e-05,6.63964e-05,0.0,0.020661132,-0.027522132,0.045206115,-0.11257205,0.0002478313,0.0,0.11026192,0.31116143,0.5378705,0.17725046,0.14748521,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
134427474,0,0.0,0.0,0.0,0.0,-23.456879,3.2243716e-07,3.31982e-07,0.0,0.05099242,0.019175338,-0.15414263,-0.11326799,6.448743e-05,6.63964e-05,0.0,0.0108482875,0.08872528,0.12207811,-0.11280362,0.0002478313,0.0,0.10622215,0.31116202,0.5357284,0.17724009,0.14709523,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
134527533,0,0.0,0.0,0.0,0.0,-23.473993,3.2243716e-07,3.31982e-07,0.0,0.050469074,0.019919667,-0.15354867,-0.11824489,6.448743e-05,6.63964e-05,0.0,0.022379246,0.07046717,-0.042166933,-0.112745516,0.0002478313,0.0,0.11306763,0.2971211,0.53466576,0.17206281,0.14690244,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
134727652,0,0.0,0.0,0.0,0.0,-23.506214,3.2243716e-07,3.31982e-07,0.0,0.050920933,0.023072029,-0.15362038,-0.12611794,6.448743e-05,6.63964e-05,0.0,-0.025545347,0.18146662,-0.12734412,-0.1125668,0.0002478313,0.0,0.111242294,0.29712233,0.5388868,0.17202958,0.14760855,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
134827702,0,0.0,0.0,0.0,0.0,-23.524366,3.2243716e-07,3.31982e-07,0.0,0.05143016,0.022731295,-0.15331586,-0.13110438,6.448743e-05,6.63964e-05,0.0,0.050211947,0.0036113635,0.029796159,-0.11245594,0.0002478313,0.0,0.10537529,0.31116357,0.53783023,0.17724091,0.14742017,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
134927756,0,0.0,0.0,0.0,0.0,-23.544346,3.2243716e-07,3.31982e-07,0.0,0.05149251,0.023033295,-0.15410598,-0.13829324,6.448743e-05,6.63964e-05,0.0,-0.022174187,0.09176288,-0.06288482,-0.1124632,0.0002478313,0.0,0.10132408,0.2971223,0.53679657,0.17202617,0.14723784,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
135127882,0,0.0,0.0,0.0,0.0,-23.588459,3.2243716e-07,3.31982e-07,0.0,0.05204216,0.023010124,-0.15609731,-0.15468192,6.448743e-05,6.63964e-05,0.0,0.07069354,0.04896307,0.16032735,-0.112275615,0.0002478313,0.0,0.1,0.2971223,0.53463763,0.17202725,0.14684786,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
135227927,0,0.0,0.0,0.0,0.0,-23.613222,3.2243716e-07,3.31982e-07,0.0,0.05234672,0.023721185,-0.15758984,-0.16462013,6.448743e-05,6.63964e-05,0.0,-0.006375185,0.042384613,-0.14440943,-0.11226673,0.0002478313,0.0,0.1,0.31116343,0.5399057,0.17724401,0.14774108,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
135328007,0,0.0,0.0,0.0,0.0,-23.636517,3.2243716e-07,3.31982e-07,0.0,0.05293812,0.02212766,-0.15981023,-0.17286338,6.448743e-05,6.63964e-05,0.0,0.029655926,0.017702833,0.013012782,-0.11218507,0.0002478313,0.0,0.10340881,0.29712233,0.5388221,0.17202424,0.14754777,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
135428041,0,0.0,0.0,0.0,0.0,-23.658318,3.2243716e-07,3.31982e-07,0.0,0.05318336,0.023155281,-0.15980782,-0.17661154,6.448743e-05,6.63964e-05,0.0,0.009068396,0.06306338,0.0933854,-0.11212668,0.0002478313,0.0,0.11031914,0.31116337,0.53776306,0.17723668,0.14736117,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
135928324,0,0.0,0.0,0.0,0.0,-23.771856,3.2243716e-07,3.31982e-07,0.0,0.054653544,0.023971628,-0.1648377,-0.19932579,6.448743e-05,6.63964e-05,0.0,0.01143028,-0.0390226,-0.041728348,-0.11184229,0.0002478313,0.0,0.10224724,0.29712194,0.5388251,0.17202291,0.14751855,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
136028380,0,0.0,0.0,0.0,0.0,-23.799107,3.2243716e-07,3.31982e-07,0.0,0.055011373,0.023272496,-0.16685876,-0.20756173,6.448743e-05,6.63964e-05,0.0,-0.024543213,-0.057366725,-0.39353085,-0.11187226,0.0002478313,0.0,0.104976654,0.3111629,0.53778905,0.17723754,0.1473397,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
136128435,0,0.0,0.0,0.0,0.0,-23.824379,3.2243716e-07,3.31982e-07,0.0,0.05482185,0.024592102,-0.16826823,-0.21251367,6.448743e-05,6.63964e-05,0.0,0.071596876,-0.006828223,0.03218119,-0.111752786,0.0002478313,0.0,0.10824585,0.2971215,0.53677595,0.17202187,0.14716694,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
136328551,0,0.0,0.0,0.0,0.0,-23.871222,3.2243716e-07,3.31982e-07,0.0,0.05484387,0.024963787,-0.17092237,-0.217131,6.448743e-05,6.63964e-05,0.0,0.064822204,-0.12105153,-0.02034876,-0.11160628,0.0002478313,0.0,0.12434006,0.29712072,0.5346557,0.17201884,0.14679454,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
136528686,0,0.0,0.0,0.0,0.0,-23.910244,3.2243716e-07,3.31982e-07,0.0,0.055355616,0.024986584,-0.17183717,-0.21220545,6.448743e-05,6.63964e-05,0.0,0.061442774,-0.021414982,-0.0019745373,-0.111524045,0.0002478313,0.0,0.13006592,0.29712033,0.53885317,0.17201973,0.1475037,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
136728786,0,0.0,0.0,0.0,0.0,-23.943556,3.2243716e-07,3.31982e-07,0.0,0.055515047,0.02520679,-0.16956115,-0.20030417,6.448743e-05,6.63964e-05,0.0,0.062978156,-0.08469697,-0.020852234,-0.11145483,0.0002478313,0.0,0.13371277,0.29712024,0.536717,0.17202269,0.1471313,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
136928897,0,0.0,0.0,0.0,0.0,-23.97663,3.2243716e-07,3.31982e-07,0.0,0.055254385,0.026122062,-0.16883293,-0.19214436,6.448743e-05,6.63964e-05,0.0,0.056731924,-0.0209987,-0.01655126,-0.11136714,0.0002478313,0.0,0.1357956,0.29711962,0.5346224,0.17201471,0.1467691,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
137029007,0,0.0,0.0,0.0,0.0,-23.993317,3.2243716e-07,3.31982e-07,0.0,0.055618856,0.026416618,-0.16726962,-0.18779401,6.448743e-05,6.63964e-05,0.0,0.032616455,-0.047275666,0.01995836,-0.11132892,0.0002478313,0.0,0.12577057,0.31115985,0.533597,0.17723246,0.1465936,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
137129003,0,0.0,0.0,0.0,0.0,-24.011415,3.2243716e-07,3.31982e-07,0.0,0.054977167,0.026782863,-0.16753443,-0.18706104,6.448743e-05,6.63964e-05,0.0,0.027475897,-0.051537275,-0.016438205,-0.11125052,0.0002478313,0.0,0.12737465,0.29711866,0.5388698,0.17201339,0.14749418,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
137329133,0,0.0,0.0,0.0,0.0,-24.045403,3.2243716e-07,3.31982e-07,0.0,0.056220796,0.026385324,-0.1672253,-0.18300329,6.448743e-05,6.63964e-05,0.0,0.07457562,-0.038388755,-0.0038155587,-0.11116981,0.0002478313,0.0,0.12966347,0.2971171,0.5368341,0.17200622,0.147151,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
137429171,0,0.0,0.0,0.0,0.0,-24.060722,3.2243716e-07,3.31982e-07,0.0,0.05710423,0.02583101,-0.16599528,-0.17867692,6.448743e-05,6.63964e-05,0.0,0.0011692016,-0.08234685,0.013137011,-0.11114705,0.0002478313,0.0,0.13369751,0.3111569,0.5357825,0.17722547,0.14696947,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
137529234,0,0.0,0.0,0.0,0.0,-24.075527,3.2243716e-07,3.31982e-07,0.0,0.05664077,0.025840595,-0.16499224,-0.17455815,6.448743e-05,6.63964e-05,0.0,-0.011462408,-0.08216695,-0.013315375,-0.11109544,0.0002478313,0.0,0.12975502,0.297116,0.5347275,0.1720065,0.14678672,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
137829410,0,0.0,0.0,0.0,0.0,-24.119305,3.2243716e-07,3.31982e-07,0.0,0.058055446,0.024526047,-0.16389737,-0.16535473,6.448743e-05,6.63964e-05,0.0,0.04929637,-0.08422971,0.009329145,-0.11099417,0.0002478313,0.0,0.13974762,0.3111537,0.53789365,0.17721736,0.14732464,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
138229634,0,0.0,0.0,0.0,0.0,-24.157566,3.2243716e-07,3.31982e-07,0.0,0.05968928,0.024966221,-0.15727165,-0.13575454,6.448743e-05,6.63964e-05,0.0,0.023622632,-0.033853617,0.047999956,-0.110795,0.0002478313,0.0,0.14422607,0.31115222,0.5337514,0.17722775,0.14661865,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
138329697,0,0.0,0.0,0.0,0.0,-24.165733,3.2243716e-07,3.31982e-07,0.0,0.059973586,0.023790358,-0.1554119,-0.12894851,6.448743e-05,6.63964e-05,0.0,0.027959066,0.0025316935,0.01883143,-0.11072268,0.0002478313,0.0,0.14064789,0.2971126,0.539048,0.1720127,0.14752607,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
138429741,0,0.0,0.0,0.0,0.0,-24.174679,3.2243716e-07,3.31982e-07,0.0,0.06085357,0.023803512,-0.15248911,-0.12261721,6.448743e-05,6.63964e-05,0.0,0.033386163,0.044392902,0.09756443,-0.110694066,0.0002478313,0.0,0.13590622,0.3111521,0.5380231,0.17722102,0.14735377,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
139130135,0,0.0,0.0,0.0,0.0,-24.26549,3.2243716e-07,3.31982e-07,0.0,0.06312092,0.024982722,-0.14597693,-0.12294807,6.448743e-05,6.63964e-05,0.0,-0.0020840156,0.023983154,-0.021214886,-0.11043174,0.0002478313,0.0,0.12887764,0.29710707,0.53703535,0.17198992,0.14718595,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
139230201,0,0.0,0.0,0.0,0.0,-24.27774,3.2243716e-07,3.31982e-07,0.0,0.06377037,0.024436738,-0.1459411,-0.12311562,6.448743e-05,6.63964e-05,0.0,0.0526388,0.06305184,0.0651966,-0.110391095,0.0002478313,0.0,0.121816635,0.31114528,0.53599936,0.177207,0.14701013,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
139330252,0,0.0,0.0,0.0,0.0,-24.292667,3.2243716e-07,3.31982e-07,0.0,0.06425975,0.02441636,-0.14516644,-0.12511688,6.448743e-05,6.63964e-05,0.0,0.033571262,0.017305363,-0.0029684426,-0.11039445,0.0002478313,0.0,0.12177849,0.297106,0.53498626,0.17199257,0.14683999,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
139820527,0,0.0,0.0,0.0,0.0,-24.354223,3.2243716e-07,3.31982e-07,0.0,0.066058144,0.023193121,-0.13914433,-0.120210715,6.448743e-05,6.63964e-05,0.0,0.04110523,0.010229097,-0.02183934,-0.110279985,0.0002478313,0.0,0.12220192,0.30971023,0.5351187,0.17668225,0.14688218,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
140020644,0,0.0,0.0,0.0,0.0,-24.378904,3.2243716e-07,3.31982e-07,0.0,0.06529519,0.022028033,-0.13619114,-0.118487164,6.448743e-05,6.63964e-05,0.0,-0.0018122968,-0.018254504,-0.00056514103,-0.11017769,0.0002478313,0.0,0.12378502,0.30970898,0.5331753,0.17667301,0.14656115,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
140120707,0,0.0,0.0,0.0,0.0,-24.390463,3.2243716e-07,3.31982e-07,0.0,0.065594725,0.021456458,-0.13478227,-0.116978936,6.448743e-05,6.63964e-05,0.0,0.037250042,0.034938466,0.040754884,-0.11013356,0.0002478313,0.0,0.12680435,0.2957346,0.5322213,0.17146575,0.14640442,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
140220757,0,0.0,0.0,0.0,0.0,-24.400723,3.2243716e-07,3.31982e-07,0.0,0.06512846,0.02081588,-0.1330063,-0.11396862,6.448743e-05,6.63964e-05,0.0,0.044378072,0.029588008,0.054007936,-0.110077396,0.0002478313,0.0,0.12682343,0.30970713,0.5375162,0.17667136,0.14731407,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
140320814,0,0.0,0.0,0.0,0.0,-24.408768,3.2243716e-07,3.31982e-07,0.0,0.064730026,0.021127695,-0.13048632,-0.108423255,6.448743e-05,6.63964e-05,0.0,0.044492032,0.040925365,0.02490708,-0.11004969,0.0002478313,0.0,0.12982368,0.2957329,0.53654236,0.17145996,0.14715324,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
140420867,0,0.0,0.0,0.0,0.0,-24.41796,3.2243716e-07,3.31982e-07,0.0,0.0641601,0.020266574,-0.13059686,-0.107087836,6.448743e-05,6.63964e-05,0.0,0.018387051,0.0050892746,-0.0073672025,-0.11005066,0.0002478313,0.0,0.12569237,0.30970517,0.53558904,0.17666605,0.1469974,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
140520924,0,0.0,0.0,0.0,0.0,-24.428013,3.2243716e-07,3.31982e-07,0.0,0.063691914,0.020265572,-0.12883666,-0.10497476,6.448743e-05,6.63964e-05,0.0,0.04337723,-0.01362922,0.033984862,-0.11000485,0.0002478313,0.0,0.12376404,0.2957311,0.5346288,0.17145644,0.1468389,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
140620999,0,0.0,0.0,0.0,0.0,-24.43759,3.2243716e-07,3.31982e-07,0.0,0.06435051,0.019747516,-0.12669592,-0.10218137,6.448743e-05,6.63964e-05,0.0,0.012962348,0.0033324948,0.033949923,-0.10997972,0.0002478313,0.0,0.1273117,0.3097032,0.5336619,0.17666863,0.14667776,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
141321418,0,0.0,0.0,0.0,0.0,-24.517006,3.2243716e-07,3.31982e-07,0.0,0.06251823,0.018924102,-0.12311629,-0.109235816,6.448743e-05,6.63964e-05,0.0,0.024906814,0.004102289,0.0073734033,-0.109794095,0.0002478313,0.0,0.11082077,0.2957267,0.5331782,0.17146577,0.14662018,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
141421439,0,0.0,0.0,0.0,0.0,-24.531923,3.2243716e-07,3.31982e-07,0.0,0.06223421,0.01942878,-0.1225186,-0.112577274,6.448743e-05,6.63964e-05,0.0,0.019116227,0.025292905,-0.018256158,-0.10976623,0.0002478313,0.0,0.110946655,0.30969906,0.5384937,0.17667256,0.14753096,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
141521502,0,0.0,0.0,0.0,0.0,-24.547493,3.2243716e-07,3.31982e-07,0.0,0.062420603,0.018815,-0.12246282,-0.11668492,6.448743e-05,6.63964e-05,0.0,0.015571907,-0.044798013,0.04120968,-0.1097301,0.0002478313,0.0,0.10951805,0.29572695,0.5375064,0.17147027,0.14736405,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
141621553,0,0.0,0.0,0.0,0.0,-24.564976,3.2243716e-07,3.31982e-07,0.0,0.06269266,0.018665321,-0.12265703,-0.12244639,6.448743e-05,6.63964e-05,0.0,0.04311309,0.0044321334,0.023496535,-0.10973203,0.0002478313,0.0,0.104486465,0.30969954,0.53651285,0.176676,0.14719492,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
141821666,0,0.0,0.0,0.0,0.0,-24.604742,3.2243716e-07,3.31982e-07,0.0,0.062160343,0.018572109,-0.12484082,-0.1382164,6.448743e-05,6.63964e-05,0.0,0.008630703,-0.006538933,-0.006485066,-0.10970297,0.0002478313,0.0,0.10070419,0.30969986,0.5345608,0.17667347,0.14686444,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
142021778,0,0.0,0.0,0.0,0.0,-24.6457,3.2243716e-07,3.31982e-07,0.0,0.063108474,0.017587218,-0.1270145,-0.15180239,6.448743e-05,6.63964e-05,0.0,0.01108417,0.004994867,-0.0047964854,-0.10970023,0.0002478313,0.0,0.10717392,0.30970016,0.53263634,0.1766761,0.14653917,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
142121832,0,0.0,0.0,0.0,0.0,-24.664852,3.2243716e-07,3.31982e-07,0.0,0.06361689,0.017755639,-0.12796375,-0.15616588,6.448743e-05,6.63964e-05,0.0,0.05486428,-0.045290656,0.034997538,-0.10967375,0.0002478313,0.0,0.10770416,0.29572782,0.53796107,0.17146614,0.14745301,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
142221882,0,0.0,0.0,0.0,0.0,-24.682945,3.2243716e-07,3.31982e-07,0.0,0.06341211,0.017752402,-0.12888312,-0.15901907,6.448743e-05,6.63964e-05,0.0,-0.019683339,0.01962693,-0.018776478,-0.109652795,0.0002478313,0.0,0.112350464,0.30970055,0.53697413,0.176679,0.14728492,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
142822246,0,0.0,0.0,0.0,0.0,-24.790089,3.2243716e-07,3.31982e-07,0.0,0.060707033,0.018391697,-0.13231713,-0.16830423,6.448743e-05,6.63964e-05,0.0,-0.015181254,0.0698598,0.025385117,-0.10965628,0.0002478313,0.0,0.11806297,0.30970362,0.537238,0.17668599,0.14731893,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
143222469,0,0.0,0.0,0.0,0.0,-24.882719,3.2243716e-07,3.31982e-07,0.0,0.058719058,0.016253449,-0.13775174,-0.19345477,6.448743e-05,6.63964e-05,0.0,0.052073076,0.0057523386,0.02207932,-0.10974418,0.0002478313,0.0,0.103141785,0.30970654,0.5333083,0.17669222,0.14664741,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
143622688,0,0.0,0.0,0.0,0.0,-24.973572,3.2243716e-07,3.31982e-07,0.0,0.054201484,0.015735323,-0.14263542,-0.20562704,6.448743e-05,6.63964e-05,0.0,0.034565788,0.005518168,0.031795666,-0.109805,0.0002478313,0.0,0.1199913,0.30970916,0.53576016,0.17669941,0.147077,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
143722736,0,0.0,0.0,0.0,0.0,-24.993586,3.2243716e-07,3.31982e-07,0.0,0.05380194,0.015255296,-0.14340492,-0.20516519,6.448743e-05,6.63964e-05,0.0,0.0034459566,0.048829295,0.010181323,-0.109839015,0.0002478313,0.0,0.1178627,0.29573622,0.5347995,0.17148471,0.1469141,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
144022913,0,0.0,0.0,0.0,0.0,-25.048302,3.2243716e-07,3.31982e-07,0.0,0.051991228,0.015874635,-0.14469099,-0.19824661,6.448743e-05,6.63964e-05,0.0,0.037209038,0.028320877,-0.025679575,-0.1098785,0.0002478313,0.0,0.12819481,0.3097114,0.53197914,0.17669556,0.14643879,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
144223038,0,0.0,0.0,0.0,0.0,-25.079948,3.2243716e-07,3.31982e-07,0.0,0.050158232,0.01572765,-0.14463441,-0.18981308,6.448743e-05,6.63964e-05,0.0,0.013969012,-0.026231281,-0.050284464,-0.109903365,0.0002478313,0.0,0.13270378,0.30971265,0.5363368,0.17669713,0.14718804,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
144423144,0,0.0,0.0,0.0,0.0,-25.118267,3.2243716e-07,3.31982e-07,0.0,0.049386147,0.016512714,-0.14779125,-0.19252662,6.448743e-05,6.63964e-05,0.0,0.046911906,-0.068378925,-0.059043903,-0.10988063,0.0002478313,0.0,0.119234085,0.30971378,0.534463,0.17670396,0.14687303,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
144523198,0,0.0,0.0,0.0,0.0,-25.13809,3.2243716e-07,3.31982e-07,0.0,0.049133543,0.017278606,-0.14813946,-0.19306453,6.448743e-05,6.63964e-05,0.0,0.03737562,-0.030159183,-0.0053289165,-0.10988076,0.0002478313,0.0,0.12343407,0.29574016,0.53354025,0.17149532,0.14671849,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
144923428,0,0.0,0.0,0.0,0.0,-25.206388,3.2243716e-07,3.31982e-07,0.0,0.048825964,0.018199215,-0.14918692,-0.1846648,6.448743e-05,6.63964e-05,0.0,0.051951904,-0.005804957,0.05596991,-0.109899476,0.0002478313,0.0,0.13346863,0.2957436,0.53589666,0.17150132,0.14711408,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
145223599,0,0.0,0.0,0.0,0.0,-25.248896,3.2243716e-07,3.31982e-07,0.0,0.047414094,0.018577544,-0.14753309,-0.17123155,6.448743e-05,6.63964e-05,0.0,0.10457934,-0.03153187,-0.012881064,-0.109946266,0.0002478313,0.0,0.13507843,0.309721,0.53927195,0.17671238,0.14768584,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
145523788,0,0.0,0.0,0.0,0.0,-25.288595,3.2243716e-07,3.31982e-07,0.0,0.044740576,0.017523421,-0.14525907,-0.15859807,6.448743e-05,6.63964e-05,0.0,0.04340869,0.021723133,-0.014763917,-0.10998704,0.0002478313,0.0,0.13903236,0.2957473,0.5361471,0.17150068,0.147131,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
145623839,0,0.0,0.0,0.0,0.0,-25.300259,3.2243716e-07,3.31982e-07,0.0,0.044267803,0.01785052,-0.14441839,-0.15376501,6.448743e-05,6.63964e-05,0.0,0.04206421,0.03436848,0.047564454,-0.110023715,0.0002478313,0.0,0.14006042,0.3097231,0.5351146,0.17670932,0.14694814,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
145723888,0,0.0,0.0,0.0,0.0,-25.310354,3.2243716e-07,3.31982e-07,0.0,0.0434529,0.017625973,-0.14388138,-0.14821659,6.448743e-05,6.63964e-05,0.0,0.028204115,0.029202819,0.02758014,-0.11000719,0.0002478313,0.0,0.14264488,0.2957479,0.5341041,0.17150152,0.14677112,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
146424281,0,0.0,0.0,0.0,0.0,-25.372372,3.2243716e-07,3.31982e-07,0.0,0.040343106,0.016451307,-0.1358411,-0.113641664,6.448743e-05,6.63964e-05,0.0,0.0023357517,0.0006920358,-0.040713888,-0.11005317,0.0002478313,0.0,0.13559532,0.3097249,0.53888166,0.17671059,0.14749911,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
146724467,0,0.0,0.0,0.0,0.0,-25.392923,3.2243716e-07,3.31982e-07,0.0,0.038505364,0.015997512,-0.12874466,-0.09645035,6.448743e-05,6.63964e-05,0.0,-0.00051506254,0.021345712,-0.00030274887,-0.11003743,0.0002478313,0.0,0.13934135,0.29575,0.5417862,0.17150386,0.14795808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
146924578,0,0.0,0.0,0.0,0.0,-25.403967,3.2243716e-07,3.31982e-07,0.0,0.038069077,0.015334916,-0.12623282,-0.08752944,6.448743e-05,6.63964e-05,0.0,0.009657648,-0.020025535,0.009285976,-0.11005271,0.0002478313,0.0,0.14157104,0.29574975,0.5394941,0.1714916,0.1475508,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
147524909,0,0.0,0.0,0.0,0.0,-25.443932,3.2243716e-07,3.31982e-07,0.0,0.037226416,0.014843232,-0.11828133,-0.075223275,6.448743e-05,6.63964e-05,0.0,0.0023904126,-0.0016149565,0.0029537566,-0.11012501,0.0002478313,0.0,0.12706947,0.29575014,0.53896624,0.17150228,0.14741689,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
147725041,0,0.0,0.0,0.0,0.0,-25.459848,3.2243716e-07,3.31982e-07,0.0,0.036653776,0.015736796,-0.117897294,-0.0767931,6.448743e-05,6.63964e-05,0.0,0.0046783956,-0.008178659,-0.04561875,-0.11015631,0.0002478313,0.0,0.1237793,0.29575008,0.5366873,0.17149593,0.14701866,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
148025193,0,0.0,0.0,0.0,0.0,-25.489014,3.2243716e-07,3.31982e-07,0.0,0.035830334,0.015532049,-0.115131766,-0.08140339,6.448743e-05,6.63964e-05,0.0,0.011937288,-0.0022684364,-0.03822553,-0.11018844,0.0002478313,0.0,0.11470032,0.30972603,0.5397366,0.17671539,0.14753784,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
148125253,0,0.0,0.0,0.0,0.0,-25.499266,3.2243716e-07,3.31982e-07,0.0,0.03635769,0.015074468,-0.114412196,-0.08311685,6.448743e-05,6.63964e-05,0.0,0.030703496,0.00082051835,0.041440006,-0.11016005,0.0002478313,0.0,0.11837959,0.2957503,0.5386654,0.17149949,0.14735897,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
148425425,0,0.0,0.0,0.0,0.0,-25.515621,3.2243716e-07,3.31982e-07,0.0,0.034063984,0.01419842,-0.10801777,-0.07009813,6.448743e-05,6.63964e-05,0.0,0.021229368,-0.019083839,0.0006657616,-0.11021973,0.0002478313,0.0,0.14173317,0.30972564,0.53530985,0.17670457,0.14678141,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
148525483,0,0.0,0.0,0.0,0.0,-25.514496,3.2243716e-07,3.31982e-07,0.0,0.03387418,0.015151933,-0.104205824,-0.05890242,6.448743e-05,6.63964e-05,0.0,0.018469462,0.017709764,0.00031744747,-0.110217944,0.0002478313,0.0,0.13780022,0.29574943,0.54057086,0.17149012,0.14767998,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
